CNPJ_Fundo,Nome_Fundo,Lucro_Contabil,Rendimentos_Declarados,%Distribuido
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,216964.57,4339291.45,2000.0
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,441034.14,8820682.79,2000.0
11.260.134/0001-68,CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,185245.56,3712500.0,2004.1
11.260.134/0001-68,CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,415010.66,7425000.0,1789.11
11.260.134/0001-68,CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,202056.36,3712500.0,1837.36
11.260.134/0001-68,CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,511743.64,7425000.0,1450.92
11.274.415/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,94738.4,1473757.5,1555.61
11.274.415/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,166814.45,5448911.83,3266.45
11.281.322/0001-72,FII PRESIDENTE VARGAS,655886.62,2045595.35,311.88
11.281.322/0001-72,FII PRESIDENTE VARGAS,48923.99,1021920.38,2088.79
11.281.322/0001-72,FII PRESIDENTE VARGAS,94048.12,2146367.27,2282.2
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,93450.14,5598758.17,5991.17
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,324624.79,11263020.17,3469.55
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,194456.51,5597339.89,2878.45
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,383527.09,11094339.67,2892.71
11.664.201/0001-00,FATOR VERITA FII,0.0,10037929.07,inf
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,119983.73,inf
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,97924.72,inf
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,8920.55,178411.08,2000.0
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1567131.21,8876610.0,566.42
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,2304103.73,17753220.0,770.5
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,960638.54,8876610.0,924.03
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,954893.41,17753220.01,1859.18
11.839.593/0001-09,TRX REALTY LOGÍSTICA RENDA I FII,90632.95,1812659.02,2000.0
11.839.593/0001-09,TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII,153199.86,3063997.25,2000.0
11.839.593/0001-09,TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII,87625.88,1752517.52,2000.0
11.839.593/0001-09,TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII,170765.3,3415306.01,2000.0
11.945.604/0001-27,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,42188.58,843771.53,2000.0
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,11489745.3,38079720.0,331.42
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,21043830.02,76897546.8,365.42
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,11912344.9,42275036.84,354.88
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,6588415.84,88226689.56,1339.12
12.323.987/0001-64,BRPR 68 - FII DESENVOLVIMENTO II,4856.45,97129.01,2000.0
12.323.987/0001-64,BRPR 68 FUNDO DE INVESTIMENTO IMOBILIARIO - FII DESENVOLVIME,0.0,-0.0,-inf
12.323.987/0001-64,BRPR 68 FUNDO DE INVESTIMENTO IMOBILIARIO DESENVOLVIMENTO II,0.0,0.0,inf
12.323.987/0001-64,BRPR 68 FUNDO DE INVESTIMENTO IMOBILIARIO - FII DESENVOLVIME,9336.0,-0.0,-0.0
12.401.858/0001-47,ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,62093.36,1241867.13,2000.0
12.659.641/0001-31,RIO BRAVO CREDITO IMOBILIARIO I FII,372607.77,653130.0,175.29
12.659.641/0001-31,RIO BRAVO CREDITO IMOBILIARIO I FII,51009.0,1423080.39,2789.86
12.681.340/0001-04,BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,3928844.58,inf
12.681.340/0001-04,BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,17364.08,7942050.0,45738.39
12.681.340/0001-04,BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,4066291.34,inf
12.681.340/0001-04,BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,7762864.27,inf
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,535823.43,31924437.78,5958.01
12.811.222/0001-73,OAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,128942.95,inf
12.811.222/0001-73,OAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,243916.96,inf
12.834.763/0001-17,WM RB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,450831.16,inf
12.834.763/0001-17,WM RB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.01,0.01,100.0
12.887.506/0001-43,FI IMOBILIÁRIO CAIXA TRX LOGÍSTICA RENDA,0.0,785416.3,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,137773.9,3552900.0,2578.79
13.022.993/0001-44,FUNDO DE INVESTIMENTO IMOBILIARIO VBI FL 4440-FII,87856.34,2902826.8,3304.06
13.022.993/0001-44,FUNDO DE INVESTIMENTO IMOBILIARIO VBI FL 4440-FII,116694.43,5449109.56,4669.55
13.022.993/0001-44,FUNDO DE INVESTIMENTO IMOBILIARIO VBI FL 4440-FII,34435.53,2399505.4,6968.11
13.022.993/0001-44,FUNDO DE INVESTIMENTO IMOBILIARIO VBI FL 4440-FII,34435.54,4851029.3,14087.28
13.022.994/0001-99,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,0.0,26582781.73,inf
13.125.823/0001-95,PSG FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,3811885.81,inf
13.125.823/0001-95,PSG FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,1306423.62,inf
13.320.290/0001-00,TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,270174.9,inf
13.320.290/0001-00,TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,451871.52,inf
13.320.290/0001-00,TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,342500.97,inf
13.320.290/0001-00,TERRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,0.0,inf
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,796811.42,16713124.96,2097.5
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,610047.82,32393778.88,5310.04
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,586222.92,13228535.2,2256.57
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,177585.56,24585716.64,13844.43
13.464.208/0001-03,CIBRASEC CRÉDITO IMOBILIÁRIO - FII,79665.36,386464.39,485.11
13.464.208/0001-03,CIBRASEC CRÉDITO IMOBILIÁRIO - FII,59787.75,439601.11,735.27
13.464.208/0001-03,CIBRASEC CRÉDITO IMOBILIÁRIO - FII,27026.7,164438.49,608.43
13.464.208/0001-03,CIBRASEC CRÉDITO IMOBILIÁRIO - FII,119994.42,465949.69,388.31
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIARIO CENESP,0.07,3080007.15,4400010220.0
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIARIO CENESP,0.01,6576115.88,65761158785.0
13.555.918/0001-49,AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,709542.33,inf
13.555.918/0001-49,AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,2570812.41,6280190.1,244.29
13.652.006/0001-95,RB CAPITAL GENERAL SHOPPING SULACAP FII,54142.33,1082846.65,2000.0
13.652.006/0001-95,RB CAPITAL GENERAL SHOPPING SULACAP FII,79911.77,1598235.39,2000.0
13.652.006/0001-95,RB CAPITAL GENERAL SHOPPING SULACAP FII,439.51,455547.79,103649.02
13.652.006/0001-95,RB CAPITAL GENERAL SHOPPING SULACAP FII,37868.97,849389.02,2242.97
13.726.079/0001-84,SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,18679909.89,inf
13.726.079/0001-84,SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,1114071.8,inf
13.811.400/0001-29,XP RECEBÍVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,155476.67,2837627.1,1825.11
13.842.683/0001-76,VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI,0.0,527761.07,inf
13.873.457/0001-52,AESAPAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,2496786.28,inf
13.873.457/0001-52,AESAPAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,72669.91,2709000.0,3727.82
13.873.457/0001-52,AESAPAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,112464.15,5418000.0,4817.54
13.966.653/0001-71,FII CYRELA THERA CORPORATE,53362.92,1067258.34,2000.0
13.966.653/0001-71,FII CYRELA THERA CORPORATE,0.0,1874689.46,inf
13.966.653/0001-71,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CYRELA THERA CORPORA,2.35,3809896.29,162123246.23
13.974.819/0001-00,PEDRA DOURADA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0,845899.96,inf
13.974.819/0001-00,PEDRA DOURADA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,3497036.1,inf
13.974.819/0001-00,PEDRA DOURADA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,1815624.59,inf
14.056.001/0001-62,PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,433760.8,inf
14.056.001/0001-62,PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,183617.45,3672348.92,2000.0
14.069.202/0001-02,AQ3 RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,672700.55,inf
14.074.721/0001-50,FIRENZE FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,405979.52,inf
14.074.721/0001-50,FIRENZE FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,286640.77,inf
14.080.689/0001-16,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,153864.87,3077297.38,2000.0
14.080.689/0001-16,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,246975.77,5000552.96,2024.71
