CNPJ_Fundo,Data_Referencia_x,Versao_x,Classe,Nome_Imovel,Endereco_x,Area_x,Numero_Unidades_x,Outras_Caracteristicas_Relevantes_x,Percentual_Vacancia,Percentual_Inadimplencia,Percentual_Receitas_FII,Percentual_Locado,Percentual_Vendido,Percentual_Conclusao_Obras_Realizado,Percentual_Conclusao_Obras_Previsto,Custo_Construcao_Realizado,Custo_Construcao_Previsto,Percentual_Imovel_Total_Investido_x,Data_Referencia_y,Versao_y,Endereco_y,Area_y,Numero_Unidades_y,Outras_Caracteristicas_Relevantes_y,Percentual_Imovel_Total_Investido_y,Categoria,Data_Referencia,Versao,Endereco,Data_Alienacao,Area,Numero_Unidades,Outras_Caracteristicas_Relevantes,Percentual_Imovel_Total_Investido,Percentual_Imovel_PL
01.235.622/0001-61,2017-06-30,1,Imóveis para venda acabados,Due Murano,"Projeção ""D"" da  SQNW 307, do SHCNW, Brasília - DF",929.25,27.0,Construção própia,,,,,,,,,,0.08,,,,,,,,,2017-12-29,2.0,"Projeção ""D"" da  SQNW 307, do SHCNW, Brasília - DF",2017-12-29,550.05,15.0,Construção própia,0.07,0.0
01.235.622/0001-61,2017-06-30,1,Imóveis para venda acabados,Due Capri,"Projeção ""C"" da  SQNW 307, do SHCNW, Brasília - DF",832.83,25.0,Construção própia,,,,,,,,,,0.07,,,,,,,,,2017-12-29,2.0,"Projeção ""C"" da  SQNW 307, do SHCNW, Brasília - DF",2017-12-29,810.15,15.0,Construção própia,0.07,0.0
01.235.622/0001-61,2017-06-30,1,Imóveis para venda acabados,Gift,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",3483.93,46.0,Construção própia,,,,,,,,,,0.24,,,,,,,,,2017-12-29,2.0,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2017-12-29,347.71,5.0,Aquisição de unidades prontas,0.03,0.0
01.235.622/0001-61,2017-06-30,1,Imóveis para venda acabados,Allegro,"Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES",2142.42,21.0,Construção própia,,,,,,,,,,0.13,,,,,,,,,2017-12-29,2.0,"Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES",2017-12-29,182.68,2.0,Construção própia,0.02,0.0
01.235.622/0001-61,2017-06-30,1,Imóveis para venda acabados,Estoque Diversos,"Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES",222.46,3.0,Aquisição de unidades prontas,,,,,,,,,,0.02,,,,,,,,,2017-12-29,2.0,"Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES",2017-12-29,150.0,1.0,Aquisição de unidades prontas,0.01,0.0
01.235.622/0001-61,2017-09-29,2,Imóveis para venda acabados,Due Capri,"Projeção ""C"" da  SQNW 307, do SHCNW, Brasília - DF",595.0,18.0,Construção própia,,,,,,,,,,0.01,,,,,,,,,2017-12-29,2.0,"Projeção ""C"" da  SQNW 307, do SHCNW, Brasília - DF",2017-12-29,810.15,15.0,Construção própia,0.07,0.0
01.235.622/0001-61,2017-09-29,2,Imóveis para venda acabados,Due Murano,"Projeção ""D"" da  SQNW 307, do SHCNW, Brasília - DF",792.0,24.0,Construção própia,,,,,,,,,,0.02,,,,,,,,,2017-12-29,2.0,"Projeção ""D"" da  SQNW 307, do SHCNW, Brasília - DF",2017-12-29,550.05,15.0,Construção própia,0.07,0.0
01.235.622/0001-61,2017-09-29,2,Imóveis para venda acabados,Estoque Diversos,"Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES",222.46,3.0,Aquisição de unidades prontas,,,,,,,,,,0.02,,,,,,,,,2017-12-29,2.0,"Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES",2017-12-29,150.0,1.0,Aquisição de unidades prontas,0.01,0.0
01.235.622/0001-61,2017-09-29,2,Imóveis para venda acabados,Fusion,"Bloco ""D"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",416.0,12.0,Construção própia,,,,,,,,,,0.01,,,,,,,,,2017-12-29,2.0,"Bloco ""D"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",2017-12-29,379.81,7.0,Construção própia,0.02,0.0
01.235.622/0001-61,2017-09-29,2,Imóveis para venda acabados,Allegro,"Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES",2380.0,22.0,Construção própia,,,,,,,,,,0.03,,,,,,,,,2017-12-29,2.0,"Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES",2017-12-29,182.68,2.0,Construção própia,0.02,0.0
01.235.622/0001-61,2017-09-29,2,Imóveis para venda acabados,Gift,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",3410.0,44.0,Construção própia,,,,,,,,,,0.04,,,,,,,,,2017-12-29,2.0,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2017-12-29,347.71,5.0,Aquisição de unidades prontas,0.03,0.0
01.235.622/0001-61,2017-09-29,2,Imóveis para venda acabados,Riserva,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",3330.0,20.0,Construção própia,,,,,,,,,,0.06,,,,,,,,,2017-12-29,2.0,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",2017-12-29,321.28,2.0,Construção própia,0.04,0.0
01.235.622/0001-61,2017-09-29,2,Imóveis para venda em construção,Highline Square,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",11540.27,135.0,-,,,,,0.43,0.01,0.01,1070000.0,1070000.0,,,,,,,,,,2017-12-29,2.0,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",2017-12-29,2255.11,30.0,Construção própia,0.29,0.01
01.235.622/0001-61,2017-09-29,2,Imóveis para venda acabados,Vision,"Bloco ""F"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",1085.0,28.0,Construção própia,,,,,,,,,,0.06,,,,,,,,,2017-12-29,2.0,"Bloco ""F"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",2017-12-29,1140.05,18.0,Construção própia,0.06,0.0
01.235.622/0001-61,2017-12-29,2,Imóveis para venda acabados,Fusion,"Bloco ""D"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",6.0,505.0,Construção própia,,,,,,,,,,0.05,,,,,,,,,2017-12-29,2.0,"Bloco ""D"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",2017-12-29,379.81,7.0,Construção própia,0.02,0.0
01.235.622/0001-61,2017-12-29,2,Imóveis para venda acabados,Allegro,"Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES",19.0,2112.0,Construção própia,,,,,,,,,,0.16,,,,,,,,,2017-12-29,2.0,"Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES",2017-12-29,182.68,2.0,Construção própia,0.02,0.0
01.235.622/0001-61,2017-12-29,2,Imóveis para venda acabados,Vision,"Bloco ""F"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",10.0,547.0,Construção própia,,,,,,,,,,0.05,,,,,,,,,2017-12-29,2.0,"Bloco ""F"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",2017-12-29,1140.05,18.0,Construção própia,0.06,0.0
01.235.622/0001-61,2017-12-29,2,Imóveis para venda em construção,Highline Square,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",11540.27,135.0,Duas Torres Residencias e os dois primeiros andares com lojas,,,,,0.64,0.04,0.04,5150948.4,5150948.4,,,,,,,,,,2017-12-29,2.0,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",2017-12-29,2255.11,30.0,Construção própia,0.29,0.01
01.235.622/0001-61,2017-12-29,2,Imóveis para venda acabados,Riserva,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",18.0,3015.0,Construção própia,,,,,,,,,,0.23,,,,,,,,,2017-12-29,2.0,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",2017-12-29,321.28,2.0,Construção própia,0.04,0.0
01.235.622/0001-61,2017-12-29,2,Imóveis para venda acabados,Gift,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",46.0,3531.0,Construção própia,,,,,,,,,,0.27,,,,,,,,,2017-12-29,2.0,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2017-12-29,347.71,5.0,Aquisição de unidades prontas,0.03,0.0
01.235.622/0001-61,2017-12-29,2,Imóveis para venda acabados,Due Capri,"Projeção ""C"" da  SQNW 307, do SHCNW, Brasília - DF",3.0,102.0,Construção própia,,,,,,,,,,0.01,,,,,,,,,2017-12-29,2.0,"Projeção ""C"" da  SQNW 307, do SHCNW, Brasília - DF",2017-12-29,810.15,15.0,Construção própia,0.07,0.0
01.235.622/0001-61,2017-12-29,2,Imóveis para venda acabados,Estoque Diversos,"Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES",4.0,339.0,Aquisição de unidades prontas,,,,,,,,,,0.03,,,,,,,,,2017-12-29,2.0,"Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES",2017-12-29,150.0,1.0,Aquisição de unidades prontas,0.01,0.0
01.235.622/0001-61,2017-12-29,2,Imóveis para venda acabados,Due Murano,"Projeção ""D"" da  SQNW 307, do SHCNW, Brasília - DF",7.0,221.0,Construção própia,,,,,,,,,,0.03,,,,,,,,,2017-12-29,2.0,"Projeção ""D"" da  SQNW 307, do SHCNW, Brasília - DF",2017-12-29,550.05,15.0,Construção própia,0.07,0.0
08.706.065/0001-69,2017-03-31,1,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 20 Flats, São Paulo, SP, 01407-000",262.98,20.0,Direito de Propriedade,0.0,0.0,0.01,,,,,,,,,,,,,,,,2017-09-30,1.0,"Av. Nove de Julho, 3957 - Jardins - São Paulo - CEP: 01407-000",2017-08-25,12.72,1009.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-03-31,1,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 20 Flats, São Paulo, SP, 01407-000",262.98,20.0,Direito de Propriedade,0.0,0.0,0.01,,,,,,,,,,,,,,,,2017-12-31,2.0,"Avenida Nove de Julho, nº 3.611 - unid 806",2017-12-15,29.65,1.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-03-31,1,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 20 Flats, São Paulo, SP, 01407-000",262.98,20.0,Direito de Propriedade,0.0,0.0,0.01,,,,,,,,,,,,,,,,2017-12-31,2.0,"Avenida Nove de Julho, nº 3.611 - unid 703",2017-12-15,29.65,1.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-03-31,1,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 20 Flats, São Paulo, SP, 01407-000",262.98,20.0,Direito de Propriedade,0.0,0.0,0.01,,,,,,,,,,,,,,,,2017-12-31,2.0,"Avenida Nove de Julho, nº 3.611 - unid 1016",2017-12-14,29.65,1.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-03-31,1,Imóveis para renda acabados,Ibis Congonhas,"Rua Baronesa de Bela Vista 801, 2 Flats, São Paulo, SP, 04612-002",49.96,2.0,Direito de Propriedade,0.0,0.0,0.0,,,,,,,,,,,,,,,,2017-12-31,2.0,Avenida Washington Luiz nº 6.771 - unidade 409 - São Paulo,2017-11-29,58.94,1.0,Ibis Congonhas,0.0,0.0
08.706.065/0001-69,2017-03-31,1,Imóveis para renda acabados,Ibis Budget Paulista,"Rua da Consolação 2303, , São Paulo, SP, 01301-100",203.52,16.0,Direito de Propriedade,0.0,0.0,0.01,,,,,,,,,,,,,,,,2017-12-31,2.0,"Rua da Consolação, nº 2.303 - unid 303 - Sao Paulo",2017-11-29,29.91,1.0,Ibis Budget Paulista,0.0,0.0
08.706.065/0001-69,2017-03-31,1,Imóveis para renda acabados,Comfort Nova Paulista,"Rua Vergueiro 2740, 2 Flats, São Paulo, SP, 04102-001",94656.0,2.0,Direito de Propriedade,0.0,0.0,0.0,,,,,,,,,,,,,,,,2017-09-30,1.0,"Rua Vergueiro,2740 - Vila Marina São Paulo - CEP: 04102-001",2017-07-24,47.33,1710.0,Comfort Nova Paulista,0.0,0.0
08.706.065/0001-69,2017-06-30,4,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 20 Flats, São Paulo, SP, 01407-000",262.98,20.0,Direito de Propriedade,0.0,0.0,0.02,,,,,,,,,,,,,,,,2017-09-30,1.0,"Av. Nove de Julho, 3957 - Jardins - São Paulo - CEP: 01407-000",2017-08-25,12.72,1009.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-06-30,4,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 20 Flats, São Paulo, SP, 01407-000",262.98,20.0,Direito de Propriedade,0.0,0.0,0.02,,,,,,,,,,,,,,,,2017-12-31,2.0,"Avenida Nove de Julho, nº 3.611 - unid 806",2017-12-15,29.65,1.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-06-30,4,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 20 Flats, São Paulo, SP, 01407-000",262.98,20.0,Direito de Propriedade,0.0,0.0,0.02,,,,,,,,,,,,,,,,2017-12-31,2.0,"Avenida Nove de Julho, nº 3.611 - unid 703",2017-12-15,29.65,1.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-06-30,4,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 20 Flats, São Paulo, SP, 01407-000",262.98,20.0,Direito de Propriedade,0.0,0.0,0.02,,,,,,,,,,,,,,,,2017-12-31,2.0,"Avenida Nove de Julho, nº 3.611 - unid 1016",2017-12-14,29.65,1.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-06-30,4,Imóveis para renda acabados,Ibis Congonhas,"Rua Baronesa de Bela Vista 801, 2 Flats, São Paulo, SP, 04612-002",49.96,2.0,Direito de Propriedade,0.0,0.0,0.01,,,,,,,,,,,,,,,,2017-12-31,2.0,Avenida Washington Luiz nº 6.771 - unidade 409 - São Paulo,2017-11-29,58.94,1.0,Ibis Congonhas,0.0,0.0
08.706.065/0001-69,2017-06-30,4,Imóveis para renda acabados,Comfort Nova Paulista,"Rua Vergueiro 2740, 2 Flats, São Paulo, SP, 04102-001",94656.0,2.0,Direito de Propriedade,0.0,0.0,0.01,,,,,,,,,,,,,,,,2017-09-30,1.0,"Rua Vergueiro,2740 - Vila Marina São Paulo - CEP: 04102-001",2017-07-24,47.33,1710.0,Comfort Nova Paulista,0.0,0.0
08.706.065/0001-69,2017-06-30,4,Imóveis para renda acabados,Ibis Budget Paulista,"Rua da Consolação 2303, 16 Flats, São Paulo, SP, 01301-100",203.52,13.0,Direito de Propriedade,0.0,0.0,0.24,,,,,,,,,,,,,,,,2017-12-31,2.0,"Rua da Consolação, nº 2.303 - unid 303 - Sao Paulo",2017-11-29,29.91,1.0,Ibis Budget Paulista,0.0,0.0
08.706.065/0001-69,2017-09-30,1,Imóveis para renda acabados,Comfort Nova Paulista,"Rua Vergueiro 2740, 2 Flats, São Paulo, SP, 04102-001",94656.0,1.0,Direito de Propriedade,0.0,0.0,0.0,,,,,,,,,,,,,,,,2017-09-30,1.0,"Rua Vergueiro,2740 - Vila Marina São Paulo - CEP: 04102-001",2017-07-24,47.33,1710.0,Comfort Nova Paulista,0.0,0.0
08.706.065/0001-69,2017-09-30,1,Imóveis para renda acabados,Ibis Budget Paulista,"Rua da Consolação 2303, 16 Flats, São Paulo, SP, 01301-100",203.52,13.0,Direito de Propriedade,0.0,0.0,0.03,,,,,,,,,,,,,,,,2017-12-31,2.0,"Rua da Consolação, nº 2.303 - unid 303 - Sao Paulo",2017-11-29,29.91,1.0,Ibis Budget Paulista,0.0,0.0
08.706.065/0001-69,2017-09-30,1,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 20 Flats, São Paulo, SP, 01407-000",262.98,19.0,Direito de Propriedade,0.0,0.0,0.03,,,,,,,,,,,,,,,,2017-09-30,1.0,"Av. Nove de Julho, 3957 - Jardins - São Paulo - CEP: 01407-000",2017-08-25,12.72,1009.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-09-30,1,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 20 Flats, São Paulo, SP, 01407-000",262.98,19.0,Direito de Propriedade,0.0,0.0,0.03,,,,,,,,,,,,,,,,2017-12-31,2.0,"Avenida Nove de Julho, nº 3.611 - unid 806",2017-12-15,29.65,1.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-09-30,1,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 20 Flats, São Paulo, SP, 01407-000",262.98,19.0,Direito de Propriedade,0.0,0.0,0.03,,,,,,,,,,,,,,,,2017-12-31,2.0,"Avenida Nove de Julho, nº 3.611 - unid 703",2017-12-15,29.65,1.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-09-30,1,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 20 Flats, São Paulo, SP, 01407-000",262.98,19.0,Direito de Propriedade,0.0,0.0,0.03,,,,,,,,,,,,,,,,2017-12-31,2.0,"Avenida Nove de Julho, nº 3.611 - unid 1016",2017-12-14,29.65,1.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-09-30,1,Imóveis para renda acabados,Ibis Congonhas,"Rua Baronesa de Bela Vista 801, 2 Flats, São Paulo, SP, 04612-002",49.96,2.0,Direito de Propriedade,0.0,0.0,0.0,,,,,,,,,,,,,,,,2017-12-31,2.0,Avenida Washington Luiz nº 6.771 - unidade 409 - São Paulo,2017-11-29,58.94,1.0,Ibis Congonhas,0.0,0.0
08.706.065/0001-69,2017-12-31,2,Imóveis para renda acabados,Ibis Congonhas,"Rua Baronesa de Bela Vista 801, 2 Flats, São Paulo, SP, 04612-002",49.96,1.0,Ibis Congonhas,0.0,0.0,0.0,,,,,,,,,,,,,,,,2017-12-31,2.0,Avenida Washington Luiz nº 6.771 - unidade 409 - São Paulo,2017-11-29,58.94,1.0,Ibis Congonhas,0.0,0.0
08.706.065/0001-69,2017-12-31,2,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 19 Flats, São Paulo, SP, 01407-000",262.98,16.0,Ibis Budget Jardins,0.0,0.0,0.05,,,,,,,,,,,,,,,,2017-09-30,1.0,"Av. Nove de Julho, 3957 - Jardins - São Paulo - CEP: 01407-000",2017-08-25,12.72,1009.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-12-31,2,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 19 Flats, São Paulo, SP, 01407-000",262.98,16.0,Ibis Budget Jardins,0.0,0.0,0.05,,,,,,,,,,,,,,,,2017-12-31,2.0,"Avenida Nove de Julho, nº 3.611 - unid 806",2017-12-15,29.65,1.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-12-31,2,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 19 Flats, São Paulo, SP, 01407-000",262.98,16.0,Ibis Budget Jardins,0.0,0.0,0.05,,,,,,,,,,,,,,,,2017-12-31,2.0,"Avenida Nove de Julho, nº 3.611 - unid 703",2017-12-15,29.65,1.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-12-31,2,Imóveis para renda acabados,Ibis Budget Jardins,"Av. Nove de Julho 3957, 19 Flats, São Paulo, SP, 01407-000",262.98,16.0,Ibis Budget Jardins,0.0,0.0,0.05,,,,,,,,,,,,,,,,2017-12-31,2.0,"Avenida Nove de Julho, nº 3.611 - unid 1016",2017-12-14,29.65,1.0,Ibis Budget Jardins,0.0,0.0
08.706.065/0001-69,2017-12-31,2,Imóveis para renda acabados,Comfort Nova Paulista,"Rua Vergueiro 2740, 1 Flat, São Paulo, SP, 04102-001",94.66,1.0,Comfort Nova Paulista,0.0,0.0,0.0,,,,,,,,,,,,,,,,2017-09-30,1.0,"Rua Vergueiro,2740 - Vila Marina São Paulo - CEP: 04102-001",2017-07-24,47.33,1710.0,Comfort Nova Paulista,0.0,0.0
08.706.065/0001-69,2017-12-31,2,Imóveis para renda acabados,Ibis Budget Paulista,"Rua da Consolação 2303, 13 Flats, São Paulo, SP, 01301-100",203.52,12.0,Ibis Budget Paulista,0.0,0.0,0.02,,,,,,,,,,,,,,,,2017-12-31,2.0,"Rua da Consolação, nº 2.303 - unid 303 - Sao Paulo",2017-11-29,29.91,1.0,Ibis Budget Paulista,0.0,0.0
10.456.810/0001-00,2017-03-31,4,Imóveis para renda acabados,ED. BERRINI 1511,"Av. Eng. Luís Carlos Berrini, 1.511, São Paulo/SP",437.0,2.0,Imóvel Comercial,0.5,0.0,0.06,,,,,,,,,,,,,,,,2017-06-30,4.0,"Av. Eng. Luís Carlos Berrini, 1.511, São Paulo/SP",2017-04-21,437.0,2.0,Renda,0.1,0.07
