CNPJ_Fundo,Nome_Fundo,Lucro_Contabil,Rendimentos_Declarados,%Distribuido
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,38898315.5,inf
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,87991791.9,inf
11.160.521/0001-22,CSHG RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,107734508.75,inf
11.179.118/0001-45,FII ANHANGUERA EDUCACIONAL,0.0,2596281.74,inf
11.179.118/0001-45,FII ANHANGUERA EDUCACIONAL,0.0,5523122.1,inf
11.179.118/0001-45,FII ANHANGUERA EDUCACIONAL,0.0,2961760.45,inf
11.179.118/0001-45,FII ANHANGUERA EDUCACIONAL,0.0,5957351.12,inf
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,4122406.41,inf
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,12800000.0,inf
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,3362646.68,inf
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,0.0,7099880.55,inf
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,0.0,14199761.15,inf
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,0.0,8239367.2,inf
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,0.0,16654041.4,inf
11.268.335/0001-01,JPP FII,0.0,27252897.29,inf
11.268.335/0001-01,JPP FII,0.0,27252897.29,inf
11.274.415/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,0.0,2089272.23,inf
11.274.415/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,0.0,3701145.65,inf
11.274.415/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,0.0,2945245.45,inf
11.274.415/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,0.0,5402098.8,inf
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,0.0,8704674.57,inf
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,0.0,17441088.26,inf
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,0.0,8722358.94,inf
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,0.0,16766109.07,inf
11.728.688/0001-47,CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,70334262.9,inf
11.728.688/0001-47,CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,195841688.1,inf
11.728.688/0001-47,CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,180616397.55,inf
11.839.593/0001-09,BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,42530222.57,inf
11.839.593/0001-09,BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,73603748.4,inf
11.839.593/0001-09,BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,41999395.94,inf
11.839.593/0001-09,BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,84653883.65,inf
11.945.604/0001-27,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,0.0,21163.06,inf
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,0.0,134072021.55,inf
12.358.507/0001-09,EXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3514157.26,85950000.04,2445.82
12.358.507/0001-09,EXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,468495.14,156850000.0,33479.54
12.358.507/0001-09,EXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,187750000.0,inf
12.401.858/0001-47,ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0,-1013310.06,-inf
12.401.858/0001-47,ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0,1038440.13,inf
12.516.185/0001-70,VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,245125.47,16896564.18,6893.03
12.516.185/0001-70,VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,2385477.58,34498634.13,1446.19
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,0.0,361441.52,inf
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,0.0,1427997.12,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,0.0,2423260.0,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,0.0,4919400.0,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,0.0,2514360.0,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,0.0,5028720.0,inf
13.022.994/0001-99,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,0.0,39921751.76,inf
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,32168591.08,inf
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,62696563.24,inf
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,30527972.16,inf
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,61055944.32,inf
13.500.306/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,0.0,2897424.0,inf
13.500.306/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,0.0,5896512.0,inf
13.500.306/0001-59,FII RIO BRAVO OPORTUNIDADES IMOBILIÁRIAS,0.0,3049920.0,inf
13.500.306/0001-59,FII RIO BRAVO OPORTUNIDADES IMOBILIÁRIAS,0.0,7319808.0,inf
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIARIO CENESP,0.0,771639.62,inf
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIARIO CENESP,0.0,1619960.32,inf
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIARIO CENESP,0.0,954383.59,inf
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIARIO CENESP,0.0,2138037.5,inf
13.703.596/0001-38,TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,74245.66,238511.97,321.25
13.703.596/0001-38,TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,9.7,229348.15,2364413.89
13.703.596/0001-38,TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,373253.83,inf
13.842.683/0001-76,VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBI,0.0,690570.43,inf
13.873.457/0001-52,FUNDO INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA EDUCACIONAL,0.0,15531125.06,inf
14.056.001/0001-62,PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,602515.12,inf
14.056.001/0001-62,PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,554733.84,inf
14.080.689/0001-16,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,0.0,2908650.6,inf
14.080.689/0001-16,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,0.0,631130.89,inf
14.088.246/0001-71,FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII,0.0,3841125.69,inf
14.365.190/0001-55,ESTRUTURA II - FUNDO DE INEVSTIMENTO IMOBILIÁRIO - FII,0.0,4350473.21,inf
14.376.247/0001-11,FII BM BRASCAN LAJES CORPORATIVAS,0.0,2076237.1,inf
14.376.247/0001-11,FII BM BRASCAN LAJES CORPORATIVAS,0.0,4203324.57,inf
14.376.247/0001-11,FII BM BRASCAN LAJES CORPORATIVAS,0.0,2194451.22,inf
14.376.247/0001-11,FII BM BRASCAN LAJES CORPORATIVAS - FII,0.0,4721363.0,inf
14.423.780/0001-97,KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,176369.59,6370000.0,3611.73
14.631.148/0001-39,HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,232310.38,inf
14.631.148/0001-39,HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,296497.07,inf
14.631.148/0001-39,HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,233610.93,inf
14.631.148/0001-39,HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,444149.07,inf
14.721.889/0001-00,FUNDO DE INVESTIMENTO IMOBILIARIO POLO SHOPPING INDAIATUBA,2959.63,4185698.42,141426.41
14.788.458/0001-61,FUNDO DE INVESTIMENTO IMOBILIARIO AMETISTA - FII,0.0,424056.37,inf
14.788.458/0001-61,FUNDO DE INVESTIMENTO IMOBILIARIO AMETISTA - FII,0.0,276026.95,inf
14.788.492/0001-36,FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,0.0,11180973.5,inf
14.788.492/0001-36,FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,0.0,24742024.91,inf
14.788.492/0001-36,FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,0.0,13648335.31,inf
14.788.492/0001-36,FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,0.0,27330855.09,inf
14.793.782/0001-78,NEWPORT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,0.0,125213.36,inf
14.879.856/0001-93,FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING JARDIM SUL,0.0,3385563.5,inf
14.879.856/0001-93,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SHOPPING JARDIM SUL,0.0,7069178.6,inf
14.879.856/0001-93,FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING JARDIM SUL,0.0,4586021.46,inf
14.879.856/0001-93,FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING JARDIM SUL,0.0,9283267.47,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,2809799.0,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,6101280.0,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,3371760.0,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,6823801.0,inf
15.333.306/0001-37,FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO GALERIA,0.0,2148187.57,inf
15.333.306/0001-37,FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO GALERIA,0.0,3246770.02,inf
15.333.306/0001-37,FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO GALERIA,0.0,1052497.72,inf
15.333.306/0001-37,FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO GALERIA,0.0,2639152.4,inf
15.394.563/0001-89,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,0.0,1295146.05,inf
15.394.563/0001-89,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,0.0,2539776.03,inf
15.394.563/0001-89,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,0.0,836202.18,inf
15.394.563/0001-89,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,0.0,1236031.5,inf
15.447.108/0001-02,GAZIT MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,19836327.06,inf
15.447.108/0001-02,GAZIT MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,0.0,inf
15.447.108/0001-02,GAZIT MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,53472854.14,inf
15.447.108/0001-02,GAZIT MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,-0.0,-inf
15.447.110/0001-73,FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING CIDADE JARDIM,0.0,7447054.52,inf
15.447.110/0001-73,FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING CIDADE JARDIM,0.0,-42828694.74,-inf
15.447.110/0001-73,FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING CIDADE JARDIM,0.0,7559233.97,inf
15.447.110/0001-73,FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING CIDADE JARDIM,0.0,5978894.65,inf
15.538.445/0001-05,SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,55830.27,2157600.0,3864.57
15.570.431/0001-60,BANRISUL NOVAS FRONTEIRAS FII,0.0,2662960.63,inf
15.570.431/0001-60,BANRISUL NOVAS FRONTEIRAS FII,0.0,5644477.79,inf
15.570.431/0001-60,BANRISUL NOVAS FRONTEIRAS FII,0.0,3121282.65,inf
15.576.907/0001-70,FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,0.0,35807534.91,inf
15.576.907/0001-70,FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,0.0,73005653.7,inf
15.799.397/0001-09,FII CEO CYRELA COMMERCIAL PROPERTIES,0.0,2645384.52,inf
15.799.397/0001-09,FII CEO CYRELA COMMERCIAL PROPERTIES,0.0,5363617.69,inf
15.799.397/0001-09,FII CEO CYRELA COMMERCIAL PROPERTIES,0.0,2725834.51,inf
15.799.397/0001-09,FII CEO CYRELA COMMERCIAL PROPERTIES,0.0,5624803.07,inf
16.671.412/0001-93,FUNDO INVESTIMENTO IMOBILIARIO SDI RIO BRAVO RENDA LOGISTICA,0.0,30312537.0,inf
