Nome_Fundo,Tipo,Valor
ALIANZA URBAN HUB RENDA FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,2481706.65
ALPH TOWER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,367303.19
ANGRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,4.13
ANNECY 59 FII,CRI/CRA,43978115.14
ANNECY 59 FII,Outras Cotas de FI,1297135.59
ANNECY 59 FII,Outros Ativos Financeiros,368487580.12
APEX URB FUNDO DE INV. IMOBILIARIO RESPONSABILIDADE LIMITADA,Ações de Sociedades,5700000.0
APEX URB FUNDO DE INV. IMOBILIARIO RESPONSABILIDADE LIMITADA,Outras Cotas de FI,2735190.47
APOLLO 11 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,7200999.0
APOLLO 11 FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,687203.99
APOLLO 11 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1092926.56
APOLLO CORPORATE FUNDO DE INVESTIMENTO IMOBILIARIO,Cotas de Sociedades,6112000.0
APOLLO CORPORATE FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,38348022.62
AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,60184798.21
AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,5614992.53
AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,4.43
AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,10132901.28
AQUISIÇÃO DE UNIDADES FUNDO DE INVESTIMENTO IMOBILIÁRIO RL,Outras Cotas de FI,1080600.12
AQUISIÇÃO DE UNIDADES FUNDO DE INVESTIMENTO IMOBILIÁRIO RL,Outros Ativos Financeiros,87632387.72
ARAGUAIA FII RESP LIMT,Outras Cotas de FI,220866.02
ARC IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,6050000.0
ARC IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,393553.52
ARC PLAZA IGUATEMI I - FII RESPONS LTDA,Outras Cotas de FI,33.8
ARC PLAZA IGUATEMI II - FII RESPONSABILIDADE LIMITADA,FII,14468265.58
ARC PLAZA IGUATEMI II - FII RESPONSABILIDADE LIMITADA,Outras Cotas de FI,489802.91
ARC V FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,14319654.38
ARC V FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,125059.87
ARC V FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,5366393.73
ARCH  EDIFICIOS CORPORATIVOS FII,Outras Cotas de FI,18532097.51
ARCH  EDIFICIOS CORPORATIVOS FII,Outros Ativos Financeiros,3171068.38
ARENA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,7399366.39
AROEIRA 333 RENDA LOGÍSTICA FII,Outras Cotas de FI,2148033.57
AROEIRA FII - RESPONSABILIDADE LIMITADA,CRI/CRA,14040132.85
ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,742900956.07
ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,164792042.5
ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,14634643.89
ARTEMIS 2024 FII,CRI/CRA,89706278.53
ARTEMIS 2024 FII,Outras Cotas de FI,1042471.36
ARTEMIS 2024 FII,Outros Ativos Financeiros,1856885.13
ARX CHILLON RECEBIVIES FUNDO DE INVESTIMENTO IMOBILIARIO,CRI/CRA,63638499.38
ARX CHILLON RECEBIVIES FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,4507176.34
ARX DOVER RECEBÍVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,80255744.15
ARX FUNDO DE INVESTIMENTO IMOBILIÁRIO PORTFÓLIO RENDA CDI+,CRI/CRA,71677254.45
ARX FUNDO DE INVESTIMENTO IMOBILIÁRIO PORTFÓLIO RENDA CDI+,FIDC,65174265.91
ARX FUNDO DE INVESTIMENTO IMOBILIÁRIO PORTFÓLIO RENDA CDI+,Outras Cotas de FI,9111805.14
ARX FUNDO DE INVESTIMENTO IMOBILIÁRIO PORTFÓLIO RENDA CDI+,Outros Ativos Financeiros,44383858.54
ASSET BANK - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,109666.49
ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,797657.34
AUGME CRÉDITO ESTRUTURADO FII,CRI/CRA,121247522.91
AUGME CRÉDITO ESTRUTURADO FII,FII,1051344.28
AUGME CRÉDITO ESTRUTURADO FII,LCI/LCA,39974711.43
AUGME CRÉDITO ESTRUTURADO FII,Outras Cotas de FI,3416652.01
AUREA EXTREMA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,115888500.0
AZ QUEST LUNA  FIAGRO IMOBILIÁRIO,CRI/CRA,327038423.83
AZ QUEST LUNA  FIAGRO IMOBILIÁRIO,FIDC,191131058.14
AZ QUEST LUNA  FIAGRO IMOBILIÁRIO,FII,5163.0
AZ QUEST LUNA  FIAGRO IMOBILIÁRIO,Outras Cotas de FI,20060379.11
AZ QUEST PANORAMA CREDITO VINTAGE I FII - RESP LIMITADA,CRI/CRA,67744176.74
AZ QUEST PANORAMA CREDITO VINTAGE I FII - RESP LIMITADA,Outras Cotas de FI,1363479.0
AZ QUEST PANORAMA CRÉDITO FII,CRI/CRA,77743166.8
AZ QUEST PANORAMA CRÉDITO FII,Outras Cotas de FI,1717830.95
AZ QUEST PANORAMA CRÉDITO IMOBILIÁRIO FII,CRI/CRA,71568479.41
AZ QUEST PANORAMA CRÉDITO IMOBILIÁRIO FII,FII,402116.4
AZ QUEST PANORAMA CRÉDITO IMOBILIÁRIO FII,Outras Cotas de FI,5282469.75
AZ QUEST PANORAMA LOGÍSTICA FII - RL,CRI/CRA,58668835.11
AZ QUEST PANORAMA LOGÍSTICA FII - RL,FII,45877873.3
AZ QUEST PANORAMA LOGÍSTICA FII - RL,Outras Cotas de FI,1734296.02
AZ QUEST PANORAMA URDI JANDIRA FII,CRI/CRA,22369554.63
AZ QUEST PANORAMA URDI JANDIRA FII,Outras Cotas de FI,578582.82
AZ QUEST RENDA SOLAR FII,CRI/CRA,6561458.31
AZ QUEST RENDA SOLAR FII,Outras Cotas de FI,784525.95
AZ QUEST SOLE FII AGRO,CRI/CRA,135112108.96
AZ QUEST SOLE FII AGRO,FIDC,60813133.44
AZ QUEST SOLE FII AGRO,FII,4207320.0
AZ QUEST SOLE FII AGRO,Outras Cotas de FI,7244404.91
AZURITA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,7.22
BANESTES RECEBIVEIS IMOBILIARIOS FII,CRI/CRA,474621446.24
BANESTES RECEBIVEIS IMOBILIARIOS FII,FII,16875765.32
BANESTES RECEBIVEIS IMOBILIARIOS FII,Outras Cotas de FI,30485301.14
BARI CAPITAL RENDA FII -  RESPONSABILIDADE LIMITADA,CRI/CRA,25059500.02
BARRA MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,5595037.98
BARZEL BLP FII RESPONSABILIDADE LIMITADA,Ações de Sociedades,356590623.2
BARZEL CD1 FII RESPONSABILIDADE LIMITADA,Ações de Sociedades,514069096.98
BASILICA PARTNERS LED COPORATE,Outras Cotas de FI,2631699.49
BASSANO DI GRAPPO FII,Outras Cotas de FI,5583836.63
BASÍLICA PARTNERS MEDWELL,Outras Cotas de FI,4387389.6
BASÍLICA PARTNERS UNI FII,Outras Cotas de FI,14647370.16
BB FUNDO DE FUNDOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,297449900.67
BB FUNDO DE INVESTIMENTO DE CRÉDITO FIAGRO-IMOBILIÁRIO,CRI/CRA,354374657.11
BB FUNDO DE INVESTIMENTO DE CRÉDITO FIAGRO-IMOBILIÁRIO,FIDC,5951391.26
BB FUNDO DE INVESTIMENTO DE CRÉDITO FIAGRO-IMOBILIÁRIO,Outras Cotas de FI,0.0
BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,Outras Cotas de FI,29499850.97
BB PREMIUM MALLS FII DE RESPONSABILIDADE LIMITADA,CRI/CRA,122357494.47
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,9362399.78
BEDFORD FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,5163.19
BEDFORD FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,68242951.6
BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,36972790.08
BGR B32 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,49413878.32
BGR B32 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,6066742.8
BII VENTURA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,321373.05
BLACK BRIDGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1568.15
BLUE SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,26753526.89
BLUE SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1497845.45
BLUECAP DESENVOLVIMENTO LOGÍSTICO I FII,Ações de Sociedades,57878449.99
BLUECAP DESENVOLVIMENTO LOGÍSTICO I FII,Outras Cotas de FI,44731.46
BLUECAP LAST MILE I FII RESP LTDA,Ações de Sociedades,9687699.0
BLUECAP LAST MILE I FII RESP LTDA,Outras Cotas de FI,201940.99
BLUECAP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,342043.08
BLUECAP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,205157.81
BLUEMACAW LOGÍSTICA FUNDO INVESTIMENTO IMOBILIÁRIO,CRI/CRA,7715627.69
BLUEMACAW LOGÍSTICA FUNDO INVESTIMENTO IMOBILIÁRIO,FII,210313299.78
BLUEMACAW LOGÍSTICA FUNDO INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,56939.68
BLUEROCK ONE FII RESPONSABILIDADE LIMITADA,Outras Cotas de FI,5348674.57
BM BRASCAN LAJES CORPORATIVAS - FII,Outras Cotas de FI,5724257.3
BM FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,Outras Cotas de FI,79385.07
BOQ1 FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS  FIAGRO FII,Outras Cotas de FI,46285.54
BOREAL CAPITAL FII DE RESP LTDA,CRI/CRA,20307651.31
BOREAL CAPITAL FII DE RESP LTDA,Outras Cotas de FI,240430.75
BPG LOGÍSTICA I FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,11451522.33
BPGB-001 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1046567.55
BR7 SENADO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,24750899.5
BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FUNDO DE FUNDOS DE INV,CRI/CRA,15564638.91
BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FUNDO DE FUNDOS DE INV,FII,346199494.09
BRASIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,26093155.0
BRASIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,3318979.13
BRASOL RENDA IMOBILIARIA SOLAR I FII,CRI/CRA,190591201.86
BRASOL RENDA IMOBILIARIA SOLAR I FII,Outras Cotas de FI,65089481.04
BRAY REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,11703006.02
BRAZIL PROPERTIES INVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,2859004.05
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,342519997.84
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,81782043.93
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FIP,8188302.55
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,1546669.0
BRAZIL STRATEGY FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RL,Outras Cotas de FI,1182209.95
BRAZIL STRATEGY FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RL,Outros Ativos Financeiros,1645625.02
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,Ações de Sociedades,157554529.15
BRC II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,2092006.52
BRC III DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,590217.64
BRC RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,11598609.39
BRC RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,1737841.77
BRESCO COINVESTIMENTO I FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,82253686.25
BRESCO GROWTH FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,685180851.67
BRESCO LOGÍSTICA FII RESPONSABILIDADE LIMITADA,Cotas de Sociedades,3054.2
BRIO COINVESTIMENTO FRANCA FII,Outras Cotas de FI,135738.52
BRIO COINVESTIMENTO JARDINS FII,Outras Cotas de FI,700959.78
BRIO CRÉDITO ESTRUTURADO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,118196735.23
BRIO CRÉDITO ESTRUTURADO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,5495690.78
BRIO MULTIESTRATEGIA - FUNDO DE INVESTIMENTO IMOBILIARIO,CRI/CRA,34864304.89
BRIO MULTIESTRATEGIA - FUNDO DE INVESTIMENTO IMOBILIARIO,FII,12922051.06
BRIO MULTIESTRATEGIA - FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,147936.34
BRIO REAL ESTATE II - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,9883553.99
BRIO REAL ESTATE II - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,7774762.83
BRIO REAL ESTATE III FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,8728338.09
BRIO REAL ESTATE IV - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,5309397.62
BRIO REAL ESTATE V FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,3708366.74
BRIX FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,10002395.57
BRL EDIFÍCIOS COMERCIAIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,171847.48
BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,58440110.46
BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,8401084.6
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,3455.1
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,1339636.27
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,21852380.68
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,11557.85
BRM FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,35991507.17
BRM FUNDO DE INVESTIMENTO IMOBILIARIO,CRI/CRA,3841448.76
BRM FUNDO DE INVESTIMENTO IMOBILIARIO II,Ações de Sociedades,16884786.24
BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO,FII,227130553.23
BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,3594650.14
BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,1649995.49
BRPR E-TOWER FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,819739.61
BRYGGEN FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,228814.03
BS2 ALLINVESTMENTS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,1037325.16
BSB PA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,5894255.51
BTG LOG AAA CAJAMAR FII RESPONSABILIDADE LIMITADA,Outros Ativos Financeiros,447615340.57
BTG PACTUAL CREDITO PARA INCORPORACAO  FII,CRI/CRA,801750911.87
BTG PACTUAL CREDITO PARA INCORPORACAO  FII,FII,99749989.5
BTG PACTUAL CREDITO PARA INCORPORACAO  FII,Outras Cotas de FI,28364420.79
BTG PACTUAL LOG ESTRATEGIAS LIQUIDAS FII,FII,74155824.56
BTG PACTUAL LOG ESTRATEGIAS LIQUIDAS FII,Outras Cotas de FI,11167767.98
BTG PACTUAL LOGCP FUNDO DE INVESTIMENTO IMOBILIARIO  FII,CRI/CRA,16858570.82
BTG PACTUAL LOGCP FUNDO DE INVESTIMENTO IMOBILIARIO  FII,Outras Cotas de FI,10975143.57
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,267261872.98
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,CRI/CRA,998763.35
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,FII,302602229.48
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,78640236.6
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,501435320.69
BTG PACTUAL REAL ESTATE HEDGE FUND FII - FII RESP. LIMITADA,CRI/CRA,326213841.92
BTG PACTUAL REAL ESTATE HEDGE FUND FII - FII RESP. LIMITADA,FII,1568964983.21
BTG PACTUAL REAL ESTATE HEDGE FUND FII - FII RESP. LIMITADA,Outras Cotas de FI,54375589.56
BTG PACTUAL REAL ESTATE HEDGE FUND FII - FII RESP. LIMITADA,Outros Ativos Financeiros,10094060.41
BTG PACTUAL REAL ESTATE PRIME OPPORTUNITIES FII,FII,278075076.08
BTG PACTUAL REAL ESTATE PRIME OPPORTUNITIES FII,Outras Cotas de FI,3978563.17
BTG PACTUAL YOU INC. DESENVOLVIMENTO IMOBILIARIO,Ações de Sociedades,127200000.0
BTG PACTUAL YOU INC. DESENVOLVIMENTO IMOBILIARIO,CRI/CRA,9366890.84
BTG PACTUAL YOU INC. DESENVOLVIMENTO IMOBILIARIO,Outras Cotas de FI,28313915.12
BTG RE STRUCTURED OPPORTUNITIES FII,Outras Cotas de FI,5088658.23
BTGP REAL ESTATE HEDGE FUND MULTIESTRATEGIA FII,CRI/CRA,45273923.64
BTGP REAL ESTATE HEDGE FUND MULTIESTRATEGIA FII,FII,53446510.9
BTGP REAL ESTATE HEDGE FUND MULTIESTRATEGIA FII,Outras Cotas de FI,24428490.23
BTOWERS FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIDC,305594.19
BTSP II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,86364804.22
BTW 001 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,204640833.01
BTW 001 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,7829.71
BWP FUNDO DE INVESTIMENTO IMOBILIARIO,Cotas de Sociedades,346199392.35
CAIXA FUNDO DE INVESTIMENTO IMOBILIÁRIO PORTO MARAVILHA,Ações de Sociedades,15726358.64
CAIXA FUNDO DE INVESTIMENTO IMOBILIÁRIO PORTO MARAVILHA,CEPAC,6375885617.78
CAIXA FUNDO DE INVESTIMENTO IMOBILIÁRIO PORTO MARAVILHA,FII,19300.8
CAIXA RIO BRAVO FUNDO DE FII,FII,117347595.87
CAIXA RIO BRAVO FUNDO DE FII II,FII,53718941.69
CAM THRONE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,0.01
CAM VERA CRUZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,17192864.73
CANAÃ FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - FIAGRO,Ações de Sociedades,366342000.0
CANAÃ FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - FIAGRO,CRI/CRA,1269666977.0
CANAÃ FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - FIAGRO,Outras Cotas de FI,1201104.86
CANUMA CAPITAL MULTIESTRATEGIA FII,Ações,26448009.0
CANUMA CAPITAL MULTIESTRATEGIA FII,CRI/CRA,296534914.84
CANUMA CAPITAL MULTIESTRATEGIA FII,FII,189396736.02
CANUMA CAPITAL MULTIESTRATEGIA FII,Outros Ativos Financeiros,44431452.36
CANUMA CAPITAL RENDA VAREJO FII RESPONSABILIDADE LIMITADA,Outros Ativos Financeiros,289872.95
CAPITANIA AGRO STRATEGIES - FIAGRO-IMOBILIARIO,CRI/CRA,289026769.68
CAPITANIA AGRO STRATEGIES - FIAGRO-IMOBILIARIO,FIDC,42636699.27
CAPITANIA AGRO STRATEGIES - FIAGRO-IMOBILIARIO,FII,23892938.38
CAPITANIA AGRO STRATEGIES - FIAGRO-IMOBILIARIO,Outras Cotas de FI,45635176.42
CAPITANIA AGRO STRATEGIES - FIAGRO-IMOBILIARIO,Outros Ativos Financeiros,5426814.11
CAPITANIA FII,CRI/CRA,43225597.71
CAPITANIA FII,FII,38939015.65
CAPITANIA FII,Outras Cotas de FI,55371.41
CAPITANIA HBC RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO,FII,204978462.98
CAPITANIA HBC RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,3616122.55
CAPITANIA OFFICE FII - FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,354240475.33
CAPITANIA OFFICE FII - FUNDO DE INVESTIMENTO IMOBILIARIO,FII,46236155.83
CAPITANIA OFFICE FII - FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,3399838.39
CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,FII,186378163.23
CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,130670.35
CAPITANIA SECURITIES II,CRI/CRA,1098266794.78
CAPITANIA SECURITIES II,FII,1992521322.0
CAPITANIA SECURITIES II,Outras Cotas de FI,32284713.87
CAPITANIA SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO,FII,279419751.6
CAPITANIA SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,1071815.14
CAPITÂNIA FIAGRO,CRI/CRA,178884650.92
CAPITÂNIA FIAGRO,FIDC,33854575.66
CAPITÂNIA FIAGRO,FII,21502325.47
CAPITÂNIA FIAGRO,Outras Cotas de FI,20042035.02
CAPITÂNIA FIAGRO,Outros Ativos Financeiros,5134720.95
CAPITÂNIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,338113554.51
CAPITÂNIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,5027.4
CAPITÂNIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,2850777.05
CARFAN FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,155234.81
CARTESIA RECEBIVEIS IMOB,CRI/CRA,407355588.7
CARTESIA RECEBIVEIS IMOB,Outras Cotas de FI,50298696.9
CASAS AAA SP FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,74575427.42
CASPER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,5109972.0
CASTELO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,992057.72
CATUAI VBI TRIPLE A FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,7240451.53
CCGL FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,24264000.0
CCGL FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,24338.11
CENU FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1704616.87
