CNPJ_Fundo,Nome_Fundo,Lucro_Contabil,Rendimentos_Declarados,%Distribuido
04.066.582/0001-60,FII HOSPITAL DA CRIANCA,0.0,3154191.39,inf
04.066.582/0001-60,FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA,0.0,1589383.64,inf
04.066.582/0001-60,FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA,0.0,3473873.7,inf
04.141.645/0001-03,FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,0.0,3355028.1,inf
04.141.645/0001-03,FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,0.0,7207097.41,inf
04.141.645/0001-03,FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,0.0,3879682.65,inf
04.141.645/0001-03,FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,0.0,7969466.05,inf
04.722.883/0001-02,FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE NORTE,0.0,5365531.93,inf
04.722.883/0001-02,FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE NORTE,0.0,10694568.96,inf
04.722.883/0001-02,FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE NORTE,0.0,5572554.73,inf
04.722.883/0001-02,FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE NORTE,0.0,11631016.7,inf
04.782.236/0001-88,FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,27039484.8,inf
04.782.236/0001-88,FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,13681968.2,inf
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,0.0,1204123.34,inf
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,0.0,2408735.82,inf
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,0.0,1248923.9,inf
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,0.0,2532776.11,inf
07.000.400/0001-46,BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,0.0,10537604.15,inf
07.000.400/0001-46,BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,0.0,15368581.2,inf
07.000.400/0001-46,BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,0.0,2759521.82,inf
07.000.400/0001-46,BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,0.0,5624232.93,inf
07.224.019/0001-60,FII SHOPPING PARQUE D. PEDRO,0.0,37333540.66,inf
07.224.019/0001-60,FII SHOPPING PARQUE D. PEDRO,0.0,69481196.17,inf
07.224.019/0001-60,FII SHOPPING PARQUE D. PEDRO,0.0,34141368.6,inf
07.224.019/0001-60,FII SHOPPING PARQUE D. PEDRO,0.0,64226719.15,inf
07.789.135/0001-27,FII ANCAR IC,1395674.58,27913491.52,2000.0
07.789.135/0001-27,FII ANCAR IC,2684566.02,19999999.42,745.0
07.789.135/0001-27,FII ANCAR IC,2684566.02,19999999.42,745.0
07.789.135/0001-27,FII ANCAR IC,2684566.02,19999999.42,745.0
08.014.513/0001-63,FII HOSPITAL NOSSA SENHORA DE LOURDES,0.0,5944316.36,inf
08.014.513/0001-63,FII HOSPITAL NOSSA SENHORA DE LOURDES,0.0,11934001.65,inf
08.014.513/0001-63,FII HOSPITAL NOSSA SENHORA DE LOURDES,0.0,6025674.76,inf
08.014.513/0001-63,FII HOSPITAL NOSSA SENHORA DE LOURDES,0.0,12052453.99,inf
08.417.532/0001-30,FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,0.0,3067305.34,inf
08.417.532/0001-30,FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,0.0,6638218.38,inf
08.417.532/0001-30,FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,0.0,3524611.01,inf
08.417.532/0001-30,FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,0.0,18520195.59,inf
08.696.175/0001-97,RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,4005383.14,inf
08.696.175/0001-97,RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,4005383.14,inf
08.706.065/0001-69,FII HOTEL MAXINVEST,0.0,2953842.95,inf
08.706.065/0001-69,FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,0.0,11256399.46,inf
08.706.065/0001-69,FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,0.0,13583872.23,inf
08.706.065/0001-69,FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,0.0,26138926.78,inf
08.924.783/0001-01,FII BTG PACTUAL CORPORATE OFFICE FUND,0.0,35188604.44,inf
08.924.783/0001-01,FII BTG PACTUAL CORPORATE OFFICE FUND,0.0,72590317.11,inf
08.924.783/0001-01,FII BTG PACTUAL CORPORATE OFFICE FUND,0.0,39717684.1,inf
08.924.783/0001-01,FUNDO DE INVESTIMENTO - FII BTG PACTUAL CORPORATE OFFICE,0.0,66412285.72,inf
09.072.017/0001-29,CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,6097677.0,27653574.1,453.51
09.072.017/0001-29,CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,62634165.15,inf
09.072.017/0001-29,CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,27653575.25,inf
09.072.017/0001-29,CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,60270612.15,inf
09.150.967/0001-24,FUNDO DE INVESTIMENTO IMOBILIARIO PATRIMONIAL IV,0.0,141693.75,inf
09.150.967/0001-24,FUNDO DE INVESTIMENTO IMOBILIARIO PATRIMONIAL IV,0.0,265100.07,inf
09.150.967/0001-24,FUNDO DE INVESTIMENTO IMOBILIARIO PATRIMONIAL IV,0.0,146599.81,inf
09.150.967/0001-24,FUNDO DE INVESTIMENTO IMOBILIARIO PATRIMONIAL IV,0.0,311070.67,inf
09.350.920/0001-04,FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,0.0,101514.22,inf
09.517.273/0001-82,SEQUÓIA III RENDA IMOBILIÁRIA FII,644493.36,3449988.21,535.3
09.517.273/0001-82,SEQUÓIA III RENDA IMOBILIÁRIA FII,389797.96,6642722.71,1704.15
09.517.273/0001-82,SEQUÓIA III RENDA IMOBILIÁRIA FII,306632.18,3569918.22,1164.23
09.552.812/0001-14,FII - BTG PACTUAL CRÉDITO IMOBILIÁRIO,0.0,32779583.2,inf
09.552.812/0001-14,FII BTG PACTUAL CRÉDITO IMOBILIÁRIO FII,0.0,64677526.23,inf
09.552.812/0001-14,FII BTG PACTUAL CRÉDITO IMOBILIÁRIO,0.0,29963642.77,inf
09.552.812/0001-14,FII BTG PACTUAL FUNDO DE CRI,0.0,54704384.77,inf
10.427.246/0001-06,FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,0.0,8855391.39,inf
10.427.246/0001-06,FII PRIME PORTFOLIO,0.0,14183040.49,inf
10.427.246/0001-06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII PRIME PORTFOLIO,0.0,2577136.59,inf
10.456.799/0001-89,FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,0.0,4162849.83,inf
10.456.799/0001-89,FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,0.0,8137167.32,inf
10.456.799/0001-89,FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,0.0,6702075.25,inf
10.456.799/0001-89,FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,0.0,13907189.46,inf
10.456.810/0001-00,MULTIGESTÃO  FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,6789.17,852429.68,12555.73
10.456.810/0001-00,MULTIGESTÃO  FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,41507.14,1811413.06,4364.1
10.869.155/0001-12,FII PARQUE DOM PEDRO SHOPPING CENTER,0.0,14574128.64,inf
10.869.155/0001-12,FII PARQUE DOM PEDRO SHOPPING CENTER,0.0,27029829.61,inf
10.869.155/0001-12,FII PARQUE DOM PEDRO SHOPPING CENTER,0.0,13160899.58,inf
10.869.155/0001-12,FII PARQUE DOM PEDRO SHOPPING CENTER,0.0,24842903.24,inf
11.026.627/0001-38,FII BTG PACTUAL FUNDO DE FUNDOS,0.0,42313115.04,inf
11.026.627/0001-38,FII BTG PACTUAL FUNDO DE FUNDOS,0.0,84626230.08,inf
11.026.627/0001-38,FII BTG PACTUAL FUNDO DE FUNDOS,0.0,39095015.0,inf
11.026.627/0001-38,FII BTG PACTUAL FUNDO DE FUNDOS,0.0,84626230.08,inf
11.160.521/0001-22,CSHG RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,55505181.55,inf
11.160.521/0001-22,CSHG RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,111010363.45,inf
11.160.521/0001-22,CSHG RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,50879748.65,inf
11.160.521/0001-22,CSHG RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,97134067.85,inf
11.179.118/0001-45,FII - ANHANGUERA EDUCACIONAL,0.0,3130529.25,inf
11.179.118/0001-45,FII ANHANGUERA EDUCACIONAL,0.0,6072800.66,inf
11.179.118/0001-45,FII ANHANGUERA EDUCACIONAL,0.0,2904463.89,inf
11.179.118/0001-45,FII ANHANGUERA EDUCACIONAL,0.0,5737793.4,inf
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,14165154.53,inf
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,29504334.71,inf
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,12603023.82,inf
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,599265.0,8414673.7,1404.17
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,0.0,16829347.65,inf
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,0.0,8239368.25,inf
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,0.0,16128124.7,inf
11.268.335/0001-01,JPP FII,0.0,1172500.2,inf
11.268.335/0001-01,JPP FII,0.0,2445009.29,inf
11.268.335/0001-01,JPP FII,0.0,1825278.21,inf
11.268.335/0001-01,JPP FII,0.0,3687156.54,inf
11.274.415/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,0.0,1860030.21,inf
11.274.415/0001-70,FII MAX RETAIL,0.0,4259404.11,inf
11.274.415/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,0.0,2501803.96,inf
11.274.415/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,0.0,5028267.26,inf
11.602.654/0001-01,FII CAMPUS FARIA LIMA,0.0,8444453.21,inf
11.602.654/0001-01,FII CAMPUS FARIA LIMA,0.0,16751869.94,inf
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,0.0,8507523.36,inf
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,0.0,17361169.92,inf
11.728.688/0001-47,CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,77407028.1,inf
11.728.688/0001-47,CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,169767706.85,inf
11.728.688/0001-47,CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,108792507.75,inf
11.728.688/0001-47,CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,220291506.25,inf
11.839.593/0001-09,BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,39357918.77,inf
11.839.593/0001-09,BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,92275158.52,inf
11.839.593/0001-09,BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,57469818.18,inf
11.839.593/0001-09,BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,117683556.77,inf
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,2278975.35,142527013.9,6254.0
12.358.507/0001-09,EXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,13856011.05,50999999.84,368.07
12.358.507/0001-09,EXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,13863101.67,112000000.04,807.9
12.358.507/0001-09,EXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,5565585.8,45790727.95,822.75
12.358.507/0001-09,EXITUS FIAGRO - IMOBILIÁRIO,7273543.99,151440728.08,2082.08
12.516.185/0001-70,VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,961465.54,15405995.91,1602.35
12.516.185/0001-70,VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,509424.81,30811381.74,6048.27
12.516.185/0001-70,VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,1912813.61,15074385.69,788.07
12.516.185/0001-70,VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,1790517.86,29615236.68,1654.0
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,0.0,1648995.64,inf
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,0.0,3788581.89,inf
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,0.0,2161403.63,inf
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,0.0,4252398.72,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,0.0,2678340.0,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,0.0,5356680.0,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,0.0,2787660.0,inf
13.022.994/0001-99,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,0.0,23153198.96,inf
13.022.994/0001-99,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,0.0,43133756.24,inf
13.022.994/0001-99,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,0.0,20342695.04,inf
13.022.994/0001-99,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,0.0,40118565.76,inf
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,29281932.48,inf
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,57940845.47,inf
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,28658912.64,inf
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,57317825.28,inf
13.500.306/0001-59,FII RIO BRAVO OPORTUNIDADES IMOBILIÁRIAS,0.0,2516184.0,inf
13.500.306/0001-59,FII RIO BRAVO OPORTUNIDADES IMOBILIÁRIAS,0.0,5032368.0,inf
13.500.306/0001-59,FII RIO BRAVO OPORTUNIDADES IMOBILIÁRIAS,0.0,731980.8,inf
13.500.306/0001-59,FII RIO BRAVO OPORTUNIDADES IMOBILIÁRIAS,0.0,3892714.56,inf
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIARIO CENESP,0.0,952996.28,inf
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIARIO CENESP,0.0,1660301.29,inf
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CENESP,0.0,619905.51,inf
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CENESP,0.0,1298555.74,inf
13.568.181/0001-07,RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,126247.75,inf
13.568.181/0001-07,RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,146260.11,inf
13.568.181/0001-07,RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,127492.78,inf
13.703.596/0001-38,TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,1208.39,111310.7,9211.49
13.703.596/0001-38,TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,1208.39,111310.7,9211.49
13.873.457/0001-52,FUNDO INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA EDUCACIONAL,0.0,8816487.12,inf
13.873.457/0001-52,FUNDO INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA EDUCACIONAL,0.0,17718470.28,inf
13.873.457/0001-52,FUNDO INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA EDUCACIONAL,0.0,10103044.38,inf
13.873.457/0001-52,FUNDO INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA EDUCACIONAL,0.0,20347390.08,inf
14.056.001/0001-62,PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,1314626.36,inf
14.080.689/0001-16,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,0.0,359506.82,inf
14.080.689/0001-16,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,0.0,500779.64,inf
14.080.689/0001-16,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,0.0,430390.6,inf
14.080.689/0001-16,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,0.0,492357.47,inf
14.365.190/0001-55,ESTRUTURA II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,7000000.0,inf
14.376.247/0001-11,BM BRASCAN LAJES CORPORATIVAS - FII,0.0,2290703.9,inf
14.376.247/0001-11,FII BM BRASCAN LAJES CORPORATIVAS,0.0,7195536.78,inf
14.376.247/0001-11,FII BM BRASCAN LAJES CORPORATIVAS,0.0,2294480.96,inf
14.376.247/0001-11,FII BM BRASCAN LAJES CORPORATIVAS,0.0,4533693.33,inf
14.631.148/0001-39,HAZ FUNDOO DE INVESTIMENTO IMOBILIÁRIO,0.0,72983.23,inf
14.631.148/0001-39,HAZ FUNDOO DE INVESTIMENTO IMOBILIÁRIO,0.0,354111.83,inf
14.631.148/0001-39,HAZ FUNDOO DE INVESTIMENTO IMOBILIÁRIO,0.0,85349.87,inf
14.631.148/0001-39,HAZ FUNDOO DE INVESTIMENTO IMOBILIÁRIO,0.0,5288174.65,inf
14.721.889/0001-00,FII POLO SHOPPING INDAIATUBA,817632.95,9725519.87,1189.47
14.788.492/0001-36,FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,0.0,14479403.2,inf
14.788.492/0001-36,FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,0.0,27888827.99,inf
14.788.492/0001-36,FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,0.0,13814172.44,inf
14.788.492/0001-36,FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,0.0,28005216.9,inf
14.793.782/0001-78,NEWPORT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,0.0,254198.46,inf
14.793.782/0001-78,NEWPORT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,30177.53,566036.48,1875.69
14.793.782/0001-78,NEWPORT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,0.0,548767.02,inf
14.793.782/0001-78,NEWPORT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,0.0,1186955.0,inf
14.879.856/0001-93,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SHOPPING JARDIM SUL,277521.15,8224875.68,2963.69
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,3452039.0,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,6743519.0,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,2890080.0,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,6101280.0,inf
15.333.306/0001-37,FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO GALERIA,0.0,1786012.23,inf
15.333.306/0001-37,FII EDIFICIO GALERIA,0.0,2618908.41,inf
15.333.306/0001-37,FUNDO DE INVESTIMENTO IMOBILIARIO  FII EDIFICIO GALERIA,0.0,870896.52,inf
15.333.306/0001-37,FUNDO DE INVESTIMENTO IMOBILIARIO  FII EDIFICIO GALERIA,0.0,1678539.32,inf
15.447.108/0001-02,GAZIT MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,18542956.81,inf
15.447.108/0001-02,GAZIT MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,38358179.04,inf
15.447.108/0001-02,FII GAZIT MALLS,0.0,87756712.29,inf
15.447.110/0001-73,FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING CIDADE JARDIM,0.0,29037269.99,inf
15.447.110/0001-73,FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING CIDADE JARDIM,0.0,11612365.72,inf
