CNPJ_Fundo,Data_Referencia_x,Versao_x,Classe,Nome_Imovel,Endereco_x,Area_x,Numero_Unidades_x,Outras_Caracteristicas_Relevantes_x,Percentual_Vacancia,Percentual_Inadimplencia,Percentual_Receitas_FII,Percentual_Locado,Percentual_Vendido,Percentual_Conclusao_Obras_Realizado,Percentual_Conclusao_Obras_Previsto,Custo_Construcao_Realizado,Custo_Construcao_Previsto,Percentual_Imovel_Total_Investido_x,Data_Referencia_y,Versao_y,Endereco_y,Area_y,Numero_Unidades_y,Outras_Caracteristicas_Relevantes_y,Percentual_Imovel_Total_Investido_y,Categoria,Data_Referencia,Versao,Endereco,Data_Alienacao,Area,Numero_Unidades,Outras_Caracteristicas_Relevantes,Percentual_Imovel_Total_Investido,Percentual_Imovel_PL
01.235.622/0001-61,2025-03-31,1,imóveis para venda acabados,Iluminato,"R. Min. Raul Fernandes, 216 - Botafogo, Rio de Janeiro - RJ",130.09,1.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2025-03-31,1,imóveis para venda acabados,The Gallery,"R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",156.18,3.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2025-03-31,1,imóveis para venda acabados,Arete - Alto Ybira,"Av. Jose Bento Ribeiro Dantas, s/n, Marina, Armação dos Búzios - RJ",909.28,4.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2025-03-31,1,imóveis para venda em construção,Tiê Residencial,"Rua Homem de Melo, 169, Tijuca, Rio de Janeiro - RJ",40150.63,177.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2025-03-31,1,imóveis para venda em construção,S Design,"Rua Conde de Irajá, nº 439, Botafogo, Rio de Janeiro - RJ",10675.76,47.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2025-03-31,1,imóveis para venda em construção,All - Jardim Oceânico,"Av. Nuta James, n 185, Barra da Tijuca, Rio de Janeiro - RJ",17584.43,120.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2025-03-31,1,imóveis para venda em construção,Zenture,"Rua Sorocaba, no 436, Botafogo, Rio de Janeiro - RJ",4997.73,27.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2025-03-31,1,imóveis para venda acabados,Vision,"Bloco ""F"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",62.71,1.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2025-03-31,1,imóveis para venda acabados,Aretê - Peninsula Norte,"Av. Jose Bento Ribeiro Dantas, s/n, Marina, Armação dos Búzios - RJ",1580.2,7.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2025-03-31,1,imóveis para venda em construção,Arete Toriba - Toriba Sudoeste,"Loteamento Denominado ""Baia Blanca/Enseada Azul"", zona urbana de Armação dos Búzios - RJ",2653.32,13.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2025-03-31,1,imóveis para venda acabados,Blanc 260,"Rua Assunção, 260 - Botafogo - RJ",5109.1,35.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2025-03-31,1,imóveis para venda acabados,Aretê - Ybirá Fase I (Lotes),"Praia Rasa, Buzios - RJ",96320.16,33.0,Aquisição de unidades prontas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2025-03-31,1,imóveis para venda acabados,Touch,"Rua Jardim Botânico, 568 - Jardim Botanico, Rio de Janeiro - RJ",373.88,13.0,Aquisição de unidades prontas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2025-03-31,1,imóveis para venda acabados,Toscanini,"Rua Arturo Toscanini, Belo Horizonte - MG",162.05,8.0,Aquisição de unidades prontas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
08.971.868/0001-40,2025-03-31,1,imóveis para venda acabados,IMOVEL _INDAIATUBA - Sitio Serra D'Agua,"ESTRADA MUNICIPAL SANTO AGOSTINHO, 700 - HELVETIA, INDAIATUBA - SP",21034.17,1.0,Instrumento Particular de Dação em Pagamento - imovel sob matricula 56348,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2025-03-31,1,imóveis para venda acabados,Condomínio Residencial Murano,"Rua Eng. Ary de Abreu Lima, Jardim Europa, Porto Alegre-RS",388.03,5.0,Apto 1002 + 4 boxes,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2025-03-31,1,imóveis para venda acabados,Condomínio Residencial Las Piedras,"Rua Ana Maltz Knijnik, 101, Três Figueiras, Porto Alegre-RS",1546.27,18.0,"Aptos 403, 404 e 501 + 15 boxes",,,,,,,,,,0.42,,,,,,,,,,,,,,,,,
11.044.355/0001-07,2025-03-31,1,imóveis para venda acabados,Global Tower,"R. Queluzita, 34 - Fernão Dias, Belo Horizonte - MG, 31910-252",926.63,8.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12.323.955/0001-69,2025-03-31,1,imóveis para venda acabados,Terreno Capotuna,Praça Francisco Parisi - Jaguariuna/SP,792.45,1.0,Imóvel adquirido após a extinção da cia investida BDI REALTY SOCIEDADE PATRIMONIAL LTDA,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,
12.804.013/0001-00,2025-03-31,1,imóveis para venda acabados,Conjunto 217B Lagoa Torre B,Rodovia SC 401,61.78,1.0,Conjunto Comercial. Objeto da matrícula 157.278 do 2º ofício do registro de imóveis do estado de Santa Catarina,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12.989.974/0001-29,2025-03-31,1,imóveis para venda acabados,Holiday Inn,"Praça Marechal Hermes, nº 63 (Lote 2 da Quadra 3 do PAL 48.193), Bairro Santo Cristo, Município do Rio de Janeiro, Estado do Rio de Janeiro.",4821.6,594.0,"O Caixa Fundo de Investimento Imobiliário Porto Maravilha - FII PM detém fração ideal de 23% do empreendimento hoteleiro , em permuta pela vinculação de 8.278 Certificados de Potencial Adicional de Construção - CEPAC. A Cursa RJ Empreendimento Imobiliário Ltda., parceira no projeto, é responsável por promover a implantação, desenvolvimento e construção do empreendimento imobiliário de destinação residencial, incluindo a concepção, elaboração de projetos, desenvolvimento, custeio, financiamento, execução e incorporação.",,,,,,,,,,0.23,,,,,,,,,,,,,,,,,
13.598.226/0001-88,2025-03-31,1,imóveis para venda acabados,NOVA YORK,RUA NOVA YORK 833,1500.0,1.0,ID 99 MATRICULA 273.992,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,
13.598.226/0001-88,2025-03-31,1,imóveis para venda acabados,CAMPOS SALES,"RUA CAMPOS SALES, 24 - 72",979.0,1.0,ID 173 MATRICULA 13867,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
13.598.226/0001-88,2025-03-31,1,imóveis para venda acabados,PÇ ANTONIO PRADO,"PÇ ANTONIO PRADO, 9",14764.97,1.0,ID 25 MATRICULA 23350,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,
13.598.226/0001-88,2025-03-31,1,imóveis para venda acabados,HIPODROMO,"RUA DO HIPODROMO, 600",4540.0,1.0,ID 338 MATRICULA 125.042,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,
13.598.226/0001-88,2025-03-31,1,imóveis para venda acabados,TEN. PENA,"RUA TENENTE PENA, 212",872.0,1.0,ID 107 MATRICULA 95693,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
13.598.226/0001-88,2025-03-31,1,imóveis para venda acabados,ARIZONA,"RUA ARIZONA, 715",153.73,1.0,ID 32 MATRICULA 92411,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
13.598.226/0001-88,2025-03-31,1,imóveis para venda acabados,ANTÔNIO DE GODÓI,"RUA ANTÔNIO DE GODÓI, 122",1073.31,19.0,SALAS 42 43 44 45 46 47 48 49 81 82 83 84 85 86 87 88 89 124 E 125,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,
13.598.226/0001-88,2025-03-31,1,imóveis para venda acabados,PEDRO AMÉRICO,"RUA PEDRO AMÉRICO, 32 - 13ANDAR",962.1,1.0,ID 101 MATRICULA 95066,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,
13.598.226/0001-88,2025-03-31,1,imóveis para venda acabados,BANDEIRA PAULISTA,"RUA BANDEIRA PAULISTA, 716",165.06,7.0,VAGAS 76 77 78 83 84 85 86,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
13.726.079/0001-84,2025-03-31,1,imóveis para venda acabados,MT218967,"Av. Paulo Guilguer Reimberg,2013,,Parque Maria Fernandes,São Paulo-SP",1719.0,1.0,Matrícula 218 967,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14.056.001/0001-62,2025-03-31,1,imóveis para venda acabados,Focus Business Center,"Avenida Geremario Dantas 1401, Jacarepagua , Rio de Janeiro",19.71,35.0,sala comercial,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,
14.056.001/0001-62,2025-03-31,1,imóveis para venda acabados,Villaggio Lake & Gardens,"Estrada de Barra da Tijuca 345, Barra da Tijuca , Rio de Janeiro",182.0,1.0,cobertura 3 quartos,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,
14.217.108/0001-45,2025-03-31,1,imóveis para venda acabados,Terreno,"Rua Silva Jardim, nº 0 - Bairro Gloria - Joinville - SC",33650.0,1.0,Imóvel cedido em pagamento de dívida conforme acordo com locatário homologado na justiça. Documentação de  título de propriedade em nome do Fundo.,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14.217.108/0001-45,2025-03-31,1,imóveis para venda acabados,Terreno,"Rua Otto Boehm, nº 0 - Bairro Gloria - Joinville - SC",36575.0,1.0,Imóvel cedido em pagamento de dívida conforme acordo com locatário homologado na justiça. Documentação de  título de propriedade em nome do Fundo.,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14.217.108/0001-45,2025-03-31,1,imóveis para venda acabados,Terreno,"Rua Otto Boehm, nº 0 - Bairro Gloria - Joinville - SC",2516.3,1.0,Imóvel cedido em pagamento de dívida conforme acordo com locatário homologado na justiça. Documentação de  título de propriedade em nome do Fundo.,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14.217.108/0001-45,2025-03-31,1,imóveis para venda acabados,Terreno,"Rua Dr. Nelson N Guimarães, S/N - Bairro Gloria - Joinville - SC",14587.09,1.0,Imóvel cedido em pagamento de dívida conforme acordo com locatário homologado na justiça. Documentação de  título de propriedade em nome do Fundo.,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14.217.108/0001-45,2025-03-31,1,imóveis para venda acabados,Terreno,"Rua Otto Boehm, nº 0 - Bairro Gloria - Joinville - SC",30367.1,1.0,Imóvel cedido em pagamento de dívida conforme acordo com locatário homologado na justiça. Documentação de  título de propriedade em nome do Fundo.,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14.217.108/0001-45,2025-03-31,1,imóveis para venda acabados,Terreno,"Rua Dr. Nelson N Guimarães, S/N - Bairro Gloria - Joinville - SC",16784.49,1.0,Imóvel cedido em pagamento de dívida conforme acordo com locatário homologado na justiça. Documentação de  título de propriedade em nome do Fundo.,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14.217.108/0001-45,2025-03-31,1,imóveis para venda acabados,Terreno,"Rua Silva Jardim, nº 0 - Bairro Atiradores - Joinville - SC",2100.0,1.0,Imóvel cedido em pagamento de dívida conforme acordo com locatário homologado na justiça. Documentação de  título de propriedade em nome do Fundo.,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14.217.108/0001-45,2025-03-31,1,imóveis para venda acabados,Terreno,"Rua Alemanha, nº 0 - Bairro Gloria - Joinville - SC",10635.13,1.0,Imóvel cedido em pagamento de dívida conforme acordo com locatário homologado na justiça. Documentação de  título de propriedade em nome do Fundo.,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14.721.889/0001-00,2025-03-31,1,imóveis para venda em construção,Blanc 260,"Rua Assunção 260, Botafogo",5109.1,35.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
14.721.889/0001-00,2025-03-31,1,imóveis para venda acabados,Touch,"Rua Jardim Botânico, 568 - Jardim Botanico, Rio de Janeiro - RJ",488.92,17.0,Aquisição de unidades prontas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
14.721.889/0001-00,2025-03-31,1,imóveis para venda acabados,Hotel & Bureal,"Setor Hoteleiro Norte, Quadra 01, Área Especial A, Brasília - DF",98.85,1.0,Aquisição de unidades prontas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
14.721.889/0001-00,2025-03-31,1,imóveis para venda acabados,Riserva,"R. Constante Sodré, 1313 - Praia do Canto, Vitória - ES, 29057-560",202.38,1.0,Aquisição de unidades prontas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
14.721.889/0001-00,2025-03-31,1,imóveis para venda em construção,Maison Laranjeiras,"Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ",9275.0,110.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
14.721.889/0001-00,2025-03-31,1,imóveis para venda acabados,Miraggio,"R. Euríco Manoel do Carmo, 2 - Charitas, Niterói - RJ",1425.0,6.0,Aquisição de unidades prontas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
14.721.889/0001-00,2025-03-31,1,imóveis para venda em construção,Aretê - Alto Ybirá,"Praia Rasa, Buzios - RJ",3201.37,18.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
14.721.889/0001-00,2025-03-31,1,imóveis para venda em construção,Aretê - Peninsula Norte,"Praia Rasa, Buzios - RJ",4901.0,28.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
14.721.889/0001-00,2025-03-31,1,imóveis para venda em construção,Crystal Blue,"Rua Elesbão Linhares, n 503, Vitória - ES",9050.69,36.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
14.721.889/0001-00,2025-03-31,1,imóveis para venda em construção,Highlight e Spotlight - Jardim Botafogo,"Rua General Gois Monteiro, 49, Botafogo, Rio de Janeiro - RJ",26140.0,376.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
14.721.889/0001-00,2025-03-31,1,imóveis para venda em construção,Costa Mare,"Rodovia Darly Santos, S/n°, Gleba I, Vila Velha - ES",19811.0,120.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
14.721.889/0001-00,2025-03-31,1,imóveis para venda acabados,Toscanini,"Rua Arturo Toscanini, Belo Horizonte - MG",162.05,7.0,Aquisição de unidades prontas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
14.721.889/0001-00,2025-03-31,1,imóveis para venda acabados,Innovitá,"Rua do Matoso, 104, Tijuca, Rio de Janeiro - RJ",176.66,3.0,Aquisição de unidades prontas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
14.721.889/0001-00,2025-03-31,1,imóveis para venda em construção,The Gallery,"R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",6841.0,108.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
14.721.889/0001-00,2025-03-31,1,imóveis para venda em construção,Iluminato,"Rua Ministro Raul Fernandes, 116, Botafogo, Rio de Janeiro - RJ",6175.0,54.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
19.249.989/0001-08,2025-03-31,1,imóveis para venda em construção,Vista Park,"R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino",36.48,1.0,STUDIO-305/3ºPAV,,,,,0.0,0.6,0.67,0.0,0.0,,,,,,,,,,,,,,,,,,
19.249.989/0001-08,2025-03-31,1,imóveis para venda em construção,Vista Park,"R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino",73.48,1.0,RES-702/7ºPAV,,,,,0.0,0.6,0.67,0.0,0.0,,,,,,,,,,,,,,,,,,
19.249.989/0001-08,2025-03-31,1,imóveis para venda em construção,Vista Park,"R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino",73.48,1.0,RES-1202/12ºPAV,,,,,0.0,0.6,0.67,0.0,0.0,,,,,,,,,,,,,,,,,,
19.249.989/0001-08,2025-03-31,1,imóveis para venda em construção,Vista Park,"R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino",36.48,1.0,STUDIO-405/4ºPAV,,,,,0.0,0.6,0.67,0.0,0.0,,,,,,,,,,,,,,,,,,
19.249.989/0001-08,2025-03-31,1,imóveis para venda em construção,Vista Park,"R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino",73.48,1.0,RES-902/9ºPAV,,,,,0.0,0.6,0.67,0.0,0.0,,,,,,,,,,,,,,,,,,
19.249.989/0001-08,2025-03-31,1,imóveis para venda em construção,Vista Park,"R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino",73.48,1.0,RES-802/8ºPAV,,,,,0.0,0.6,0.67,0.0,0.0,,,,,,,,,,,,,,,,,,
19.249.989/0001-08,2025-03-31,1,imóveis para venda em construção,Vista Park,"R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino",88.32,1.0,RES-1101/11ºPAV,,,,,0.0,0.6,0.67,0.0,0.0,,,,,,,,,,,,,,,,,,
19.249.989/0001-08,2025-03-31,1,imóveis para venda em construção,Vista Park,"R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino",88.32,1.0,RES-1301/13ºPAV,,,,,0.0,0.6,0.67,0.0,0.0,,,,,,,,,,,,,,,,,,
19.249.989/0001-08,2025-03-31,1,imóveis para venda em construção,Vista Park,"R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino",115.99,1.0,RES-1003/10ºPAV,,,,,0.0,0.6,0.67,0.0,0.0,,,,,,,,,,,,,,,,,,
19.249.989/0001-08,2025-03-31,1,imóveis para venda em construção,Vista Park,"R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino",73.48,1.0,RES-1502/15ºPAV,,,,,0.0,0.6,0.67,0.0,0.0,,,,,,,,,,,,,,,,,,
19.249.989/0001-08,2025-03-31,1,imóveis para venda em construção,Vista Park,"R. Dra. Neyde Apparecida Sollitto, 252/306 - Vila Clementino",115.99,1.0,RES-1403/14ºPAV,,,,,0.0,0.6,0.67,0.0,0.0,,,,,,,,,,,,,,,,,,
20.265.467/0001-70,2025-03-31,1,imóveis para venda acabados,CASSIO 900,"RUA DOS GUAJAJARAS,515 - Belo Horizonte - MG 30180-100",326.77,1.0,Matricula 78269,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,
20.265.467/0001-70,2025-03-31,1,imóveis para venda em construção,PALAZZO 310,"Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435",70.38,1.0,"Matricula 32862, 35645, 41237 e 41238",,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
20.265.467/0001-70,2025-03-31,1,imóveis para venda em construção,PALAZZO 309,"Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435",61.55,1.0,"Matricula 32862, 35645, 41237 e 41238",,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
20.265.467/0001-70,2025-03-31,1,imóveis para venda em construção,PALAZZO 505,"Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435",38.53,1.0,"Matricula 32862, 35645, 41237 e 41238",,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
20.265.467/0001-70,2025-03-31,1,imóveis para venda em construção,PALAZZO 402,"Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435",62.53,1.0,"Matricula 32862, 35645, 41237 e 41238",,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
20.265.467/0001-70,2025-03-31,1,imóveis para venda acabados,CASSIO 700,"RUA DOS GUAJAJARAS,515 - Belo Horizonte - MG 30180-100",326.77,1.0,Matricula 78268,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,
20.265.467/0001-70,2025-03-31,1,imóveis para venda em construção,PALAZZO 813,"Avenida Raja Gabaglia,s/n - Belo Horizonte - MG 30380-435",59.08,1.0,"Matricula 32862, 35645, 41237 e 41238",,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
22.646.161/0001-90,2025-03-31,1,imóveis para venda acabados,Frad.E - Unid. 301 - Bl 5 - Village Natura,Fazenda do Frade - 2º Distrito de Angra dos Reis - Rio de Janeiro,321.35,1.0,Disponível para venda,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
22.646.161/0001-90,2025-03-31,1,imóveis para venda acabados,Frad.E - Unid. 204 - Bl 3 - Village Natura,Fazenda do Frade - 2º Distrito de Angra dos Reis - Rio de Janeiro,160.7,1.0,Direitos de aquisição formalizados por meio de PCV datada de 04-01-2018.,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
22.646.161/0001-90,2025-03-31,1,imóveis para venda acabados,Frad.E - Unid. 102 - Bl 3 - Village Maris,Fazenda do Frade - 2º Distrito de Angra dos Reis - Rio de Janeiro,297.4,1.0,Direitos de aquisição formalizados por meio de PCV datada de 05-07-2017.,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
22.646.161/0001-90,2025-03-31,1,imóveis para venda acabados,Frad.E - Unid. 102 - Bl 5 - Village Natura,Fazenda do Frade - 2º Distrito de Angra dos Reis - Rio de Janeiro,160.7,1.0,Direitos de aquisição formalizados por meio de PCV datada de 30-08-2018.,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
22.646.161/0001-90,2025-03-31,1,imóveis para venda acabados,Frad.E - Unid. 203 - Bl 6 - Village Natura,Fazenda do Frade - 2º Distrito de Angra dos Reis - Rio de Janeiro,160.7,1.0,Direitos de aquisição formalizados por meio de PCV datada de 22-11-2017.,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
22.646.161/0001-90,2025-03-31,1,imóveis para venda acabados,Família Freguesia do Ó - 83B,"Rua Jacaré Copaiba nº 30, Vila Clymene - São Paulo",47.43,1.0,Disponível para venda,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
22.646.161/0001-90,2025-03-31,1,imóveis para venda acabados,Família Freguesia do Ó - 66C,"Rua Jacaré Copaiba nº 30, Vila Clymene - São Paulo",47.43,1.0,Disponível para venda,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
22.646.161/0001-90,2025-03-31,1,imóveis para venda acabados,Frad.E - Unid. 201 - Bl 1 - Village Natura,Fazenda do Frade - 2º Distrito de Angra dos Reis - Rio de Janeiro,160.7,1.0,Direitos de aquisição formalizados por meio de PCV datada de 15-05-2018.,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
22.646.161/0001-90,2025-03-31,1,imóveis para venda acabados,Cond. Concept Living Boutique - Apto 803,"Rua Pinheiro Guimarães, 49 - Botafogo - Rio de Janeiro - RJ",98.28,1.0,Direitos de aquisição formalizados por meio de PCV datada de 20-12-2018.,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
22.646.161/0001-90,2025-03-31,1,imóveis para venda acabados,Cond. Concept Living Boutique - Apto 703,"Rua Pinheiro Guimarães, 49 - Botafogo - Rio de Janeiro - RJ",98.28,1.0,Direitos de aquisição formalizados por meio de PCV datada de 05-09-2019,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
22.646.161/0001-90,2025-03-31,1,imóveis para venda acabados,Frad.E - Unid. 102 - Bl 4 - Village Natura,Fazenda do Frade - 2º Distrito de Angra dos Reis - Rio de Janeiro,160.7,1.0,Direitos de aquisição formalizados por meio de PCV datada de 05-04-2017.,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
