Nome_Fundo,Publico_Alvo
SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
AB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO FL 3.500 I - FII,INVESTIDOR QUALIFICADO
LA DEFÉNSE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
VGS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
OURO PRETO TRADE INVEST RENDA IMOBILIÁRIA I FUNDO DE INVESTI,INVESTIDORES EM GERAL
2509 FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
CTBH FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO MORUMBI TOWN I,INVESTIDOR QUALIFICADO
LOFT I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LCI BANKS,INVESTIDOR QUALIFICADO
AB CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
MIKEONE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FII MIKEONE,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO 4KIDS,INVESTIDOR QUALIFICADO
CASPER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
PLATINUM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CEDRO PROPERTIES - FUNDO DE INVESTIMENTO - FII,INVESTIDOR PROFISSIONAL
TC BTOWERS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BRADESCO CARTEIRA IMOBILIÁRIA ATIVA FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM BERLIM,INVESTIDOR QUALIFICADO
FII BRISA RENDA IMOBILIARIA,INVESTIDOR QUALIFICADO
BB RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOB FII,INVESTIDORES EM GERAL
LA SHOPPING CENTERS II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BRESCO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MEILI,INVESTIDORES EM GERAL
FII MEILI,INVESTIDORES EM GERAL
CSHG TOP FOFII FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
HEDGE TOP FOFII FDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO
HEDGE TOP FOFII FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
HEDGE TOP FOFII FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FGRP FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BPGB-001 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BPG LOGÍSTICA I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
TA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
EBT FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL VAREJO FII,INVESTIDORES EM GERAL
LA SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
LA SHOPPING CENTERS FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM PATRIMONIAL V,INVESTIDOR QUALIFICADO
IRB INTERNACIONAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
PARKING PARTNERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
TS PART FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
VRE DESENVOLVIMENTO III - FUNDO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
IPS PB - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
NOVA I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FDL FUNDO DE INVESTIMENTO IMOBILIÁRIO -FII,INVESTIDOR PROFISSIONAL
TC EMPRO FUNDO DE INVESTIMO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
BRAZIL PROPERTIES FDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
TC ALMAVI FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
JVF FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CONVIDA SUAPE,INVESTIDOR QUALIFICADO
BANESTES RECEBIVEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDOR QUALIFICADO E PROFISSIONAL
MULTI SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
IZAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
SANTO EMILIANO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FII ESTOQUE RESIDENCIAL VITACON,INVESTIDOR QUALIFICADO
MULTI PROPERTIES FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM BII BTS - FII,INVESTIDOR QUALIFICADO
BB RENDA DE PAPÉIS IMOBILIÁRIOS II,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO LECREC,INVESTIDOR QUALIFICADO
NIHAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
ALB - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GOODMAN PATRIMONIAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO JK E - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO MV9 - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO TM - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO CJ - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO GREEN TOWERS,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM PATRIMONIAL XII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM QUATRO BARRAS,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SHOPPING,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO TOP CENTER,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,INVESTIDORES EM GERAL
JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB,INVESTIDORES EM GERAL
BRIO REAL ESTATE II,INVESTIDOR QUALIFICADO
BRL V FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
PRIME 16 - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
GGR ESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO KEYCASH,INVESTIDORES EM GERAL
NF CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
LOFT II MAISON SÃO PAULO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO NESTPAR,INVESTIDOR QUALIFICADO
VINCI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
XPCE RE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
KINEA INDICES DE PREÇOS FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,INVESTIDORES EM GERAL
OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
GOLDEN WEST - VX - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BRAZIL REAL ESTATE VICTORY FUND I - FII,INVESTIDOR QUALIFICADO
WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO  FII RBR DESENVOLVIMENTO,INVESTIDOR QUALIFICADO
CATUAI FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO TOURMALET I,INVESTIDOR PROFISSIONAL
VIRACONDO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MALLS BRASIL PLURAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
CATUAI FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
XP LOG FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
XP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
XPCE RE FII 2 - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
RB CAPITAL RENDIMENTOS IMOBILIARIOS FII,INVESTIDOR QUALIFICADO
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
DIAMANTE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
DIAMANTE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
JIVE ATIVOS IMOBILIÁRIOS II - FII,INVESTIDOR PROFISSIONAL
JIVE ATIVOS IMOBILIÁRIOS II - FII,INVESTIDOR QUALIFICADO
SAFIRA AZUL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL LAND,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTOS IMOBILIARIOS - HABITAT I,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO TORDESILHAS,INVESTIDOR QUALIFICADO
TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I,INVESTIDOR QUALIFICADO
TMJ FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
STATERA FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,INVESTIDOR PROFISSIONAL
FRAM CAPITAL IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
OLAVSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LOGÍSTICA,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO QUINTAS,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO COLATERAL,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO RBR ALPHA FUNDO DE FUNDOS,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO RBR ALPHA FUNDO DE FUNDOS,INVESTIDOR QUALIFICADO
CIX OPORTUNIDADE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
CIX CAPITAL OPORTUNIDADES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHARE STUDENT,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHARE STUDENT LIVING,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO HARMONIA,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO MILLENIUM FII,INVESTIDORES EM GERAL
FRAM CAPITAL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FRAM CAPITAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FL SHOPPINGS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
VALORA RE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
,
DEL MONTE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FUNDO DE INVEST IMOB -FII UBS (BR) RECEBÍVEIS IMOBILIÁRIOS,INVESTIDORES EM GERAL
FII UBS (BR) RECEBÍVEIS IMOBILIÁRIOS,INVESTIDOR QUALIFICADO
SICOOB AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
ZAHAV FUNDO DE INVESTIMENTOS IMOBILIÁRIOS FII,INVESTIDOR QUALIFICADO
SABUGAL FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO XP INDUSTRIAL,INVESTIDOR QUALIFICADO
FUNDO DE INVEST IMOB - OURINVEST CYRELA,INVESTIDOR QUALIFICADO
FUNDO DE INVEST IMOB - OURINVEST CYRELA,INVESTIDORES EM GERAL
FUNDO DE INVEST IMOB - OURINVEST RE I,INVESTIDOR QUALIFICADO
FUNDO DE INVEST IMOB - OURINVEST RE I,INVESTIDORES EM GERAL
ALIANZA TRUST RENDA IMOBILIARIA FII,INVESTIDORES EM GERAL
ALIANZA TRUST RENDA IMOBILIARIA FUNDO DE INVEST IMOBILIARIO,INVESTIDORES EM GERAL
FII ALIANZA TRUST RENDA IMOBILIARIA,INVESTIDORES EM GERAL
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
FII XP MALLS,INVESTIDORES EM GERAL
FII IRIDIUM RECEBIVEIS IMOBILIARIO,INVESTIDORES EM GERAL
FII IRIDIUM RECEBIVEIS IMOBILIARIOS,INVESTIDORES EM GERAL
FUNDO DE INVEST. IMOBILIÁRIO HOSPITAL UNIMED CAPIXABA,INVESTIDORES EM GERAL
RENOVA FII,INVESTIDOR PROFISSIONAL
TOP CENTER II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,INVESTIDORES EM GERAL
FII MOGNO FUNDO DE FUNDOS,INVESTIDORES EM GERAL
FII BARIGUI RENDIMENTOS IMOBILIÁRIOS I FII,INVESTIDOR PROFISSIONAL
RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO - FII RBR REND HIGH GRADE,INVESTIDORES EM GERAL
FII RBR RENDIMENTO HIGH GRADE,INVESTIDORES EM GERAL
CSHG RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDOR QUALIFICADO E PROFISSIONAL
FII BTG PACTUAL CREDITO IMOBILIARIO,INVESTIDORES EM GERAL
FII  BTG PACTUAL CREDITO IMOBILIARIO,INVESTIDORES EM GERAL
FII VALORA,INVESTIDORES EM GERAL
VALORA RE III FI IMOBILIARIO - FII,INVESTIDORES EM GERAL
HUSI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII,INVESTIDORES EM GERAL
KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,INVESTIDOR QUALIFICADO
FII RBR PRIVATE CREDITO IMOBILIARIO,INVESTIDOR QUALIFICADO
VX VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO CDURP,INVESTIDOR QUALIFICADO
NE LOGISTIC FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO GV BLUE CHIP,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO TOURMALET II,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO TOURMALET II,INVESTIDOR QUALIFICADO
MAC FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO,INVESTIDORES EM GERAL
VBI ULIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
GREEN ROCK FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
JPP ALLOCATION MOGNO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII VITACON,INVESTIDOR QUALIFICADO
BFC FUNDO DE INVESTIMENTO IMBILIÁRIO,INVESTIDOR PROFISSIONAL
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
KODY FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO MIRANTE DAS AGUAS,INVESTIDOR PROFISSIONAL
AGRI8 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
COLONIZADOR I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
VAM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CLARITAS LOGÍSTICA I - FI IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
