Nome_Fundo,Tipo,Valor
FUNDO DE INVESTIMENTO IMOBILIARIO EUROPAR,Outras Cotas de FI,1157750.02
FUNDO DE INVESTIMENTO IMOBILIARIO FII GOLDEN,Outras Cotas de FI,115394027.3
FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,FII,823177572.62
FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,LCI,31103836.6
FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,Outras Cotas de FI,49638376.06
FUNDO DE INVESTIMENTO IMOBILIARIO FII SHOPPING WEST PLAZA,Outras Cotas de FI,1322669.72
FUNDO DE INVESTIMENTO IMOBILIARIO HARMONIA,Outras Cotas de FI,62475.84
FUNDO DE INVESTIMENTO IMOBILIARIO JHSF CATARINA CORPORATE BE,Outros Ativos Financeiros,2215983.2
FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII,Ações de Sociedades,71414562.57
FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII,Outras Cotas de FI,627949.54
FUNDO DE INVESTIMENTO IMOBILIARIO JK D - FII,Outros Ativos Financeiros,3032216.02
FUNDO DE INVESTIMENTO IMOBILIARIO JK E - FII,Ações de Sociedades,135020811.36
FUNDO DE INVESTIMENTO IMOBILIARIO JK E - FII,Outras Cotas de FI,491819.98
FUNDO DE INVESTIMENTO IMOBILIARIO JK E - FII,Outros Ativos Financeiros,658739.44
FUNDO DE INVESTIMENTO IMOBILIARIO MILLENIUM FII,Outros Ativos Financeiros,2498772.59
FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,FII,201293277.05
FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,LCI,22301954.92
FUNDO DE INVESTIMENTO IMOBILIARIO MOGNO FUNDO DE FUNDOS,Outras Cotas de FI,135238841.71
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,Ações,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,Ações de Sociedades,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,CEPAC,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,CRI,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,Cotas de Sociedades,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,FIA,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,FIDC,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,FII,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,FIP,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,LCI,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,LIG,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,Outras Cotas de FI,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,Outros Ativos Financeiros,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO PLUS,Outras Cotas de FI,4419544.36
FUNDO DE INVESTIMENTO IMOBILIARIO PROPERTY INVEST,Outras Cotas de FI,2033374.28
FUNDO DE INVESTIMENTO IMOBILIARIO RBR ALPHA FUNDO DE FUNDOS,CRI,52733047.85
FUNDO DE INVESTIMENTO IMOBILIARIO RBR ALPHA FUNDO DE FUNDOS,FII,324044018.65
FUNDO DE INVESTIMENTO IMOBILIARIO RBR ALPHA FUNDO DE FUNDOS,Outras Cotas de FI,26411534.62
FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES - FII,FII,2875340.74
FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES - FII,Outros Ativos Financeiros,6797497.61
FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,Outras Cotas de FI,12283896.89
FUNDO DE INVESTIMENTO IMOBILIARIO RM LEBLON CORPORATE,Outras Cotas de FI,14099475.63
FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII,Outras Cotas de FI,9008.71
FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII,Outros Ativos Financeiros,825151.07
FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING JARDIM SUL,Outras Cotas de FI,2916661.04
FUNDO DE INVESTIMENTO IMOBILIARIO TM - FII,Outras Cotas de FI,1804956.5
FUNDO DE INVESTIMENTO IMOBILIARIO TM - FII,Outros Ativos Financeiros,1555013.68
FUNDO DE INVESTIMENTO IMOBILIARIO VBI FL 4440-FII,Outras Cotas de FI,9471509.14
FUNDO DE INVESTIMENTO IMOBILIARIO VBI FL 4440-FII,Outros Ativos Financeiros,38183.79
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,Outras Cotas de FI,637472.14
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SIA CORPORATE,Outras Cotas de FI,12236960.7
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TOP CENTER,Outras Cotas de FI,28465.01
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII VITACON,Cotas de Sociedades,4000000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,FII,23532000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,LCI,193042869.72
FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA,Outras Cotas de FI,126290850.06
FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL LAND,Ações,124488000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL VAREJO FII,Outras Cotas de FI,27997897.37
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CONVIDA SUAPE,Ações de Sociedades,379467878.64
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CONVIDA SUAPE,Outros Ativos Financeiros,114651492.56
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO,CRI,285080444.77
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO,Cotas de Sociedades,1276559688.76
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO,LCI,420884255.72
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO,Outros Ativos Financeiros,64248693.5
FUNDO DE INVESTIMENTO IMOBILIÁRIO CDURP,Ações de Sociedades,15000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO CDURP,Outras Cotas de FI,73568.11
FUNDO DE INVESTIMENTO IMOBILIÁRIO CENTRO TÊXTIL INTERN.,Outras Cotas de FI,4214982.26
FUNDO DE INVESTIMENTO IMOBILIÁRIO COLATERAL,Outras Cotas de FI,784353221.61
FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,Outras Cotas de FI,856728318.72
FUNDO DE INVESTIMENTO IMOBILIÁRIO FL 3.500 I - FII,Outras Cotas de FI,73630273.48
FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES,Outros Ativos Financeiros,5447515.93
FUNDO DE INVESTIMENTO IMOBILIÁRIO GRAND PLAZA SHOPPING,Outras Cotas de FI,32066695.94
FUNDO DE INVESTIMENTO IMOBILIÁRIO GREEN TOWERS,Ações de Sociedades,256938446.17
FUNDO DE INVESTIMENTO IMOBILIÁRIO GV BLUE CHIP,Ações,124488000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO HERMES,Outras Cotas de FI,879474.05
FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL DO BRASIL,Outras Cotas de FI,3526138.85
FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII,Ações de Sociedades,370004604.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII,Outras Cotas de FI,61841154.1
FUNDO DE INVESTIMENTO IMOBILIÁRIO JHSF CATARINA CORPORATE,Outros Ativos Financeiros,4923968.98
FUNDO DE INVESTIMENTO IMOBILIÁRIO LECREC,Ações de Sociedades,619259852.32
FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE,Outras Cotas de FI,403878.13
FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,Outras Cotas de FI,13735723.1
FUNDO DE INVESTIMENTO IMOBILIÁRIO MIRANTE DAS AGUAS,Ações de Sociedades,63666271.33
FUNDO DE INVESTIMENTO IMOBILIÁRIO MISTRAL,Outras Cotas de FI,6236124.89
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,CRI,26777060.57
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,Cotas de Sociedades,233009835.52
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,FIA,121865970.7
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,FII,32939652.44
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,Outras Cotas de FI,61465386.01
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,Outros Ativos Financeiros,32353491.89
FUNDO DE INVESTIMENTO IMOBILIÁRIO PROJETO ÁGUA BRANCA,Outras Cotas de FI,1579316.61
FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO,Outras Cotas de FI,2809609.46
FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO,Outros Ativos Financeiros,10452717.94
FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII,Outros Ativos Financeiros,892444.45
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,Outras Cotas de FI,634153651.43
FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,Outras Cotas de FI,1974697.5
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHARE STUDENT,Cotas de Sociedades,20610585.52
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHARE STUDENT,Outras Cotas de FI,151725.7
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHARE STUDENT LIVING,Cotas de Sociedades,21860585.52
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHARE STUDENT LIVING,Outras Cotas de FI,55149.09
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS,Outras Cotas de FI,45598408.75
FUNDO DE INVESTIMENTO IMOBILIÁRIO SOFI,Outras Cotas de FI,221665270.96
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,Outras Cotas de FI,4377052.47
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,CRI,1183340.26
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,Cotas de Sociedades,368229411.6
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,Outras Cotas de FI,8598.19
FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,Outras Cotas de FI,5042017.43
FUNDO DE INVESTIMENTO IMOBILIÁRIO TORDESILHAS,Outras Cotas de FI,140733.19
FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA,FII,8932985.54
FUNDO DE INVESTIMENTO IMOBILIÁRIO VIA PARQUE SHOPPING,Outras Cotas de FI,34701762.69
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LCI BANKS,LCI,311971597.31
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM QUATRO BARRAS,LCI,120604163.6
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,CRI,511522788.55
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,FII,134171382.22
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,FIP,1749673.86
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,LCI,59221903.74
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,Outras Cotas de FI,4850056.75
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,CRI,2376345430.87
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,FII,1452160887.31
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,FIP,8720355.86
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,LCI,115470232.79
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,Outras Cotas de FI,93262713.97
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,CRI,638839415.32
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,FII,116011440.31
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,FIP,710886.78
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,LCI,50678428.46
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,Outras Cotas de FI,2007187.69
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,CRI,3880521978.11
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,FII,869292996.06
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,FIP,73016442.59
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,LCI,349147906.96
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,Outras Cotas de FI,61816563.78
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Cotas de Sociedades,67948679.11
FUNDO DE INVESTIMENTO NORTHWEST FII EM SAÚDE,Outras Cotas de FI,54547921.3
FUNDO DE INVESTIMENTOS IMOBILIARIOS - HABITAT I,CRI,388195193.22
FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO,FII,6471300.0
FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,21683903.99
G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Ações de Sociedades,1258264.28
G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Cotas de Sociedades,41774284.0
G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,161292360.87
GENERAL SHOPPING ATIVO E RENDA - FII,Outros Ativos Financeiros,3759579.47
GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,200490099.37
GOLDEN WEST - VX - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,39885152.56
GOLDX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,237498378.32
GOODMAN PATRIMONIAL I FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,978731.08
GOODMAN PATRIMONIAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,5882124.92
GREEN ROCK FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,6519587.56
HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIDC,3018633.55
HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,4956088.31
HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,9637647.67
HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,42416659.45
HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,339185558.27
HEDGE REALTY DEVELOPMENT FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,272475300.75
HEDGE REALTY DEVELOPMENT FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,10694747.28
HEDGE TOP FOFII 2 FUNDO DE INVESTIMENTO IMOBILIARIO,FII,110011730.86
HEDGE TOP FOFII 2 FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,102115656.9
HEDGE TOP FOFII 2 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,102880139.94
HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,829160408.19
HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,11764198.4
HEDGE TOP FOFII FDO DE INVESTIMENTO IMOBILIARIO - FII,FII,115337634.36
HEDGE TOP FOFII FUNDO DE INVESTIMENTO IMOBILIARIO,FII,119167566.81
HEDGE TOP FOFII FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,112774370.91
INHAÚMA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,1282.67
IPS PB - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,13460521.74
ITACOATIARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,236075640.68
IZAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,450070470.61
IZAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,156786.87
JFDCAM - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,262562.62
JFDCAM - FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,Outras Cotas de FI,1434546.65
JHSF RIO BRAVO FAZENDA BOA VISTA CAPITAL PROTEGIDO FII,Outros Ativos Financeiros,501217524.0
JPP ALLOCATION MOGNO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,6607708.28
JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,LCI,18902982.96
JPP FII,Ações de Sociedades,117597958.15
JPP FII,CRI,1659096.97
JPP FII,Cotas de Sociedades,48640420.44
JPP FII,FII,50066041.28
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,14353575.28
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,467227747.08
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,598325622.05
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,LCI,383598180.89
JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,709485133.4
JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB,Ações de Sociedades,90929183.92
JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB,Outras Cotas de FI,7451340.93
JVF FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,2008.0
KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,CRI,419005059.42
KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,CRI,151846239.94
KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,Cotas de Sociedades,314554387.29
KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,LCI,53059235.58
KINEA INDICES DE PREÇOS FII,CRI,4747276969.37
KINEA INDICES DE PREÇOS FII,LCI,68633673.11
KINEA RENDA IMOBILIARIA FII,Ações de Sociedades,323206.26
KINEA RENDA IMOBILIARIA FII,LCI,695646044.87
KINEA RENDIMENTOS IMOBILIÁRIOS FII,CRI,10526366470.12
KINEA RENDIMENTOS IMOBILIÁRIOS FII,LCI,475674949.22
LA SHOPPING CENTERS FII,Cotas de Sociedades,678779997.84
LA SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIARIO,Cotas de Sociedades,484000000.21
LA SHOPPING CENTERS II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,120032004.0
LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,41999998.42
LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,83999994.84
LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,94106.53
LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL,Outras Cotas de FI,4394080.0
MAC FUNDO DE INVESTIMENTO IMOBILIARIO,Ações,289215999.92
MALLS BRASIL PLURAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,264111.74
MALLS BRASIL PLURAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,16757282.7
MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,829450555.45
MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,205897416.9
MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,80726779.53
MIKEONE FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,8834281.15
MULTI PROPERTIES FII,CRI,188100000.0
MULTI SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,443112320.0
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,FII,2048726.96
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,LCI,20301675.05
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,Outras Cotas de FI,24709069.99
MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,Cotas de Sociedades,560280677.81
NF CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,110645566.38
NF CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIP,37182089.55
NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,367822724.81
NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIP,123135013.07
NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1394239.56
NIHAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,236651003.24
NOVA I FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1040333.84
OAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,222396186.74
OAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,185311763.48
OAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,243676.43
OLAVSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1049389.36
OPPORTUNITY FUNDO E INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,196838791.12
OPPORTUNITY FUNDO E INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,717611199.29
OPPORTUNITY FUNDO E INVESTIMENTO IMOBILIÁRIO,FII,343875537.23
OPPORTUNITY FUNDO E INVESTIMENTO IMOBILIÁRIO,LCI,40985765.1
OPPORTUNITY FUNDO E INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,148429300.22
OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,1716247159.72
OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,262994112.16
OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,4300000.0
OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,LCI,1287994.2
OURO PRETO DESENVOLVIMENTO IMOBILIARIO I - FII,Ações de Sociedades,28182989.74
OURO PRETO DESENVOLVIMENTO IMOBILIARIO I - FII,Outras Cotas de FI,789339.4
OURO PRETO DESENVOLVIMENTO IMOBILIARIO I - FII,Outros Ativos Financeiros,3874230.19
OURO PRETO DESENVOLVIMENTO IMOBILIÁRIO I FII,Cotas de Sociedades,90475711.69
OURO PRETO DESENVOLVIMENTO IMOBILIÁRIO I FII,Outras Cotas de FI,2244589.08
OURO PRETO DESENVOLVIMENTO IMOBILIÁRIO I FII,Outros Ativos Financeiros,11622690.57
OURO PRETO TRADE INVEST RENDA IMOBILIÁRIA I FUNDO DE INVESTI,Outras Cotas de FI,18245.07
PACALU FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,1007752840.08
PEDRA DOURADA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,1395942.49
PESCARA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Ações de Sociedades,93176252.0
PESCARA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,1873545.4
PIEMONTE FUNDO DE INVESTIMENTO IMOBILIÁRO - FII,Outros Ativos Financeiros,2710297.55
PLATINUM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,34275939.0
PLATINUM FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,22890829.25
POLO FII RECEBÍVEIS IMOBILIÁRIOS I,CRI,340575843.01
POLO FII RECEBÍVEIS IMOBILIÁRIOS I,FII,2215116.16
POLO FII RECEBÍVEIS IMOBILIÁRIOS I,Outras Cotas de FI,8059376.26
POLO FII RECEBÍVEIS IMOBILIÁRIOS I,Outros Ativos Financeiros,2339263.01
POLO FII RECEBÍVEIS IMOBILIÁRIOS II,CRI,312186933.26
POLO FII RECEBÍVEIS IMOBILIÁRIOS II,FII,105141.9
POLO FII RECEBÍVEIS IMOBILIÁRIOS II,Outras Cotas de FI,37649268.2
POLO FII RECEBÍVEIS IMOBILIÁRIOS II,Outros Ativos Financeiros,43169953.8
PRIME 16 - FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,364295225.07
PSG FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,20425.82
QUORUM HASTA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,23698625.04
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,Ações de Sociedades,69929703.38
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,Outros Ativos Financeiros,71959335.04
RB CAPITAL PATRIMONIAL V FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,4118846.89
RB CAPITAL RENDIMENTOS IMOBILIARIOS FII,CRI,42651502.0
RB CAPITAL RENDIMENTOS IMOBILIARIOS FII,FII,5512231.76
RB CAPITAL RENDIMENTOS IMOBILIARIOS FII,LCI,24906203.19
RB CAPITAL RENDIMENTOS IMOBILIARIOS FII,Outros Ativos Financeiros,12156495.93
RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,7380000.0
RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,7380000.0
REAG CICA JUNDIAI FUNDO DE INVESTIMENTO IMOBILIARIO  FII,Outras Cotas de FI,6333973.0
REAG RENDA FUNDO DE INVESTIMENTO - FII,FII,101672333.99
REAG RENDA FUNDO DE INVESTIMENTO - FII,FIP,61551658.37
REAG RENDA FUNDO DE INVESTIMENTO - FII,Outras Cotas de FI,2162910.09
REAG RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,33643034.97
REAG RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIP,20369601.87
