CNPJ_Fundo,Nome_Fundo,Lucro_Contabil,Rendimentos_Declarados,%Distribuido
03.855.441/0001-63,FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,0.0,716773.6,inf
03.855.441/0001-63,FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,0.0,902506.43,inf
03.855.441/0001-63,FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,0.0,1578728.27,inf
04.066.582/0001-60,FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA,68838.87,1376777.35,2000.0
04.066.582/0001-60,FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA,136536.48,2730729.57,2000.0
04.066.582/0001-60,FII HOSPITAL DA CRIANCA,69295.52,1385910.35,2000.0
04.066.582/0001-60,FII HOSPITAL DA CRIANCA,138359.94,2767198.75,2000.0
04.141.645/0001-03,FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,159232.49,2196368.05,1379.35
04.141.645/0001-03,FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,294730.98,4976399.96,1688.45
04.141.645/0001-03,FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,0.0,2796932.99,inf
04.141.645/0001-03,FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,0.0,5981128.12,inf
04.722.883/0001-02,FII TORRE NORTE,17827.98,5966846.92,33469.0
04.782.236/0001-88,FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,234555.69,6251387.4,2665.2
04.782.236/0001-88,FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,1348795.09,14759162.0,1094.25
04.782.236/0001-88,FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,131879.37,16065633.0,12182.07
05.437.916/0001-27,FUNDO DE INVESTIMENTO IMOBILIARIO EUROPAR,152812.52,1151072.97,753.26
05.437.916/0001-27,FUNDO DE INVESTIMENTO IMOBILIARIO EUROPAR,13083.69,2378709.56,18180.72
05.437.916/0001-27,FUNDO DE INVESTIMENTO IMOBILIARIO EUROPAR,5405.0,2025586.7,37476.16
05.562.312/0001-02,FII EDIFICIO ALMIRANTE BARROSO,0.0,22767425.9,inf
05.562.312/0001-02,FII EDIFICIO ALMIRANTE BARROSO,0.0,20644984.94,inf
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,31215.34,1217398.21,3900.0
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,60267.06,2350415.43,3900.0
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,51102.96,1216804.6,2381.08
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,114011.38,2474973.0,2170.81
07.000.400/0001-46,BB FUNDO DE INVESTIMENTO IMOBILIÁRIO PROGRESSIVO,0.0,9005516.77,inf
07.000.400/0001-46,BB FUNDO DE INVESTIMENTO IMOBILIÁRIO PROGRESSIVO,0.0,17172663.75,inf
07.000.400/0001-46,BB FUNDO DE INVESTIMENTO IMOBILIÁRIO PROGRESSIVO,0.0,8823522.11,inf
07.000.400/0001-46,BB FUNDO DE INVESTIMENTO IMOBILIÁRIO PROGRESSIVO,0.0,18240575.22,inf
07.224.019/0001-60,FII SHOPPING PARQUE DOM PEDRO,0.0,26581702.04,inf
07.224.019/0001-60,FII SHOPPING PARQUE DOM PEDRO,674424.09,56529806.51,8381.94
07.224.019/0001-60,FII SHOPPING PARQUE D. PEDRO,170529.69,30633972.1,17964.01
07.224.019/0001-60,FII SHOPPING PARQUE DOM PEDRO,1744848.2,64435992.69,3692.93
07.352.632/0001-63,FUNDO DE INVESTIMENTO IMOBILIARIO - FII RODOBENS,1920.66,0.0,0.0
07.352.632/0001-63,FUNDO DE INVESTIMENTO IMOBILIARIO - FII RODOBENS,9639.06,0.0,0.0
07.352.632/0001-63,FUNDO DE INVESTIMENTO IMOBILIARIO - FII RODOBENS,0.0,-0.0,-inf
07.789.135/0001-27,FII ANCAR IC,0.01,17462864.27,174628642710.0
08.014.513/0001-63,FII HOSPITAL NOSSA SENHORA DE LOURDES,240057.21,5371144.11,2237.44
08.014.513/0001-63,FII HOSPITAL NOSSA SENHORA DE LOURDES,493459.29,11009185.73,2231.02
08.014.513/0001-63,FII NOSSA SENHORA DE LOURDES,268470.11,5339402.15,1988.83
08.014.513/0001-63,FII NOSSA SENHORA DE LOURDES,584403.63,10890995.49,1863.61
08.098.114/0001-28,FUNDO DE INVEST. IMOBILIARIO - FII COMERCIAL PROGRESSIVO II,401017.87,8020357.33,2000.0
08.098.114/0001-28,FII COMERCIAL PROGRESSIVO II,400929.16,8018583.13,2000.0
08.098.114/0001-28,FII ICON REALTY,352081.4,-0.0,-0.0
08.098.114/0001-28,FII ICON REALTY,1186671.17,23733423.38,2000.0
08.417.532/0001-30,FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,0.0,171156.37,inf
08.417.532/0001-30,FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,0.0,2471726.7,inf
08.431.747/0001-06,CSHG BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,19780437.06,inf
08.431.747/0001-06,CSHG BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,2277108.05,38699424.0,1699.5
08.431.747/0001-06,CSHG BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,18761131.72,inf
08.431.747/0001-06,HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,136579.4,40150652.4,29397.3
08.693.497/0001-82,FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA,0.0,4785730.8,inf
08.696.175/0001-97,RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,5910770.81,inf
08.696.175/0001-97,RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,9476255.63,inf
08.696.175/0001-97,RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,3949636.25,inf
08.696.175/0001-97,RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1045613.63,7866899.71,752.37
08.706.065/0001-69,FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,81909.87,1638197.3,2000.0
08.706.065/0001-69,FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,177488.94,3549778.89,2000.0
08.706.065/0001-69,FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,124757.35,2495147.01,2000.0
08.706.065/0001-69,FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,322194.47,6443889.45,2000.0
08.924.783/0001-01,FII BTG PACTUAL CORPORATE OFFICE FUND,704531.82,14090636.39,2000.0
08.924.783/0001-01,FII BTG PACTUAL CORPORATE OFFICE FUND,1943472.17,38869443.41,2000.0
08.924.783/0001-01,FII BTG PACTUAL CORPORATE OFFICE FUND,953582.94,19071658.85,2000.0
08.924.783/0001-01,FII BTG PACTUAL CORPORATE OFFICE FUND,2184282.91,43685658.14,2000.0
09.006.914/0001-34,FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,2758410.48,inf
09.006.914/0001-34,FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,5725773.77,inf
09.006.914/0001-34,FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,2876736.47,inf
09.006.914/0001-34,FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,10800041.25,inf
09.072.017/0001-29,CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1766782.87,17719440.39,1002.92
09.072.017/0001-29,CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3565865.24,35438880.0,993.84
09.072.017/0001-29,CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1146442.94,16390482.0,1429.68
09.072.017/0001-29,CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,301900.71,32780964.0,10858.19
09.326.861/0001-39,FUNDO DE INVESTIMENTO IMOBILIARIO FII SHOPPING WEST PLAZA,0.0,1854951.92,inf
09.326.861/0001-39,FUNDO DE INVESTIMENTO IMOBILIARIO FII SHOPPING WEST PLAZA,74917.78,1074622.19,1434.4
09.350.920/0001-04,FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,0.0,2195419.22,inf
09.350.920/0001-04,FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,137087.55,4534399.1,3307.67
09.350.920/0001-04,FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,59921.7,2267200.32,3783.6
09.350.920/0001-04,FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,96283.29,4661992.0,4841.95
09.552.812/0001-14,FII BTG PACTUAL FUNDO DE CRI,184665.63,3693312.7,2000.0
09.552.812/0001-14,FII BTG PACTUAL FUNDO DE CRI,366179.48,7323589.68,2000.0
09.552.812/0001-14,FII BTG PACTUAL FUNDO DE CRI,225825.76,4516515.19,2000.0
09.552.812/0001-14,FII BTG PACTUAL FUNDO DE CRI,39143.92,7657108.0,19561.42
10.347.505/0001-80,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,0.0,2408088.4,inf
10.347.505/0001-80,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,0.0,3151364.02,inf
10.347.505/0001-80,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,0.0,2631754.24,inf
10.347.505/0001-80,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,0.0,3931203.71,inf
10.347.985/0001-80,FII BB VOTORANTIM CIDADE JARDIM CONTINENTAL TOWER,0.0,33985.18,inf
10.347.985/0001-80,FII BB VOTORANTIM CIDADE JARDIM CONTINENTAL TOWER,0.0,754552.88,inf
10.347.985/0001-80,FII BB VOTORANTIM CIDADE JARDIM CONTINENTAL TOWER,20382.76,1300800.0,6381.86
10.348.185/0001-83,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,0.0,7742183.41,inf
10.348.185/0001-83,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,0.0,9481099.09,inf
10.348.185/0001-83,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,0.0,30066527.92,inf
10.375.382/0001-91,FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0,2395105.37,inf
10.375.382/0001-91,FII FLORIPA SHOPPING,54285.15,1031417.89,1900.0
10.375.382/0001-91,FII FLORIPA SHOPPING,27939.03,2276936.15,8149.66
10.410.463/0001-85,ITACOATIARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,2562.82,inf
10.427.246/0001-06,FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,376420.25,7528405.04,2000.0
10.427.246/0001-06,FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,752729.94,15054598.79,2000.0
10.427.246/0001-06,FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,400317.04,7757101.32,1937.74
10.427.246/0001-06,FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,792160.74,15843214.79,2000.0
10.456.799/0001-89,FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,0.0,26239442.58,inf
10.456.799/0001-89,FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,0.0,31856132.97,inf
10.456.799/0001-89,FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,0.0,5103233.77,inf
10.456.799/0001-89,FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,0.0,9914455.83,inf
10.456.810/0001-00,MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,0.0,1789805.85,inf
10.456.810/0001-00,MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,14424.55,2039471.28,14138.89
10.869.155/0001-12,FII PARQUE DOM PEDRO SHOPPING CENTER,0.0,9056068.66,inf
10.869.155/0001-12,FII PARQUE DOM PEDRO SHOPPING CENTER,8536.61,18901456.89,221416.43
10.869.155/0001-12,FII PARQUE DOM PEDRO SHOPPING CENTER,0.0,10322309.72,inf
10.869.155/0001-12,FII PARQUE DOM PEDRO SHOPPING,6171.33,20626883.04,334237.24
10.991.914/0001-15,FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CEDAE,0.0,7253239.22,inf
10.993.386/0001-33,FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO CASTELO,41777.22,835544.49,2000.0
10.993.386/0001-33,FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO CASTELO,156945.85,3138916.93,2000.0
10.993.386/0001-33,FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO CASTELO,105732.2,2114644.04,2000.0
11.026.627/0001-38,FII BTG PACTUAL FUNDO DE FUNDOS,455503.3,9110065.99,2000.0
11.026.627/0001-38,FII BTG PACTUAL FUNDO DE FUNDOS,894383.96,17887679.29,2000.0
11.026.627/0001-38,FII BTG PACTUAL FUNDO DE FUNDOS,484110.09,9682201.76,2000.0
11.026.627/0001-38,FII BTG PACTUAL FUNDO DE FUNDOS,840827.4,19444741.1,2312.57
11.044.355/0001-07,STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,314135.07,1282701.39,408.33
11.044.355/0001-07,STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,299457.49,2550000.0,851.54
11.044.355/0001-07,STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0,2905333.51,inf
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,4494.07,2376894.3,52889.57
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,38472.56,5441094.09,14142.79
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,6470222.92,inf
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,89912.45,11859802.71,13190.39
11.179.118/0001-45,FUNDO DE INVEST IMOBILIARIO - FII ANHANGUERA EDUCACIONCIONAL,141442.94,2823579.29,1996.27
11.179.118/0001-45,FII ANHANGUERA EDUCACIONCIONAL,287451.62,5761225.79,2004.24
11.179.118/0001-45,FII ANHANGUERA EDUCACIONAL,146586.44,2915071.36,1988.64
11.179.118/0001-45,FII ANHANGUERA EDUCACIONAL,0.0,5493109.5,inf
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,174814.34,3496286.83,2000.0
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,388179.28,7763585.57,2000.0
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,205217.86,4104357.13,2000.0
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,428843.82,8576876.36,2000.0
11.260.134/0001-68,CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,375424.37,3712500.0,988.88
11.260.134/0001-68,CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,994720.43,7425000.0,746.44
11.260.134/0001-68,CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,82531.68,3712500.0,4498.27
11.260.134/0001-68,CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,56966.06,7590000.0,13323.72
11.268.335/0001-01,JPP FII,0.0,2216038.2,inf
11.268.335/0001-01,JPP FII,0.0,4689907.66,inf
11.268.335/0001-01,JPP FII,0.0,961298.16,inf
11.268.335/0001-01,JPP FII,0.0,1508184.9,inf
11.274.415/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,89213.08,1487631.46,1667.5
11.274.415/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,236440.81,4571156.48,1933.32
11.274.415/0001-70,FII MAX RETAIL,71161.43,1358525.09,1909.08
11.274.415/0001-70,FII MAX RETAIL,275800.27,5516005.34,2000.0
11.281.322/0001-72,FII PRESIDENTE VARGAS,336837.89,386882.12,114.86
11.281.322/0001-72,FII PRESIDENTE VARGAS,350631.83,817129.44,233.04
11.281.322/0001-72,FII PRESIDENTE VARGAS,26818.13,592115.94,2207.89
11.281.322/0001-72,FII PRESIDENTE VARGAS,63484.65,1842222.36,2901.84
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,89724.59,5342253.29,5954.06
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,89724.88,10732450.06,11961.51
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,0.0,5504469.89,inf
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,119286.9,11278898.55,9455.27
11.664.201/0001-00,FATOR VERITA FII,225300.8,4506015.99,2000.0
11.664.201/0001-00,FATOR VERITA FII,469647.08,9392941.54,2000.0
11.664.201/0001-00,FATOR VERITA FII,297032.67,5940653.41,2000.0
11.664.201/0001-00,FATOR VERITA FII,651230.12,13024602.37,2000.0
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3178.15,63562.83,1999.99
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3178.15,63562.83,1999.99
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,96972.68,inf
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,17014.98,370551.34,2177.79
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,10926645.25,inf
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,2146089.95,30052681.5,1400.35
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,163425.41,17733015.0,10850.83
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1410921.61,35466029.99,2513.68
11.839.593/0001-09,TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII,83113.01,1662260.23,2000.0
11.839.593/0001-09,TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII,168854.08,3377081.66,2000.0
11.839.593/0001-09,TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII,0.0,1555803.44,inf
11.839.593/0001-09,TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII,170322.92,3406458.44,2000.0
11.945.604/0001-27,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,99501.99,1990039.73,2000.0
11.945.604/0001-27,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,199600.04,3992000.87,2000.0
11.945.604/0001-27,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,179690.14,3593802.84,2000.0
11.945.604/0001-27,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,179690.14,5220518.39,2905.29
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,1416370.22,59834266.41,4224.48
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,2825985.81,88798464.64,3142.21
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,8249562.46,38189549.22,462.93
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,10342124.76,73895225.32,714.51
12.323.955/0001-69,FII SABIA,35640.15,712803.08,2000.0
12.323.955/0001-69,SABIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,21513.81,430276.23,2000.0
12.323.987/0001-64,BRPR 68 FUNDO DE INVEST IMOB - FII DESENVOLVIMENTO,2585.85,0.0,0.0
12.323.987/0001-64,BRPR 68  - FII DESENVOLVIMENTO II,6396.79,-0.0,-0.0
12.323.987/0001-64,BRPR 68 FII DESENVOLVIMENTO,2755.67,0.0,0.0
12.358.507/0001-09,ÊXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,6814595.4,inf
12.401.858/0001-47,ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,85.88,1717.61,2000.01
12.516.185/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO RM LEBLON CORPORATE,0.0,1259482.03,inf
12.516.185/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO RM LEBLON CORPORATE,0.0,481727.74,inf
12.516.185/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO RM LEBLON CORPORATE,0.0,493482.2,inf
12.516.185/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO RM LEBLON CORPORATE,0.0,1459122.97,inf
