CNPJ_Fundo,Data_Referencia_x,Versao_x,Classe,Nome_Imovel,Endereco_x,Area_x,Numero_Unidades_x,Outras_Caracteristicas_Relevantes_x,Percentual_Vacancia,Percentual_Inadimplencia,Percentual_Receitas_FII,Percentual_Locado,Percentual_Vendido,Percentual_Conclusao_Obras_Realizado,Percentual_Conclusao_Obras_Previsto,Custo_Construcao_Realizado,Custo_Construcao_Previsto,Percentual_Imovel_Total_Investido_x,Data_Referencia_y,Versao_y,Endereco_y,Area_y,Numero_Unidades_y,Outras_Caracteristicas_Relevantes_y,Percentual_Imovel_Total_Investido_y,Categoria,Data_Referencia,Versao,Endereco,Data_Alienacao,Area,Numero_Unidades,Outras_Caracteristicas_Relevantes,Percentual_Imovel_Total_Investido,Percentual_Imovel_PL
13.012.312/0001-67,2021-03-31,1,Imóveis para renda acabados,Vale do Brejo - Araguari,15 Km de Araguari - MG,464640.0,1.0,Os recebíveis oriundos dos aluguéis foram cedidos e securitizados em operações de Mercado de Capitais e o imóvel está concuiído.,0.0,0.0,0.42,,,,,,,,,,,,,,,,2021-09-30,1.0,15 Km de Araguari - MG,2021-03-31,464640.0,1.0,Baixa do imóvel pela amortização total do direito de uso de solo,0.42,0.42
13.966.653/0001-71,2021-06-30,1,Imóveis para renda acabados,Ed. Thera Corporate,"Av. Engenheiro Luis Carlos Berrini, 105, São Paulo, SP",10586.16,10.0,"Conjuntos 31, 32, 41, 42, 161, 162, 171, 172, 181 e 182",0.17,0.0,0.99,,,,,,,,,,,,,,,,2021-09-30,1.0,"Av. Engenheiro Luis Carlos Berrini, 105, São Paulo, SP",2021-07-08,10586.16,10.0,"Conjuntos 31, 32, 41, 42, 161, 162, 171, 172, 181 e 182",0.98,0.98
15.576.907/0001-70,2021-03-31,1,Imóveis para renda acabados,CEF - Bonsucesso,"Av. Carmela Thomeu, 557 - Guarulhos/SP",938.02,1.0,Agência Bancária,0.0,0.0,0.0,,,,,,,,,,,,,,,,2021-12-31,1.0,"Av. Carmela Thomeu, 557 - Guarulhos/SP",2021-10-15,938.02,1.0,Imóvel para Renda - Agência Bancária,0.0,0.0
15.576.907/0001-70,2021-03-31,1,Imóveis para renda acabados,CEF - Itaquaquecetuba,"Rua Sebastião Ferreira dos Santos, nº 93 - Itaqua - SP",2342.1,1.0,Agência Bancária,0.0,0.0,0.01,,,,,,,,,,,,,,,,2021-06-30,1.0,"Rua Sebastião Ferreira dos Santos, nº 93 - Itaqua - SP",2021-06-16,2342.1,1.0,imóvel para renda,0.01,0.01
15.576.907/0001-70,2021-03-31,1,Imóveis para renda acabados,CEF - Hebraica,"Av. Brigadeiro Faria Lima, 1644 (Loja) - SP - SP",315.47,1.0,Agência Bancária,0.0,0.0,0.0,,,,,,,,,,,,,,,,2021-06-30,1.0,"Av. Brigadeiro Faria Lima, 1644 (Loja) - SP - SP",2021-06-17,315.47,1.0,imóvel para renda,0.01,0.01
15.576.907/0001-70,2021-03-31,1,Imóveis para renda acabados,Santander - Juiz de Fora,"Av. Barão de Rio Branco, 2519 - MG",2918.0,1.0,Agência Bancária,0.0,0.0,0.02,,,,,,,,,,,,,,,,2021-06-30,1.0,"Av. Barão de Rio Branco, 2519 - MG",2021-06-16,2918.0,1.0,imóvel para renda,0.01,0.01
15.576.907/0001-70,2021-03-31,1,Imóveis para renda acabados,CEF - Quitaúna,"Av. dos Autonomistas, nº 5.386 - Osasco - SP",2250.0,1.0,Agência Bancária,0.0,0.0,0.01,,,,,,,,,,,,,,,,2021-06-30,1.0,"Av. dos Autonomistas, nº 5.386 - Osasco - SP",2021-06-24,2250.0,1.0,imóvel para renda,0.01,0.0
15.576.907/0001-70,2021-03-31,1,Imóveis para renda acabados,CEF - Venda Nova,"Rua Padre Pedro Pinto, nº 1.580 - BH - MG",2585.45,1.0,Agência Bancária,0.0,0.0,0.01,,,,,,,,,,,,,,,,2021-12-31,1.0,"Rua Padre Pedro Pinto, nº 1.580 - BH - MG",2021-10-15,2585.45,1.0,Imóvel para Renda - Agência Bancária,0.01,0.01
15.576.907/0001-70,2021-06-30,1,Imóveis para renda acabados,Santander - Juiz de Fora,"Av. Barão de Rio Branco, 2519 - MG",2918.0,1.0,Agência Bancária,0.0,0.0,0.01,,,,,,,,,,,,,,,,2021-06-30,1.0,"Av. Barão de Rio Branco, 2519 - MG",2021-06-16,2918.0,1.0,imóvel para renda,0.01,0.01
15.576.907/0001-70,2021-06-30,1,Imóveis para renda acabados,CEF - Hebraica,"Av. Brigadeiro Faria Lima, 1644 (Loja) - SP - SP",315.47,1.0,Agência Bancária,0.0,0.0,0.01,,,,,,,,,,,,,,,,2021-06-30,1.0,"Av. Brigadeiro Faria Lima, 1644 (Loja) - SP - SP",2021-06-17,315.47,1.0,imóvel para renda,0.01,0.01
15.576.907/0001-70,2021-06-30,1,Imóveis para renda acabados,CEF - Itaquaquecetuba,"Rua Sebastião Ferreira dos Santos, nº 93 - Itaqua - SP",2342.1,1.0,Agência Bancária,0.0,0.0,0.01,,,,,,,,,,,,,,,,2021-06-30,1.0,"Rua Sebastião Ferreira dos Santos, nº 93 - Itaqua - SP",2021-06-16,2342.1,1.0,imóvel para renda,0.01,0.01
15.576.907/0001-70,2021-06-30,1,Imóveis para renda acabados,CEF - Quitaúna,"Av. dos Autonomistas, nº 5.386 - Osasco - SP",2250.0,1.0,Agência Bancária,0.0,0.0,0.01,,,,,,,,,,,,,,,,2021-06-30,1.0,"Av. dos Autonomistas, nº 5.386 - Osasco - SP",2021-06-24,2250.0,1.0,imóvel para renda,0.01,0.0
15.576.907/0001-70,2021-06-30,1,Imóveis para renda acabados,CEF - Bonsucesso,"Av. Carmela Thomeu, 557 - Guarulhos/SP",938.02,1.0,Agência Bancária,0.0,0.0,0.0,,,,,,,,,,,,,,,,2021-12-31,1.0,"Av. Carmela Thomeu, 557 - Guarulhos/SP",2021-10-15,938.02,1.0,Imóvel para Renda - Agência Bancária,0.0,0.0
15.576.907/0001-70,2021-06-30,1,Imóveis para renda acabados,CEF - Venda Nova,"Rua Padre Pedro Pinto, nº 1.580 - BH - MG",2585.45,1.0,Agência Bancária,0.0,0.0,0.01,,,,,,,,,,,,,,,,2021-12-31,1.0,"Rua Padre Pedro Pinto, nº 1.580 - BH - MG",2021-10-15,2585.45,1.0,Imóvel para Renda - Agência Bancária,0.01,0.01
15.576.907/0001-70,2021-09-30,1,Imóveis para renda acabados,Santander - Juiz de Fora,"Av. Barão de Rio Branco, 2519 - MG",2918.0,1.0,Agência Bancária,0.0,0.0,0.0,,,,,,,,,,,,,,,,2021-06-30,1.0,"Av. Barão de Rio Branco, 2519 - MG",2021-06-16,2918.0,1.0,imóvel para renda,0.01,0.01
15.576.907/0001-70,2021-09-30,1,Imóveis para renda acabados,CEF - Bonsucesso,"Av. Carmela Thomeu, 557 - Guarulhos/SP",938.02,1.0,Agência Bancária,0.0,0.0,0.0,,,,,,,,,,,,,,,,2021-12-31,1.0,"Av. Carmela Thomeu, 557 - Guarulhos/SP",2021-10-15,938.02,1.0,Imóvel para Renda - Agência Bancária,0.0,0.0
15.576.907/0001-70,2021-09-30,1,Imóveis para renda acabados,CEF - Quitaúna,"Av. dos Autonomistas, nº 5.386 - Osasco - SP",2250.0,1.0,Agência Bancária,0.0,0.0,0.0,,,,,,,,,,,,,,,,2021-06-30,1.0,"Av. dos Autonomistas, nº 5.386 - Osasco - SP",2021-06-24,2250.0,1.0,imóvel para renda,0.01,0.0
15.576.907/0001-70,2021-09-30,1,Imóveis para renda acabados,CEF - Venda Nova,"Rua Padre Pedro Pinto, nº 1.580 - BH - MG",2585.45,1.0,Agência Bancária,0.0,0.0,0.01,,,,,,,,,,,,,,,,2021-12-31,1.0,"Rua Padre Pedro Pinto, nº 1.580 - BH - MG",2021-10-15,2585.45,1.0,Imóvel para Renda - Agência Bancária,0.01,0.01
15.576.907/0001-70,2021-09-30,1,Imóveis para renda acabados,CEF - Itaquaquecetuba,"Rua Sebastião Ferreira dos Santos, nº 93 - Itaqua - SP",2342.1,1.0,Agência Bancária,0.0,0.0,0.0,,,,,,,,,,,,,,,,2021-06-30,1.0,"Rua Sebastião Ferreira dos Santos, nº 93 - Itaqua - SP",2021-06-16,2342.1,1.0,imóvel para renda,0.01,0.01
15.576.907/0001-70,2021-09-30,1,Imóveis para renda acabados,CEF - Hebraica,"Av. Brigadeiro Faria Lima, 1644 (Loja) - SP - SP",315.47,1.0,Agência Bancária,0.0,0.0,0.0,,,,,,,,,,,,,,,,2021-06-30,1.0,"Av. Brigadeiro Faria Lima, 1644 (Loja) - SP - SP",2021-06-17,315.47,1.0,imóvel para renda,0.01,0.01
15.576.907/0001-70,2021-12-31,1,Imóveis para renda acabados,CEF - Venda Nova,"Rua Padre Pedro Pinto, nº 1.580 - BH - MG",2585.45,1.0,Agência Bancária,0.0,0.0,0.0,,,,,,,,,,,,,,,,2021-12-31,1.0,"Rua Padre Pedro Pinto, nº 1.580 - BH - MG",2021-10-15,2585.45,1.0,Imóvel para Renda - Agência Bancária,0.01,0.01
15.576.907/0001-70,2021-12-31,1,Imóveis para renda acabados,CEF - Bonsucesso,"Av. Carmela Thomeu, 557 - Guarulhos/SP",938.02,1.0,Agência Bancária,0.0,0.0,0.0,,,,,,,,,,,,,,,,2021-12-31,1.0,"Av. Carmela Thomeu, 557 - Guarulhos/SP",2021-10-15,938.02,1.0,Imóvel para Renda - Agência Bancária,0.0,0.0
16.915.968/0001-88,2021-03-31,1,Imóveis para venda acabados,Way Parque das Nações Apto. 173,"Av. Estados Unidos, 92, Parque das Nações - Santo André/SP",58.87,1.0,(i) o Fundo é proprietário do apartamento (ii) sem ônus ou garantias (iii) não foi adquirido sob regime de condomínio (iv) empreendimento entregue,,,,,,,,,,0.17,,,,,,,,,2021-09-30,1.0,"Av. Estados Unidos, 92, Parque das Nações - Santo André/SP",2021-08-11,58.87,1.0,Não possui,0.5,0.0
16.915.968/0001-88,2021-03-31,1,Imóveis para venda acabados,Way Parque das Nações Apto. 14,"Av. Estados Unidos, 92, Parque das Nações - Santo André/SP",58.87,1.0,(i) o Fundo é proprietário do apartamento (ii) sem ônus ou garantias (iii) não foi adquirido sob regime de condomínio (iv) empreendimento entregue,,,,,,,,,,0.17,,,,,,,,,2021-09-30,1.0,"Av. Estados Unidos, 92, Parque das Nações - Santo André/SP",2021-08-09,58.87,1.0,Não possui,0.5,0.0
16.915.968/0001-88,2021-06-30,2,Imóveis para venda acabados,Way Parque das Nações Apto. 14,"Av. Estados Unidos, 92, Parque das Nações - Santo André/SP",58.87,1.0,(i) o Fundo é proprietário do apartamento (ii) sem ônus ou garantias (iii) não foi adquirido sob regime de condomínio (iv) empreendimento entregue,,,,,,,,,,0.5,,,,,,,,,2021-09-30,1.0,"Av. Estados Unidos, 92, Parque das Nações - Santo André/SP",2021-08-09,58.87,1.0,Não possui,0.5,0.0
16.915.968/0001-88,2021-06-30,2,Imóveis para venda acabados,Way Parque das Nações Apto. 173,"Av. Estados Unidos, 92, Parque das Nações - Santo André/SP",58.87,1.0,(i) o Fundo é proprietário do apartamento (ii) sem ônus ou garantias (iii) não foi adquirido sob regime de condomínio (iv) empreendimento entregue,,,,,,,,,,0.5,,,,,,,,,2021-09-30,1.0,"Av. Estados Unidos, 92, Parque das Nações - Santo André/SP",2021-08-11,58.87,1.0,Não possui,0.5,0.0
17.198.500/0001-82,2021-03-31,1,Imóveis para renda acabados,Fazenda São Pedro do Pará,"Zona rural do município de Cumaru do Norte, comarca de Redenção, estado do Pará",46585051.0,1.0,Direito de propriedade,0.0,0.0,0.24,,,,,,,,,,,,,,,,2021-06-30,3.0,"Zona rural do município de Cumaru do Norte, comarca de Redenção, estado do Pará",2021-04-27,46585051.0,1.0,Direito de propriedade,0.24,0.24
17.209.378/0001-00,2021-03-31,1,Imóveis para venda acabados,TREND HIGIENÓPOLIS-UNID-2204,"Rua Santa Isabel, nº 272, Higienópolis, São Paulo - SP",81.0,1.0,MAT - 90.443 - Apartamento Residencial,,,,,,,,,,1.0,,,,,,,,,2021-06-30,1.0,"Rua Santa Isabel, nº 272, Higienópolis, São Paulo - SP",2021-05-21,81.0,1.0,MAT - 90.443 - Apartamento Residencial,0.08,0.08
17.209.378/0001-00,2021-06-30,1,Imóveis para venda acabados,TREND HIGIENÓPOLIS-UNID-2204,"Rua Santa Isabel, nº 272, Higienópolis, São Paulo - SP",81.0,1.0,MAT - 90.443 - Apartamento Residencial,,,,,,,,,,1.0,,,,,,,,,2021-06-30,1.0,"Rua Santa Isabel, nº 272, Higienópolis, São Paulo - SP",2021-05-21,81.0,1.0,MAT - 90.443 - Apartamento Residencial,0.08,0.08
17.308.805/0001-08,2021-03-31,1,Imóveis para renda acabados,Shopping Light,"R. Cel. Xavier de Toledo, N° 23 - São Paulo - SP",18688.83,97.0,Direito de Propriedade,0.06,0.21,0.98,,,,,,,,,,,,,,,,2021-06-30,1.0,"R. Cel. Xavier de Toledo, N° 23 - São Paulo - SP",2021-05-14,18688.83,97.0,Direito de Propriedade,1.0,1.0
17.308.805/0001-08,2021-06-30,1,Imóveis para renda acabados,Shopping Light,"R. Cel. Xavier de Toledo, N° 23 - São Paulo - SP",18688.83,97.0,Direito de Propriedade,0.15,0.3,0.0,,,,,,,,,,,,,,,,2021-06-30,1.0,"R. Cel. Xavier de Toledo, N° 23 - São Paulo - SP",2021-05-14,18688.83,97.0,Direito de Propriedade,1.0,1.0
18.497.672/0001-10,2021-03-31,1,Imóveis para venda acabados,Premier L'Allure 1801,"Alameda Ricardo Paranhos, Quadra 247, Lote 1/4-35, Setor Marista, Goiânia, Goiás",200.79,1.0,Escritura,,,,,,,,,,0.04,,,,,,,,,2021-06-30,1.0,"Alameda Ricardo Paranhos, Quadra 247, Lote 1/4-35, Setor Marista, Goiânia, Goiás",2021-05-11,200.79,1.0,Escritura,,0.04
18.497.672/0001-10,2021-03-31,1,Imóveis para venda acabados,Premier L'Allure 1801,"Alameda Ricardo Paranhos, Quadra 247, Lote 1/4-35, Setor Marista, Goiânia, Goiás",200.79,1.0,Escritura,,,,,,,,,,0.04,,,,,,,,,2021-09-30,3.0,"Alameda Ricardo Paranhos, Quadra 247, Lote 1/4-35, Setor Marista, Goiânia, Goiás",2021-05-11,200.79,1.0,Escritura,,0.04
18.497.672/0001-10,2021-03-31,1,Imóveis para venda acabados,Premier L'Allure 1601,"Alameda Ricardo Paranhos, Quadra 247, Lote 1/4-35, Setor Marista, Goiânia, Goiás",200.79,1.0,Escritura,,,,,,,,,,0.04,,,,,,,,,2021-06-30,1.0,"Alameda Ricardo Paranhos, Quadra 247, Lote 1/4-35, Setor Marista, Goiânia, Goiás",2021-06-29,200.79,1.0,Escritura,,0.04
18.497.672/0001-10,2021-03-31,1,Imóveis para venda acabados,Premier L'Allure 1601,"Alameda Ricardo Paranhos, Quadra 247, Lote 1/4-35, Setor Marista, Goiânia, Goiás",200.79,1.0,Escritura,,,,,,,,,,0.04,,,,,,,,,2021-09-30,3.0,"Alameda Ricardo Paranhos, Quadra 247, Lote 1/4-35, Setor Marista, Goiânia, Goiás",2021-06-29,200.79,1.0,Escritura,,0.04
18.497.672/0001-10,2021-03-31,1,Imóveis para venda acabados,Premier L'Allure 501,"Alameda Ricardo Paranhos, Quadra 247, Lote 1/4-35, Setor Marista, Goiânia, Goiás",200.79,1.0,Escritura,,,,,,,,,,0.04,,,,,,,,,2021-06-30,1.0,"Alameda Ricardo Paranhos, Quadra 247, Lote 1/4-35, Setor Marista, Goiânia, Goiás",2021-06-11,200.79,1.0,Escritura,,0.04
18.497.672/0001-10,2021-03-31,1,Imóveis para venda acabados,Premier L'Allure 501,"Alameda Ricardo Paranhos, Quadra 247, Lote 1/4-35, Setor Marista, Goiânia, Goiás",200.79,1.0,Escritura,,,,,,,,,,0.04,,,,,,,,,2021-09-30,3.0,"Alameda Ricardo Paranhos, Quadra 247, Lote 1/4-35, Setor Marista, Goiânia, Goiás",2021-06-11,200.79,1.0,Escritura,,0.04
18.497.672/0001-10,2021-03-31,1,Imóveis para venda acabados,L'Essence Energie 2201,"Rua 46, quadra C-2, Jardim Goiás, Goiânia, Goiás",97.08,1.0,Escritura,,,,,,,,,,0.01,,,,,,,,,2021-06-30,1.0,"Rua 46, quadra C-2, Jardim Goiás, Goiânia, Goiás",2021-05-13,97.08,1.0,Escritura,,0.01
18.497.672/0001-10,2021-03-31,1,Imóveis para venda acabados,L'Essence Energie 2201,"Rua 46, quadra C-2, Jardim Goiás, Goiânia, Goiás",97.08,1.0,Escritura,,,,,,,,,,0.01,,,,,,,,,2021-09-30,3.0,"Rua 46, quadra C-2, Jardim Goiás, Goiânia, Goiás",2021-05-13,97.08,1.0,Escritura,,0.01
18.497.672/0001-10,2021-03-31,1,Imóveis para venda acabados,Visage Oeste 201,"Rua R-17, quadra R-33, Setor Oeste, Goiânia, Goiás",72.31,1.0,Escritura,,,,,,,,,,0.01,,,,,,,,,2021-06-30,1.0,"Rua R-17, quadra R-33, Setor Oeste, Goiânia, Goiás",2021-05-11,72.31,1.0,Escritura,,0.01
18.497.672/0001-10,2021-03-31,1,Imóveis para venda acabados,Visage Oeste 201,"Rua R-17, quadra R-33, Setor Oeste, Goiânia, Goiás",72.31,1.0,Escritura,,,,,,,,,,0.01,,,,,,,,,2021-09-30,3.0,"Rua R-17, quadra R-33, Setor Oeste, Goiânia, Goiás",2021-05-11,72.31,1.0,Escritura,,0.01
18.497.672/0001-10,2021-03-31,1,Imóveis para venda acabados,Visage Oeste 2001,"Rua R-17, quadra R-33, Setor Oeste, Goiânia, Goiás",72.31,1.0,Escritura,,,,,,,,,,0.01,,,,,,,,,2021-06-30,1.0,"Rua R-17, quadra R-33, Setor Oeste, Goiânia, Goiás",2021-05-24,72.31,1.0,Escritura,,0.01
18.497.672/0001-10,2021-03-31,1,Imóveis para venda acabados,Visage Oeste 2001,"Rua R-17, quadra R-33, Setor Oeste, Goiânia, Goiás",72.31,1.0,Escritura,,,,,,,,,,0.01,,,,,,,,,2021-09-30,3.0,"Rua R-17, quadra R-33, Setor Oeste, Goiânia, Goiás",2021-05-24,72.31,1.0,Escritura,,0.01
