CNPJ_Fundo,Nome_Fundo,Lucro_Contabil,Rendimentos_Declarados,%Distribuido
01.601.918/0001-59,FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO,0.0,1196455.29,inf
01.601.918/0001-59,FUNDO FORTALEZA DE INVESTIMENTO IMOBILIÁRIO,87464.99,1882729.4,2152.55
01.633.741/0001-72,FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE,2369.48,228603.6,9647.84
01.633.741/0001-72,FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE,2177.92,391148.45,17959.73
01.636.325/0001-28,FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO,220961.28,3626667.29,1641.31
01.636.325/0001-28,FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO,857997.81,7370890.11,859.08
01.636.325/0001-28,FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO,825632.8,4688858.14,567.91
01.636.325/0001-28,FUNDO DE INVESTIMENTO IMOBILIÁRIO PÁTEO MOINHOS DE VENTO,1842298.55,8011887.34,434.89
01.657.856/0001-05,SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO,12842.05,868444.63,6762.51
01.657.856/0001-05,SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,1489549.96,inf
01.657.856/0001-05,SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO,16856.32,799927.8,4745.57
01.657.856/0001-05,SCP - FUNDO DE INVESTIMENTO IMOBILIÁRIO,4875.42,1674468.6,34345.11
02.027.437/0001-44,FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO,0.0,114630.27,inf
02.027.437/0001-44,FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO,0.0,153967.94,inf
02.027.437/0001-44,FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO,0.0,42973.09,inf
02.508.235/0001-14,LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL,167368.07,2351250.0,1404.84
02.508.235/0001-14,LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL,324591.81,4655988.0,1434.41
02.508.235/0001-14,LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL,0.0,2342055.09,inf
02.508.235/0001-14,LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL,693419.9,4579380.0,660.41
03.251.720/0001-18,FUNDO DE INVESTIMENTO IMOBILIÁRIO PROJETO ÁGUA BRANCA,70293.58,4038644.7,5745.4
03.251.720/0001-18,FUNDO DE INVESTIMENTO IMOBILIÁRIO PROJETO ÁGUA BRANCA,49627.66,8275096.6,16674.36
03.251.720/0001-18,FUNDO DE INVESTIMENTO IMOBILIÁRIO PROJETO ÁGUA BRANCA,55127.93,9085994.09,16481.65
03.507.519/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS,444922.55,6576660.0,1478.16
03.507.519/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS,0.0,13970080.91,inf
03.683.056/0001-86,FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA,1604993.19,3254999.01,202.8
03.683.056/0001-86,FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA,1397329.11,6509998.02,465.89
03.683.056/0001-86,FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA,0.0,4352367.04,inf
03.683.056/0001-86,FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA,70686.05,10036895.14,14199.26
03.855.441/0001-63,FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,0.0,833989.83,inf
03.855.441/0001-63,FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,0.0,12297107.14,inf
03.855.441/0001-63,FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,0.0,669639.52,inf
03.855.441/0001-63,FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,0.0,780922.24,inf
04.066.582/0001-60,FII HOSPITAL DA CRIANCA,76196.75,1523935.08,2000.0
04.066.582/0001-60,FII HOSPITAL DA CRIANCA,150466.19,3009323.78,2000.0
04.066.582/0001-60,HOSPITAL DA CRIANCA FII,76976.03,1539520.64,2000.0
04.066.582/0001-60,HOSPITAL DA CRIANCA FII,156342.89,3126857.81,2000.0
04.141.645/0001-03,FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,34233.21,2709187.7,7913.92
04.141.645/0001-03,FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,71087.75,5784284.37,8136.82
04.141.645/0001-03,FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,34862.29,3097975.57,8886.32
04.141.645/0001-03,FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,63895.91,6378100.9,9982.02
04.722.883/0001-02,TORRE NORTE FII,106754.81,17478060.74,16372.15
04.722.883/0001-02,FII TORRE NORTE,552251.0,9975341.39,1806.31
04.722.883/0001-02,TORRE NORTE FII,911794.53,16988729.84,1863.22
04.782.236/0001-88,FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,252981.11,16257162.0,6426.24
04.782.236/0001-88,FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,59711.43,18558581.4,31080.45
05.437.916/0001-27,FUNDO DE INVESTIMENTO IMOBILIARIO EUROPAR,19502.55,1346014.62,6901.74
05.437.916/0001-27,FUNDO DE INVESTIMENTO IMOBILIARIO EUROPAR,21522.86,3088177.56,14348.36
05.437.916/0001-27,FUNDO DE INVESTIMENTO IMOBILIARIO EUROPAR,27785.36,3836502.76,13807.64
05.562.312/0001-02,FII EDIFICIO ALMIRANTE BARROSO,0.0,9020062.98,inf
05.562.312/0001-02,ALMIRANTE BARROSO FII,0.0,18216987.48,inf
05.562.312/0001-02,FII ALMIRANTE BARROSO,0.0,8490388.42,inf
05.562.312/0001-02,ALMIRANTE BARROSO FII,0.0,18277360.38,inf
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,64523.44,1290468.83,2000.0
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,106063.09,2554108.87,2408.1
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,42933.5,1279922.58,2981.17
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,98171.54,2272636.2,2314.96
07.000.400/0001-46,BB FUNDO DE INVESTIMENTO IMOBILIÁRIO PROGRESSIVO,0.0,9800955.71,inf
07.000.400/0001-46,BB FUNDO DE INVESTIMENTO IMOBILIÁRIO PROGRESSIVO,0.0,19426600.71,inf
07.000.400/0001-46,BB FUNDO DE INVESTIMENTO IMOBILIÁRIO PROGRESSIVO FII,498540.37,9970807.34,2000.0
07.000.400/0001-46,BB PROGRESSIVO FII,1031340.28,20626805.56,2000.0
07.224.019/0001-60,FUNDO DE INVESTIMENTO IMOBILIARIO - FII SHOPPING PARQUE D. P,511244.24,28289273.5,5533.42
07.224.019/0001-60,SHOPP PDP FII,2134663.67,59922757.54,2807.13
07.224.019/0001-60,FII SHOPPING PARQUE DOM PEDRO,905230.0,31980480.8,3532.86
07.224.019/0001-60,FII SHOPPING PARQUE D. PEDRO,717355.2,27730024.92,3865.59
07.352.632/0001-63,RODOBENS FII,386618.93,1061154.04,274.47
07.789.135/0001-27,FII ANCAR IC,864555.2,17291104.18,2000.0
07.789.135/0001-27,FII ANCAR IC,1519673.84,30393468.61,2000.0
07.789.135/0001-27,FII ANCAR IC,763542.28,15270845.62,2000.0
07.789.135/0001-27,FII ANCAR IC,1661583.42,33299005.04,2004.05
08.014.513/0001-63,FII HOSPITAL NOSSA SENHORA DE LOURDES,270869.71,5397549.8,1992.67
08.014.513/0001-63,FII HOSPITAL NOSSA SENHORA DE LOURDES,556980.93,11126568.65,1997.66
08.014.513/0001-63,HOSPITAL NOSSA SENHORA DE LOURDES FII,293827.01,5872909.4,1998.76
08.014.513/0001-63,HOSPITAL NOSSA SENHORA DE LOURDES FII,577375.07,11547501.3,2000.0
08.098.114/0001-28,FII ICON REALTY,219171.14,4383422.81,2000.0
08.098.114/0001-28,ICON REALTY I  FII,554922.13,4868422.81,877.32
08.098.114/0001-28,ICON REALTY I FUNDO DE INVESTIMENTO IMOBILIÁRIO,467476.61,9349532.16,2000.0
08.098.114/0001-28,ICON REALTY I FUNDO DE INVESTIMENTO IMOBILIÁRIO,2090933.74,41818674.82,2000.0
08.417.532/0001-30,FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,0.0,2313405.54,inf
08.417.532/0001-30,FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,0.0,4354017.86,inf
08.417.532/0001-30,FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,0.0,2043135.86,inf
08.417.532/0001-30,FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,0.0,4154631.91,inf
08.431.747/0001-06,HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,46556.56,56504545.32,121367.53
08.431.747/0001-06,HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,2618135.33,28218330.0,1077.8
08.431.747/0001-06,HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,7569208.49,73113458.61,965.93
08.693.497/0001-82,FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA,0.0,3817459.48,inf
08.696.175/0001-97,RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,138637.31,2772746.28,2000.0
08.696.175/0001-97,RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,274055.93,5481118.52,2000.0
08.706.065/0001-69,FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,135861.09,2717221.83,2000.0
08.706.065/0001-69,HOTEL MAXINVEST FII,320788.41,6415768.24,2000.0
08.706.065/0001-69,HOTEL MAXINVEST FII,117743.89,2354877.71,2000.0
08.706.065/0001-69,HOTEL MAXINVEST FII,261786.83,5235736.62,2000.0
08.924.783/0001-01,FII BTG PACTUAL CORPORATE OFFICE FUND,9910083.29,239251644.9,2414.22
08.924.783/0001-01,FII BTG PACTUAL CORPORATE OFFICE FUND,7436697.35,260401120.78,3501.57
08.924.783/0001-01,FII BTG PACTUAL CORPORATE OFFICE FUND,12497820.42,43698968.1,349.65
08.924.783/0001-01,FII BTG PACTUAL CORPORATE OFFICE FUND,3283783.76,65675675.14,2000.0
09.006.914/0001-34,FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,231130.01,5803497.31,2510.92
09.006.914/0001-34,FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,3069872.49,inf
09.006.914/0001-34,FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,3105.39,11192194.55,360411.88
09.072.017/0001-29,CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1312021.38,16390482.0,1249.25
09.072.017/0001-29,CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1179629.2,32780964.0,2778.92
09.072.017/0001-29,CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,501258.98,16784718.11,3348.51
09.072.017/0001-29,CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,84693.75,43580623.51,51456.72
09.326.861/0001-39,FII SHOPPING WEST PLAZA,13400.27,1194997.37,8917.71
09.326.861/0001-39,SHOPPING WEST PLAZA FII,47427.21,2837335.87,5982.51
09.326.861/0001-39,SHOPPING WEST PLAZA FII,274966.05,1730339.35,629.29
09.326.861/0001-39,SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO,103747.0,3041826.06,2931.97
09.350.920/0001-04,FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,173747.57,4887728.9,2813.12
09.552.812/0001-14,FII BTG PACTUAL FUNDO DE CRI,536482.73,2468717.07,460.17
09.552.812/0001-14,BTG PACTUAL FUNDO DE CRI FI IMOBILIARIO,601626.9,6292983.52,1045.99
09.552.812/0001-14,BTG PACTUAL FUNDO DE CRI FII IMOBILIARIO,191827.98,3836559.51,2000.0
09.552.812/0001-14,FII BTG PACTUAL FUNDO DE CRI,1672020.67,8332681.87,498.36
10.347.505/0001-80,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,982331.5,3231679.24,328.98
10.347.505/0001-80,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,2630868.62,6371207.52,242.17
10.347.505/0001-80,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,0.0,1179002.64,inf
10.347.505/0001-80,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,1930119.82,5287188.51,273.93
10.348.185/0001-83,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,8915634.02,17667628.68,198.16
10.348.185/0001-83,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,14654541.31,34370697.76,234.54
10.348.185/0001-83,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,0.0,2366612.11,inf
10.348.185/0001-83,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,2433427.74,29673770.69,1219.42
10.375.382/0001-91,FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO - FII,131528.62,1581420.82,1202.34
10.375.382/0001-91,FLORIPA SHOPPING FI IMOBILIARIO,20623.27,2485633.59,12052.57
10.375.382/0001-91,FII FLORIPA SHOPPING,4345.33,1096969.22,25244.79
10.375.382/0001-91,FLORIPA SHOPPING FI IMOBILIARIO,17381.35,2449053.34,14090.12
10.427.246/0001-06,FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,3173181.46,63463629.14,2000.0
10.427.246/0001-06,FII PRIME PORTFOLIO,3782179.56,75643591.29,2000.0
10.427.246/0001-06,FUNDO DE INVESTIMENTO IMOBILIARIO PRIME PORTFOLIO - FII,227908.34,4452716.81,1953.73
10.427.246/0001-06,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII PRIME PORTFOLIO,358148.14,7162962.87,2000.0
10.456.799/0001-89,FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,0.0,1319357.6,inf
10.456.799/0001-89,FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,0.0,6782523.27,inf
10.456.799/0001-89,FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,0.0,10799298.56,inf
10.456.810/0001-00,MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,58164.71,917288.46,1577.05
10.456.810/0001-00,MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,179904.56,1806780.3,1004.3
10.456.810/0001-00,MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,0.0,701341.2,inf
10.456.810/0001-00,MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,0.0,1487795.52,inf
10.522.648/0001-81,DOVEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,15871.61,1450727.88,9140.4
10.522.648/0001-81,DOVEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,57255.02,2213634.85,3866.27
10.869.155/0001-12,FII PARQUE DOM PEDRO SHOPPING CENTER,0.0,10012278.6,inf
10.869.155/0001-12,PDP SHOPP CENTER FII,0.0,20233469.65,inf
10.869.155/0001-12,PDP SHOPP CENTER FII,81900.58,10901652.5,13310.84
10.869.155/0001-12,FII PARQUE DOM PEDRO SHOPPING CENTER,88681.95,20705295.18,23347.81
11.026.627/0001-38,FII BTG PACTUAL FUNDO DE FUNDOS,689183.89,13783677.74,2000.0
11.026.627/0001-38,BTG PACTUAL FUNDO DE FUNDOS FII,71449.46,25041070.99,35047.25
11.026.627/0001-38,BTG PACTUAL FUNDO DE FUNDOS FII,876713.82,17534276.43,2000.0
11.026.627/0001-38,FII BTG PACTUAL FUNDO DE FUNDOS,15342.6,31486909.39,205225.38
11.044.355/0001-07,STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0,1489691.78,inf
11.044.355/0001-07,STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.25,2979246.0,1201308870.97
11.044.355/0001-07,STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0,2685173.62,inf
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,159126.34,5764198.92,3622.4
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,512407.7,15413975.67,3008.15
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,17934413.87,inf
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,1047994.43,31467977.84,3002.69
11.179.118/0001-45,FII ANHANGUERA EDUCACIONAL,78937.35,2878230.23,3646.22
11.179.118/0001-45,ANHANGUERA EDUCACIONAL FII,198839.58,5846274.7,2940.2
11.179.118/0001-45,ANHANGUERA EDUCACIONAL FII,119860.08,2967201.51,2475.55
11.179.118/0001-45,ANHANGUERA EDUCACIONAL FII,240843.23,5956864.62,2473.34
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,162377.5,3247549.99,2000.0
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,99746.82,8916346.18,8938.98
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,190850.2,4824399.87,2527.85
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0,8072699.29,inf
11.260.134/0001-68,CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,123472.55,3960000.0,3207.19
11.260.134/0001-68,CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,385696.85,7920000.01,2053.43
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,0.0,4402698.0,inf
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,6646.42,8613000.0,129588.56
11.268.335/0001-01,JPP FII,0.0,678892.98,inf
11.268.335/0001-01,JPP FII,0.0,1108327.94,inf
11.268.335/0001-01,JPP FII,0.0,689771.2,inf
11.268.335/0001-01,JPP FII,0.0,1246039.75,inf
11.274.415/0001-70,FII MAX RETAIL,109761.84,2291386.6,2087.6
11.274.415/0001-70,MAX RETAIL FII,330524.8,6549842.49,1981.65
11.274.415/0001-70,MAX RETAIL FII,131773.01,2355352.82,1787.43
11.274.415/0001-70,MAX RETAIL FII,207356.36,4547374.3,2193.02
11.281.322/0001-72,FII PRESIDENTE VARGAS,389090.51,1101340.96,283.06
11.281.322/0001-72,FII PRESIDENTE VARGAS,442587.73,2292170.54,517.9
11.281.322/0001-72,FII PRESIDENTE VARGAS,58397.27,1150759.06,1970.57
11.281.322/0001-72,FII PRESIDENTE VARGAS,135329.98,2689240.16,1987.17
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,5408.73,5799214.38,107219.52
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,139072.55,11789075.66,8476.92
11.602.654/0001-01,CAMPUS FARIA LIMA FII,308235.54,6262670.49,2031.78
11.602.654/0001-01,CAMPUS FARIA LIMA FII,572224.07,11444481.4,2000.0
11.664.201/0001-00,FATOR VERITA FII,338505.16,6770103.12,2000.0
11.664.201/0001-00,FATOR VERITA FII,682609.45,13652189.04,2000.0
11.664.201/0001-00,FATOR VERITA FII,314961.62,6299232.36,2000.0
11.664.201/0001-00,FATOR VERITA FII,816982.88,16339657.65,2000.0
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,5119.76,102395.27,2000.0
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,13707.81,274156.22,2000.0
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3266.18,65323.56,2000.0
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,752.17,15043.49,2000.01
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,2188059.9,17733015.01,810.44
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,2357186.47,35466030.0,1504.59
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,30966343.31,inf
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1487093.73,53069237.43,3568.65
11.839.593/0001-09,TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII,236493.17,4729863.41,2000.0
11.839.593/0001-09,TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII,117350.16,2347003.18,2000.0
11.839.593/0001-09,BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,270099.56,5401991.15,2000.0
11.945.604/0001-27,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,147056.11,2941122.26,2000.0
11.945.604/0001-27,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,46612.41,932248.24,2000.0
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,2415225.88,37268585.23,1543.07
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,6634016.35,84070270.76,1267.26
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,2200997.15,52393780.44,2380.46
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,4191385.5,104787560.88,2500.07
12.323.955/0001-69,SABIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,228859.83,4577196.58,2000.0
12.323.955/0001-69,SABIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,98942.14,1978842.84,2000.0
12.358.507/0001-09,EXITUS DE INVESTIMENTO IMOBILIARIO - FII,218820.95,11499951.74,5255.42
12.358.507/0001-09,EXITUS DE INVESTIMENTO IMOBILIARIO - FII,3416197.33,9499962.52,278.09
12.358.507/0001-09,EXITUS DE INVESTIMENTO IMOBILIARIO - FII,3168348.4,19799896.02,624.93
12.516.185/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO RM LEBLON CORPORATE,0.0,515549.32,inf
12.516.185/0001-70,VINCI CORPORATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,1053118.44,inf
12.516.185/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO RM LEBLON CORPORATE,0.0,485215.84,inf
12.681.340/0001-04,BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,11259.89,4388400.0,38973.74
12.681.340/0001-04,BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,104854.03,8776800.0,8370.49
12.681.340/0001-04,BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,4456694.21,inf
12.681.340/0001-04,BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,101335.74,8975550.0,8857.24
