Nome_Fundo,Ativo_Liquidez_Valor_Disponibilidades
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS,6112.64
FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA,512297.84
FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA,8015.3
FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA,121656.31
FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA,8670.2
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,8260.69
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,11741.46
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,11136.32
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,12483.05
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA,259.77
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA,76.17
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA,8.5
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA,100.0
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,110.0
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,110.0
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,110.0
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,103.68
FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE NORTE,252.81
FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE NORTE,119.52
FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE NORTE,601.49
FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE NORTE,366.74
FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,856271.48
FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,47341.49
FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,33100.26
FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,18965.01
FUNDO DE INVESTIMENTO IMOBILIARIO EUROPAR,140607.35
FUNDO DE INVESTIMENTO IMOBILIARIO EUROPAR,32650.66
FUNDO DE INVESTIMENTO IMOBILIARIO EUROPAR,123968.03
FUNDO DE INVESTIMENTO IMOBILIARIO EUROPAR,15930.55
FUNDO DE INVESTIMENTO IMOBILIARIO - FII ED ALMIRANTE BARROSO,3758.54
FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO ALMIRANTE B,1839.2
FUNDO DE INVESTIMENTO IMOBILIARIO - FII ED ALMIRANTE BARROSO,2203.78
FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO ALMIRANTE B,752.02
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,34488.21
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,4548.62
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,5194.8
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,16888.02
BB FUNDO DE INVESTIMENTO IMOBILIÁRIO PROGRESSIVO,1305021.9
BB FUNDO DE INVESTIMENTO IMOBILIÁRIO PROGRESSIVO,1061646.51
BB FUNDO DE INVESTIMENTO IMOBILIÁRIO PROGRESSIVO,1055705.41
BB FUNDO DE INVESTIMENTO IMOBILIÁRIO PROGRESSIVO,1155080.4
FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE ALMIRANTE,2286.85
FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE ALMIRANTE,6537.88
FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE ALMIRANTE,599.19
FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE ALMIRANTE,5.14
FUNDO DE INVESTIMENTO IMOBILIARIO - FII SHOPPING PARQUE D. P,42.92
FUNDO DE INVESTIMENTO IMOBILIARIO - FII SHOPPING PARQUE D. P,83.43
FII SHOPPING PARQUE DOM PEDRO,8.36
FUNDO DE INVESTIMENTO IMOBILIARIO - FII SHOPPING PARQUE D. P,772.75
FUNDO DE INVESTIMENTO IMOBILIARIO - FII RODOBENS,2995.04
FUNDO DE INVESTIMENTO IMOBILIARIO - FII RODOBENS,3213.77
FUNDO DE INVESTIMENTO IMOBILIARIO - FII RODOBENS,1882.6
FUNDO DE INVESTIMENTO IMOBILIARIO - FII RODOBENS,9731.99
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,1512.11
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,992.64
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,8050.46
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,2070.98
FII ANCAR IC,407.3
FII ANCAR IC,577980.0
FII ANCAR IC,577980.0
FII ANCAR IC,2000.0
FII HOSPITAL NOSSA SENHORA DE LOURDES,310.99
FII HOSPITAL NOSSA SENHORA DE LOURDES,283.5
FII HOSPITAL NOSSA SENHORA DE LOURDES,9.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL NOSSA SENHO,100.0
FII COMERCIAL PROGRESSIVO II,1787.11
FII COMERCIAL PROGRESSIVO II,14193.33
FII COMERCIAL PROGRESSIVO II,623.52
FUNDO DE INVESTIMENTO IMOBILIARIO - FII COMERCIAL PROGRESSIV,489.89
FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,13677.88
FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,15758.46
FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,15492.05
FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,1261.33
CSHG BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3000.0
CSHG BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,168705.78
CSHG BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,234590.83
CSHG BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,776664.75
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PREMIER REALTY,100.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PREMIER REALTY,100.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PREMIER REALTY,100.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA,250227.64
FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA,120833.36
FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA,175909.19
FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA,38010.36
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,13941.87
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,12435.58
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,14640.4
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,83152.38
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,709.29
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,333.62
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,383.8
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,92.07
FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL CORPORATE OFFI,50666.77
FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL CORPORATE OFFI,40363.25
FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL CORPORATE OFFI,823.16
FUNDO DE INVESTIMENTO IMOBILIARIO BTG PACTUAL CORPORATE OFFI,237.14
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,1360791.51
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,1417898.04
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,857304.38
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,30613.85
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3403.96
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3000.0
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3095.09
CSHG REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,20911065.49
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,2979.11
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,0.57
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,0.57
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,0.57
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII PROPERTY INVEST,248.62
FUNDO DE INVESTIMENTO IMOBILIARIO PROPERTY INVEST,296.53
FUNDO DE INVESTIMENTO IMOBILIARIO PROPERTY INVEST,477.72
FUNDO DE INVESTIMENTO IMOBILIARIO PROPERTY INVEST,357.22
FUNDO DE INVESTIMENTO IMOBILIARIO -  FII SHOPPING WEST PLAZA,334.03
FUNDO DE INVESTIMENTO IMOBILIARIO FII SHOPPING WEST PLAZA,123.54
FUNDO DE INVESTIMENTO IMOBILIARIO FII SHOPPING WEST PLAZA,9.66
FUNDO DE INVESTIMENTO IMOBILIARIO FII SHOPPING WEST PLAZA,769.27
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,8881.75
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,5641.4
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,5355.29
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,5986.78
FII BTG PACTUAL FUNDO DE CRI,801.22
FII BTG PACTUAL FUNDO DE CRI,156.59
FII BTG PACTUAL FUNDO DE CRI,50.74
FII BTG PACTUAL FUNDO DE CRI,113.13
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,2225.93
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,7987.6
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,5000.01
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,3903.71
FII BB VOTORANTIM JHSF CIDADE JARDIM CONTINENTAL TOWER,20353.81
FII BB VOTORANTIM CIDADE JARDIM CONTINENTAL TOWER,24301.94
FII BB VOTORANTIM CIDADE JARDIM CONTINENTAL TOWER,0.0
FII BB VOTORANTIM CIDADE JARDIM CONTINENTAL TOWER,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,2251.91
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,5398.14
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,5049.41
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,7117.66
FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO - FII,381.23
FUNDO DE INVESTIMENTO IMOBILIARIO - FII FLORIPA SHOPPING,369.33
FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO - FII,69.75
FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO - FII,602.56
ITACOATIARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,8536.07
FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,200.0
FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,120.18
FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,305.2
FUNDO DE INVESTIMENTO IMOBILIARIO FII PRIME PORTFOLIO,556.74
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,293023.38
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,569523.23
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,1146184.19
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,681960.33
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,690950.17
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,57432.16
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,5166.75
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,10257.16
DOVEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,8225.33
DOVEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,784.43
DOVEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,77261.07
DOVEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,68182.02
FII PARQUE DOM PEDRO SHOPPING,56.17
FII PARQUE DOM PEDRO SHOPPING CENTER,16.18
FII PARQUE DOM PEDRO SHOPPING CENTER,305.27
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PARQUE DOM PEDRO SHO,478.97
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CEDAE,25263.33
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CEDAE,6061.04
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CEDAE,5342.44
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CEDAE,24742.32
FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO CASTELO,173.21
FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO CASTELO,116.72
FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO CASTELO,180.57
FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO CASTELO,144.42
FII BTG PACTUAL FUNDO DE FUNDOS,242.11
FII BTG PACTUAL FUNDO DE FUNDOS,304.75
FII BTG PACTUAL FUNDO DE FUNDOS,500.35
FII BTG PACTUAL FUNDO DE FUNDOS,408.6
STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,11629.86
STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,24325.38
STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,171996.73
CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,3000.02
CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,3000.0
CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,2999.96
CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,4999.99
FUNDO DE INVEST IMOBILIARIO - FII ANHANGUERA EDUCACIONCIONAL,67.04
FUNDO DE INVESTIMENTO IMOBILIARIO - FII ANHANGUERA EDUCACION,50.17
FUNDO DE INVESTIMENTO IMOBILIARIO - FII ANHANGUERA EDUCACION,530.76
FUNDO DE INVESTIMENTO IMOBILIARIO - FII ANHANGUERA EDUCACION,332.62
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,76812.57
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,140479.41
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,565139.93
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,393397.22
CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,3000.0
CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,3000.0
CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,3000.0
CSHG JHSF PRIME OFFICES FUNDO DE INV IMOBILIÁRIO - FII,61216.92
JPP FII,500.0
JPP FII,500.0
JPP FII,500.0
JPP FII,500.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,803.99
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,204.56
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,154.98
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,20.0
FII PRESIDENTE VARGAS,49913.81
FII PRESIDENTE VARGAS,51915.16
FII PRESIDENTE VARGAS,54824.93
FII PRESIDENTE VARGAS,372406.05
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,1000.0
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,997.5
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,1000.0
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,88684.58
FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,163.66
FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,32.59
FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,364.48
FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,255.96
FATOR VERITA FII,14228.9
FATOR VERITA FII,14228.9
FATOR VERITA FII,18575.11
FATOR VERITA FII,14945.76
FATOR VERITA FII,10115.2
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,11240.37
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,8070.92
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,34700.23
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,315.1
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3440.01
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,2993.86
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3000.02
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,39786.05
FUNDO DE INVESTIMENTO IMOBILIARIO - FII TOP CENTER,1660.98
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TOP CENTER,5260.31
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TOP CENTER,5719.7
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TOP CENTER,2683.67
TRX REALTY LOGÍSTICA RENDA I FII,4771.31
TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII,3119.33
TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII,2780.46
TRX REALTY LOGISTICA RENDA I FI IMOBILIARIO - FII,1335.58
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,1318297.95
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,634895.25
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,1346246.25
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,1346246.25
KINEA RENDA IMOBILIARIA FII,266652.52
KINEA RENDA IMOBILIARIA FII,141550.8
KINEA RENDA IMOBILIARIA FII,253069.59
KINEA RENDA IMOBILIARIA FII,2140251.76
VENTURA II-A FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
SABIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0
SABIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0
SABIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0
SABIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0
BRPR 68 - FII DESENVOLVIMENTO II,0.0
BRPR 68 FUNDO DE INVESTIMENTO IMOBILIARIO - FII DESENVOLVIME,0.0
BRPR 68 FUNDO DE INVESTIMENTO IMOBILIARIO DESENVOLVIMENTO II,0.0
BRPR 68 FUNDO DE INVESTIMENTO IMOBILIARIO - FII DESENVOLVIME,0.0
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,273.0
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,3745.27
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,998.5
EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,2740.18
ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,117.34
ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,117.34
ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,117.34
ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,117.34
FUNDO DE INVESTIMENTO IMOBILIARIO RM LEBLON CORPORATE,1524.61
FUNDO DE INVESTIMENTO IMOBILIARIO RM LEBLON CORPORATE,1155.48
FUNDO DE INVESTIMENTO IMOBILIARIO RM LEBLON CORPORATE,1323.41
FUNDO DE INVESTIMENTO IMOBILIARIO RM LEBLON CORPORATE,643.77
RIO BRAVO CREDITO IMOBILIARIO I FII,16268.49
RIO BRAVO CREDITO IMOBILIARIO I FII,8869.07
RIO BRAVO CREDITO IMOBILIARIO I FII,3939.19
RIO BRAVO CREDITO IMOBILIARIO I FII,3543.92
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,49586.84
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,59284.98
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1613474.89
FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,1.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,1.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,24849.69
