Nome_Fundo,Tipo,Valor
ALIANZA ÍTACA DESENVOLVIMENTO FII,Ações de Sociedades,15438000.0
ALIANZA ÍTACA DESENVOLVIMENTO FII,Outras Cotas de FI,6758571.93
ALPH TOWER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,3094413.13
ANGRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,591101.58
APOLLO 11 FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,790365.58
APOLLO 11 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1200992.8
APOLLO CORPORATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,188935775.3
AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,240739192.84
AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,26250933.35
AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,2441.0
AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,40423818.92
ARAM SKY FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,53050000.0
ARC FUNDO DE INVESTIMENTO IMOBILIÁRIO III - FII,Outras Cotas de FI,19504460.73
ARC IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,767339.9
ARC PLAZA IGUATEMI I - FII RESPONSABILIDADE LIMITADA,Outras Cotas de FI,8817179.6
ARC PLAZA IGUATEMI I - FII RESPONSABILIDADE LIMITADA,Outros Ativos Financeiros,89327667.4
ARC PLAZA IGUATEMI II - FII RESPONSABILIDADE LIMITADA,Outras Cotas de FI,125544637.62
ARENA FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,11819701.86
ARENA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,597896.16
ARENA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,13615768.2
AROEIRA 333 RENDA LOGÍSTICA FII,Outras Cotas de FI,3184686.65
ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,7200000.0
ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,11469163.85
ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,1988190.76
ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,13783451.66
ARX DOVER RECEBÍVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,207563858.72
ASA METROPOLIS FUNDO DE INVESTIMENTO IMOBILIARIO,FII,150807542.26
ASA METROPOLIS FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,7898443.18
ASA RETROFITS I FUNDO DE INVESTIMENTO IMOBILIARIO FII,Outras Cotas de FI,73862204.46
ASSET BANK - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,6954.87
ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,811536.31
AUREA EXTREMA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,379378813.63
AUTONOMY EDIFICIOS CORPORATIVOS FII,Outras Cotas de FI,27685113.17
AUTONOMY EDIFICIOS CORPORATIVOS FII,Outros Ativos Financeiros,11396217.39
AZ QUEST LUNA  FIAGRO IMOBILIÁRIO,CRI/CRA,453422040.35
AZ QUEST LUNA  FIAGRO IMOBILIÁRIO,FIDC,449702665.33
AZ QUEST LUNA  FIAGRO IMOBILIÁRIO,Outras Cotas de FI,173904135.83
AZ QUEST PANORAMA CRÉDITO IMOBILIÁRIO FII,CRI/CRA,43632998.18
AZ QUEST PANORAMA CRÉDITO IMOBILIÁRIO FII,Outras Cotas de FI,5130560.3
AZ QUEST SOLE FIAGRO - IMOBILIÁRIO,CRI/CRA,141251487.69
AZ QUEST SOLE FIAGRO - IMOBILIÁRIO,FIDC,7577524.84
AZ QUEST SOLE FIAGRO - IMOBILIÁRIO,Outras Cotas de FI,4723684.72
AZ QUEST SOLE FII AGRO,CRI/CRA,502885799.45
AZ QUEST SOLE FII AGRO,FIDC,177396503.96
AZ QUEST SOLE FII AGRO,FII,4688049.6
AZ QUEST SOLE FII AGRO,Outras Cotas de FI,19250223.63
AZURITA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1294240.65
BACURI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,439289.72
BANESTES RECEBIVEIS IMOBILIARIOS FII,CRI/CRA,2165573844.66
BANESTES RECEBIVEIS IMOBILIARIOS FII,FII,121320590.03
BANESTES RECEBIVEIS IMOBILIARIOS FII,Outras Cotas de FI,167900028.96
BARRA MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,4971779.95
BARZEL BLP FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,237527481.87
BARZEL BLP FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,316707.64
BARZEL BLP FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,920895614.26
BARZEL BLP FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,600112.93
BARZEL CD1 FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,1753084384.41
BARZEL CD1 FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,397041.56
BARZEL CEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,1082408341.29
BARZEL RETAIL FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,3701037.09
BASILICA PARTNERS LED CORPORATE FII,Outros Ativos Financeiros,21715215.3
BASSANO DI GRAPPO FII,FIDC,3824263.85
BASSANO DI GRAPPO FII,Outras Cotas de FI,5127079.31
BASÍLICA PARTNERS CONSULTÓRIOS MÉDICOS MEDWELL FII,Outras Cotas de FI,845746.14
BASÍLICA PARTNERS CONSULTÓRIOS MÉDICOS MEDWELL FII,Outros Ativos Financeiros,360236.45
BASÍLICA PARTNERS LED CORPORATE FII,Outras Cotas de FI,11061855.77
BB FUNDO DE FUNDOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,1285838533.51
BB FUNDO DE INVESTIMENTO DE CRÉDITO FIAGRO-IMOBILIÁRIO,CRI/CRA,1521031005.83
BB FUNDO DE INVESTIMENTO DE CRÉDITO FIAGRO-IMOBILIÁRIO,Outras Cotas de FI,3185709.02
BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,Outras Cotas de FI,92091505.49
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI/CRA,34420605.18
BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,175817264.31
BB RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOB FII,CRI/CRA,80199819.45
BB RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOB FII,FII,17474325.82
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,34449276.58
BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,CRI/CRA,87827046.25
BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,Outras Cotas de FI,5403949.35
BB RENDA DE PAPÉIS IMOBILIÁRIOS II,CRI/CRA,22356239.26
BB RENDA DE PAPÉIS IMOBILIÁRIOS II,FII,2527263.9
BB RENDA DE PAPÉIS IMOBILIÁRIOS II,Outras Cotas de FI,3364426.34
BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,33256707.1
BII VENTURA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,390132.17
BLUE RECEBÍVEIS IMOBILIÁRIOS,CRI/CRA,8597943.14
BLUE RECEBÍVEIS IMOBILIÁRIOS,Outras Cotas de FI,628736.6
BLUE SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,7517839.23
BLUE SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,22526657.57
BLUECAP DESENVOLVIMENTO LOGÍSTICO I FII,Ações de Sociedades,124668214.67
BLUECAP DESENVOLVIMENTO LOGÍSTICO I FII,Outras Cotas de FI,533691.79
BLUECAP DESENVOLVIMENTO LOGÍSTICO I FII,Outros Ativos Financeiros,12621863.07
BLUECAP LAST MILE I FII,Ações de Sociedades,220200.0
BLUEMACAW LOGÍSTICA FUNDO INVESTIMENTO IMOBILIÁRIO,FII,1129494180.32
BLUEMACAW LOGÍSTICA FUNDO INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,731757.95
BLUEMACAW OFFICE FUND II,Outras Cotas de FI,8644671.61
BLUEMACAW RENDA+ FOF FII,Ações,11588301.22
BLUEMACAW RENDA+ FOF FII,CRI/CRA,15767381.31
BLUEMACAW RENDA+ FOF FII,FII,371111546.8
BLUEMACAW RENDA+ FOF FII,Outras Cotas de FI,4225886.18
BLUEMACAW RENDA+ FOF FII,Outros Ativos Financeiros,503266.06
BM BRASCAN LAJES CORPORATIVAS - FII,Outras Cotas de FI,4583663.62
BPG LOGÍSTICA I FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,16872784.09
BPGB-001 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,16055056.34
BR7 FII,FII,3330829937.92
BR7 FII,Outras Cotas de FI,48395246.52
BR7 II FII,Outras Cotas de FI,3389671.5
BR7 SENADO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,87500171.46
BR7 SENADO FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIP,42598238.83
BRADESCO CARTEIRA IMOBILIÁRIA ATIVA FII,CRI/CRA,23873317.26
BRADESCO CARTEIRA IMOBILIÁRIA ATIVA FII,FII,1546703715.18
BRASIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,6109745.58
BRAY REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,4740000.0
BRAZIL PROPERTIES INVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,11805566.51
BRAZIL REAL ESTATE VICTORY FUND I - FII,FII,9667944.0
BRAZIL REAL ESTATE VICTORY FUND I - FII,Outras Cotas de FI,407062.52
BRAZIL REAL ESTATE VICTORY FUND I - FII,Outros Ativos Financeiros,1133190.93
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,1177003307.92
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,388623256.61
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,14423227.25
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,Ações de Sociedades,944277866.82
BRC II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,25613412.65
BRC RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,13653772.63
BRESCO COINVESTIMENTO I FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,521349864.29
BRESCO GROWTH FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,15643661.85
BRESCO GROWTH FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,3993126688.85
BRESCO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,20413.3
BRESCO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,LCI/LCA,141191845.2
BRIO COINVESTIMENTO JARDINS FII,Outras Cotas de FI,2271570.79
BRIO CRÉDITO ESTRUTURADO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,262718401.26
BRIO CRÉDITO ESTRUTURADO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,34670079.23
BRIO MULTIESTRATEGIA - FUNDO DE INVESTIMENTO IMOBILIARIO,CRI/CRA,138129526.8
BRIO MULTIESTRATEGIA - FUNDO DE INVESTIMENTO IMOBILIARIO,FII,48572180.83
BRIO MULTIESTRATEGIA - FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,8933751.38
BRIO REAL ESTATE II - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,185827496.02
BRIO REAL ESTATE II - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,20195439.15
BRIO REAL ESTATE III FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,14466750.4
BRIO REAL ESTATE IV - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,35090750.98
BRIX FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,5275209.68
BRL EDIFÍCIOS COMERCIAIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,52686.45
BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,178795284.37
BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,24246120.51
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,6118.0
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,228023563.8
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,145613496.52
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,6470132.08
BRM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,43915884.92
BRM FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,11479939.81
BRM FUNDO DE INVESTIMENTO IMOBILIÁRIO,LCI/LCA,9228775.74
BRM FUNDO DE INVESTIMENTO IMOBILIÁRIO II,Ações de Sociedades,19180394.0
BRM FUNDO DE INVESTIMENTO IMOBILIÁRIO II,LCI/LCA,1513499.36
BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,6343934.83
BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,10368594.16
BRYGGEN FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,330496.24
BS2 ALLINVESTMENTS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,2179397.99
BSB PA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,9267853.24
BTG HOTEIS - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Ações de Sociedades,90641500.0
BTG HOTEIS - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,47927037.68
BTG PACTUAL AAA CORPORATE OFFICE FUND,FII,114339222.49
BTG PACTUAL AAA CORPORATE OFFICE FUND,Outros Ativos Financeiros,17947093.56
BTG PACTUAL CREDITO PARA INCORPORACAO,CRI/CRA,531418456.36
BTG PACTUAL CREDITO PARA INCORPORACAO,Outras Cotas de FI,210316256.62
BTG PACTUAL CREDITO PARA INCORPORACAO  FII,CRI/CRA,1168481354.97
BTG PACTUAL CREDITO PARA INCORPORACAO  FII,Outras Cotas de FI,573456795.97
BTG PACTUAL CREDITO PARA INCORPORACAO - FII,CRI/CRA,345118975.04
BTG PACTUAL CREDITO PARA INCORPORACAO - FII,Outras Cotas de FI,45492497.32
BTG PACTUAL LOGCP FUNDO DE INVESTIMENTO IMOBILIARIO  FII,Outras Cotas de FI,179378416.19
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,44251818.7
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,CRI/CRA,11143484.01
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,FII,404073149.76
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,1389215880.47
BTG PACTUAL PRIME OFFICES I  FII,Outras Cotas de FI,108274778.78
BTG PACTUAL PRIME OFFICES I  FII,Outros Ativos Financeiros,23048996.2
BTG PACTUAL RE PRIME OPP FUNDO DE INVESTIMENTO IMOBILIARIO,FII,133300793.6
BTG PACTUAL RE PRIME OPP FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,25101415.35
BTG PACTUAL REAL ESTATE HEDGE FUND FII,CRI/CRA,813724990.52
BTG PACTUAL REAL ESTATE HEDGE FUND FII,FII,39948551.1
BTG PACTUAL REAL ESTATE HEDGE FUND FII,Outras Cotas de FI,254059206.84
BTG PACTUAL REAL ESTATE HEDGE FUND FII -,CRI/CRA,321995947.3
BTG PACTUAL REAL ESTATE HEDGE FUND FII -,FII,45385785.21
BTG PACTUAL REAL ESTATE HEDGE FUND FII -,Outras Cotas de FI,240369331.0
BTG PACTUAL REAL ESTATE PRIME OPPORTUNITIES,FII,133858993.55
BTG PACTUAL REAL ESTATE PRIME OPPORTUNITIES,Outras Cotas de FI,28435386.18
BTG PACTUAL REAL ESTATE PRIME OPPORTUNITIES FII,CRI/CRA,14971640.43
BTG PACTUAL REAL ESTATE PRIME OPPORTUNITIES FII,FII,284021591.13
BTG PACTUAL REAL ESTATE PRIME OPPORTUNITIES FII,Outras Cotas de FI,30850137.05
BTG RE STRUCTURED OPPORTUNITIES  FII,Outras Cotas de FI,4910894.05
BTOWERS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,2219308.1
BTSP II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,152548860.34
BWP DIASE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIARIO,FII,23283000.0
BWP DIASE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,0.04
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,Ações de Sociedades,54039836.32
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,CEPAC,16146918872.08
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,FII,232038.89
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,Outros Ativos Financeiros,116151015.99
CAIXA RIO BRAVO FUNDO DE FII,Ações,0.0
CAIXA RIO BRAVO FUNDO DE FII,Ações de Sociedades,0.0
CAIXA RIO BRAVO FUNDO DE FII,CEPAC,0.0
CAIXA RIO BRAVO FUNDO DE FII,CRI/CRA,0.0
CAIXA RIO BRAVO FUNDO DE FII,Cotas de Sociedades,0.0
CAIXA RIO BRAVO FUNDO DE FII,FIA,0.0
CAIXA RIO BRAVO FUNDO DE FII,FIDC,0.0
CAIXA RIO BRAVO FUNDO DE FII,FII,539184425.52
CAIXA RIO BRAVO FUNDO DE FII,FIP,0.0
CAIXA RIO BRAVO FUNDO DE FII,LCI/LCA,0.0
CAIXA RIO BRAVO FUNDO DE FII,LIG,0.0
CAIXA RIO BRAVO FUNDO DE FII,Outras Cotas de FI,0.0
CAIXA RIO BRAVO FUNDO DE FII,Outros Ativos Financeiros,0.0
CAIXA RIO BRAVO FUNDO DE FII II,FII,237299605.46
CAM THRONE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,0.04
CAM VERA CRUZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,68771458.92
CANAÃ FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - FIAGRO,Ações de Sociedades,384191294.75
CANAÃ FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - FIAGRO,Outras Cotas de FI,11716716.21
CANUMA CAPITAL MULTIESTRATEGIA FII,Ações,65780391.0
CANUMA CAPITAL MULTIESTRATEGIA FII,CRI/CRA,591222969.18
CANUMA CAPITAL MULTIESTRATEGIA FII,FII,266562347.21
CANUMA CAPITAL MULTIESTRATEGIA FII,LCI/LCA,35055130.43
CANUMA CAPITAL MULTIESTRATEGIA FII,Outros Ativos Financeiros,520902809.62
CAPITANIA AGRO STRATEGIES - FIAGRO-IMOBILIARIO,Ações de Sociedades,0.0
CAPITANIA AGRO STRATEGIES - FIAGRO-IMOBILIARIO,CRI/CRA,1519213984.38
CAPITANIA AGRO STRATEGIES - FIAGRO-IMOBILIARIO,FIDC,8241206.16
CAPITANIA AGRO STRATEGIES - FIAGRO-IMOBILIARIO,FII,32417260.27
CAPITANIA AGRO STRATEGIES - FIAGRO-IMOBILIARIO,Outras Cotas de FI,69343989.65
CAPITANIA FII,CRI/CRA,70480150.0
CAPITANIA FII,FII,96295351.78
CAPITANIA FII,Outras Cotas de FI,7593489.48
CAPITANIA LOGISTICA FUNDO DE INVESTIMENTO IMOBILIA,Ações de Sociedades,35900000.0
CAPITANIA LOGISTICA FUNDO DE INVESTIMENTO IMOBILIA,Outras Cotas de FI,79079.23
CAPITANIA OFFICE FII - FUNDO DE INVESTIMENTO IMOBILIARIO,CRI/CRA,6266808.03
CAPITANIA OFFICE FII - FUNDO DE INVESTIMENTO IMOBILIARIO,FII,8827659.0
CAPITANIA OFFICE FII - FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,10792968.68
CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,CRI/CRA,24906091.8
CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,FII,820927511.42
CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,29339724.78
CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO II,CRI/CRA,30748787.55
CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO II,FII,288069225.86
CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO II,Outras Cotas de FI,4308283.52
CAPITANIA SECURITIES II - FII,CRI/CRA,2441197070.86
CAPITANIA SECURITIES II - FII,FII,967067001.0
CAPITANIA SECURITIES II - FII,Outras Cotas de FI,3993966.13
CAPITANIA SECURITIES II FII,CRI/CRA,4443311169.06
