Nome_Fundo,Tipo,Valor
BRL EDIFÍCIOS COMERCIAIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,312412.39
BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,188218019.25
BRL PROP II FII,Outras Cotas de FI,398386.7
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,342568641.8
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,858157036.45
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,29057310.13
BRM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,4000000.0
BS APOLO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,3922723.66
BS2 ALLINVESTMENTS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,15664367.85
BTG PACTUAL AGRO LOGISTICA FII,CRI,341511317.24
BTG PACTUAL AGRO LOGISTICA FII,Outras Cotas de FI,357180835.87
BTG PACTUAL AGRO LOGISTICA FII,Outros Ativos Financeiros,59228506.76
BTG PACTUAL FUNDO DE FUNDOS FII,CRI,19434384.96
BTG PACTUAL FUNDO DE FUNDOS FII,FII,5313229667.04
BTG PACTUAL FUNDO DE FUNDOS FII,Outras Cotas de FI,108784519.49
BTG PACTUAL FUNDO DE FUNDOS FII,Outros Ativos Financeiros,259407197.59
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,347013980.9
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,FII,149115123.89
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,6029996.18
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,5014354.75
BTG PACTUAL LOGÍSTICA FII,Ações de Sociedades,205132636.76
BTG PACTUAL LOGÍSTICA FII,FII,166126085.48
BTG PACTUAL LOGÍSTICA FII,Outras Cotas de FI,241161655.4
BTG PACTUAL LOGÍSTICA FII,Outros Ativos Financeiros,61582090.19
BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,205132636.76
BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,352851284.91
BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,154839010.0
BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,287538225.54
BTG PACTUAL RE PRIME OPP FUNDO DE INVESTIMENTO IMOBILIARIO,FII,149121484.25
BTG PACTUAL RE PRIME OPP FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,10674050.26
BTGP REAL ESTATE PRIME OPPORTUNITIES FII,FII,411457405.37
BTGP REAL ESTATE PRIME OPPORTUNITIES FII,Outras Cotas de FI,1817055.47
BTGP REAL ESTATE PRIME OPPORTUNITIES FII,Outros Ativos Financeiros,1176048.33
BTSP II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,109825081.76
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,Ações de Sociedades,91145219.04
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,CEPAC,16417308248.57
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,FII,297360.07
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,Outros Ativos Financeiros,84353840.03
CAIXA RIO BRAVO FUNDO DE FII,FII,567317146.94
CAIXA RIO BRAVO FUNDO DE FII II,FII,253368302.87
CAM THRONE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,7862471.56
CAM VERA CRUZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,68771458.92
CAMPUS FARIA LIMA FII,Outras Cotas de FI,1590582.93
CANVAS CRI - FUNDO DE INVESTIMENTO IMOBILIARIO,CRI,130864837.05
CANVAS CRI - FUNDO DE INVESTIMENTO IMOBILIARIO,FII,22839147.05
CANVAS CRI - FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,556251.66
CANVAS CRI - FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,7502711.63
CANVAS CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,153182441.04
CANVAS CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,11886678.0
CANVAS CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,290266.71
CANVAS CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,151983121.62
CAPITAL RS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outros Ativos Financeiros,205523.01
CAPITANIA REIT FOF - FII,CRI,91214594.29
CAPITANIA REIT FOF - FII,FII,355608375.65
CAPITANIA REIT FOF - FII,Outros Ativos Financeiros,1443372.73
CAPITANIA REIT FOF FII,CRI,33528779.89
CAPITANIA REIT FOF FII,FII,687516587.36
CAPITANIA REIT FOF FII,Outros Ativos Financeiros,40508686.06
CAPITANIA SECURITIES II - FII,CRI,2003878030.08
CAPITANIA SECURITIES II - FII,FII,1191938981.55
CAPITANIA SECURITIES II - FII,Outras Cotas de FI,5598956.58
CAPITANIA SECURITIES II FII,CRI,2530542398.55
CAPITANIA SECURITIES II FII,FII,2058628883.06
CAPITANIA SECURITIES II FII,Outras Cotas de FI,16505824.11
CAPITANIA SECURITIES II FII,Outros Ativos Financeiros,480520452.11
CAPITÂNIA REIT FOF - FII,FII,336900876.67
CAPITÂNIA REIT FOF - FII,Outros Ativos Financeiros,128326.63
CAPITÂNIA SECURITIES II  - FII,CRI,1013092041.18
CAPITÂNIA SECURITIES II  - FII,FII,659834753.42
CAPITÂNIA SECURITIES II  - FII,Outras Cotas de FI,25178515.83
CAPITÂNIA SECURITIES II  - FII,Outros Ativos Financeiros,57766852.96
CARTESIA RECEBÍVEIS IMOBILIÁRIOS - FII,CRI,133707387.69
CARTESIA RECEBÍVEIS IMOBILIÁRIOS - FII,Outras Cotas de FI,12723645.65
CARTESIA RECEBÍVEIS IMOBILIÁRIOS FII,CRI,124090494.31
CARTESIA RECEBÍVEIS IMOBILIÁRIOS FII,Outras Cotas de FI,27956553.76
CASPER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,130090100.64
CATUAÍ FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,17139232.43
CEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,368694126.45
CEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,279226.27
CENU FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,6886730.33
CEO CYRELA,Outras Cotas de FI,3231143.52
CEO CYRELA COMMERCIAL PROPERTIES FII,Outras Cotas de FI,3221780.04
CF2 FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,107392492.51
CF2 FUNDO DE INVESTIMENTO IMOBILIARIO,FII,27081351.46
CF2 FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,117660250.47
CIBRASEC CRÉDITO IMOBILIÁRIO - FII,CRI,4821752.74
CIVITAS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,9751671.77
CLARITAS LOGÍSTICA I - FI IMOBILIÁRIO,Outros Ativos Financeiros,20598470.08
CMX REALTY III FUNDO DE INVESTIMENTO IMOBILIARIO,Cotas de Sociedades,6225324.66
COLONIZADOR I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,240400007.62
COLONIZADOR II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,268754719.07
COLONIZADOR II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,26621389.27
CONTE BIANCAMANO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,8801457.54
CONTE BIANCANAMO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,468938051.32
CONTE BIANCANAMO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,8070419.19
CONTO ROSSO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,854948.27
COOPBENS FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,1014423.25
COOPBENS FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIP,18755917.41
COOPBENS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1492972.51
CORE METROPOLIS FII,Ações de Sociedades,35233750.0
CORE METROPOLIS FII,FII,74215886.0
CORE METROPOLIS FII,Outros Ativos Financeiros,60672663.33
CORE METROPOLIS FUNDO DE INVESTIMENTO IMOBILIARIO,FII,38663445.32
CORE METROPOLIS FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,11355756.63
COSMIC - FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,1244968.57
COXIM FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,3389412.05
CSHG IMOBILIARIO FOF - FUNDO DE INVESTIMENTO IMO - FII,FII,1000992428.11
CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,365691278.73
CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,191012827.85
CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,378581974.76
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,42876717.87
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,318720945.35
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,44499025.95
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,974711613.89
CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,CRI,113762.89
CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Cotas de Sociedades,6014.16
CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,CRI,4082412029.25
CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,FII,881946171.29
CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,LCI,6409848.31
CSHG RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,CRI,643249753.61
CSHG RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,Cotas de Sociedades,12000.36
CSHG RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,FII,1361494474.73
CSHG RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,LCI,50561528.25
CV HAUS FUNDO DE INVESTIMENTO IMOBILARIO FII,Outras Cotas de FI,12955715.93
CVPAR FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI,CRI,6674954.05
CVPAR FUNDO DE INVESTIMENTO IMOBILIARIO DE CRI,Outros Ativos Financeiros,15709197.85
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,97601368.38
CYRELA CRÉDITO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,12779059.33
CYRELA THERA CORPORATE FII,Outras Cotas de FI,3227647.16
DALLAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,2459053.54
DEL MONTE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,1183166.8
DEVANT RECEBÍVEIS IMOBILIÁRIOS FII,CRI,3169304125.49
DEVANT RECEBÍVEIS IMOBILIÁRIOS FII,FII,326064944.98
DOVEL FII,Outras Cotas de FI,6340359.0
EBT FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,32306910.47
ECOAGRO I FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,Outros Ativos Financeiros,2939759.92
ENCONTRO DAS ÁGUAS II FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,-49097623.6
ENCONTRO DAS ÁGUAS II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,2202315.22
EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,CRI,94208467.54
EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,FII,500049.59
EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,Outros Ativos Financeiros,4715158.12
ESTOQUE RJ FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,755255104.5
ESTOQUE RJ FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,236446037.86
ETR PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,2090387.83
EUROPA 105 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,568077.29
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI,312946594.17
EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,221684630.83
EVEN PERMUTA KINEA FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,792.0
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,7195990.76
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,CRI,9640647.49
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,356255.11
EXES FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,93164.95
EXITUS DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,11208387.81
EXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,3956053.91
EXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,134749.12
F.I.I. HOSPITAL UNIMED CAMPINA GRANDE,Outras Cotas de FI,7830488.34
F.I.I. HOSPITAL UNIMED MACEIÓ,Outras Cotas de FI,6548531.32
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I - FII,CRI,150601409.57
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I - FII,FII,29866253.13
FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I - FII,Outras Cotas de FI,23692867.29
FATOR VERITA FII,CRI,3444733623.69
FATOR VERITA FII,FII,234788087.4
FBV KEYDEV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,112004000.0
FBV KEYDEV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,34322.68
FGRP FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,732000000.0
FI IMOBILIARIO 4KIDS,Ações de Sociedades,447086000.0
FI IMOBILIARIO 4KIDS,Outras Cotas de FI,594466.0
FI IMOBILIARIO BRLPROP,Outras Cotas de FI,107716.52
FI IMOBILIARIO PLUS,Outras Cotas de FI,1240666.03
FI NAS CAD PROD AGROINDUSTRIAIS RIZA FIAGRO IMOBILIÁRIO,Outras Cotas de FI,6073852.73
