Nome_Imovel,Percentual_Vacancia,Percentual_Inadimplencia
26,0.0,0.0
27,0.0,0.0
27 - SP,,
28,0.0,1.0
29,0.0,0.0
3,0.0,0.0
30,0.0,0.0
305_RJ,,
308 Cristal Tower,,
31,1.0,0.0
3140-51_5,,
3140_62,,
316 Cristal Tower,,
32,1.0,0.0
33,1.0,0.0
33 Viva Verde,,
34,1.0,0.0
341 - BRA,,
348 - SP,,
35,1.0,0.0
36,1.0,0.0
369 - IND,,
37202_44669,0.0,0.0
38,0.0,0.0
383 - CAMP,,
39,0.0,0.0
4,0.0,0.0
40,0.0,0.0
404 Cristal Tower,,
406 Cristal Tower,,
408 Cristal Tower,,
41,0.0,0.0
42,1.0,0.0
43,1.0,0.0
43 - SP,,
433 - RJ,,
44,0.0,0.0
44 Viva Verde,,
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
48 - SP,,
49,0.0,0.0
5,0.0,0.0
50 - SP,,
50% POLO EMPR GO ET7,0.0,0.0
50206_1305,,
50634-106_5,,
509 Cristal Tower,,
527 - SP,,
53 - SP,,
53 Viva Verde,,
55 - SP,,
56 - SP,,
58 - SP,,
6,0.0,0.0
6 - SP,,
606 Cristal Tower,,
63560_491,,
68 - SCS,,
7,0.0,0.0
70311_56729,,
70312_56729,,
70313_56729,,
73202_55793,,
78 - CAMP,,
79095_55793,,
8,0.0,0.0
82540-121_5,,
83500_44669,0.0,0.0
9,0.0,0.0
916 Cristal Tower,,
ABILIO SOARE,0.0,0.0
ACARAÚ 62,0.0,0.0
ADALIVIA_SP,,
ADOL1,0.0,0.0
AERO I GRU,0.0,0.0
AEROCAT,0.0,0.67
AEROPORTO,0.0,0.0
AETHRA,0.0,0.0
AG ARAGUARI,0.0,0.0
AG ATIBAIA,0.0,0.0
AG BAEPENDI,0.0,0.0
AG BELA VISTA,0.0,0.0
AG BOM FIM,0.0,0.0
AG CACHOEIRA DO SUL,0.0,0.0
AG CAPAO DA CANOA,0.0,0.0
AG ELOI MENDES,0.0,0.0
AG FREDERICO WESTPHALEN,0.0,0.0
AG FREIRE ALEMÃO,0.0,0.0
AG GIOVANNI BREDA,0.0,0.0
AG GUIA LOPES,0.0,0.0
AG HORTO DE IPATINGA,0.0,0.0
AG INHANGA,0.0,0.0
AG ITABIRA,0.0,0.0
AG JACAREI,0.0,0.0
AG LAJEADO,0.0,0.0
AG MACAE,0.0,0.0
AG MADUREIRA,0.0,0.0
AG MAGE,0.0,0.0
AG MANCHESTER,0.0,0.0
AG MONTES CLAROS,0.0,0.0
AG OSORIO,0.0,0.0
AG PELOTAS,0.0,0.0
AG PILARES,0.0,0.0
AG PIRACICABA,0.0,0.0
AG QUEIMADOS,0.0,0.0
AG RIBEIRAO PIRES,0.0,0.0
AG SANTA CRUZ DO SUL,0.0,0.0
AG SAO LOURENCO,0.0,0.0
AG SOLEDADE,0.0,0.0
AG URUGUAIANA,0.0,0.0
AIRLIQUIDE,0.0,0.0
ALAMEDA BELA VISTA,0.0,0.0
ALAMEDA SANTOS - CONJUNTO,0.0,0.0
ALBERT_EINSTEN,0.0,0.0
ALEMANHA 836,0.0,0.0
ALMANARA,0.0,0.0
ALONSO1,0.0,0.0
ALONSO2,0.0,0.0
ALPHA 11,0.0,0.0
ALPHACASTELLO,,
ALPHAVILLE,0.0,0.0
ALPHAVILLE NOVA ESPLANADA,,
ALTOS22B,,
ALTOS32B,,
ALTOS41A,,
ALVOAR,0.0,0.0
AMARAL1,0.0,0.0
AMBEV,0.0,0.0
AMBEV GRU,0.0,0.0
AMBEV PELOTAS,0.0,0.0
AMBEV/STAL,0.0,0.0
AMERICANA MALL SPE,0.0,0.0
ANAPOLIS,0.0,0.0
ANA_ROSA,0.0,0.0
ANCHIETA,0.0,0.0
ANGELICA,0.0,0.0
ANGELINA MAFFEI VITA - APARTAMENTO,0.0,0.0
ANHANGÜERA,0.0,0.0
ANIBAL,,
ANITA GARIBALDI,,
ANM RETROFIT,1.0,0.0
ANTARES,0.0,0.0
ANTONIOA,0.0,0.0
ANTÔNIO DE GODÓI,,
AP 200 MAGNO,0.0,0.0
AP PADRE SÃO JOÃO,0.0,0.0
AP0077_ROOFT,,
APLUB 1,0.0,0.0
APT 111 DUPLEX,0.0,0.0
APT ANAPURUS,0.0,0.0
APTIV,0.0,0.0
APTO  702 TIPO 2,,
APTO 1201,,
APTO 1203 TORRE 2,,
APTO 1902 TORRE 3,,
APTO 302 TORRE 2,,
APTO 342,0.0,0.0
APTO 381,0.0,0.0
APTO 501 TORRE 2,,
APTO 501 TORRE 4,,
APTO 502 TORRE 2,,
APTO ALTO DE PIRACICABA,0.0,0.0
APTO CAFÉ 11,0.0,0.0
APTO PRAIA GRANDE,0.0,0.0
ARACAJU,0.0,0.0
ARACATI,0.0,0.0
ARAPONGA,0.0,0.0
ARARANGU,0.0,0.0
"ARARAQUARA-SP/ AV. MIGUEL VOLPE NETO, 36",0.0,0.0
ARAUCARI,0.0,0.0
ARAÇATUB,0.0,0.0
ARENA CORINTHIANS,0.0,0.0
ARIZONA,,
ARMAZEM B 04,0.0,0.0
ARMAZEM B 05,0.0,0.0
ARMAZEM B 06,0.0,0.0
ARMAZEM B 07,0.0,0.0
ARMAZEM B 08,0.0,0.0
ARROIO DO SAL,0.0,0.0
ASSAI DOURADOS-MS,0.0,0.0
ASSAI PORTO VELHO-RO,0.0,0.0
ASSAÍ - CAMPINA GRANDE,0.0,0.0
ASSAÍ - GOIANIA  JD. EUROPA,0.0,0.0
ASSAÍ - GOIANIA INDEPENDENCIA,0.0,0.0
ASSAÍ - GOIANIA PQ. AMAZONIA,0.0,0.0
ASSAÍ - JEQUIÉ,0.0,0.0
ASSAÍ - PAULO AFONSO,0.0,0.0
ASSAÍ - SANTO ANDRÉ,0.0,0.0
ATACADAO,0.0,0.0
ATC 164 - Santo André,0.0,0.0
ATC 18 - Guarulhos - Dutra,0.0,0.0
ATC 190 - Jandira,0.0,0.0
ATC ANALOPIS,0.0,0.0
ATC ARARAQUA,0.0,0.0
ATC ATIBAIA,0.0,0.0
ATC BARRETOS,0.0,0.0
ATC BOA VSTA,0.0,0.0
ATC CARAG,0.0,0.0
ATC CP GRAND,0.0,0.0
ATC CUIABA,0.0,0.0
ATC FORT,0.0,0.0
ATC GARCAS,0.0,0.0
ATC MARINGA,0.0,0.0
ATC PRES PRD,0.0,0.0
ATC RIO VERD,0.0,0.0
ATC STA BARB,0.0,0.0
ATC TRES LAG,0.0,0.0
ATIBAIA,0.0,0.0
ATIBAIA 11,0.0,0.0
ATIBAIA 32,0.0,0.0
ATIBAIA 72,0.0,0.0
ATLANTICO OFFICE - MACAE,0.0,0.0
ATRIUM VII,0.0,0.0
AUTO POSTO ML,0.0,0.0
AV DOS BANDEIRANTES,0.0,0.0
AV GOIAS,0.0,0.0
AV PORTUGAL,,
AVBELOH_SP,,
AVENIDA DAS ACACIAS,0.0,0.0
AVSAMARO_SP,,
AYME,1.0,0.0
A_LEBLON,0.0,0.0
A_NITERO,0.0,0.0
Acrelândia - AC (Mat. 1.884),0.0,0.0
Aeroporto I,0.0,0.0
Aeroporto II,0.0,0.0
Afonso Baccari 191,,
Afonso Baccari 199,,
Afonso Baccari 205,,
Afonso Baccari 209,,
Afonso Baccari 219 221,,
Afonso Baccari 225,,
Ag. Av. Francisco Morato,0.0,0.0
Ag. Av. Santo Amaro,0.0,0.0
Ag. Coronel Quirino,0.0,0.0
Ag. Estilo Av. Portugal,0.0,0.0
Ag. Estilo Brasil,0.0,0.0
Ag. Estilo Butantã,0.0,0.0
Ag. Estilo Estados Unidos,0.0,0.0
Ag. Estilo Joaquim Floriano,0.0,0.0
Ag. Estilo Nova Faria Lima,0.0,0.0
Ag. Estilo Santo Amaro,0.0,0.0
Ag. Estilo Vila Esperança,0.0,0.0
Ag. Luis Carlos Berrini,0.0,0.0
Ag. Osasco,0.0,0.0
Ag. Paes de Barros,0.0,0.0
Ag. Raposo Tavares,1.0,0.0
Ag. Rua Guaipá,0.0,0.0
Ag. Rua Pires da Mota,0.0,0.0
Ag. São Bernardo do Campo,0.0,0.0
Ag. São Miguel,0.0,0.0
Air Liquide - Galpao Vila Carioca,0.0,0.0
Airport Town Guarulhos III,0.08,0.0
Al. Guaramomis,,
Alameda Santos,0.01,0.0
Aldana Jardim - Maximo Aldana,,
Alegria,1.0,0.0
Alianza Park,0.13,0.0
All - Jardim Oceânico,,
Alma Ipanema,,
Alph Tower,0.31,0.0
Alpha Houses I,,
Amambai - MS (Mat. 15.388),0.0,0.0
Ambev,0.0,0.0
Anhanguera Campinas,0.0,0.0
Anhanguera Educacional,1.0,0.0
Anhanguera Educacional - Leme,0.0,0.0
Anhanguera Educacional - Taboao da Serra,0.0,0.0
Anhanguera Educacional - Valinhos,0.0,0.0
Anhanguera Educacional - Valinhos 2,0.0,0.0
Apartamento - Edifício Coimbra,1.0,0.0
Apto 101 - Edificio Jatiuca,,
Apto 14 - Ed Linked Mooca,0.0,1.0
Apto 1415 - Edificio Lider Top Flat Service,,
Apto 41 - Edificio Amanda,,
Apto 83 - Edificio Mare - Anima Clube Parque Condominio,0.0,0.0
Apto Duplex 134 - Edificio Boulevard Tilli - Casa Verde,,
Arandu,0.03,0.0
Arapiraca,0.0,0.0
Araçatuba,0.0,0.0
Area 8,1.0,0.0
Arete - Alto Ybira,,
Arete Toriba - Toriba Sudoeste,,
Aretê - Alto Ybirá,,
Aretê - Peninsula Norte,,
Aretê - Toriba Norte,,
Aretê - Ybirá Fase I (Lotes),,
Aricanduva,0.0,0.0
Armazem Graneleiro - nova Ubirata - MT,0.0,0.0
Assai - Bangu RJ,0.0,0.0
Assai Aracatuba-SP,0.0,0.0
Assai Bauru-SP,0.0,0.0
Assai Macae - RJ,0.0,0.0
Assaí  Campinas,0.0,0.0
Assaí  Paulínia,0.0,0.0
Assaí  Piracicaba,0.0,0.0
Assaí - Guarulhos - Guarulhos/SP,1.0,0.0
Assaí - Jardim Apolo - São José dos Campos/SP,0.0,0.0
Assaí Cidade Alta,0.0,0.0
Assaí Ipatinga,0.0,0.0
Astuti,0.0,0.0
Atacadão Londrina Cambé,0.0,0.0
Atacadão São Carlos,0.0,0.0
Atento Del Castilho,0.0,0.0
Atibaia,0.0,0.0
Atmosfera Vila Mariana,,
Atrium I,0.0,0.0
Atrium II,0.0,0.0
Atrium IV,0.0,0.0
Atrium Jardins,0.0,0.0
Atrium Shopping Santo André - 100%,0.17,0.12
Atrium VIII,0.0,0.0
Av Mem de Sá,0.0,0.0
Av das Nacoes Unidas nº 19667,0.0,0.0
Av das Nacoes Unidas nº 19847,1.0,0.0
"Av. Europa, 884",0.0,0.0
"Av. Severo Dullius, 1995",0.0,0.0
Avenida Brasil,0.0,0.0
Avenida Embaixador Abelardo Buerno,1.0,0.0
Avenida Geremário Dantas,1.0,0.0
"Avenida Indianópolis, 70 Moema",,
Avenida Paulista,0.0,0.0
Avenida Porto dos Santos,1.0,0.0
Avenida das Américas,1.0,0.0
Ayra Perdizes,0.0,0.0
Ayra Pinheiros,0.0,0.0
Ayra Vila Madalena,0.0,0.0
BANDEIRA PAULISTA,,
BARAOM,0.0,0.0
BARBARA_SP,,
BARRA DO BUG,0.0,0.0
BARRA VE,0.0,0.0
BARREIRA,0.0,0.0
BARREIRAS - BA,,
"BARRETOS / R30, 306",0.0,0.0
BARROS VIANNA 142,0.0,0.0
BASSANO RS,0.0,0.8
BAURU,0.0,0.0
BAURU61,0.0,0.0
BAY VIEW,0.0,0.0
BELEM,0.0,0.0
BELMIRA,0.0,0.0
BELÉM NOVO,0.0,0.0
BENF CONTAG,,
BENTELER - IGUARASSU,0.0,0.0
BGARCASI,0.0,0.0
BGOMES,0.0,0.0
BH_BAHIA,0.0,0.0
BH_BH,0.0,0.0
BH_CARIJ,1.0,0.0
BH_TAMOI,0.0,0.0
BIARRITZ,1.0,0.0
BICUDO_SP,,
BIOTIC,1.0,0.0
BLCA - Edificio Patio Victor Malzoni,0.0,0.0
BLOG Garuva,0.0,0.0
BLUES PERDIZ,0.0,0.0
BM 336,0.0,0.0
BM-01-03,0.0,0.0
BM-01-04,1.0,0.0
BM-01-05,0.0,0.0
BM-01-06,0.0,0.0
BM-01-07,0.0,0.0
BM-01-08,0.0,0.0
BM-01-09,0.0,0.0
BM-01-20,0.0,0.0
BM-01-26,0.0,0.0
BM-01-36,0.0,0.0
BM-01-37,0.0,0.0
BM-01-38,0.0,0.0
BM336,0.0,0.0
BMA Corporate,0.05,0.0
BOA VISTA,0.0,0.0
BOA VISTA - FASE II,0.0,0.0
BOIMIRIM,0.0,0.0
BORGESMEDEIR,,
BOTUCATU,0.0,0.0
BOX 26_BM,0.0,0.0
BOX 27_BM,0.0,0.0
BOX 28_BM,0.0,0.0
BOX 29_BM,0.0,0.0
BOX 30_BM,0.0,0.0
BOX 31_BM,0.0,0.0
BOX 32_BM,0.0,0.0
BOX 33_BM,0.0,0.0
BOX 34_BM,0.0,0.0
BOX 35_BM,0.0,0.0
BOX 36_BM,0.0,0.0
BOX 37_BM,0.0,0.0
BOX 38_BM,0.0,0.0
BOX 39_BM,0.0,0.0
BOX 40_BM,0.0,0.0
BOX 41_BM,0.0,0.0
BOX 42_BM,0.0,0.0
BOX 43_BM,0.0,0.0
BOX 44_BM,0.0,0.0
BOX 45_BM,0.0,0.0
BOX 46_BM,0.0,0.0
BOX 47_BM,0.0,0.0
BOX 48_BM,0.0,0.0
BOX 49_BM,0.0,0.0
BOX 50_BM,0.0,0.0
BOX 51_BM,0.0,0.0
BOX 52_BM,0.0,0.0
BOX 53_BM,0.0,0.0
BOX 54_BM,0.0,0.0
BOX 55_BM,0.0,0.0
BOX 56_BM,0.0,0.0
BOX 57_BM,0.0,0.0
BOX 58_BM,0.0,0.0
BOX 59_BM,0.0,0.0
BOX 60_BM,0.0,0.0
BOX 61_BM,0.0,0.0
BOX 62_BM,0.0,0.0
BOX 63_BM,0.0,0.0
BOX 64_BM,0.0,0.0
BOX 65_BM,0.0,0.0
BOX 66_BM,0.0,0.0
BOX 67_BM,0.0,0.0
BOX 68_BM,0.0,0.0
BOX 69_BM,0.0,0.0
BOX 70_BM,0.0,0.0
BOX 71_BM,0.0,0.0
BOX 72_BM,0.0,0.0
BOX 73_BM,0.0,0.0
BOX 74_BM,0.0,0.0
BOX 75_BM,0.0,0.0
BOX 76_BM,0.0,0.0
BOX 77_BM,0.0,0.0
BOX 78_BM,0.0,0.0
BOX 79_BM,0.0,0.0
BOX 80_BM,0.0,0.0
BOX 81_BM,0.0,0.0
BOX 82_BM,0.0,0.0
BOX 83_BM,0.0,0.0
BOX 84_BM,0.0,0.0
BOX 85_BM,0.0,0.0
BOX 86_BM,0.0,0.0
BOX 87_BM,0.0,0.0
BOX 88_BM,0.0,0.0
BOX 89_BM,0.0,0.0
BOX 90_BM,0.0,0.0
BOX 91_BM,0.0,0.0
BOX 92_BM,0.0,0.0
BOX 93_BM,0.0,0.0
BOX 94_BM,0.0,0.0
BOX 95_BM,0.0,0.0
BOX 96_BM,0.0,0.0
BOX 97_BM,0.0,0.0
BOX 98_BM,0.0,0.0
BPS - BOTAFOGO PRAIA SHOPPING,0.04,0.92
BRASILINTERP,0.0,0.0
BRASÍLIA  NORTE,0.0,0.0
BRASÍLIA SUL,0.0,0.0
BRF Bauru,0.0,0.0
BRF Guarulhos,0.0,0.0
BRF Londrina,0.0,0.0
BRIGADEIRO,0.0,0.0
BRIGADEIRO FARIA LIMA - CONJUNTO,0.0,0.0
BROOKFIELD,0.08,0.0
BROOKLIN,0.0,0.0
BRUSQUEC,0.0,0.0
BTLG  - Ribeirao Preto,0.17,0.0
BTLG -  Aracatuba,0.0,0.0
BTLG - Cabreuva,0.33,0.0
BTLG - Caieiras,0.0,0.0
BTLG - Castelo Branco,0.0,0.0
BTLG - Cotia,0.0,0.0
BTLG - Extrema,0.0,0.0
BTLG - Fortaleza,0.0,0.0
BTLG - Hortolandia,0.0,0.0
BTLG - Itapevi II,0.0,0.0
BTLG - Jundiai,0.0,0.0
BTLG - Louveira I,0.0,0.0
BTLG - Louveira II,0.0,0.0
BTLG - Louveira III,0.0,0.0
BTLG - Louveira IV,0.0,0.0
BTLG - Louveira IX,0.0,0.0
BTLG - Louveira V VI e VII,0.0,0.0
BTLG - Louveira VIII,0.0,0.0
BTLG - Maua,0.0,0.0
BTLG - Navegantes,0.0,0.0
BTLG - Queimados,0.0,0.0
BTLG - Regis,0.0,0.0
BTLG - Suape II,0.51,0.0
BTLG Cajamar I,0.0,0.0
BTLG Cajamar III,0.0,0.0
BTLG Campinas - Dom Pedro,0.02,0.0
BTS CIA. ÁGUAS DE ITAPEMA,,
BULHÕES DE CARVALHO,,
BURITY,0.65,0.0
BUTANTA,1.0,0.0
BUZIOS,0.0,0.0
B_RETIRO,0.0,0.0
Balneário Shopping,0.09,0.01
Barra Funda,1.0,0.0
Barra Medical Center,0.07,0.0
Barra Private,0.14,0.0
Barra do Garças - MT (Mat. 8.651),0.0,0.0
Barry,0.0,0.0
Barão de Mesquita,0.0,0.0
Barão do Rio Branco,0.27,0.0
Base de distribuição,0.0,0.0
Basílio 177,,
"Basílio, 177",,
Bauducco - Guarulhos,0.0,0.0
Beira Rio,0.0,0.0
Belvedere,0.0,0.0
Berrini One,0.07,0.0
Betim,0.0,0.0
Big Jaboatão,0.0,0.0
Blanc 260,,
Blue Tree Faria Lima,0.0,0.0
BlueCap Camaçari I,0.0,0.0
BlueCap Camaçari III,0.0,0.0
BlueCap Pacatuba,1.0,0.0
BlueCap Paulista/PE,0.0,0.0
Bolsa RJ,0.5,0.0
Bolsa de Imóveis,0.0,0.0
Bom Jardim,0.0,0.0
Bonito - MS (Mat. 7.438),0.0,0.0
Borba Gato,0.0,0.0
Botafogo Trade Center,0.01,0.0
Boulevard Corporate Tower,0.0,0.0
Boulevard Shopping Bauru - 65%,0.04,0.01
Boulevard Shopping Campos,0.09,-0.03
Boulevard Shopping Feira,0.0,0.0
Brasilinterpart,0.28,0.0
Brasílio Machado,0.86,0.0
Bresco Bahia,0.0,0.0
Bresco Canoas,0.62,0.0
Bresco Contagem,0.0,0.0
Bresco Embu,0.0,0.0
Bresco Itupeva,0.0,0.0
Bresco Murici,0.0,0.0
Bresco Osasco,0.0,0.0
Bresco Resende,0.0,0.0
Brooklyn Business Square,0.48,0.0
Bueno Business Tower,0.0,0.0
Buenos Aires Corporate,0.02,0.0
Bus1_601,,
Bus1_603,,
Bus1_604,,
Bus1_605,,
Bus2_301,,
Bus2_302,,
Bus2_304,,
Bus2_307,,
Bus2_404,,
Bus2_405,,
Bus2_502,,
Bus2_503,,
Bus2_505,,
Bus2_506,,
Bus2_601,,
Bus2_605,,
Bus2_606,,
Bus2_607,,
Bus2_608,,
Bus2_609,,
Bus2_610,,
Bus2_611,,
Bus2_613,,
Bus2_614,,
Bus2_616,,
Bus2_904,,
Bus2_905,,
Bus2_906,,
Bus2_907,,
Bus2_908,,
Business Center,0.0,0.0
Business Center (Jardins),0.0,0.0
C JOÃO GODOY,0.0,0.0
C PEDREGULHO,,
C&A,0.0,0.0
C&A - Alphaville,0.0,0.0
CA0021_ROOFT,,
CA0022_ROOFT,,
CA0023_ROOFT,,
CA0024_ROOFT,,
CA12831,1.0,0.0
CA12832,1.0,0.0
CA12833,1.0,0.0
CA12834,1.0,0.0
CA19493,1.0,0.0
CA19496,1.0,0.0
CA194962,1.0,0.0
CA19794,1.0,0.0
CA20111,0.0,0.0
CA20112,0.0,0.0
CA20113,1.0,0.0
CA20114,0.0,0.0
CA20115,0.0,0.0
CA20116,0.0,0.0
CA20117,0.0,0.0
CA20118,0.0,0.0
CA20119,0.0,0.0
CA20120,0.0,0.0
CA20121,0.0,0.0
CA20122,0.0,0.0
CA20123,0.0,0.0
CA20124,0.0,0.0
CA20125,0.0,0.0
CA20126,0.0,0.0
CA20127,0.0,0.0
CA20128,0.0,0.0
CA20129,0.0,0.0
CA20130,0.0,0.0
CA20131,0.0,0.0
CA20132,0.0,0.0
CA20133,0.0,0.0
CA20134,0.0,0.0
CA20135,0.0,0.0
CA20136,0.0,0.0
CA20137,0.0,0.0
CA20138,0.0,0.0
CA2970,1.0,0.0
CA2971,1.0,0.0
CA2972,1.0,0.0
CA2973,1.0,0.0
CA2974,1.0,0.0
CA2975,1.0,0.0
CA2976,1.0,0.0
CA2977,1.0,0.0
CA2978,1.0,0.0
CA3612,1.0,0.0
CA3613,1.0,0.0
CA3614,1.0,0.0
CA3615,1.0,0.0
CA3616,1.0,0.0
CA3617,1.0,0.0
CA41474,1.0,0.0
CA41475,1.0,0.0
CA41476,1.0,0.0
CA41477,1.0,0.0
CA41478,1.0,0.0
CA41479,1.0,0.0
CA41480,1.0,0.0
CA41481,1.0,0.0
CA41482,1.0,0.0
CA41483,1.0,0.0
CA41484,1.0,0.0
CA41485,1.0,0.0
CA41486,1.0,0.0
CA41487,1.0,0.0
CABREUVA,1.0,0.0
CACHOEIRINHA,0.0,0.0
CACOAL,0.0,0.0
CAFETEIRA_MA,,
CAJAMAR,0.0,0.0
CAJAMAR - CAPITAL BRASILEIRO,0.0,0.0
CAJAMAR 4 - ABDALLA,,
CAJAZEIRAS,0.0,0.0
CALIGIORI_SP,,
CAMARGO EMBALAGENS,0.0,0.0
CAMBORIU031C,0.0,0.0
CAMP PROENCA,0.0,0.0
CAMPIN73,0.0,0.0
CAMPINA,0.05,0.0
CAMPINAS,0.0,0.0
CAMPINAS/AMOREIRAS,0.0,0.0
CAMPI_251249,0.0,0.0
CAMPO DE SANTANA,0.0,0.0
CAMPO GRANDE,0.01,0.0
CAMPOGRA,0.0,0.0
CAMPOMOU,0.0,0.0
CAMPOS BICUDO - CONJUNTO,0.0,0.0
CAMPOS SALES,,
CAMP_BON,0.0,0.0
CANDELÁRIA CORPORATE,0.0,0.0
CANINDÉ,0.0,0.0
CANOAS Finkler - mat. 23.955,0.0,0.0
CANOAS Klopsh- mat. 39.823,0.0,0.0
CANOAS_23374,0.0,0.0
CAPELA DO SOCORRO,0.0,0.0
CAPITAL JOÃO - CONJUNTO,0.0,0.0
CAR-RS-37134,,
CARAPICU,0.0,0.0
CARAPICUIBA-INOCENCIO SERAFICO,0.0,0.0
CARAPIC_2126,0.0,0.0
CARDOSO DE ALMEIDA,0.0,0.0
CARIACICA,0.0,0.0
CARIACI_9759,0.0,0.0
CARJ - Rio de Janeiro,1.0,0.0
CARRAO,0.0,0.0
CARREFOUR JABAQUARA,0.0,0.0
CASA JARDINS,0.0,0.0
CASA JUNDIAÍ,0.0,0.0
CASA LOURENCO MARQUE,0.0,0.0
CASA MORUMBI,0.0,0.0
CASSINO,0.0,0.0
CASSIO 700,,
CASSIO 900,,
CATETE,0.0,0.0
CAXIAS_S,0.0,0.0
CAÇU,,
CBOP (Jacarandá),0.41,0.0
CD Anhanguera,0.0,0.0
CD Cabreúva,0.0,0.0
CD Cachoeirinha,0.0,0.0
CD Itaqua,0.0,0.0
CD Jacareí e loja,0.0,0.0
CD LEROY M,0.1,0.0
CD Mogi das Cruzes,0.0,0.0
CD Muribeca,0.0,0.0
CD Pinhais,0.0,0.0
CD Pirajá,0.0,0.0
CD Pouso Alegre,0.0,0.0
CD Privalia,0.0,0.0
CD RENNER,0.0,0.0
CD Santa Cruz,0.0,0.0
CD Seara Ribeirao das Neves - R2MN,0.0,0.0
CDB - Ana Rosa,0.0,0.0
CDB - Morumbi,0.0,0.0
CDHU,,
CEA-01-02,0.86,0.0
CEA-01-04,0.0,0.0
CEA-01-05,0.0,0.0
CEA-01-06,0.0,0.0
CEA-01-09,0.0,0.0
CEA-01-10,0.0,0.0
CEA-01-11,0.0,0.0
CEA-01-12,1.0,0.0
CEA-01-13,1.0,0.0
CEA-01-14,1.0,0.0
CEDALION_SP,,
CENTRO DE ARMAZENAMENTO E DISTRIBUICAO DA AURORA,0.0,0.0
CENTRO DISTR OSASCO,0.0,0.0
CEO Corporate Executive Offices,0.0,0.0
CEPALGO EMBALAGENS FLEXÍVEIS LTDA,0.0,0.0
CERATTI,0.0,0.0
CERRO CORÁ,0.0,0.0
CESAR MOTA,0.0,0.0
CESBOM,0.0,0.0
CHAMPAGNAT,0.0,0.0
CHARITAS,1.0,0.0
CHIANTI 1001,,
CHIANTI 1004,,
CHIANTI 1007,,
CHIANTI 1101,,
CHIANTI 1104,,
CHIANTI 1201,,
CHIANTI 1202,,
CHIANTI 1204,,
CHIANTI 1205,,
CHIANTI 1206,,
CHIANTI 1301,,
CHIANTI 1304,,
CHIANTI 1306,,
CHIANTI 1401,,
CHIANTI 1402,,
CHIANTI 1404,,
CHIANTI 1407,,
CHIANTI 1501,,
CHIANTI 1502,,
CHIANTI 1504,,
CHIANTI 1601,,
CHIANTI 1602,,
CHIANTI 1604,,
CHIANTI 1701,,
CHIANTI 1702,,
CHIANTI 1704,,
CHIANTI 1801,,
CHIANTI 1802,,
CHIANTI 1804,,
CHIANTI 1901,,
CHIANTI 1904,,
CHIANTI 2001,,
CHIANTI 2002,,
CHIANTI 2003,,
CHIANTI 2004,,
CHIANTI 2008,,
CHIANTI 2101,,
CHIANTI 2102,,
CHIANTI 2104,,
CHIANTI 2108,,
CHIANTI 2201,,
CHIANTI 2203,,
CHIANTI 2204,,
CHIANTI 2208,,
CHIANTI 2301,,
CHIANTI 2302,,
CHIANTI 2303,,
CHIANTI 2304,,
CHIANTI 2308,,
CHIANTI 2408,,
CHIANTI 907,,
CID JARDIM,0.09,0.0
CINELAND,0.0,0.0
CJ_08834_41,0.0,0.0
CJ_08835_41,0.0,0.0
CJ_08836_41,0.0,0.0
