Nome_Fundo,Tipo,Valor
AQUISIÇÃO DE UNIDADES FUNDO DE INVESTIMENTO IMOBILIÁRIO-RL,Outros Ativos Financeiros,65595582.02
ARAGUAIA FII RESP LIMT,Outras Cotas de FI,211848.83
ARAGUAIA FII RESPONSABILIDADE LIMITADA,Outras Cotas de FI,27087.39
ARC FUNDO DE INVESTIMENTO IMOBILIÁRIO III - FII,Ações de Sociedades,56298695.77
ARC FUNDO DE INVESTIMENTO IMOBILIÁRIO III - FII,Outras Cotas de FI,12866230.5
ARC IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,12100000.0
ARC IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIDC,383669.95
ARC IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,569833.96
ARC IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,6050000.0
ARC PLAZA IGUATEMI I - FII RESP LIMITADA,FII,-19956469.43
ARC PLAZA IGUATEMI I - FII RESP LIMITADA,Outras Cotas de FI,670750.46
ARC PLAZA IGUATEMI I - FII RESP LIMITADA,Outros Ativos Financeiros,28385561.76
ARC PLAZA IGUATEMI I - FII RESPONS LTDA,FII,22616942.76
ARC PLAZA IGUATEMI I - FII RESPONS LTDA,Outras Cotas de FI,7.68
ARC PLAZA IGUATEMI II - FII RESPONSABILIDADE LIMITADA,Cotas de Sociedades,1957694.59
ARC PLAZA IGUATEMI II - FII RESPONSABILIDADE LIMITADA,FII,65353791.51
ARC PLAZA IGUATEMI II - FII RESPONSABILIDADE LIMITADA,Outras Cotas de FI,126508210.44
ARC PLAZA IGUATEMI II - FII RESPONSABILIDADE LIMITADA,Outros Ativos Financeiros,1854783.2
ARC V FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIDC,7820255.5
ARC V FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,42110106.88
ARC V FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,187659.17
ARC V FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,3910127.75
ARCH  EDIFICIOS CORPORATIVOS FII,Outras Cotas de FI,18532097.51
ARCH  EDIFICIOS CORPORATIVOS FII,Outros Ativos Financeiros,3171068.38
ARENA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,1053434845.57
ARENA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,47872840.35
AROEIRA 333 RENDA LOGÍSTICA FII,Outras Cotas de FI,3245421.05
ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,14400000.0
ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,2244454070.47
ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,18314906.69
ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,70425692.46
ARTEMIS 2024 FII,CRI/CRA,62254914.62
ARTEMIS 2024 FII,Outras Cotas de FI,837754.43
ARTEMIS 2024 FII,Outros Ativos Financeiros,1814815.26
ARX CHILLON RECEBIVIES FII RESPONSABILIDADE LIMITADA,CRI/CRA,133372037.99
ARX CHILLON RECEBIVIES FII RESPONSABILIDADE LIMITADA,Outras Cotas de FI,2861883.62
ARX CHILLON RECEBIVIES FUNDO DE INVEST IMOB RESP LTDA,CRI/CRA,68534082.4
ARX CHILLON RECEBIVIES FUNDO DE INVEST IMOB RESP LTDA,Outras Cotas de FI,1674903.31
ARX DOVER RECEBÍVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,302523015.74
ASA METROPOLIS FUNDO DE INVESTIMENTO IMOBILIARIO,FII,76649150.28
ASA METROPOLIS FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,7415335.86
ASA RETROFITS I FUNDO DE INVESTIMENTO IMOBILIARIO FII,Outras Cotas de FI,4601306.22
ASSET BANK - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,184501.75
ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,1235169.37
AUGME CE FII - RESPONSABILIDADE LIMITADA,CRI/CRA,81790128.56
AUGME CE FII - RESPONSABILIDADE LIMITADA,Outras Cotas de FI,79810340.28
AUGME CE FII - RESPONSABILIDADE LIMITADA,Outros Ativos Financeiros,5064052.95
AUGME CRÉDITO ESTRUTURADO FII - RESPONSABILIDADE LIMITADA,CRI/CRA,107392806.89
AUGME CRÉDITO ESTRUTURADO FII - RESPONSABILIDADE LIMITADA,Outras Cotas de FI,17353310.93
AUGME CRÉDITO ESTRUTURADO FII - RESPONSABILIDADE LIMITADA,Outros Ativos Financeiros,40317416.68
AUREA EXTREMA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,449622736.0
AUTONOMY EDIFICIOS CORPORATIVOS FII,Outras Cotas de FI,28610188.06
AUTONOMY EDIFICIOS CORPORATIVOS FII,Outros Ativos Financeiros,9060974.32
AZ QUEST LUNA  FIAGRO IMOBILIÁRIO,CRI/CRA,1271422381.61
AZ QUEST LUNA  FIAGRO IMOBILIÁRIO,FIDC,838136272.15
AZ QUEST LUNA  FIAGRO IMOBILIÁRIO,Outras Cotas de FI,77522883.93
AZ QUEST PANORAMA CE FII RESPONSABILIDADE LIMITADA,CRI/CRA,33823204.74
AZ QUEST PANORAMA CE FII RESPONSABILIDADE LIMITADA,Outras Cotas de FI,1267895.99
AZ QUEST PANORAMA CREDITO VINTAGE I FII,CRI/CRA,51184749.49
AZ QUEST PANORAMA CREDITO VINTAGE I FII,Outras Cotas de FI,17196575.84
AZ QUEST PANORAMA CRÉDITO FII,CRI/CRA,33823204.74
AZ QUEST PANORAMA CRÉDITO FII,Outras Cotas de FI,1267895.99
AZ QUEST PANORAMA CRÉDITO IMOBILIÁRIO FII,CRI/CRA,188839217.21
AZ QUEST PANORAMA CRÉDITO IMOBILIÁRIO FII,FII,795631.85
AZ QUEST PANORAMA CRÉDITO IMOBILIÁRIO FII,Outras Cotas de FI,19870540.23
AZ QUEST PANORAMA CRÉDITO IMOBILIÁRIO FII,Outros Ativos Financeiros,122300439.45
AZ QUEST PANORAMA LOGÍSTICA FII - RESP.LIMITADA,CRI/CRA,82818225.56
AZ QUEST PANORAMA LOGÍSTICA FII - RESP.LIMITADA,FII,45263833.81
AZ QUEST PANORAMA LOGÍSTICA FII - RESP.LIMITADA,Outras Cotas de FI,1202265.44
AZ QUEST PANORAMA LOGÍSTICA FII - RESPONSABILIDADE LIMITADA,CRI/CRA,61051580.33
AZ QUEST PANORAMA LOGÍSTICA FII - RESPONSABILIDADE LIMITADA,FII,1158000.0
AZ QUEST PANORAMA LOGÍSTICA FII - RESPONSABILIDADE LIMITADA,Outras Cotas de FI,73477158.61
AZ QUEST PANORAMA LOGÍSTICA FII - RL,CRI/CRA,80011663.93
AZ QUEST PANORAMA LOGÍSTICA FII - RL,FII,43079801.54
AZ QUEST PANORAMA LOGÍSTICA FII - RL,Outras Cotas de FI,3604550.01
AZ QUEST PANORAMA URDI JANDIRA FII,CRI/CRA,24894764.44
AZ QUEST PANORAMA URDI JANDIRA FII,Outras Cotas de FI,17528497.65
AZ QUEST RENDA SOLAR FII,CRI/CRA,6812061.55
AZ QUEST RENDA SOLAR FII,Outras Cotas de FI,523328.79
AZ QUEST RENDA SOLAR FII RESPONSABILIDADE LIMITADA,CRI/CRA,6546237.49
AZ QUEST RENDA SOLAR FII RESPONSABILIDADE LIMITADA,Outras Cotas de FI,767655.93
AZ QUEST SOLE FII AGRO,CRI/CRA,570248259.55
AZ QUEST SOLE FII AGRO,FIDC,264115903.71
AZ QUEST SOLE FII AGRO,FII,16677334.8
AZ QUEST SOLE FII AGRO,Outras Cotas de FI,11511604.34
AZURITA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,23587.54
BACURI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,938333.03
BACURI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,1228264.0
BALTIMORE FII DE RESPONSABILIDADE LIMITADA,Ações de Sociedades,4988215.76
BALTIMORE FII DE RESPONSABILIDADE LIMITADA,Outros Ativos Financeiros,1739473.35
BANESTES RECEBIVEIS IMOBILIARIOS FII,CRI/CRA,1432970350.51
BANESTES RECEBIVEIS IMOBILIARIOS FII,FII,84514627.29
BANESTES RECEBIVEIS IMOBILIARIOS FII,Outras Cotas de FI,177662026.75
BARI CAPITAL RENDA FII -  RESPONSABILIDADE LIMITADA,CRI/CRA,25040146.52
BARRA MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,17615841.89
BARRA MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,7889562.82
BARZEL BLP FII RESPONSABILIDADE LIMITADA,Ações de Sociedades,314434623.2
BARZEL BLP FII RESPONSABILIDADE LIMITADA,Outras Cotas de FI,46977.41
BARZEL BLP FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,1011873072.48
BARZEL BLP FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,140932.23
BARZEL CD1 FII RESPONSABILIDADE LIMITADA,Ações de Sociedades,514069096.98
BARZEL CD1 FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,1521457559.73
BASILICA PARTNERS LED COPORATE,Outras Cotas de FI,9710524.0
BASSANO DI GRAPPO FII,Outras Cotas de FI,14354907.46
BASÍLICA PARTNERS CONSULTÓRIOS MÉDICOS MEDWELL FII,Outras Cotas de FI,685084.58
BASÍLICA PARTNERS LED CORPORATE FII,Outras Cotas de FI,16814805.97
BASÍLICA PARTNERS MEDWELL,Outras Cotas de FI,1134336.09
BB FUNDO DE FUNDOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,1258408265.13
BB FUNDO DE INVESTIMENTO DE CRÉDITO FIAGRO-IMOBILIÁRIO,CRI/CRA,1412832349.81
BB FUNDO DE INVESTIMENTO DE CRÉDITO FIAGRO-IMOBILIÁRIO,FIDC,17821712.03
BB FUNDO DE INVESTIMENTO DE CRÉDITO FIAGRO-IMOBILIÁRIO,Outras Cotas de FI,1132628.34
BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,Outras Cotas de FI,196113479.56
BB PREMIUM MALLS FII DE RESPONSABILIDADE LIMITADA,CRI/CRA,2244599457.25
BB RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOB FII,CRI/CRA,20387677.77
BB RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOB FII,FII,8631594.07
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,37319142.9
BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,CRI/CRA,38396293.15
BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,Outras Cotas de FI,4120433.16
BEDFORD FII DE RESPONSABILIDADE LIMITADA,CRI/CRA,93341305.98
BEDFORD FII DE RESPONSABILIDADE LIMITADA,Outras Cotas de FI,2229371.38
BEDFORD FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,230717371.34
BEDFORD FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,3986661.75
BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,298012913.17
BGR B32 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,42447316.71
BGR B32 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,3530970.06
BII VENTURA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,1107858.12
BLACK BRIDGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,3454.32
BLUE SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,107791840.07
BLUE SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,8967976.78
BLUECAP DESENVOLVIMENTO LOGÍSTICO I FII,Ações de Sociedades,231113799.97
BLUECAP DESENVOLVIMENTO LOGÍSTICO I FII,Outras Cotas de FI,2386775.66
BLUECAP LAST MILE I FII,Ações de Sociedades,19485221.98
BLUECAP LAST MILE I FII RESP LTDA,Ações de Sociedades,9687699.0
BLUECAP LAST MILE I FII RESP LTDA,Outras Cotas de FI,2634.31
BLUECAP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,200.0
BLUECAP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,878145.53
BLUEMACAW LOGÍSTICA FUNDO INVESTIMENTO IMOBILIÁRIO,FII,1000323007.77
BLUEMACAW LOGÍSTICA FUNDO INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,215334.3
BLUEROCK ONE FII RESPONSABILIDADE LIMITADA,Outras Cotas de FI,27129336.81
BLUEROCK ONE FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,Outras Cotas de FI,8552190.95
BM BRASCAN LAJES CORPORATIVAS - FII,Outras Cotas de FI,11625693.59
BM FII RESPONSABILIDADE LIMITADA,Outras Cotas de FI,1731389.54
BM FUNDO DE INVEST IMOBILIARIO RESPONSABILIDADE LIMITADA,Outras Cotas de FI,3066512.83
BM FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,Outras Cotas de FI,2871471.75
BOQ1 FI NAS CADEIAS PRODUTIVAS AGROIND-FIAGRO-FII,Outras Cotas de FI,29549.43
BOQ1 FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS  FIAGRO FII,Outras Cotas de FI,1136212.99
BPG LOGÍSTICA I FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,24275566.0
BPGB-001 FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,8452247.17
BR7 FUNDO DE INVESTIMENTO IMOBILIARIO,FII,3453306475.85
BR7 FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,21387843.34
BR7 SENADO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,105548671.28
BR7 SENADO FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIP,68887297.52
BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII,CRI/CRA,15712518.98
BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FII,FII,338154334.3
BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FUNDO DE FII - FII,CRI/CRA,4186517.37
BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FUNDO DE FII - FII,FII,376078217.37
BRADESCO CARTEIRA IMOBILIÁRIA ATIVA FII,CRI/CRA,10507932.34
BRADESCO CARTEIRA IMOBILIÁRIA ATIVA FII,FII,789116877.23
BRASIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,24893250.0
BRASIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,7269807.9
BRAY REAL ESTATE FII,Ações de Sociedades,5424005.44
BRAY REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,23531017.33
BRAZIL PROPERTIES INVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,11525881.3
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Ações de Sociedades,1212563995.68
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FII,333724260.35
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,FIP,32456817.51
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outros Ativos Financeiros,5921886.88
BRAZIL STRATEGY FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RL,Outras Cotas de FI,10042.58
BRAZIL STRATEGY FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RL,Outros Ativos Financeiros,2133141.59
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,Ações de Sociedades,688178588.71
BRC II FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,19113222.43
BRC III DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,437776.78
BRC RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,23380000.0
BRC RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,128004725.83
BRESCO COINVESTIMENTO I FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,353203863.18
BRESCO GROWTH FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,2886950682.19
BRESCO LOGÍSTICA FII RESPONSABILIDADE LIMITADA,Cotas de Sociedades,13280.8
BRESCO LOGÍSTICA FII RESPONSABILIDADE LIMITADA,LCI/LCA,300075032.89
BRESCO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Cotas de Sociedades,5113.3
BRESCO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,LCI/LCA,144710191.98
BRIO COINVESTIMENTO FRANCA FII,Outras Cotas de FI,17194.85
BRIO COINVESTIMENTO JARDINS FII,Outras Cotas de FI,8153834.67
BRIO CRÉDITO ESTRUTURADO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,359603857.88
BRIO CRÉDITO ESTRUTURADO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,37506230.86
BRIO MULTIESTRATEGIA - FUNDO DE INVESTIMENTO IMOBILIARIO,CRI/CRA,138974690.0
BRIO MULTIESTRATEGIA - FUNDO DE INVESTIMENTO IMOBILIARIO,FII,51556379.53
BRIO MULTIESTRATEGIA - FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,2988356.96
BRIO REAL ESTATE II - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,86204608.31
BRIO REAL ESTATE II - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,31129083.86
BRIO REAL ESTATE III FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,36966136.17
BRIO REAL ESTATE IV - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,37593285.47
BRIO REAL ESTATE V FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1926182.29
BRIX FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,32488744.42
BRL EDIFÍCIOS COMERCIAIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1341014.46
BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,199822136.64
BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,49413185.08
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,13389.0
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,CRI/CRA,7430784.97
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,77589216.06
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,5001497.68
BRM FUNDO DE INVESTIMENTO IMOBILIARIO,Ações de Sociedades,85014602.7
BRM FUNDO DE INVESTIMENTO IMOBILIARIO,CRI/CRA,21148421.02
BRM FUNDO DE INVESTIMENTO IMOBILIARIO,LCI/LCA,2022531.03
BRM FUNDO DE INVESTIMENTO IMOBILIARIO II,Ações de Sociedades,31429987.02
BRM FUNDO DE INVESTIMENTO IMOBILIARIO II,LCI/LCA,1494901.15
BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO,FII,659235778.92
BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,13551377.9
BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,11415445.37
BRPR E-TOWER FUNDO DE INVESTIMENTO IMOBILIARIO,Outras Cotas de FI,1104856.98
BRPR E-TOWER FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,2369089.31
BRYGGEN FUNDO DE INVESTIMENTO IMOBILIARIO,Outros Ativos Financeiros,132293.32
BS2 ALLINVESTMENTS FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outros Ativos Financeiros,3651371.67
BSB PA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,Outras Cotas de FI,13618501.58
