Nome_Fundo,Ativo_Liquidez_Valor_Disponibilidades
FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES,15945.4
FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES,15945.4
FUNDO DE INVESTIMENTO IMOBILIÁRIO GEO GUARARAPES,15945.4
FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO,5548.86
FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO,5406.86
FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO,5448.5
FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO,8002.95
LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL,5572.6
LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL,5271.04
LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL,5268.56
LOGINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL,5465.7
FII PROJ AGUA BRANCA,0.0
FII PROJ AGUA BRANCA,0.0
FII PROJ AGUA BRANCA,0.0
FII PROJ AGUA BRANCA,461754.82
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS,5610.64
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS,5592.6
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS,5896.05
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS,5274.87
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,5571.18
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,4113.79
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,26946.59
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,66762.63
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,6496.62
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,5696.58
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,6605.37
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,6005.85
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA,198.5
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA,198.5
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA,197.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOSPITAL DA CRIANCA,616.5
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,142508.86
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,5245.81
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,10204.15
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,40763.37
STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII,1040.98
STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII,1369.39
STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII,928.36
STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII,949.74
FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE NORTE,198.5
FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE NORTE,198.5
FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE NORTE,198.5
FUNDO DE INVESTIMENTO IMOBILIARIO - FII TORRE NORTE,198.5
FUNDO DE INVESTIMENTO IMOBILIÁRIO EUROPAR,15257.73
FUNDO DE INVESTIMENTO IMOBILIÁRIO EUROPAR,28685.08
FUNDO DE INVESTIMENTO IMOBILIÁRIO EUROPAR,5443.84
FUNDO DE INVESTIMENTO IMOBILIÁRIO EUROPAR,6625.78
FII EDIFICIO ALMIRANTE BARROSO,2574.08
FII EDIFICIO ALMIRANTE BARROSO,2300.14
FII EDIFICIO ALMIRANTE BARROSO,2300.14
FII EDIFICIO ALMIRANTE BARROSO,2300.14
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,2618.73
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,2994.86
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,3218.46
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST - FII,3148.11
BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,0.0
BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,0.0
BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,0.0
BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,238775.09
FII TORRE ALMIRANTE,113584.96
FII TORRE ALMIRANTE,226866.72
FII TORRE ALMIRANTE,340099.28
FII TORRE ALMIRANTE,432502.91
FII SHOPPING PARQUE D. PEDRO,191.0
FII SHOPPING PARQUE D. PEDRO,170.0
FII SHOPPING PARQUE D. PEDRO,198.5
FII SHOPPING PARQUE D. PEDRO,198.5
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,444.34
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,205.38
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,136.28
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,235.21
FII ANCAR IC,2726012.86
FII ANCAR IC,1612378.06
FII ANCAR IC,1458030.93
FII ANCAR IC,1688050.08
FII HOSPITAL NOSSA SENHORA DE LOURDES,154.0
FII HOSPITAL NOSSA SENHORA DE LOURDES,9009275.73
FII HOSPITAL NOSSA SENHORA DE LOURDES,186.07
FII HOSPITAL NOSSA SENHORA DE LOURDES,878.62
HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,15202.88
HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,1098.5
HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,17153.57
HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,1098.5
FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,9167.75
FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,6215.43
FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,5791.67
FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,5577.99
HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,936693.39
HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,474000.0
HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,909939.6
HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,122000.0
FUNDO DE INVESTIMENTO IMOBILIARIO VEREDA - FII,45414.37
FUNDO DE INVESTIMENTO IMOBILIARIO VEREDA - FII,8932.46
FUNDO DE INVESTIMENTO IMOBILIARIO VEREDA - FII,8326.96
FUNDO DE INVESTIMENTO IMOBILIARIO VEREDA - FII,8013.26
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,9166.85
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,9166.85
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,15087.62
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,5286.47
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,298198.5
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,201.66
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,199.01
FUNDO DE INVESTIMENTO IMOBILIARIO - FII HOTEL MAXINVEST,199.99
FII BTG PACTUAL CORPORATE OFFICE FUND,200.0
FII BTG PACTUAL CORPORATE OFFICE FUND,200.0
FII BTG PACTUAL CORPORATE OFFICE FUND,200.0
FII BTG PACTUAL CORPORATE OFFICE FUND,8462.75
FUNDO DE INVESTIMENTO IMOBILIARIO RIO GRANDE,6635.4
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,16498.77
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,16498.77
RB CAPITAL RENDA II - FII,17498.77
RB CAPITAL RENDA II,1000.0
CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,55000.1
CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,55723.72
PÁTRIA ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,5000.0
PÁTRIA ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,5000.0
FUNDO DE INVESTIMENTO IMOBILIARIO PATRIMONIAL IV,2133769.6
FUNDO DE INVESTIMENTO IMOBILIARIO PATRIMONIAL IV,1118.88
FUNDO DE INVESTIMENTO IMOBILIARIO PATRIMONIAL IV,74482.44
FUNDO DE INVESTIMENTO IMOBILIARIO PATRIMONIAL IV,81385.23
FII PROPERTY INVEST,348828.02
FII PROPERTY INVEST,40245.03
FII PROPERTY INVEST,539371.34
FII PROPERTY INVEST,249435.54
SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO,2000.0
SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO,2000.0
SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO,2000.0
SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO,2000.0
SEQUÓIA III RENDA IMOBILIÁRIA FII,5597.69
SEQUÓIA III RENDA IMOBILIÁRIA FII,5175.1
SEQUÓIA III RENDA IMOBILIÁRIA FII,5853.68
SEQUÓIA III RENDA IMOBILIÁRIA FII,5475.92
FII BTG PACTUAL FUNDO DE CRI,0.0
FII BTG PACTUAL FUNDO DE CRI,0.0
FII BTG PACTUAL CREDITO IMOBILIARIO,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO - BTG PACTUAL CRED IMOB,53535.7
CIDADE JARDIM CONTINENTAL TOWER FII,2000.0
CIDADE JARDIM CONTINENTAL TOWER FII,2000.0
CIDADE JARDIM CONTINENTAL TOWER FII,2000.0
CIDADE JARDIM CONTINENTAL TOWER FII,14892.8
HEDGE FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
HEDGE FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
HEDGE FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
HEDGE FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PRIME PORTFOLIO,200.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PRIME PORTFOLIO,200.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PRIME PORTFOLIO,196.7
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PRIME PORTFOLIO,196.7
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,496726.05
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,538057.88
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,339041.3
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,693032.22
MULTIGESTÃO  FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,40846.92
MULTIGESTÃO  FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,20960.37
DRIT11 FII,18292105.14
DRIT11 FII,1574.36
DOVEL FII,1298806.46
DOVEL FII,447960.06
DOVEL FII,144224.46
DOVEL FII,2082.58
FII PARQUE DOM PEDRO SHOPPING CENTER,191.0
FII PARQUE DOM PEDRO SHOPPING CENTER,197.0
FII PARQUE DOM PEDRO SHOPPING CENTER,164.0
FII PARQUE DOM PEDRO SHOPPING CENTER,200.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CEDAE,20162.76
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CEDAE,29557.27
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CEDAE,64042.36
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CEDAE,19405.09
FII BTG PACTUAL FUNDO DE FUNDOS,0.0
FII BTG PACTUAL FUNDO DE FUNDOS,0.0
FII BTG PACTUAL FUNDO DE FUNDOS,59309.25
FII BTG PACTUAL FUNDO DE FUNDOS,113040171.11
STARX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,958.52
STARX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1522867.55
STARX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1934424.34
STARX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1738277.57
CSHG RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,4999.99
CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INVEST IMOBILIÁRIO FII,4999.97
PÁTRIA RECEBÍVEIS IMOBILIÁRIOS - FII,5000.0
PÁTRIA RECEBÍVEIS IMOBILIÁRIOS - FII,406247.66
FII ANHANGUERA EDUCACIONAL,198.5
FII ANHANGUERA EDUCACIONAL,198.5
FII ANHANGUERA EDUCACIONAL,197.0
FII ANHANGUERA EDUCACIONAL,825.0
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,665.71
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,107812.0
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,204563.77
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,52236.64
CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,70392.78
PÁTRIA PRIME OFFICES - FII - RESPONSABILIDADE LIMITADA,5000.0
PÁTRIA PRIME OFFICES - FII - RESPONSABILIDADE LIMITADA,5000.0
PÁTRIA PRIME OFFICES - FII - RESPONSABILIDADE LIMITADA,2661.95
JPP FII,500.0
JPP FII,500.0
JPP FII - FII,500.0
JPP FII - FII,500.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,198.5
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,198.5
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,198.5
FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,198.51
PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,1000.0
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,1083.0
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,1100.0
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,1100.0
MB FUNDO DE INVESTIMENTO IMOBILIÁRIO,2279.41
MB FUNDO DE INVESTIMENTO IMOBILIÁRIO,2791.17
MB FUNDO DE INVESTIMENTO IMOBILIÁRIO,20157.26
MB FUNDO DE INVESTIMENTO IMOBILIÁRIO,582.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,198.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,198.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,198.5
FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,2579.81
FATOR VERITA FII,35286.75
FATOR VERITA FII,39825.34
FATOR VERITA FII,38507.96
FATOR VERITA FII,37969.95
CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,44997.55
CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,946912.37
PÁTRIA LOG - FUNDO DE INVESTIMENTO IMOBILIÁRIO,5000.0
PÁTRIA LOG - FUNDO DE INVESTIMENTO IMOBILIÁRIO,1159795.1
GENERAL SHOPPING E OUTLETS DO BRASIL FII,52165.94
GENERAL SHOPPING E OUTLETS DO BRASIL FII,6661.21
GENERAL SHOPPING E OUTLETS DO BRASIL FII,1091.81
GENERAL SHOPPING E OUTLETS DO BRASIL FII,747.22
INCENTIVO FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII,3166.48
INCENTIVO FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII,969.21
INCENTIVO FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII,223.39
INCENTIVO FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII,3839.15
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,0.59
BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,276366.18
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,37233.05
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,36290.97
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,34364.88
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,37566.37
KINEA RENDA IMOBILIARIA FII,170530.01
KINEA RENDA IMOBILIARIA FII,493930.88
KINEA RENDA IMOBILIARIA FII,174919.38
KINEA RENDA IMOBILIARIA FII,327745.6
SABIA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,9454.4
SABIA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,9454.4
SABIA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,9454.4
SABIA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,9454.4
EXITUS FIAGRO - IMOBILIÁRIO,9475.67
EXITUS FIAGRO - IMOBILIÁRIO,8833.93
EXITUS FIAGRO - IMOBILIÁRIO,2441699.88
EXITUS FIAGRO - IMOBILIÁRIO,7197581.49
ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,117.34
ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,117.34
ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,117.34
ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,117.34
VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,7642701.56
VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,8257117.23
VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,13816844.61
VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,8679462.52
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,68453.39
FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,35291.21
FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,6176.87
FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,29372.51
HEDGE ATRIUM SHOPPING SANTO ANDRÉ FUNDO DE INVEST IMOB,2000.0
HEDGE ATRIUM SHOPPING SANTO ANDRÉ FUNDO DE INVEST IMOB,2000.0
HEDGE ATRIUM SHOPPING SANTO ANDRÉ FUNDO DE INVEST IMOB,2000.0
HEDGE ATRIUM SHOPPING SANTO ANDRÉ FUNDO DE INVEST IMOB,2000.0
OAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO,2231.37
OAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO,2131.44
OAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO,2157.88
OAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO,2157.88
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA SEQ LOGÍSTICA RENDA,6049.15
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA SEQ LOGÍSTICA RENDA,5233.34
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA SEQ LOGÍSTICA RENDA,5512.83
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA SEQ LOGÍSTICA RENDA,5423.65
FUNDO DE INVESTIMENTO IMOBILIARIO DA REGIAO DO PORTO,1838.09
FUNDO DE INVESTIMENTO IMOBILIÁRIO DA REGIÃO DO PORTO,1872.32
FUNDO DE INVESTIMENTO IMOBILIARIO DA REGIAO DO PORTO,1621.86
FUNDO DE INVESTIMENTO IMOBILIARIO DA REGIAO DO PORTO,1719.64
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO,7737.78
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO,7950.54
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO,8736.34
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO,6562.12
PARQUE ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
PARQUE ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
PARQUE ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
PARQUE ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,594097.56
CAIXA FUNDO DE INVESTIMENTO IMOBILIÁRIO PORTO MARAVILHA,11022.51
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,11473.56
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,10920.52
OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,320.35
OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,320.35
OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,320.35
OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,87494.95
SALUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,12433.02
SALUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,9140.73
SALUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,722.87
SALUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,722.87
FII CAIXA DESENVOLVIMENTO IMOBILIARIO,1204.29
