Nome_Fundo,Publico_Alvo
FUNDO DE INSVESTIMENTO IMOBILIARIO PRIME OFFICES III,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO - BRICK 80,INVESTIDOR PROFISSIONAL
CAPITANIA AGRO STRATEGIES - FIAGRO-IMOBILIARIO,INVESTIDORES EM GERAL
SPECIALE REAL ESTATE DEVELOPMENT FII,INVESTIDOR PROFISSIONAL
BB FUNDO DE INVESTIMENTO DE CRÉDITO FIAGRO-IMOBILIÁRIO,INVESTIDORES EM GERAL
LESTE FI NAS CAD PROD AGROINDUSTRIAIS - FIAGRO - IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
PGP FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO BIG BOX,INVESTIDOR PROFISSIONAL
WITEX FII,INVESTIDOR PROFISSIONAL
INTER AMERRA - FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
KINEA PREMIUM PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ITAÚ TEMPUS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
KINEA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
KINEA UNIQUE HY CDI FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
KINEA UNIQUE FEEDER FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII HIRE RESIDENCIAL I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
BARZEL SP FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
JACARANDÁ 03 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
BRIO REAL ESTATE IV - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
JGP CRÉDITO - FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
DEVANT FUNDO DE INVESTIMENTO  - FIAGRO,INVESTIDOR PROFISSIONAL
MANATÍ CAPITAL HEDGE FUND DUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
DEVANT PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
GHIA DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BTG PACTUAL CREDITO PARA INCORPORACAO - FII,INVESTIDORES EM GERAL
BTG PACTUAL CREDITO PARA INCORPORACAO  FII,INVESTIDORES EM GERAL
BTG PACTUAL CREDITO PARA INCORPORACAO,INVESTIDORES EM GERAL
FII MAUA PROPRIEDADES PARA INVESTIMENTO,INVESTIDOR PROFISSIONAL
RBR EQUITY FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
RBR MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO APEX MALLS FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO - SPX SYN MULTIESTRATÉGIA,INVESTIDORES EM GERAL
FII SPX SYN MULTIESTRATEGIA,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO SPX SYN MULTIESTRATEGIA,INVESTIDORES EM GERAL
CYRELA DESENVOLVIMENTO LOGISTICO FII,INVESTIDOR QUALIFICADO
CYRELA DESENVOLVIMENTO LOG FUNDO DE INVESTIMENTO IMOB,INVESTIDOR QUALIFICADO
FII CYRELA DESENVOLVIMENTO LOGISTICO,INVESTIDOR QUALIFICADO
CANUMA CAPITAL MULTIESTRATEGIA FII,INVESTIDOR QUALIFICADO
CANUMA CAPITAL MULTIESTRATEGIA FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO NM KSM LOG,INVESTIDOR QUALIFICADO
FII MEIRINGEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
DJF JIVE PROPERTIES FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
WARREN SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FII SECURITIES,INVESTIDORES EM GERAL
PRIME HOTELS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
REAL ESTATE TRANCOSO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - FII BIOTIC,INVESTIDOR QUALIFICADO
MÓDULO RENDA CORPORATIVA - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MODULO RENDA CORPORATIVA FII,INVESTIDORES EM GERAL
GRANBRAVA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
BARZEL CEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
AZURITA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
KOMBI AZUL FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
WHG FINVEST SP REALTY FII,INVESTIDOR QUALIFICADO
FII SUNO ENERGIAS LIMPAS,INVESTIDORES EM GERAL
XP CRÉDITO AGRO FI NAS CAD PROD AGROIND FIAGRO IMOBILIÁRIO,INVESTIDORES EM GERAL
XP CRÉDITO AGRO FII,INVESTIDORES EM GERAL
MAUÁ CAPITAL CRÉDITO ESTRUTURADO FII,INVESTIDORES EM GERAL
MAUÁ CAPITAL FII,INVESTIDORES EM GERAL
JGP CRÉDITO AGRO FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
JGP CRÉDITO AGRO FII,INVESTIDORES EM GERAL
NOVO CAMPO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
BRC II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
JK 1455 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
MS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
ALDEOTA RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
ALDEOTA RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ALDEOTA RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
VT TOWER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FL SQUARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
PDC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
TNU FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
VIC DESENVOLVIMENTO VINTAGE 22/23 FII,INVESTIDOR PROFISSIONAL
FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA,INVESTIDORES EM GERAL
FLFC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
PDC II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
TORINO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BRM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BR7 II FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO DE UNIDADES AUTÔNOMAS II,INVESTIDOR PROFISSIONAL
SFI INVESTIMENTOS DO AGRONEGÓCIO - FIAGRO-IMOBILIÁRIO,INVESTIDORES EM GERAL
SFI INVESTIMENTOS DO AGRENEGÓCIO - FIAGRO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BARRA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
FII JIVE PROPERTIES III FII,INVESTIDOR QUALIFICADO
JIVE PROPERTIES MULTIESTRATEGIA FII,INVESTIDOR PROFISSIONAL
ARPURO I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
HEDGE DESENVOLVIMENTO LOGÍSTICO FII,INVESTIDOR QUALIFICADO
SH SPECIAL OPPS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ARX DOVER RECEBÍVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
VERMEER FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
ASSET BANK - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
VINCI CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG REAL ESTATE,INVESTIDORES EM GERAL
FII TG REAL ESTATE,INVESTIDORES EM GERAL
REAL INVESTOR FII,INVESTIDOR QUALIFICADO E PROFISSIONAL
REAL INVESTOR FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG RENDA IMOBILIÁRIA,INVESTIDOR QUALIFICADO
FII TG RENDA IMOBILIÁRIA,INVESTIDOR QUALIFICADO
051 AGRO FI CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO IMOB,INVESTIDOR PROFISSIONAL
XP 051 FIAGRO,INVESTIDOR PROFISSIONAL
AZ QUEST SOLE FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
AZ QUEST SOLE FII AGRO,INVESTIDORES EM GERAL
BRM FUNDO DE INVESTIMENTO IMOBILIÁRIO II,INVESTIDOR PROFISSIONAL
TAG OCEANUS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
AROEIRA 333 RENDA LOGÍSTICA FII,INVESTIDOR PROFISSIONAL
AROEIRA 333 RENDA LOGÍSTICA FII,INVESTIDORES EM GERAL
OCTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
MAHOGANY MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO ALUMIE,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO ALUMIE,INVESTIDOR PROFISSIONAL
LBV FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
REAG RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDOR PROFISSIONAL
MOGNO LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
HIGH END REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ARTEMIS 2022 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BSB PA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
CTN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO JK B - FII,INVESTIDOR QUALIFICADO
MCH TOWER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
ALPH TOWER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
PLANTA DESENVOLVIMENTO URBANO FII,INVESTIDOR QUALIFICADO
PAN PARK FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
GAZIN FUNO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
CANAÃ FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - FIAGRO,INVESTIDOR PROFISSIONAL
ASA RETROFITS I FUNDO DE INVESTIMENTO IMOBILIARIO FII,INVESTIDOR QUALIFICADO
ZAGROS MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
ZAGROS MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
EMPIRICA RECEBIVEIS IMOBILIARIOS FII,INVESTIDOR QUALIFICADO
FII EMPIRICA RECEBIVEIS IMOBILIARIOS,INVESTIDOR QUALIFICADO
BTG PACTUAL REAL ESTATE HEDGE FUND FII,INVESTIDORES EM GERAL
BTG PACTUAL REAL ESTATE HEDGE FUND FII -,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO - BRICK 104,INVESTIDOR PROFISSIONAL
POXIM FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
FII VBI CRÉDITO ALOCAÇÃO ESTRATÉGICA,INVESTIDORES EM GERAL
MERITO RECEBIVEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
RIZA EOS FIAGRO FII,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO JK B II - FII,INVESTIDOR QUALIFICADO
RIZA DOMUS MULTIESTRATÉGIA FII,INVESTIDOR PROFISSIONAL
PDC III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR QUALIFICADO
G5 EMPREENDIMENTO IMOBILIÁRIO FII,INVESTIDOR QUALIFICADO
FII CENTRAL LEBLON - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
MERITO M01 FII,INVESTIDORES EM GERAL
MERITO CEMITERIOS FII,INVESTIDORES EM GERAL
PANORAMA REAL ESTATE CREDITO FII,INVESTIDOR PROFISSIONAL
GALAPAGOS SPECIAL OPORTUNITIES FII,INVESTIDORES EM GERAL
VALORA CRI INFRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
NAVI HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
NAVI HEDGE FUN FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
SPECIALE BLUE REAL ASSET FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO E PROFISSIONAL
CONSORCIO DO EMPREENDIMENTO NCPFI-RJ FII,INVESTIDOR PROFISSIONAL
PEDRA ALTA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
JAI IV - FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO EM ATIVOS DE SAUDE - SAUD,INVESTIDOR QUALIFICADO
REAL ESTATE SPECIAL SITUATIONS I FII,INVESTIDOR PROFISSIONAL
PEDRA DOURADA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
PROPP I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
PROPP I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
ÓRAMA HIGH YIELD FII,INVESTIDORES EM GERAL
GREENWICH  - FIAGRO - IMOBILIÁRIO,INVESTIDORES EM GERAL
VENETO I FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
SHOPPINGS AAA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
SHOPPINGS AAA FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
CIX ITAPURANGA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
CIX PONTA NEGRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
CIX MUIRAQUITAN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
JGP CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
051 AGRO FAZENDAS II FIAGRO IMOBILIARIO,INVESTIDOR PROFISSIONAL
051 AGRO FAZENDAS II FIAGRO,INVESTIDOR PROFISSIONAL
SPARTA FIAGRO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS,INVESTIDORES EM GERAL
SPARTA FIAGRO FUNDO DE INVEST NAS CADEIAS PRODUTIVAS AGRO,INVESTIDORES EM GERAL
SPARTA FIAGRO FUNDO DE INVEST NAS CADEIAS PROD AGROIN - IMOB,INVESTIDORES EM GERAL
SPARTA FIAGRO FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS,INVESTIDORES EM GERAL
CARFAN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO II,INVESTIDORES EM GERAL
CORPORATE OFFICE PROPERTIES FII,INVESTIDOR QUALIFICADO
CORPORATE OFFICE PROPERTIES FII - FUNDO DE INV.  IMOBILIARIO,INVESTIDOR QUALIFICADO
CORPORATE OFFICE PROPERTIES FII - FII,INVESTIDOR QUALIFICADO
CAPITANIA OFFICE FII - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR QUALIFICADO
BRK DESENVOLVIMENTO IMOBILIARIO FII,INVESTIDOR PROFISSIONAL
BRYGGEN FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
GRIFFIN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO GRAND PLAZA II,INVESTIDOR PROFISSIONAL
FRATIX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
MENESCAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
PINHEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDOR PROFISSIONAL
CLAVE INDICES DE PRECOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
CLAVE INDICES DE PRECOS FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
XPCE FII HIGH YIELD,INVESTIDOR PROFISSIONAL
XPCE HIGH YIELD FII,INVESTIDOR PROFISSIONAL
ID GOIANA FUNDO DE INVESTIMENTO FIAGRO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
OPQ FUNDO IMOBILIARIO FII,INVESTIDOR QUALIFICADO
V2 RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO  FII,INVESTIDORES EM GERAL
NOAD LIFETIME RECEBÍVEIS IMOBILIÁRIOS FII,INVESTIDOR PROFISSIONAL
LAV SLDZ DESENVOLVIMENTO IMOBILIÁRIO FII,INVESTIDOR PROFISSIONAL
FII LAV SLDZ DESENVOLVIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
XP 051 FIAGRO III,INVESTIDOR PROFISSIONAL
051 AGRO FAZENDAS III FIAGRO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO - FATOR RENDA ESTRUTURADA,INVESTIDOR QUALIFICADO
AGILE INVESTE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
TEN DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
CAPITÂNIA FIAGRO,INVESTIDORES EM GERAL
AZ QUEST LUNA  FIAGRO IMOBILIÁRIO,INVESTIDORES EM GERAL
CL GUARULHOS II - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,INVESTIDORES EM GERAL
MANATÍ RECEBÍVEIS ESTRUTURADOS FII,INVESTIDORES EM GERAL
STONEX MB CREDITO AGRO FIAGRO - IMOBILIARIO,INVESTIDOR PROFISSIONAL
RANCH FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO TERRENO QUINTAS GLOBAIS,INVESTIDOR PROFISSIONAL
GENESIS CAPITAL RENDA URBANA FII - FII,INVESTIDORES EM GERAL
ALDEOTA RENDA IMOBILIÁRIA FII - FII,INVESTIDOR PROFISSIONAL
SPECIALE REAL ESTATE FUND OF FUNDS FII,INVESTIDOR PROFISSIONAL
CAPITANIA FII,INVESTIDORES EM GERAL
VALORA IMOBILIÁRIO MULTIESTRATÉGIA PREMIUM - FII,INVESTIDORES EM GERAL
VALORA IMOBILIÁRIO MULTIESTRATÉGIA PREMIUM FII,INVESTIDORES EM GERAL
MAYA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
DEMETER FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO,INVESTIDOR PROFISSIONAL
ROHT FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII RBR OPORTUNIDADES EM CREDITO IMOBILIARIO,INVESTIDORES EM GERAL
REAG AUCTION OPPORTUNITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
XP HABITAT FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO DE UNIDADES AUTÔNOMAS III,INVESTIDOR PROFISSIONAL
INVISTA SCJ FII,INVESTIDOR PROFISSIONAL
SPIM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ECOAGRO MULTIPLICA II FIAGRO - FII,INVESTIDORES EM GERAL
BTG PACTUAL LOGCP FUNDO DE INVESTIMENTO IMOBILIARIO  FII,INVESTIDORES EM GERAL
BARZEL RETAIL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FII MULTIESTRATEGIA SANTA CATARINA,INVESTIDOR QUALIFICADO
DJF IV JIVE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
PANORAMA CRÉDITO RESIDENCIAL FII,INVESTIDORES EM GERAL
BARZEL LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO REVO I,INVESTIDORES EM GERAL
IMMOBINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FOF JHSF CAPITAL - FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
JHSF CAPITAL CIDADE JARDIM FII,INVESTIDOR PROFISSIONAL
JHSF CAPITAL CIDADE JARDIM - FII,INVESTIDOR PROFISSIONAL
FOF JHSF PRIVATE  FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDOR PROFISSIONAL
FOF JHSF CAPITAL INSTITUCIONAL - FII,INVESTIDOR PROFISSIONAL
FOF JHSF CAPITAL INSTITUCIONAL FII,INVESTIDOR PROFISSIONAL
RIZA DOMUS FII,INVESTIDORES EM GERAL
VBI TR FARIA LIMA 4440 FII,INVESTIDOR QUALIFICADO
ARC IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIARIO GREEN EAGLE,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIARIO RUBY GREEN,INVESTIDORES EM GERAL
BASSANO DI GRAPPO FII,INVESTIDOR PROFISSIONAL
HOP FUNDO DE INVESTIMENTO IMOBILIARIO,INVESTIDORES EM GERAL
MORE CREDITO IMOBILIARIO FII,INVESTIDORES EM GERAL
MINESOTTA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDORES EM GERAL
ITAÚ CRÉDITO IMOBILIÁRIO IPCA FII,INVESTIDORES EM GERAL
LEGATUM FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
THOR FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
MOEMA FII IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO ENSEADA,INVESTIDOR PROFISSIONAL
CARNAUBA FII,INVESTIDORES EM GERAL
CERRO VERDE FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FUNDO DE INVESTIMENTO IMOBILIÁRIO VANCOUVER,INVESTIDORES EM GERAL
BLUECAP LAST MILE I FII,INVESTIDORES EM GERAL
FUNDO DE INVESTIMENTO IMOBILIÁRIO TORONTO,INVESTIDORES EM GERAL
AJ MALLS FII,INVESTIDORES EM GERAL
KINEA OPORTUNIDADES AGRO I FIAGRO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
DELTA FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
W601 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
PÁTRIA CRÉDITO AGRÍCOLA FUNDO DE INVESTIMENTO FIAGRO-IMOB,INVESTIDORES EM GERAL
SANTANDER PAPEIS IMOBILIARIOS FII,INVESTIDORES EM GERAL
VALORA HEDGE FUND AGRO - FIAGRO-IMOBILIÁRIO,INVESTIDORES EM GERAL
AZ QUEST PANORAMA CRÉDITO IMOBILIÁRIO FII,INVESTIDORES EM GERAL
OLSEN FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
LAVOURA I FIAGRO IMOBILIÁRIO,INVESTIDORES EM GERAL
KINEA DESENVOLVIMENTO LOGÍSTICO FII,INVESTIDOR QUALIFICADO
JALAPÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
RAIZZ DESENVOLVIMENTO I - FII,INVESTIDOR PROFISSIONAL
RAIZZ DESENVOLVIMENTO I FII,INVESTIDOR PROFISSIONAL
FUNDO DE INVESTIMENTO IMOBILIARIO VBI CREDITO MULT,INVESTIDORES EM GERAL
JIVE ATIVOS IMOBILIÁRIOS III B - FII,INVESTIDOR PROFISSIONAL
PARAMIS HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,INVESTIDORES EM GERAL
FATOR VERITA MULTIESTRATEGIA FUNDO DE INVESTIMENTO IMOB,INVESTIDORES EM GERAL
MERCURY FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
BTW 001 FUNDO DE INVESTIMENTO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
BRIO COINVESTIMENTO JARDINS FII,INVESTIDOR PROFISSIONAL
FII NIVI CAPITAL PRIME OFFICES RENDA URB,INVESTIDORES EM GERAL
NEX CRÉDITO AGRO - FIAGRO IMOBILIÁRIO,INVESTIDOR QUALIFICADO
FII ZAVIT CRÉDITO IMOBILIÁRIO,INVESTIDOR PROFISSIONAL
KINEA OPORTUNIDADES REAL ESTATE FII,INVESTIDORES EM GERAL
