CNPJ_Fundo,Data_Referencia_x,Versao_x,Classe,Nome_Imovel,Endereco_x,Area_x,Numero_Unidades_x,Outras_Caracteristicas_Relevantes_x,Percentual_Vacancia,Percentual_Inadimplencia,Percentual_Receitas_FII,Percentual_Locado,Percentual_Vendido,Percentual_Conclusao_Obras_Realizado,Percentual_Conclusao_Obras_Previsto,Custo_Construcao_Realizado,Custo_Construcao_Previsto,Percentual_Imovel_Total_Investido_x,Data_Referencia_y,Versao_y,Endereco_y,Area_y,Numero_Unidades_y,Outras_Caracteristicas_Relevantes_y,Percentual_Imovel_Total_Investido_y,Categoria,Data_Referencia,Versao,Endereco,Data_Alienacao,Area,Numero_Unidades,Outras_Caracteristicas_Relevantes,Percentual_Imovel_Total_Investido,Percentual_Imovel_PL
01.235.622/0001-61,2021-09-30,1,imóveis para venda em construção,Crystal Blue,"Rua Elesbão Linhares, n 503, Vitória - ES",9050.69,36.0,Construção própia,,,,,0.36,0.15,0.18,3551060.45,4418050.36,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-09-30,1,imóveis para venda em construção,Blanc 260,"Rua Assunção 260, Botafogo",5109.1,35.0,Construção própia,,,,,0.43,0.02,0.02,276726.85,508461.81,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-09-30,1,imóveis para venda acabados,Toscanini,"Rua Arturo Toscanini, Belo Horizonte - MG",162.05,7.0,Aquisição de unidades prontas,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-09-30,1,imóveis para venda acabados,Hotel & Bureal,"Setor Hoteleiro Norte, Quadra 01, Área Especial A, Brasília - DF",98.85,1.0,Aquisição de unidades prontas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-09-30,1,imóveis para venda em construção,Aretê - Peninsula Norte,"Praia Rasa, Buzios - RJ",4901.0,28.0,Construção própia,,,,,0.75,0.92,0.92,33405761.92,39901403.12,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-09-30,1,imóveis para venda em construção,Aretê - Alto Ybirá,"Praia Rasa, Buzios - RJ",3201.37,18.0,Construção própia,,,,,0.72,0.55,0.18,9618873.82,2161563.13,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-09-30,1,imóveis para venda em construção,Highlight e Spotlight - Jardim Botafogo,"Rua General Gois Monteiro, 49, Botafogo, Rio de Janeiro - RJ",26140.0,376.0,Construção própia,,,,,0.98,0.5,0.59,133306059.19,133306059.19,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-09-30,1,imóveis para venda em construção,Costa Mare,"Rodovia Darly Santos, S/n°, Gleba I, Vila Velha - ES",19811.0,120.0,Construção própia,,,,,0.12,0.93,0.98,109334276.17,124561412.43,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-09-30,1,imóveis para venda acabados,Touch,"Rua Jardim Botânico, 568 - Jardim Botanico, Rio de Janeiro - RJ",373.88,13.0,Aquisição de unidades prontas,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-09-30,1,imóveis para venda acabados,Gift,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",78.38,1.0,Construção própia,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-09-30,1,imóveis para venda em construção,Maison Laranjeiras,"Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ",9275.0,110.0,Construção própia,,,,,0.86,0.73,0.79,48275193.17,48275193.17,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-09-30,1,imóveis para venda acabados,Miraggio,"R. Euríco Manoel do Carmo, 2 - Charitas, Niterói - RJ",855.0,6.0,Aquisição de unidades prontas,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-12-31,1,imóveis para venda em construção,Aretê - Peninsula Norte,"Praia Rasa, Buzios - RJ",4901.0,28.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-12-31,1,imóveis para venda em construção,The Gallery,"R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",6841.0,108.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-12-31,1,imóveis para venda acabados,Toscanini,"Rua Arturo Toscanini, Belo Horizonte - MG",162.05,7.0,Aquisição de unidades prontas,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-12-31,1,imóveis para venda em construção,Costa Mare,"Rodovia Darly Santos, S/n°, Gleba I, Vila Velha - ES",19811.0,120.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-12-31,1,imóveis para venda em construção,Highlight e Spotlight - Jardim Botafogo,"Rua General Gois Monteiro, 49, Botafogo, Rio de Janeiro - RJ",26140.0,376.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-12-31,1,imóveis para venda acabados,Hotel & Bureal,"Setor Hoteleiro Norte, Quadra 01, Área Especial A, Brasília - DF",98.85,1.0,Aquisição de unidades prontas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-12-31,1,imóveis para venda acabados,Touch,"Rua Jardim Botânico, 568 - Jardim Botanico, Rio de Janeiro - RJ",488.92,17.0,Aquisição de unidades prontas,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-12-31,1,imóveis para venda em construção,Blanc 260,"Rua Assunção 260, Botafogo",5109.1,35.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-12-31,1,imóveis para venda acabados,Miraggio,"R. Euríco Manoel do Carmo, 2 - Charitas, Niterói - RJ",1425.0,6.0,Aquisição de unidades prontas,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-12-31,1,imóveis para venda acabados,Innovitá,"Rua do Matoso, 104, Tijuca, Rio de Janeiro - RJ",176.66,3.0,Aquisição de unidades prontas,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-12-31,1,imóveis para venda em construção,Iluminato,"Rua Ministro Raul Fernandes, 116, Botafogo, Rio de Janeiro - RJ",6175.0,54.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-12-31,1,imóveis para venda acabados,Riserva,"R. Constante Sodré, 1313 - Praia do Canto, Vitória - ES, 29057-560",202.38,1.0,Aquisição de unidades prontas,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-12-31,1,imóveis para venda em construção,Maison Laranjeiras,"Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ",9275.0,110.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-12-31,1,imóveis para venda em construção,Aretê - Alto Ybirá,"Praia Rasa, Buzios - RJ",3201.37,18.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
01.235.622/0001-61,2021-12-31,1,imóveis para venda em construção,Crystal Blue,"Rua Elesbão Linhares, n 503, Vitória - ES",9050.69,36.0,Construção própia,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Terreno Quadra G (Germania),"Av. Veríssimo de Amaral, 320",22269.82,1.0,Terrenos,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,"FK Sala 1401, 1402, 1408, 1409, 1410 - FK Offices","Rua Antônio Carlos Berta, 475",207.0,5.0,Salas Comerciais,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Apto. 804 - Torre 01 - Cond. Resid. Nilo Home Square,"Av. Dr Nilo Peçanha, 3361",67.54,1.0,Residencial,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Apto. 501+5Box+1Dep - T. 02 Jade - C. R. Las Piedras,"Rua Portulaca, 680 e Rua Iracema, 170",516.83,7.0,Residencial,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Loja 103 - Cond. NHS,"Av. Dr Nilo Peçanha, 3353",116.64,1.0,Lojas Comerciais,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Terreno Quadra G (Plantão),"Rua Antônio Carlos Berta, 345",16837.79,1.0,Terrenos,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Loja 102 - Cond. NHS,"Av. Dr Nilo Peçanha, 3351",137.84,1.0,Lojas Comerciais,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Loja 105 - Cond. NHS,"Av. Dr Nilo Peçanha, 3357",111.87,1.0,Lojas Comerciais,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Apto. 1303 + 3 Box + 1 Dep - Torre 02 - Cond. Resid. Murano,Rua Eng. Ary de Abreu Lima,348.14,5.0,Residencial,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Apto. 1002 + 4 Box + 1 Dep. - Torre 02 - Cond. Resid. Murano,Rua Eng. Ary de Abreu Lima,388.03,6.0,Residencial,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Box     09 - Torre 01 - Cond. Resid. Nilo Home Square,"Av. Dr Nilo Peçanha, 3361",11.68,1.0,Box de Estacionamento,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Loja 104 - Cond. NHS,"Av. Dr Nilo Peçanha, 3355",175.48,1.0,Lojas Comerciais,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,"Quadra 14, lote 640","Rua Mirim, 444",194.7,1.0,Loteamento Chacara das Pedras,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,"Loja 107 ao 109, 111, 113 ao 134 - Cond. Coml. TNCG","Av. Senador Tarso Dutra, 595",2212.72,26.0,Lojas Comerciais,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Apto. 1103 + 3 Box + 1 Dep- Torre 02 - Cond. Resid. Murano,Rua Eng. Ary de Abreu Lima,345.54,5.0,Residencial,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Loteamento Bucovina Lote  C e H,"Av. Senador Tarso Dutra, 425",24869.29,3.0,Loteamento Bucovina,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Apto. 403+5Box+1Dep - T. 01 Ágata - C. Res. Las Piedras,"Rua Portulaca, 680 e Rua Iracema, 170",512.07,7.0,Residencial,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,"Loteramento Chacara das Pedras Lot. 23, 28, 29, 30",Av. Dr Nilo Peçanha,8875.11,17.0,Terrenos,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Loja 106 - Cond. NHS,"Av. Dr Nilo Peçanha, 3359",160.76,1.0,Lojas Comerciais,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Loteamento Parque Condor Lote A ao G,"Av. Das Indústrias, 1587",250802.78,8.0,Loteamento Parque Condor,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-03-31,1,imóveis para venda acabados,Apto. 404+5Box+1Dep - T. 01 Ágata - C. Res. Las Piedras,"Rua Portulaca, 680 e Rua Iracema, 170",517.37,7.0,Residencial,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Box     09 - Torre 01 - Cond. Resid. Nilo Home Square,"Av. Dr Nilo Peçanha, 3361",11.68,1.0,Box de Estacionamento,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Terreno Quadra G (Germania),"Av. Veríssimo de Amaral, 320",22269.82,1.0,Terrenos,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Apto. 804 - Torre 01 - Cond. Resid. Nilo Home Square,"Av. Dr Nilo Peçanha, 3361",67.54,1.0,Residencial,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Loja 102 - Cond. NHS,"Av. Dr Nilo Peçanha, 3351",137.84,1.0,Lojas Comerciais,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Loja 103 - Cond. NHS,"Av. Dr Nilo Peçanha, 3353",116.64,1.0,Lojas Comerciais,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Apto. 1002 + 4 Box + 1 Dep. - Torre 02 - Cond. Resid. Murano,Rua Eng. Ary de Abreu Lima,388.03,6.0,Residencial,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,"Quadra 14, lote 640","Rua Mirim, 444",194.7,1.0,Loteamento Chacara das Pedras,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,"FK Sala 1401, 1402, 1408, 1409, 1410 - FK Offices","Rua Antônio Carlos Berta, 475",207.0,5.0,Salas Comerciais,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Terreno Quadra G (Plantão),"Rua Antônio Carlos Berta, 345",16837.79,1.0,Terrenos,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Apto. 403+5Box+1Dep - T. 01 Ágata - C. Res. Las Piedras,"Rua Portulaca, 680 e Rua Iracema, 170",512.07,7.0,Residencial,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Loteamento Bucovina Lote  C e H,"Av. Senador Tarso Dutra, 425",24869.29,3.0,Loteamento Bucovina,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,"Loja 107 ao 109, 111, 113 ao 134 - Cond. Coml. TNCG","Av. Senador Tarso Dutra, 595",2212.72,26.0,Lojas Comerciais,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,"Loteramento Chacara das Pedras Lot. 23, 28, 29, 30",Av. Dr Nilo Peçanha,8875.11,17.0,Terrenos,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Loja 104 - Cond. NHS,"Av. Dr Nilo Peçanha, 3355",175.48,1.0,Lojas Comerciais,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Apto. 501+5Box+1Dep - T. 02 Jade - C. R. Las Piedras,"Rua Portulaca, 680 e Rua Iracema, 170",516.83,7.0,Residencial,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Loja 105 - Cond. NHS,"Av. Dr Nilo Peçanha, 3357",111.87,1.0,Lojas Comerciais,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Apto. 1303 + 3 Box + 1 Dep - Torre 02 - Cond. Resid. Murano,Rua Eng. Ary de Abreu Lima,348.14,5.0,Residencial,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Loja 106 - Cond. NHS,"Av. Dr Nilo Peçanha, 3359",160.76,1.0,Lojas Comerciais,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Apto. 1103 + 3 Box + 1 Dep- Torre 02 - Cond. Resid. Murano,Rua Eng. Ary de Abreu Lima,345.54,5.0,Residencial,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Apto. 404+5Box+1Dep - T. 01 Ágata - C. Res. Las Piedras,"Rua Portulaca, 680 e Rua Iracema, 170",517.37,7.0,Residencial,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-06-30,1,imóveis para venda acabados,Loteamento Parque Condor Lote A ao G,"Av. Das Indústrias, 1587",250802.78,8.0,Loteamento Parque Condor,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-09-30,1,imóveis para venda acabados,Apto. 403+5Box+1Dep - T. 01 Ágata - C. Res. Las Piedras,"Rua Portulaca, 680 e Rua Iracema, 170",512.07,7.0,Residencial,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-09-30,1,imóveis para venda acabados,Apto. 1303 + 3 Box + 1 Dep - Torre 02 - Cond. Resid. Murano,Rua Eng. Ary de Abreu Lima,348.14,5.0,Residencial,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-09-30,1,imóveis para venda acabados,Loteamento Parque Condor Lote A ao G,"Av. Das Indústrias, 1587",250802.78,8.0,Loteamento Parque Condor,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-09-30,1,imóveis para venda acabados,"Loja 107 ao 109, 111, 113 ao 134 - Cond. Coml. TNCG","Av. Senador Tarso Dutra, 595",2212.72,26.0,Lojas Comerciais,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-09-30,1,imóveis para venda acabados,Terreno Quadra G (Germania),"Av. Veríssimo de Amaral, 320",22269.82,1.0,Terrenos,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-09-30,1,imóveis para venda acabados,Apto. 1002 + 4 Box + 1 Dep. - Torre 02 - Cond. Resid. Murano,Rua Eng. Ary de Abreu Lima,388.03,6.0,Residencial,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-09-30,1,imóveis para venda acabados,Apto. 501+5Box+1Dep - T. 02 Jade - C. R. Las Piedras,"Rua Portulaca, 680 e Rua Iracema, 170",516.83,7.0,Residencial,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-09-30,1,imóveis para venda acabados,Loja 105 - Cond. NHS,"Av. Dr Nilo Peçanha, 3357",111.87,1.0,Lojas Comerciais,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-09-30,1,imóveis para venda acabados,Apto. 1103 + 3 Box + 1 Dep- Torre 02 - Cond. Resid. Murano,Rua Eng. Ary de Abreu Lima,345.54,5.0,Residencial,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-09-30,1,imóveis para venda acabados,Apto. 404+5Box+1Dep - T. 01 Ágata - C. Res. Las Piedras,"Rua Portulaca, 680 e Rua Iracema, 170",517.37,7.0,Residencial,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-09-30,1,imóveis para venda acabados,"Quadra 14, lote 640","Rua Mirim, 444",194.7,1.0,Loteamento Chacara das Pedras,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-09-30,1,imóveis para venda acabados,Box     09 - Torre 01 - Cond. Resid. Nilo Home Square,"Av. Dr Nilo Peçanha, 3361",11.68,1.0,Box de Estacionamento,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-09-30,1,imóveis para venda acabados,Loja 103 - Cond. NHS,"Av. Dr Nilo Peçanha, 3353",116.64,1.0,Lojas Comerciais,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-09-30,1,imóveis para venda acabados,Terreno Quadra G (Plantão),"Rua Antônio Carlos Berta, 345",16837.79,1.0,Terrenos,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,
10.456.799/0001-89,2021-09-30,1,imóveis para venda acabados,Loja 104 - Cond. NHS,"Av. Dr Nilo Peçanha, 3355",175.48,1.0,Lojas Comerciais,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
