CNPJ_Fundo,Data_Referencia_x,Versao_x,Classe,Nome_Imovel,Endereco_x,Area_x,Numero_Unidades_x,Outras_Caracteristicas_Relevantes_x,Percentual_Vacancia,Percentual_Inadimplencia,Percentual_Receitas_FII,Percentual_Locado,Percentual_Vendido,Percentual_Conclusao_Obras_Realizado,Percentual_Conclusao_Obras_Previsto,Custo_Construcao_Realizado,Custo_Construcao_Previsto,Percentual_Imovel_Total_Investido_x,Data_Referencia_y,Versao_y,Endereco_y,Area_y,Numero_Unidades_y,Outras_Caracteristicas_Relevantes_y,Percentual_Imovel_Total_Investido_y,Categoria,Data_Referencia,Versao,Endereco,Data_Alienacao,Area,Numero_Unidades,Outras_Caracteristicas_Relevantes,Percentual_Imovel_Total_Investido,Percentual_Imovel_PL
01.235.622/0001-61,2020-09-30,2,Imóveis para venda em construção,Tijuca All Ways,"Rua Uruguai, 330, Tijuca, Rio de Janeiro - RJ",8055.06,80.0,Construção própia,,,,,1.0,0.74,0.68,27843179.89,27843179.89,,,,,,,,,,2020-03-31,1.0,"Rua Uruguai, 330, Tijuca, Rio de Janeiro - RJ",2020-03-31,65.9,1.0,Construção própia,0.5,0.1
01.235.622/0001-61,2020-09-30,2,Imóveis para venda em construção,Tijuca All Ways,"Rua Uruguai, 330, Tijuca, Rio de Janeiro - RJ",8055.06,80.0,Construção própia,,,,,1.0,0.74,0.68,27843179.89,27843179.89,,,,,,,,,,2020-06-30,3.0,"Rua Uruguai, 330, Tijuca, Rio de Janeiro - RJ",2020-06-30,169.92,2.0,Construção própia,0.02,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda em construção,Iluminato,"Rua Ministro Raul Fernandes, 116, Botafogo, Rio de Janeiro - RJ",6175.0,54.0,Construção própia,,,,,0.67,0.1,0.2,9064004.77,16940162.0,,,,,,,,,,2020-03-31,1.0,"Rua Ministro Raul Fernandes, 116, Botafogo, Rio de Janeiro - RJ",2020-03-31,696.62,6.0,Construção própia,0.06,0.01
01.235.622/0001-61,2020-09-30,2,Imóveis para venda em construção,Iluminato,"Rua Ministro Raul Fernandes, 116, Botafogo, Rio de Janeiro - RJ",6175.0,54.0,Construção própia,,,,,0.67,0.1,0.2,9064004.77,16940162.0,,,,,,,,,,2020-06-30,3.0,"Rua Ministro Raul Fernandes, 116, Botafogo, Rio de Janeiro - RJ",2020-06-30,602.18,5.0,Construção própia,0.12,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda em construção,Iluminato,"Rua Ministro Raul Fernandes, 116, Botafogo, Rio de Janeiro - RJ",6175.0,54.0,Construção própia,,,,,0.67,0.1,0.2,9064004.77,16940162.0,,,,,,,,,,2020-09-30,2.0,"Rua Ministro Raul Fernandes, 116, Botafogo, Rio de Janeiro - RJ",2020-09-30,102.35,1.0,Em Construção - Construção própia,0.0,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda em construção,The Gallery,"R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",6841.0,54.0,Construção própia,,,,,0.56,0.2,0.26,26406748.87,24000000.0,,,,,,,,,,2020-03-31,1.0,"R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",2020-03-31,245.22,2.0,Construção própia,0.0,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda em construção,The Gallery,"R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",6841.0,54.0,Construção própia,,,,,0.56,0.2,0.26,26406748.87,24000000.0,,,,,,,,,,2020-06-30,3.0,"R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",2020-06-30,215.2,2.0,Construção própia,0.03,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda em construção,The Gallery,"R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",6841.0,54.0,Construção própia,,,,,0.56,0.2,0.26,26406748.87,24000000.0,,,,,,,,,,2020-09-30,2.0,"Rua Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",2020-09-30,421.21,5.0,Em Construção - Construção própia,0.0,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda em construção,Hub - Coliving,"Rua das Marrecas, 11/13, Centro, Rio de Janeiro - RJ",3160.0,81.0,Construção própia,,,,,0.58,0.76,0.94,10816327.78,10816327.78,,,,,,,,,,2020-03-31,1.0,"Rua das Marrecas, 11/13, Centro, Rio de Janeiro - RJ",2020-03-31,321.87,7.0,Construção própia,0.03,0.01
01.235.622/0001-61,2020-09-30,2,Imóveis para venda em construção,Hub - Coliving,"Rua das Marrecas, 11/13, Centro, Rio de Janeiro - RJ",3160.0,81.0,Construção própia,,,,,0.58,0.76,0.94,10816327.78,10816327.78,,,,,,,,,,2020-06-30,3.0,"Rua das Marrecas, 11/13, Centro, Rio de Janeiro - RJ",2020-06-30,141.13,4.0,Construção própia,0.02,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda em construção,Hub - Coliving,"Rua das Marrecas, 11/13, Centro, Rio de Janeiro - RJ",3160.0,81.0,Construção própia,,,,,0.58,0.76,0.94,10816327.78,10816327.78,,,,,,,,,,2020-09-30,2.0,"Rua das Marrecas, 11/13, Centro, Rio de Janeiro - RJ",2020-09-30,140.49,4.0,Em Construção - Construção própia,0.0,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda acabados,Gift,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",813.75,10.0,Construção própia,,,,,,,,,,0.04,,,,,,,,,2020-03-31,1.0,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2020-03-31,153.59,2.0,Construção própia,0.04,0.01
01.235.622/0001-61,2020-09-30,2,Imóveis para venda acabados,Gift,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",813.75,10.0,Construção própia,,,,,,,,,,0.04,,,,,,,,,2020-09-30,2.0,"Rua Oito de Dezembro, 517, Vila Isabel, Rio de Janeiro - RJ",2020-09-30,478.92,6.0,Imóvel Pronto - Construção própia,0.0,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda acabados,Miraggio,"R. Euríco Manoel do Carmo, 2 - Charitas, Niterói - RJ",1835.5,13.0,Aquisição de unidades prontas,,,,,,,,,,0.13,,,,,,,,,2020-03-31,1.0,"R. Euríco Manoel do Carmo, 2 - Charitas, Niterói - RJ",2020-03-31,446.83,3.0,Aquisição de unidades prontas,0.0,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda acabados,Miraggio,"R. Euríco Manoel do Carmo, 2 - Charitas, Niterói - RJ",1835.5,13.0,Aquisição de unidades prontas,,,,,,,,,,0.13,,,,,,,,,2020-06-30,3.0,"R. Euríco Manoel do Carmo, 2 - Charitas, Niterói - RJ",2020-06-30,288.63,2.0,Construção própia,0.04,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda acabados,Miraggio,"R. Euríco Manoel do Carmo, 2 - Charitas, Niterói - RJ",1835.5,13.0,Aquisição de unidades prontas,,,,,,,,,,0.13,,,,,,,,,2020-09-30,2.0,"Rua Euríco Manoel do Carmo, 2 - Charitas, Niterói - RJ",2020-09-30,118.08,1.0,Imóvel Pronto - Aquisição de unidades prontas,0.0,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda acabados,Seasons,"Estrada dos Bandeirantes, 5837 - Jacarepaguá - Rio de Janeiro - RJ",71.25,1.0,Aquisição de unidades prontas,,,,,,,,,,0.0,,,,,,,,,2020-03-31,1.0,"R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",2020-03-31,58.67,1.0,Construção própia,0.25,0.05
01.235.622/0001-61,2020-09-30,2,Imóveis para venda em construção,Maison Laranjeiras,"Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ",9275.0,88.0,Construção própia,,,,,0.68,0.29,0.23,15818337.34,15818337.34,,,,,,,,,,2020-03-31,1.0,"Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ",2020-03-31,1639.01,17.0,Construção própia,0.01,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda em construção,Maison Laranjeiras,"Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ",9275.0,88.0,Construção própia,,,,,0.68,0.29,0.23,15818337.34,15818337.34,,,,,,,,,,2020-06-30,3.0,"Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ",2020-06-30,174.3,2.0,Construção própia,0.03,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda em construção,Maison Laranjeiras,"Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ",9275.0,88.0,Construção própia,,,,,0.68,0.29,0.23,15818337.34,15818337.34,,,,,,,,,,2020-09-30,2.0,"Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ",2020-09-30,1004.24,10.0,Em Construção - Construção própia,0.01,0.01
01.235.622/0001-61,2020-09-30,2,Imóveis para venda acabados,Aretê,"Praia Rasa, Buzios - RJ",101986.06,90.0,Aquisição de unidades prontas,,,,,,,,,,0.67,,,,,,,,,2020-03-31,1.0,"Praia Rasa, Buzios - RJ",2020-03-31,7833.88,9.0,Construção própia,0.02,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda acabados,Aretê,"Praia Rasa, Buzios - RJ",101986.06,90.0,Aquisição de unidades prontas,,,,,,,,,,0.67,,,,,,,,,2020-06-30,3.0,"Praia Rasa, Buzios - RJ",2020-06-30,2235.37,2.0,Construção própia,0.04,0.0
01.235.622/0001-61,2020-09-30,2,Imóveis para venda acabados,Aretê,"Praia Rasa, Buzios - RJ",101986.06,90.0,Aquisição de unidades prontas,,,,,,,,,,0.67,,,,,,,,,2020-09-30,2.0,"Praia Rasa, Buzios - RJ",2020-09-30,20428.99,23.0,Em Construção - Construção própia,0.02,0.03
01.235.622/0001-61,2020-12-31,1,Imóveis para venda em construção,The Gallery,"R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",6841.0,54.0,Construção própia,,,,,0.63,0.33,0.44,37805517.36,37177667.0,,,,,,,,,,2020-03-31,1.0,"R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",2020-03-31,245.22,2.0,Construção própia,0.0,0.0
01.235.622/0001-61,2020-12-31,1,Imóveis para venda em construção,The Gallery,"R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",6841.0,54.0,Construção própia,,,,,0.63,0.33,0.44,37805517.36,37177667.0,,,,,,,,,,2020-06-30,3.0,"R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",2020-06-30,215.2,2.0,Construção própia,0.03,0.0
01.235.622/0001-61,2020-12-31,1,Imóveis para venda em construção,The Gallery,"R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",6841.0,54.0,Construção própia,,,,,0.63,0.33,0.44,37805517.36,37177667.0,,,,,,,,,,2020-09-30,2.0,"Rua Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES",2020-09-30,421.21,5.0,Em Construção - Construção própia,0.0,0.0
01.235.622/0001-61,2020-12-31,1,Imóveis para venda em construção,Maison Laranjeiras,"Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ",9275.0,88.0,Construção própia,,,,,0.76,0.39,0.32,24438340.16,24438340.16,,,,,,,,,,2020-03-31,1.0,"Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ",2020-03-31,1639.01,17.0,Construção própia,0.01,0.0
01.235.622/0001-61,2020-12-31,1,Imóveis para venda em construção,Maison Laranjeiras,"Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ",9275.0,88.0,Construção própia,,,,,0.76,0.39,0.32,24438340.16,24438340.16,,,,,,,,,,2020-06-30,3.0,"Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ",2020-06-30,174.3,2.0,Construção própia,0.03,0.0
01.235.622/0001-61,2020-12-31,1,Imóveis para venda em construção,Maison Laranjeiras,"Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ",9275.0,88.0,Construção própia,,,,,0.76,0.39,0.32,24438340.16,24438340.16,,,,,,,,,,2020-09-30,2.0,"Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ",2020-09-30,1004.24,10.0,Em Construção - Construção própia,0.01,0.01
01.235.622/0001-61,2020-12-31,1,Imóveis para venda acabados,Miraggio,"R. Euríco Manoel do Carmo, 2 - Charitas, Niterói - RJ",1425.0,10.0,Aquisição de unidades prontas,,,,,,,,,,0.11,,,,,,,,,2020-03-31,1.0,"R. Euríco Manoel do Carmo, 2 - Charitas, Niterói - RJ",2020-03-31,446.83,3.0,Aquisição de unidades prontas,0.0,0.0
