Nome_Fundo,Tipo,Valor
FII TORRE ALMIRANTE,Outros Ativos Financeiros,12572933.8
FII TORRE NORTE,Outras Cotas de FI,4566830.4
FII TORRE NORTE,Outros Ativos Financeiros,89537.16
FII TOURMALET V - EDIFICIO CIDADE NOVA,Ações de Sociedades,66192031.01
FII TOURMALET V - EDIFICIO CIDADE NOVA,Outros Ativos Financeiros,1377246.2
FII TRX EDIFÍCIOS CORPORATIVOS,Outras Cotas de FI,2432953.42
FII UBS (BR) RECEBÍVEIS IMOBILIÁRIOS,CRI,1443097439.22
FII UBS (BR) RECEBÍVEIS IMOBILIÁRIOS,Outras Cotas de FI,323649050.71
FII UBS BR OFFICE,Outras Cotas de FI,67733727.79
FII V2 PROPERTIES,Outras Cotas de FI,6640731.54
FII VBI FL 4440,Outras Cotas de FI,3028663.43
FII VBI FL 4440,Outros Ativos Financeiros,1057792.51
FII VITACON,Outras Cotas de FI,20697.34
FII VOTORANTIM SECURITIES MASTER,CRI,219787850.06
FII VOTORANTIM SECURITIES MASTER,LCI,2160033.24
FII XP MALLS,Ações de Sociedades,287956968.9
FII XP MALLS,Outras Cotas de FI,318294030.11
FIRENZE FUNDO DE INVESTIMENTO IMOBILIÁRIO,Ações de Sociedades,137190755.8
FIRENZE FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,53065229.75
FL SHOPPINGS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,FII,55845575.51
FL SHOPPINGS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,FIP,17907.37
FL SHOPPINGS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,0.01
FLORIPA SHOPPING FI IMOBILIARIO,Outras Cotas de FI,1472148.16
FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Outras Cotas de FI,819687.67
FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,31210026.61
FRAM CAPITAL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,324065.63
FUDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA,LCI,12843245.63
FUNDO BRASÍLIO MACHADO DE INVESTIMENTO IMOBILIÁRIO,Outras Cotas de FI,1289784.14
FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII,FII,910258045.67
FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII,Ações,750699786.05
FUNDO DE INV. IMOBILIÁRIO NOVA IGUAÇÚ - FII,Outras Cotas de FI,4055146.48
FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA,Cotas de Sociedades,33916447.43
FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA,LCI,24566185.4
FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA,Outras Cotas de FI,96475042.44
FUNDO DE INVEST IMOB - OURINVEST CYRELA,Ações,0.0
FUNDO DE INVEST IMOB - OURINVEST CYRELA,Ações de Sociedades,0.0
FUNDO DE INVEST IMOB - OURINVEST CYRELA,CEPAC,0.0
FUNDO DE INVEST IMOB - OURINVEST CYRELA,CRI,136744269.06
FUNDO DE INVEST IMOB - OURINVEST CYRELA,Cotas de Sociedades,0.0
FUNDO DE INVEST IMOB - OURINVEST CYRELA,FIA,0.0
FUNDO DE INVEST IMOB - OURINVEST CYRELA,FIDC,0.0
FUNDO DE INVEST IMOB - OURINVEST CYRELA,FII,36756421.56
FUNDO DE INVEST IMOB - OURINVEST CYRELA,FIP,0.0
FUNDO DE INVEST IMOB - OURINVEST CYRELA,LCI,20407876.0
FUNDO DE INVEST IMOB - OURINVEST CYRELA,LIG,0.0
FUNDO DE INVEST IMOB - OURINVEST CYRELA,Outros Ativos Financeiros,5022798.25
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,Ações,0.0
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,Ações de Sociedades,0.0
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,CEPAC,0.0
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,CRI,8991725.54
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,Cotas de Sociedades,0.0
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,FIA,0.0
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,FIDC,0.0
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,FII,130100316.84
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,FIP,0.0
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,LCI,10034601.85
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,LIG,0.0
FUNDO DE INVEST IMOB - OURINVEST FUNDO DE FUNDOS,Outros Ativos Financeiros,0.0
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,Outras Cotas de FI,5718839.97
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,Outros Ativos Financeiros,11951697.98
FUNDO DE INVEST. IMOBILIÁRIO HOSPITAL UNIMED SUL CAPIXABA,Outras Cotas de FI,99696151.26
FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,Ações de Sociedades,33000050.72
