CNPJ_Fundo,Nome_Fundo,Lucro_Contabil,Rendimentos_Declarados,%Distribuido
10.456.810/0001-00,MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,9624.57,826255.45,8584.86
10.456.810/0001-00,MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,0.0,518870.24,inf
10.456.810/0001-00,MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,8381.72,1306441.14,15586.79
10.869.155/0001-12,FII PARQUE DOM PEDRO SHOPPING CENTER,0.0,19300123.63,inf
11.026.627/0001-38,BTG PACTUAL FUNDO DE FUNDOS FII,0.0,34558649.62,inf
11.026.627/0001-38,FII BTG PACTUAL FUNDO DE FUNDOS,0.0,75883111.62,inf
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,23755104.25,inf
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,59882658.3,inf
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,30312499.85,inf
11.179.118/0001-45,FUNDO DE INVESTIMENTO IMOB. - FII ANHANGUERA EDUCACIONAL,0.0,4431178.1,inf
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,9511843.98,inf
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,9356641.83,inf
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,-0.0,-inf
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,6389645.41,inf
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,0.0,4999500.25,inf
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,0.0,11376577.6,inf
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,0.0,6573963.76,inf
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,0.0,13586191.7,inf
11.268.335/0001-01,JPP FII,0.0,4052052.85,inf
11.268.335/0001-01,JPP FII,0.0,8644215.32,inf
11.268.335/0001-01,JPP FII,568995.97,4650901.92,817.39
11.268.335/0001-01,JPP FII,568995.97,72207296.75,12690.3
11.274.415/0001-70,FII MAX RETAIL,0.0,2233347.41,inf
11.274.415/0001-70,FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL,0.0,4582257.22,inf
11.602.654/0001-01,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA,0.0,15757776.58,inf
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,13270.11,inf
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,391866.64,inf
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,43142502.65,inf
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,116521631.8,inf
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,64006081.7,inf
11.728.688/0001-47,CSHG LOGISTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,148794030.5,inf
11.839.593/0001-09,BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,61098052.24,inf
11.945.604/0001-27,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,0.0,297853.29,inf
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,0.0,49948848.15,inf
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,1343736.93,99959581.02,7438.92
12.358.507/0001-09,EXITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,7791952.4,148485000.11,1905.62
12.401.858/0001-47,ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0,802754.84,inf
12.516.185/0001-70,VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,2246063.12,41559984.12,1850.35
12.681.340/0001-04,BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1088660.24,5293837.23,486.27
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,0.0,6641912.94,inf
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,0.0,1640520.87,inf
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,0.0,690024.12,inf
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,0.0,2020786.08,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,0.0,1749120.0,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,0.0,3498240.0,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,0.0,1995090.0,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,0.0,3990180.0,inf
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,33020051.52,inf
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,66040103.04,inf
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,33020051.52,inf
13.500.306/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,0.0,2104444.8,inf
13.500.306/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,0.0,4285137.61,inf
13.500.306/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,0.0,2256940.8,inf
13.500.306/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,0.0,4849372.8,inf
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIARIO CENESP,0.0,2299271.46,inf
13.598.226/0001-88,FUNDO DE INVESTIMENTO IMOBILIÁRIO DO ESTADO DE SÃO PAULO,0.0,3644453.24,inf
13.652.006/0001-95,RB CAPITAL GENERAL SHOPPING SULACAP FII,0.0,779683.44,inf
13.652.006/0001-95,RB CAPITAL GENERAL SHOPPING SULACAP FII,0.0,452760.0,inf
13.703.596/0001-38,TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,7787.39,174328.5,2238.6
13.703.596/0001-38,TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,74245.66,485070.21,653.33
13.726.079/0001-84,SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,853420.24,inf
13.873.457/0001-52,FUNDO INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA EDUCACIONAL,173398.86,5544382.6,3197.47
14.056.001/0001-62,PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,480531.09,inf
14.056.001/0001-62,PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,495935.69,inf
14.056.001/0001-62,PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,1710374.41,inf
14.365.190/0001-55,ESTRUTURA II - FUNDO DE INEVSTIMENTO IMOBILIÁRIO - FII,0.0,4444176.09,inf
14.376.247/0001-11,FII BM BRASCAN LAJES CORPORATIVAS,0.0,3922692.41,inf
14.413.342/0001-48,FUNDO DE INVESTIMENTO IMOBILIÁRIO RENDA CORPORATIVA ANGICO,4456215.25,11499999.96,258.07
14.413.342/0001-48,FUNDO DE INVESTIMENTO IMOBILIÁRIO RENDA CORPORATIVA ANGICO,3993020.49,17999999.92,450.79
14.423.780/0001-97,KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,0.0,-0.0,-inf
14.423.780/0001-97,KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,11419.13,553828.31,4850.0
14.631.148/0001-39,HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,261422.9,inf
14.631.148/0001-39,HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,507740.15,inf
14.631.148/0001-39,HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,202779.51,inf
14.631.148/0001-39,HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,481642.9,inf
14.788.458/0001-61,FUNDO INVESTIMENTO IMOBILIARIO AMETISTA,0.0,11739867.71,inf
14.788.458/0001-61,FUNDO DE INVESTIMENTO IMOBILIARIO AMETISTA - FII,0.0,804410.35,inf
14.788.492/0001-36,FII PATEO BANDEIRANTES,0.0,11858652.97,inf
14.788.492/0001-36,FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,0.0,23217911.17,inf
14.879.856/0001-93,FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING JARDIM SUL,0.0,6622550.93,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,3184440.0,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,6181384.25,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,2809975.75,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,5619775.75,inf
15.333.306/0001-37,FII EDIFICIO GALERIA,0.0,2078389.72,inf
15.394.563/0001-89,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,0.0,1457868.61,inf
15.394.563/0001-89,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,0.0,2600620.72,inf
15.394.563/0001-89,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,0.0,1246779.6,inf
15.394.563/0001-89,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,0.0,2660159.25,inf
15.447.108/0001-02,GAZIT MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,22539998.3,inf
15.447.108/0001-02,GAZIT MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,47465059.06,inf
15.447.110/0001-73,FII SHOPPING CIDADE JARDIM,0.0,5690567.62,inf
15.447.110/0001-73,FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING CIDADE JARDIM,0.0,12009580.25,inf
15.538.445/0001-05,SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,552216.59,12388220.0,2243.36
15.538.445/0001-05,SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,657636.78,19040820.0,2895.34
15.538.445/0001-05,SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,91959.71,2804880.0,3050.12
15.570.431/0001-60,BANRISUL NOVAS FRONTEIRAS FII,0.0,4444762.39,inf
15.570.431/0001-60,BANRISUL NOVAS FRONTEIRAS FII,0.0,2309056.81,inf
15.570.431/0001-60,BANRISUL NOVAS FRONTEIRAS FII,0.0,5034425.54,inf
15.799.397/0001-09,FII CEO CYRELA COMMERCIAL PROPERTIES,0.0,4966577.9,inf
16.706.958/0001-32,KINEA RENDIMENTOS IMOBILIÁRIOS FII,775383.19,33623494.82,4336.37
16.706.958/0001-32,KINEA RENDIMENTOS IMOBILIÁRIOS FII,11611447.69,74675436.17,643.12
16.706.958/0001-32,KINEA RENDIMENTOS IMOBILIÁRIOS FII,21014758.46,58645630.51,279.07
16.706.958/0001-32,KINEA RENDIMENTOS IMOBILIÁRIOS FII,30710960.62,138012717.11,449.39
16.802.320/0001-03,XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,2752791.96,inf
16.802.320/0001-03,XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,5626092.3,inf
16.802.320/0001-03,XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,1521291.74,inf
16.802.320/0001-03,XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,2752698.46,inf
16.841.067/0001-99,SINGULARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,245398.19,inf
16.915.968/0001-88,MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,0.0,9659929.37,inf
16.915.968/0001-88,MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,0.0,20398638.71,inf
16.915.968/0001-88,MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,0.0,14770116.92,inf
16.915.968/0001-88,MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,0.0,29347694.98,inf
17.007.443/0001-07,TRANSINC FUNDO DE INVESTIMENTO IMOBILIARIO FII,0.0,4652895.96,inf
17.007.528/0001-95,FUNDO DE INVESTIMENTO IMOBILIÁRIO GENERAL SEVERIANO,0.0,1880525.95,inf
17.007.528/0001-95,FUNDO DE INVESTIMENTO IMOBILIÁRIO GENERAL SEVERIANO,0.0,3602358.95,inf
17.007.528/0001-95,FUNDO DE INVESTIMENTO IMOBILIÁRIO GENERAL SEVERIANO,0.0,1743365.64,inf
17.025.970/0001-44,FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE,0.0,8750937.11,inf
17.025.970/0001-44,FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE,0.0,17442854.58,inf
17.025.970/0001-44,FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE,0.0,8611924.9,inf
17.025.970/0001-44,FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE,0.0,18221530.25,inf
17.144.039/0001-85,CASTELLO BRANCO OFFICE PARK FUNDO DE INVEST IMOBILIÁRIO FII,0.0,4174249.9,inf
17.144.039/0001-85,CASTELLO BRANCO OFFICE PARK FUNDO DE INVEST IMOBILIÁRIO FII,0.0,2080050.0,inf
17.144.039/0001-85,CASTELLO BRANCO OFFICE PARK FUNDO DE INVEST IMOBILIÁRIO FII,0.0,7145750.25,inf
17.156.502/0001-09,POLO FII RECEBÍVEIS IMOBILIÁRIOS II,0.0,9842910.0,inf
17.156.502/0001-09,POLO CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,333955.64,21469514.73,6428.85
17.161.979/0001-82,FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,0.0,1317365.0,inf
17.161.979/0001-82,FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,0.0,2862545.0,inf
17.161.979/0001-82,FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,0.0,1802710.0,inf
17.161.979/0001-82,FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,0.0,3645040.0,inf
17.198.500/0001-82,SB FUNDO DE INVESTIMENTO IMOBILIÁRIO,5715158.08,6739372.64,117.92
17.209.378/0001-00,LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,474677.23,inf
17.216.625/0001-98,JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,1035099.98,inf
17.216.625/0001-98,JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,4021251.44,inf
17.216.625/0001-98,JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,4092549.96,inf
17.282.011/0001-04,FUNDO DE INVESTIMENTO IMOBILIARIO FII GOLDEN,0.0,6880088.13,inf
17.308.805/0001-08,FII SHOPPING LIGHT,0.0,19797899.08,inf
17.308.805/0001-08,FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING LIGHT,0.0,19116353.79,inf
17.554.274/0001-25,VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII,578549.86,23372889.06,4039.91
17.568.605/0001-86,MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO,0.0,9809293.43,inf
17.854.016/0001-64,VIDA NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,21138.79,inf
17.854.016/0001-64,VIDA NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,35477.52,inf
17.870.926/0001-30,FII VOTORANTIM SECURITIES MASTER,0.0,893274.0,inf
17.870.926/0001-30,FII VOTORANTIM SECURITIES MASTER,0.0,2222620.35,inf
17.870.926/0001-30,FII VOTORANTIM SECURITIES MASTER,0.0,1506802.51,inf
17.870.926/0001-30,FII VOTORANTIM SECURITIES MASTER,0.0,2674158.99,inf
18.085.673/0001-57,FII NCH EQI HIGH YELD REC IMOB,0.0,3811159.94,inf
18.085.673/0001-57,FII NCH EQI HIGH YIELD RI,0.0,8473198.75,inf
18.311.024/0001-27,SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO,29.7,98443.56,331459.81
18.311.024/0001-27,SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,176322.28,inf
18.311.024/0001-27,SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,128562.59,inf
18.311.024/0001-27,SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,373121.57,inf
18.312.285/0001-61,FUNDO DE INVESTIMENTO IMOBILIARIO BTGP PRIME OFFICES I,0.0,18823742.81,inf
18.330.535/0001-96,RB CAPITAL PETROS FII,304982.37,3232006.76,1059.74
18.330.535/0001-96,RB CAPITAL PETROS FII,304982.3,5409472.34,1773.7
18.330.535/0001-96,RB CAPITAL PETROS FII,3828.58,2220228.9,57990.92
18.330.535/0001-96,RB CAPITAL PETROS FII,3828.58,5018686.08,131084.79
18.497.672/0001-10,FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE II - FII,0.0,718809.02,inf
18.497.672/0001-10,FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE II - FII,0.0,1454615.71,inf
18.497.672/0001-10,FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE II - FII,0.0,630869.4,inf
18.497.672/0001-10,FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE II - FII,0.0,412658.64,inf
18.979.895/0001-13,CAPITANIA SECURITIES II FII,0.0,75620755.09,inf
18.979.895/0001-13,CAPITANIA SECURITIES II - FII,0.0,161583699.82,inf
