CNPJ_Fundo,Data_Referencia_x,Versao_x,Classe,Nome_Imovel,Endereco_x,Area_x,Numero_Unidades_x,Outras_Caracteristicas_Relevantes_x,Percentual_Vacancia,Percentual_Inadimplencia,Percentual_Receitas_FII,Percentual_Locado,Percentual_Vendido,Percentual_Conclusao_Obras_Realizado,Percentual_Conclusao_Obras_Previsto,Custo_Construcao_Realizado,Custo_Construcao_Previsto,Percentual_Imovel_Total_Investido_x,Data_Referencia_y,Versao_y,Endereco_y,Area_y,Numero_Unidades_y,Outras_Caracteristicas_Relevantes_y,Percentual_Imovel_Total_Investido_y,Categoria,Data_Referencia,Versao,Endereco,Data_Alienacao,Area,Numero_Unidades,Outras_Caracteristicas_Relevantes,Percentual_Imovel_Total_Investido,Percentual_Imovel_PL
01.235.622/0001-61,2018-03-29,3,Imóveis para venda acabados,Gift,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2761.0,36.0,Construção própia,,,,,,,,,,0.23,,,,,,,,,2018-06-29,2.0,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2018-06-29,232.59,3.0,Aquisição de unidades prontas,0.02,0.0
01.235.622/0001-61,2018-03-29,3,Imóveis para venda acabados,Gift,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2761.0,36.0,Construção própia,,,,,,,,,,0.23,,,,,,,,,2018-09-28,3.0,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2018-09-28,11.0,872.0,Aquisição de unidades prontas,0.01,0.0
01.235.622/0001-61,2018-03-29,3,Imóveis para venda acabados,Gift,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2761.0,36.0,Construção própia,,,,,,,,,,0.23,,,,,,,,,2018-12-31,3.0,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2018-12-31,99.71,1.0,Construção própia,0.0,0.0
01.235.622/0001-61,2018-03-29,3,Imóveis para venda acabados,Allegro,"Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES",1771.0,16.0,Construção própia,,,,,,,,,,0.15,,,,,,,,,2018-03-29,3.0,"Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES",2018-03-29,341.62,3.0,Construção própria,0.03,0.0
01.235.622/0001-61,2018-03-29,3,Imóveis para venda acabados,Allegro,"Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES",1771.0,16.0,Construção própia,,,,,,,,,,0.15,,,,,,,,,2018-12-31,3.0,"Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES",2018-12-31,532.2,4.0,Construção própia,0.01,0.0
01.235.622/0001-61,2018-03-29,3,Imóveis para venda acabados,Fusion,"Bloco ""D"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",116.0,2.0,Construção própia,,,,,,,,,,0.01,,,,,,,,,2018-03-29,3.0,"Bloco ""D"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",2018-03-29,202.36,4.0,Construção própria,0.02,0.0
01.235.622/0001-61,2018-03-29,3,Imóveis para venda acabados,Fusion,"Bloco ""D"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",116.0,2.0,Construção própia,,,,,,,,,,0.01,,,,,,,,,2018-06-29,2.0,"Bloco ""D"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",2018-06-29,76.06,2.0,Construção própria,0.01,0.0
01.235.622/0001-61,2018-03-29,3,Imóveis para venda acabados,Fusion,"Bloco ""D"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",116.0,2.0,Construção própia,,,,,,,,,,0.01,,,,,,,,,2018-12-31,3.0,"Bloco ""D"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",2018-12-31,204.83,3.0,Construção própia,0.0,0.0
01.235.622/0001-61,2018-03-29,3,Imóveis para venda acabados,Riserva,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",2342.0,14.0,Construção própia,,,,,,,,,,0.19,,,,,,,,,2018-03-29,3.0,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",2018-03-29,672.52,4.0,Construção própria,0.1,0.0
01.235.622/0001-61,2018-03-29,3,Imóveis para venda acabados,Riserva,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",2342.0,14.0,Construção própia,,,,,,,,,,0.19,,,,,,,,,2018-06-29,2.0,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",2018-06-29,160.64,1.0,Construção própria,0.02,0.0
01.235.622/0001-61,2018-03-29,3,Imóveis para venda acabados,Riserva,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",2342.0,14.0,Construção própia,,,,,,,,,,0.19,,,,,,,,,2018-09-28,3.0,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",2018-09-28,12.0,2018.0,Construção própria,0.03,0.01
01.235.622/0001-61,2018-03-29,3,Imóveis para venda acabados,Innovitá,"Rua do Matoso, 104, Tijuca, Rio de Janeiro - RJ",1159.0,14.0,Aquisição de unidades prontas,,,,,,,,,,0.14,,,,,,,,,2018-12-31,3.0,"Rua do Matoso, 104, Tijuca, Rio de Janeiro - RJ",2018-12-31,221.5,2.0,Aquisição de unidades prontas,0.0,0.0
01.235.622/0001-61,2018-03-29,3,Imóveis para venda acabados,Le Quartier,"Bloco ""A"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",50.0,1.0,Construção própia,,,,,,,,,,0.01,,,,,,,,,2018-12-31,3.0,"Bloco ""A"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",2018-12-31,20863.61,236.0,Construção própia,0.5,0.11
01.235.622/0001-61,2018-03-29,3,Imóveis para venda acabados,Estoque Diversos,"Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES",339.0,4.0,Aquisição de unidades prontas,,,,,,,,,,0.03,,,,,,,,,2018-06-29,2.0,"Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES",2018-06-29,167.74,1.0,Construção própria,0.01,0.0
01.235.622/0001-61,2018-03-29,3,Imóveis para venda acabados,Estoque Diversos,"Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES",339.0,4.0,Aquisição de unidades prontas,,,,,,,,,,0.03,,,,,,,,,2018-12-31,3.0,"Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES",2018-12-31,102.68,1.0,Aquisição de unidades prontas,0.0,0.0
01.235.622/0001-61,2018-03-29,3,Imóveis para venda em construção,Highline Square,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",11540.27,135.0,Duas Torres Residencias e os dois primeiros andares com lojas,,,,,0.7,0.08,0.07,9535226.53,9535226.53,,,,,,,,,,2018-03-29,3.0,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",2018-03-29,3220.0,89.0,Construção própria,0.34,0.0
01.235.622/0001-61,2018-03-29,3,Imóveis para venda em construção,Highline Square,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",11540.27,135.0,Duas Torres Residencias e os dois primeiros andares com lojas,,,,,0.7,0.08,0.07,9535226.53,9535226.53,,,,,,,,,,2018-06-29,2.0,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",2018-06-29,1761.43,20.0,Construção própria,0.22,0.01
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Due Murano,"Projeção ""D"" da  SQNW 307, do SHCNW, Brasília - DF",31.0,1.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,2018-03-29,3.0,"Projeção ""D"" da  SQNW 307, do SHCNW, Brasília - DF",2018-03-29,151.35,5.0,Construção própria,0.02,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Due Murano,"Projeção ""D"" da  SQNW 307, do SHCNW, Brasília - DF",31.0,1.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,2018-06-29,2.0,"Projeção ""D"" da  SQNW 307, do SHCNW, Brasília - DF",2018-06-29,34.15,1.0,Construção própria,0.0,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Due Murano,"Projeção ""D"" da  SQNW 307, do SHCNW, Brasília - DF",31.0,1.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,2018-09-28,3.0,"Projeção ""D"" da  SQNW 307, do SHCNW, Brasília - DF",2018-09-28,3.0,99.0,Construção própria,0.0,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Due Murano,"Projeção ""D"" da  SQNW 307, do SHCNW, Brasília - DF",31.0,1.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,2018-12-31,3.0,"Projeção ""D"" da  SQNW 307, do SHCNW, Brasília - DF",2018-12-31,174.14,6.0,Construção própia,0.0,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Riserva,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",2181.0,13.0,Construção própia,,,,,,,,,,0.04,,,,,,,,,2018-03-29,3.0,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",2018-03-29,672.52,4.0,Construção própria,0.1,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Riserva,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",2181.0,13.0,Construção própia,,,,,,,,,,0.04,,,,,,,,,2018-06-29,2.0,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",2018-06-29,160.64,1.0,Construção própria,0.02,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Riserva,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",2181.0,13.0,Construção própia,,,,,,,,,,0.04,,,,,,,,,2018-09-28,3.0,"Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES",2018-09-28,12.0,2018.0,Construção própria,0.03,0.01
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Vision,"Bloco ""F"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",85.0,2.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,2018-03-29,3.0,"Bloco ""F"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",2018-03-29,213.88,8.0,Construção própria,0.02,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Vision,"Bloco ""F"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",85.0,2.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,2018-06-29,2.0,"Bloco ""F"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",2018-06-29,85.08,1.0,Aquisição de unidades prontas,0.0,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda em construção,Highline Square,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",11540.27,135.0,Duas Torres Residencias e os dois primeiros andares com lojas,,,,,0.7,0.08,0.07,9535226.53,9535226.53,,,,,,,,,,2018-03-29,3.0,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",2018-03-29,3220.0,89.0,Construção própria,0.34,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda em construção,Highline Square,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",11540.27,135.0,Duas Torres Residencias e os dois primeiros andares com lojas,,,,,0.7,0.08,0.07,9535226.53,9535226.53,,,,,,,,,,2018-06-29,2.0,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",2018-06-29,1761.43,20.0,Construção própria,0.22,0.01
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Le Quartier,"Bloco ""A"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",50.0,1.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,2018-12-31,3.0,"Bloco ""A"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",2018-12-31,20863.61,236.0,Construção própia,0.5,0.11
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Gift,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2536.0,33.0,Construção própia,,,,,,,,,,0.05,,,,,,,,,2018-03-29,3.0,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2018-03-29,326.36,4.0,Aquisição de unidades prontas,0.03,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Gift,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2536.0,33.0,Construção própia,,,,,,,,,,0.05,,,,,,,,,2018-06-29,2.0,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2018-06-29,232.59,3.0,Aquisição de unidades prontas,0.02,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Gift,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2536.0,33.0,Construção própia,,,,,,,,,,0.05,,,,,,,,,2018-09-28,3.0,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2018-09-28,11.0,872.0,Aquisição de unidades prontas,0.01,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Gift,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2536.0,33.0,Construção própia,,,,,,,,,,0.05,,,,,,,,,2018-12-31,3.0,"Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ",2018-12-31,99.71,1.0,Construção própia,0.0,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Allegro,"Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES",1679.0,16.0,Construção própia,,,,,,,,,,0.03,,,,,,,,,2018-03-29,3.0,"Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES",2018-03-29,341.62,3.0,Construção própria,0.03,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Allegro,"Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES",1679.0,16.0,Construção própia,,,,,,,,,,0.03,,,,,,,,,2018-12-31,3.0,"Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES",2018-12-31,532.2,4.0,Construção própia,0.01,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Innovitá,"Rua do Matoso, 104, Tijuca, Rio de Janeiro - RJ",843.0,12.0,Aquisição de unidades prontas,,,,,,,,,,0.01,,,,,,,,,2018-12-31,3.0,"Rua do Matoso, 104, Tijuca, Rio de Janeiro - RJ",2018-12-31,221.5,2.0,Aquisição de unidades prontas,0.0,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Estoque Diversos,"Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES",169.0,3.0,Aquisição de unidades prontas,,,,,,,,,,0.0,,,,,,,,,2018-06-29,2.0,"Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES",2018-06-29,167.74,1.0,Construção própria,0.01,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Estoque Diversos,"Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES",169.0,3.0,Aquisição de unidades prontas,,,,,,,,,,0.0,,,,,,,,,2018-12-31,3.0,"Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES",2018-12-31,102.68,1.0,Aquisição de unidades prontas,0.0,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda em construção,Aretê,"Praia Rasa, Buzios - RJ",26039.28,50.0,Terreno pra venda,,,,,0.18,0.0,0.0,0.0,0.0,,,,,,,,,,2018-12-31,3.0,"Praia Rasa, Buzios - RJ",2018-12-31,1749.76,3.0,Construção própia,0.01,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Aretê,"Praia Rasa, Buzios - RJ",23983.0,50.0,Construção própia,,,,,,,,,,0.47,,,,,,,,,2018-12-31,3.0,"Praia Rasa, Buzios - RJ",2018-12-31,1749.76,3.0,Construção própia,0.01,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Highline,"R. José Alexandre Buaiz, 230 - Enseada do Suá, Vitória - ES",15627.0,253.0,Construção própia,,,,,,,,,,0.37,,,,,,,,,2018-09-28,3.0,"R. José Alexandre Buaiz, 230 - Enseada do Suá, Vitória - ES",2018-09-28,33.0,2200.0,Construção própria,0.03,0.01
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Highline,"R. José Alexandre Buaiz, 230 - Enseada do Suá, Vitória - ES",15627.0,253.0,Construção própia,,,,,,,,,,0.37,,,,,,,,,2018-12-31,3.0,"R. José Alexandre Buaiz, 230 - Enseada do Suá, Vitória - ES",2018-12-31,1504.19,22.0,Construção própia,0.03,0.01
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Park Square,"Av. Gov. Roberto Silveira, 307 - Icaraí - Niterói",1202.0,13.0,Aquisição de unidades prontas,,,,,,,,,,0.01,,,,,,,,,2018-03-29,3.0,"Av. Gov. Roberto Silveira, 307 - Icaraí - Niterói",2018-03-29,203.32,2.0,Aquisição de unidades prontas,0.02,0.01
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Park Square,"Av. Gov. Roberto Silveira, 307 - Icaraí - Niterói",1202.0,13.0,Aquisição de unidades prontas,,,,,,,,,,0.01,,,,,,,,,2018-06-29,2.0,"Av. Gov. Roberto Silveira, 307 - Icaraí - Niterói",2018-06-29,710.16,5.0,Aquisição de unidades prontas,0.06,0.0
01.235.622/0001-61,2018-06-29,2,Imóveis para venda acabados,Park Square,"Av. Gov. Roberto Silveira, 307 - Icaraí - Niterói",1202.0,13.0,Aquisição de unidades prontas,,,,,,,,,,0.01,,,,,,,,,2018-12-31,3.0,"Av. Gov. Roberto Silveira, 307 - Icaraí - Niterói",2018-12-31,277.8,3.0,Aquisição de unidades prontas,0.0,0.0
01.235.622/0001-61,2018-09-28,3,Imóveis para venda acabados,Vision,"Bloco ""F"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",85.08,3.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,2018-03-29,3.0,"Bloco ""F"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",2018-03-29,213.88,8.0,Construção própria,0.02,0.0
01.235.622/0001-61,2018-09-28,3,Imóveis para venda acabados,Vision,"Bloco ""F"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",85.08,3.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,2018-06-29,2.0,"Bloco ""F"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",2018-06-29,85.08,1.0,Aquisição de unidades prontas,0.0,0.0
01.235.622/0001-61,2018-09-28,3,Imóveis para venda acabados,Le Quartier,"Bloco ""A"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",50.0,1.0,Construção própia,,,,,,,,,,0.0,,,,,,,,,2018-12-31,3.0,"Bloco ""A"", do conjunto ""A"", do Edifício ""Fusion Work & Live"" da quadra 01, do SH/Norte, Brasília - DF",2018-12-31,20863.61,236.0,Construção própia,0.5,0.11
01.235.622/0001-61,2018-09-28,3,Imóveis para venda acabados,Park Square,"Av. Gov. Roberto Silveira, 307 - Icaraí - Niterói",1202.46,13.0,Aquisição de unidades prontas,,,,,,,,,,0.01,,,,,,,,,2018-03-29,3.0,"Av. Gov. Roberto Silveira, 307 - Icaraí - Niterói",2018-03-29,203.32,2.0,Aquisição de unidades prontas,0.02,0.01
01.235.622/0001-61,2018-09-28,3,Imóveis para venda acabados,Park Square,"Av. Gov. Roberto Silveira, 307 - Icaraí - Niterói",1202.46,13.0,Aquisição de unidades prontas,,,,,,,,,,0.01,,,,,,,,,2018-06-29,2.0,"Av. Gov. Roberto Silveira, 307 - Icaraí - Niterói",2018-06-29,710.16,5.0,Aquisição de unidades prontas,0.06,0.0
01.235.622/0001-61,2018-09-28,3,Imóveis para venda acabados,Park Square,"Av. Gov. Roberto Silveira, 307 - Icaraí - Niterói",1202.46,13.0,Aquisição de unidades prontas,,,,,,,,,,0.01,,,,,,,,,2018-12-31,3.0,"Av. Gov. Roberto Silveira, 307 - Icaraí - Niterói",2018-12-31,277.8,3.0,Aquisição de unidades prontas,0.0,0.0
01.235.622/0001-61,2018-09-28,3,Imóveis para venda em construção,Highline Square,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",26387.15,447.0,Terreno pra venda,,,,,0.54,0.13,0.19,1350074.13,1350074.13,,,,,,,,,,2018-03-29,3.0,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",2018-03-29,3220.0,89.0,Construção própria,0.34,0.0
01.235.622/0001-61,2018-09-28,3,Imóveis para venda em construção,Highline Square,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",26387.15,447.0,Terreno pra venda,,,,,0.54,0.13,0.19,1350074.13,1350074.13,,,,,,,,,,2018-06-29,2.0,"Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES",2018-06-29,1761.43,20.0,Construção própria,0.22,0.01
