CNPJ_Fundo,Nome_Fundo,Lucro_Contabil,Rendimentos_Declarados,%Distribuido
03.507.519/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS,0.0,7542080.27,inf
03.683.056/0001-86,FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,1402451.9,6667730.07,475.43
03.855.441/0001-63,FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,0.0,359849.95,inf
03.855.441/0001-63,FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,0.0,1511728.08,inf
04.066.582/0001-60,FII HOSPITAL DA CRIANCA,0.0,3135693.92,inf
04.066.582/0001-60,FII HOSPITAL DA CRIANÇA,0.0,1550485.98,inf
04.141.645/0001-03,FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,0.0,2684621.64,inf
04.722.883/0001-02,FII TORRE NORTE,0.0,7666140.99,inf
04.722.883/0001-02,TORRE NORTE FII,0.0,14960810.32,inf
04.722.883/0001-02,FII TORRE NORTE,0.0,5524116.63,inf
05.562.312/0001-02,ALMIRANTE BARROSO FII,0.0,9140468.3,inf
05.562.312/0001-02,FII EDIFÍCIO ALMIRANTE BARROSO,0.0,19019910.71,inf
05.562.312/0001-02,FII EDIFICIO ALMIRANTE BARROSO,0.0,8104957.93,inf
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,0.0,1047679.65,inf
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,0.0,2098074.09,inf
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,0.0,1009362.15,inf
06.175.262/0001-73,FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,0.0,2097982.02,inf
07.000.400/0001-46,BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,0.0,10718696.8,inf
07.000.400/0001-46,BB FUNDO DE INVESTIMENTO IMOBILIÁRIO PROGRESSIVO,0.0,20770138.9,inf
07.000.400/0001-46,BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,0.0,10383181.11,inf
07.122.725/0001-00,FII TORRE ALMIRANTE,0.0,593246.16,inf
07.224.019/0001-60,FII SHOPPING PARQUE D PEDRO,0.0,21525923.92,inf
07.224.019/0001-60,FII SHOPPING PARQUE D PEDRO,0.0,20879105.91,inf
07.224.019/0001-60,FII SHOPPING PARQUE D PEDRO,0.0,15676214.77,inf
07.789.135/0001-27,FII ANCAR IC,839208.17,16784152.0,2000.0
07.789.135/0001-27,FII ANCAR IC,362047.64,-0.0,-0.0
07.789.135/0001-27,FII ANCAR IC,484377.24,9687544.88,2000.0
08.014.513/0001-63,HOSPITAL NOSSA SENHORA DE LOURDES FII,0.0,5766719.42,inf
08.014.513/0001-63,FII HOSPITAL NOSSA SENHORA DE LOURDES,0.0,16809788.13,inf
08.014.513/0001-63,FII HOSPITAL NOSSA SENHORA DE LOURDES,0.0,6074638.21,inf
08.417.532/0001-30,FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,0.0,2423729.49,inf
08.417.532/0001-30,FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,0.0,4693466.37,inf
08.417.532/0001-30,FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,0.0,0.0,inf
08.417.532/0001-30,FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,0.0,5026518.47,inf
08.431.747/0001-06,HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,120975.84,8000000.0,6612.89
08.696.175/0001-97,RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,1254826.53,inf
08.696.175/0001-97,RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,4227256.01,inf
08.706.065/0001-69,FII HOTEL MAXINVEST,0.0,1661173.66,inf
08.706.065/0001-69,HOTEL MAXINVEST FII,0.0,1314969.53,inf
08.924.783/0001-01,FII BTG PACTUAL CORPORATE OFFICE FUND,0.0,64187593.22,inf
08.924.783/0001-01,FII BTG PACTUAL CORPORATE OFFICE FUND,0.0,33444121.15,inf
09.006.914/0001-34,FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,2975820.09,inf
09.072.017/0001-29,CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,23029902.93,inf
09.072.017/0001-29,CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,41518698.23,inf
09.072.017/0001-29,CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,21083717.05,inf
09.072.017/0001-29,CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,45800154.95,inf
09.276.964/0001-31,PROPERTY INVEST - FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,70784.51,inf
09.350.920/0001-04,FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,0.0,1476611.84,inf
09.350.920/0001-04,FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,0.0,4113626.88,inf
09.350.920/0001-04,FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,0.0,1701091.2,inf
09.350.920/0001-04,FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,0.0,79423858.88,inf
09.552.812/0001-14,BTG PACTUAL FUNDO DE CRI FI IMOBILIARIO,0.0,9098684.02,inf
09.552.812/0001-14,BTG PACTUAL FUNDO DE CRI FI IMOBILIARIO,0.0,12584144.61,inf
09.552.812/0001-14,FII BTG PACTUAL FUNDO DE CRI,0.0,5112419.94,inf
10.347.505/0001-80,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,0.0,1683466.1,inf
10.347.505/0001-80,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,0.0,10545784.09,inf
10.347.505/0001-80,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,0.0,10545784.09,inf
10.347.505/0001-80,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,0.0,15344939.5,inf
10.347.985/0001-80,FII BB VOTORANTIM CIDADE JARDIM CONTINENTAL TOWER,0.0,-29502.64,-inf
10.375.382/0001-91,FII FLORIPA SHOPPING,78.51,1774902.47,2260734.27
10.375.382/0001-91,FII FLORIPA SHOPPING,0.0,2163166.45,inf
10.375.382/0001-91,FLORIPA SHOPPING FII,0.0,634987.64,inf
10.427.246/0001-06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII PRIME PORTFOLIO,0.0,4011651.8,inf
10.427.246/0001-06,FII PRIME PORTFOLIO,0.0,6609109.44,inf
10.427.246/0001-06,FII PRIME PORTFOLIO,0.0,4580502.98,inf
10.456.799/0001-89,FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,0.0,290010.57,inf
10.456.799/0001-89,FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,0.0,1516730.72,inf
10.456.810/0001-00,MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,113909.39,954350.62,837.82
10.456.810/0001-00,MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,0.0,1396691.37,inf
10.456.810/0001-00,MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,0.0,353892.28,inf
10.522.648/0001-81,DOVEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,27487.69,549753.77,2000.0
10.522.648/0001-81,DOVEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,1657890.11,inf
10.869.155/0001-12,FII PARQUE DOM PEDRO SHOPPING CENTER,0.0,7971491.28,inf
10.869.155/0001-12,FII PARQUE DOM PEDRO SHOPPING CENTER,0.0,7457192.29,inf
10.869.155/0001-12,FII PARQUE DOM PEDRO SHOPPING CENTER,0.0,5585178.45,inf
11.026.627/0001-38,FII BTG PACTUAL FUNDO DE FUNDOS,0.0,26667318.02,inf
11.026.627/0001-38,BTG PACTUAL FUNDO DE FUNDOS FII,0.0,47385163.53,inf
11.026.627/0001-38,FII BTG PACTUAL FUNDO DE FUNDOS,0.0,30478204.52,inf
11.026.627/0001-38,FII BTG PACTUAL FUNDO DE FUNDOS,0.0,59838251.43,inf
11.044.355/0001-07,STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0,5496962.05,inf
11.044.355/0001-07,STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0,2190000.0,inf
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,20834253.2,inf
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,41125071.0,inf
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,17816327.99,inf
11.160.521/0001-22,CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,0.0,39715564.5,inf
11.179.118/0001-45,FII ANHANGUERA EDUCACIONAL,0.0,3027611.55,inf
11.179.118/0001-45,FII ANHANGUERA EDUCACIONAL,0.0,5340779.82,inf
11.179.118/0001-45,FII ANHANGUERA EDUCACIONAL,0.0,2508624.96,inf
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,663621.73,inf
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,4452166.1,inf
11.233.841/0001-65,REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,6991076.91,inf
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,0.0,8811000.0,inf
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,0.0,4653000.01,inf
11.260.134/0001-68,CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,0.0,9372000.0,inf
11.268.335/0001-01,JPP FII,0.0,831765.01,inf
11.268.335/0001-01,JPP FII,0.0,1304934.03,inf
11.268.335/0001-01,JPP FII,0.0,3292200.83,inf
11.268.335/0001-01,JPP FII,0.0,7089955.48,inf
11.274.415/0001-70,FII MAX RETAIL,0.0,2146596.54,inf
11.274.415/0001-70,FII MAX RETAIL,0.0,3854796.27,inf
11.274.415/0001-70,MAX RETAIL FII,0.0,2056558.61,inf
11.281.322/0001-72,FII PRESIDENTE VARGAS,398618.33,1260803.31,316.29
11.602.654/0001-01,FII CAMPUS FARIA LIMA,0.0,5816084.22,inf
11.602.654/0001-01,FII CAMPUS FARIA LIMA,0.0,11018407.92,inf
11.602.654/0001-01,FII CAMPUS FARIA LIMA,0.0,6036996.7,inf
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,4204.37,84087.46,2000.0
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,5298.08,105961.63,2000.0
11.701.400/0001-40,TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,98648.95,inf
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,27804376.08,inf
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,55608752.16,inf
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,30645406.58,inf
11.728.688/0001-47,CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,107896229.12,inf
11.839.593/0001-09,BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,4556747.95,inf
11.839.593/0001-09,BTG PACTUAL LOGÍSTICA FII,0.0,9378649.93,inf
11.839.593/0001-09,BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,9665176.97,inf
11.945.604/0001-27,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,0.0,53770.62,inf
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,1557498.93,50269708.26,3227.59
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,0.0,96291272.16,inf
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,0.0,46021563.9,inf
12.005.956/0001-65,KINEA RENDA IMOBILIARIA FII,0.0,92254403.15,inf
12.323.955/0001-69,SABIA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,4032531.54,inf
12.358.507/0001-09,EXITUS DE INVESTIMENTO IMOBILIARIO - FII,4600086.09,29299853.56,636.94
12.358.507/0001-09,EXITUS DE INVESTIMENTO IMOBILIARIO - FII,7057003.24,48699756.62,690.09
12.358.507/0001-09,EXITUS DE INVESTIMENTO IMOBILIARIO - FII,3556436.38,14834241.76,417.11
12.401.858/0001-47,ATRIUM NAÇÕES UNIDAS FII,0.0,17858109.88,inf
12.681.340/0001-04,BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,177348.25,4565748.25,2574.45
12.681.340/0001-04,BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,158316.5,8678185.82,5481.54
12.681.340/0001-04,BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,621187.01,4562559.35,734.49
12.681.340/0001-04,BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,509988.84,8816609.44,1728.78
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,0.0,640176.66,inf
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,0.0,1089908.16,inf
12.804.013/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,0.0,6640227.21,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,0.0,1691114.06,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,0.0,3388920.0,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,0.0,1712680.0,inf
12.948.291/0001-23,FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,0.0,3452690.0,inf
13.022.993/0001-44,FII VBI FL 4440,0.0,3876776.91,inf
13.022.993/0001-44,VBI FL 4440 FII,0.0,8007259.79,inf
13.022.993/0001-44,FII VBI FL 4440,0.0,138129827.25,inf
13.022.994/0001-99,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,0.0,16398542.48,inf
13.022.994/0001-99,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,0.0,16779542.48,inf
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,1004790.53,20282756.71,2018.61
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,47280283.1,inf
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,32189358.4,inf
13.371.132/0001-71,JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,65832429.76,inf
13.500.306/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,71906.33,2592432.0,3605.29
13.500.306/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,0.0,5235696.0,inf
13.500.306/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,0.0,2744928.0,inf
13.500.306/0001-59,FUNDO DE INVESTIMENTO IMOBILIÁRIO MERCANTIL DO BRASIL,0.0,5062867.2,inf
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIARIO - FII CENESP,0.0,2687889.6,inf
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CENESP,0.0,4557869.43,inf
13.551.286/0001-45,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CENESP,0.0,2238926.26,inf
13.598.226/0001-88,FUNDO DE INVESTIMENTO IMOBILIÁRIO DO ESTADO DE SÃO PAULO,0.0,3541471.56,inf
13.598.226/0001-88,FUNDO DE INVESTIMENTO IMOBILIÁRIO DO ESTADO DE SÃO PAULO,0.0,3541471.56,inf
13.652.006/0001-95,RB CAPITAL GENERAL SHOPPING SULACAP FII,0.0,465187.13,inf
13.726.079/0001-84,SONDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0,853420.24,inf
13.873.457/0001-52,FUNDO INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA EDUCACIONAL,865205.02,5361843.0,619.72
13.966.653/0001-71,FII CYRELA THERA CORPORATE,0.0,2792534.89,inf
13.966.653/0001-71,FII CYRELA THERA CORPORATE,0.0,5813969.98,inf
13.966.653/0001-71,FII CYRELA THERA CORPORATE,0.0,2363610.49,inf
14.056.001/0001-62,PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,17795.35,355907.0,2000.0
14.056.001/0001-62,PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,44218.41,884368.27,2000.0
14.056.001/0001-62,PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,46738.91,934778.14,2000.0
14.080.689/0001-16,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,24204.98,484099.53,2000.0
14.080.689/0001-16,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,29531.48,590629.7,2000.0
14.080.689/0001-16,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,0.0,751019.76,inf
14.365.190/0001-55,ESTRUTURA II - FUNDO DE INEVSTIMENTO IMOBILIÁRIO - FII,0.0,1919752.51,inf
14.376.247/0001-11,BM BRASCAN LAJES CORPORATIVAS FII,0.0,1645000.97,inf
14.376.247/0001-11,BM BRASCAN LAJES CORPORATIVAS FII,0.0,3310130.84,inf
14.376.247/0001-11,FII BM BRASCAN LAJES CORPORATIVAS,0.0,1903271.59,inf
14.376.247/0001-11,FII BM BRASCAN LAJES CORPORATIVAS,0.0,3560280.25,inf
14.410.722/0001-29,BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,9674772.97,101047933.47,1044.45
14.410.722/0001-29,BB PROGRESSIVO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,13352148.26,102993104.68,771.36
14.422.044/0001-14,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,0.0,-0.0,-inf
14.422.044/0001-14,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,0.0,2971354.89,inf
14.422.044/0001-14,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,0.0,2971354.89,inf
14.422.044/0001-14,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES III,0.0,14212698.56,inf
14.423.780/0001-97,KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,114613.54,264251.61,230.56
14.423.780/0001-97,KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,0.0,673862.45,inf
14.423.780/0001-97,KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,0.0,741886.83,inf
14.631.148/0001-39,HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,370753.41,inf
14.631.148/0001-39,HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,273389.43,inf
14.631.148/0001-39,HAZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0,448413.32,inf
14.665.312/0001-29,FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE - FII,27206.11,544122.25,2000.0
14.721.889/0001-00,FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO SHOPPING INDAIATUBA,524861.3,3281347.22,625.18
14.788.458/0001-61,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII AMETISTA,0.0,5991510.06,inf
14.788.458/0001-61,FUNDO INVESTIMENTO IMOBILIARIO AMETISTA,0.0,10051262.46,inf
14.788.458/0001-61,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII AMETISTA,0.0,7990545.2,inf
14.788.492/0001-36,FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,0.0,4127490.16,inf
14.788.492/0001-36,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII PATEO BANDEIRANTES,0.0,10940988.06,inf
14.788.492/0001-36,FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,0.0,8114072.16,inf
14.788.492/0001-36,FII PATEO BANDEIRANTES,0.0,12998334.57,inf
14.879.856/0001-93,FII SHOPPING JARDIM SUL,0.0,1500292.08,inf
14.879.856/0001-93,FII SHOPPING JARDIM SUL,0.0,1410900.07,inf
14.879.856/0001-93,FII SHOPPING JARDIM SUL,0.0,472849.43,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,3639360.0,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,7278720.0,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,3371760.0,inf
15.006.286/0001-90,FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,0.0,7118160.0,inf
15.098.422/0001-19,FUNDO DE INVESTIMENTO IMOBILIÁRIO PLUS,0.0,-408775.35,-inf
15.296.696/0001-12,VILA OLIMPIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0,2382293.28,inf
15.296.696/0001-12,VILA OLIMPIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0,4770885.2,inf
15.296.696/0001-12,VILA OLIMPIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0,2555168.43,inf
15.333.306/0001-37,FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO GALERIA,0.0,2040094.75,inf
15.333.306/0001-37,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII EDIFICIO GALERIA,0.0,3084515.45,inf
15.333.306/0001-37,FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO GALERIA,0.0,1076416.85,inf
15.394.563/0001-89,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,0.0,1204296.66,inf
15.394.563/0001-89,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,0.0,2278031.84,inf
