Nome_Fundo,Ativo_Liquidez_Valor_Disponibilidades
FII RIO BRAVO OPORTUNIDADES IMOBILIÁRIAS,5630.41
FUNDO DE INVESTIMENTO IMOBILIARIO - FII CENESP,199.0
AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,1085.5
BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV,116429.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO DO ESTADO DE SÃO PAULO,2940.44
TREVISO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,10345.87
SONDA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,268476.95
VECTOR QUELUZ LAJES CORPORATIVAS FII,9932.84
CICA JUNDIAÍ - FUNDO DE INVESTIMENTO IMOBILIÁRIO,130448.9
FUDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST LOGÍSTICA,509.89
PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,6015.93
BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,494069.04
POLO FII RECEBÍVEIS IMOBILIÁRIOS I,1689.63
FUNDO DE INVESTIMENTO IMOBILIÁRIO RAILWAY MALL I - FII,1000.0
ARENA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,6460597.82
FUNDO DE INVESTIMENTO IMOBILIÁRIO INDUSTRIAL DO BRASIL,136742.09
BM BRASCAN LAJES CORPORATIVAS - FII,180.69
TIVIO RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.4
FUNDO DE INVESTIMENTO IMOBILIÁRIO RENDA CORPORATIVA ANGICO,1279.5
KINEA II REAL ESTATE EQUITY FUNDO DE INVESTIMENTO IMOB,10488.58
FUNDO DE INVESTIMENTO IMOBILIÁRIO JHSF CATARINA CORPORATE,0.0
HAZ FUNDOO DE INVESTIMENTO IMOBILIÁRIO,1549.38
FII POLO SHOPPING INDAIATUBA,100.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES,197.5
NEWPORT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIARIO FII,174745.55
V2 EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO,198.1
FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO,5604.3
FUNDO DE INVESTIMENTO IMOBILIARIO PLUS,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO  FII EDIFICIO GALERIA,198.5
SUCCESS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,353344.48
BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOB,0.0
GAZIT MALLS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING CIDADE JARDIM,58509.34
FUNDO DE INVESTIMENTO IMOBILILIÁRIO BR HOTÉIS,1246.11
INHAUMA FII,100.0
JFDCAM - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1307.54
SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,7382.95
BANRISUL NOVAS FRONTEIRAS FII,498.67
FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA VAREJO,6100.21
ORCHID - FUNDO DE INVESTIMENTO IMOBILIÁRIO,209.57
FII CEO CYRELA COMMERCIAL PROPERTIES,198.5
SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,601.06
FII TELLUS RIO BRAVO RENDA LOGÍSTICA,5709.86
FUNDO DE INVESTIMENTO IMOBILIARIO MACAM SHOPPING,8104.18
KINEA RENDIMENTOS IMOBILIÁRIOS FII,34151.42
XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,5613.19
FUNDO DE INVESTIMENTO IMOBILIÁRIO SOFI,0.0
SINGULARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1306.36
MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII,644354.05
VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,264.16
HEDGE REALTY DEVELOPMENT FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
TRANSINC FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE,68973.83
CAIXA RIO BRAVO FUNDO DE FII,10762.98
CASTELLO BRANCO OFFICE PARK FUNDO DE INVEST IMOBILIÁRIO FII,5000.64
POLO CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,3544.85
FUNDO DE INVEST. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,1697.6
SB FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - IMOBILIARIO,100.0
JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,70.38
FUNDO DE INVESTIMENTO IMOBILIARIO FII GOLDEN,197.82
FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING LIGHT,199.45
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SIA CORPORATE,42252.47
FII BRASIL PLURAL ABSOLUTO FUNDOS DE FUNDOS,65597.29
RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO,0.0
REAG MULTI ATIVOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,776757.65
VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII,10597856.83
MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO,199.45
GENERAL SHOPPING ATIVO E RENDA FUNDO DE INVEST IMOB,2000.0
PESCARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,123.46
SAFIRA FUNDO DE INVESTIMENTO IMOBILIÁRIO,1100.0
VANQUISH FUNDO DE INVESTIMENTO IMOBILIÁRO - FII,61490.73
NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO,1576.7
VIDA NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,5901.64
TIVIO SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,1000.0
FII FYTO RECEBIVEIS IMOBILIARIOS RESPONSABILIDADE LIMITADA,0.0
ETR PROPERTIES FUNDO DE INVESTIMENTO IMOBILIARIO  FII,200.0
BIRD FUNDO DE INVESTIMENTO IMOBILIARIO - FII,10000.0
HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
FII BTG HOTÉIS,0.0
SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO,10950.98
PETROS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII,277771.4
FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE II FII,3375.68
CAM VERA CRUZ FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
FII EXCLUSIVO INFRA PATRIMONIAL II,30496.46
TARANTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,4227.13
CIDADE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,205130.11
BRL EDIFÍCIOS COMERCIAIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,737704.34
CHALLENGER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,14598.23
CAPITANIA SECURITIES II,0.0
BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,63468.56
OURO REC DESENVOLVIMENTO IMOBILIÁRIO I FII-FII,0.0
SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,39106.63
AB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,13991.62
FUNDO DE INVESTIMENTO IMOBILIÁRIO FL 3.500 I - FII,3597.42
LA DEFENSE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,18790.95
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III - FII,1565.19
VGS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1092.5
2509 FUNDO DE INVESTIMENTO IMOBILIARIO - FII,1410.09
FUNDO DE INVESTIMENTO IMOBILIARIO MORUMBI TOWN I,199.45
LOFT I FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
PLT FUNDO IMOBILIÁRIO - FII,939999.27
17007 FUNDO DE INVESTIMENTO IMOBILIÁRIO,14281.82
FUNDO DE INVESTIMENTO IMOBILIARIO 4KIDS,0.0
CASPER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,218841.65
PLATINIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO,906870.57
CEDRO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,99211.96
BTOWERS FUNDO DE INVESTIMENTO IMOBILIÁRIO,11078.29
BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FUNDO DE FUNDOS DE INV,513207.24
FUNDO DE INVESTIMENTO IMOBILIÁRIO HIERON BERLIM,545.58
FII BRISA RENDA IMOBILIARIA,196.48
BRESCO LOGÍSTICA FII RESPONSABILIDADE LIMITADA,1384.11
FGRP FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
BPGB-001 FUNDO DE INVESTIMENTO IMOBILIÁRIO,5934.36
BPG LOGÍSTICA I FUNDO DE INVESTIMENTO IMOBILIÁRIO,7386.87
EBT FUNDO DE INVESTIMENTO IMOBILIÁRIO,9491.08
FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL VAREJO FII,5110.54
HAMAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,916.74
FUNDO DE INVESTIMENTO IMOBILIARIO RBR PROPERTIES,2100.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL V FII,0.0
SHOPPING INTERNACIONAL GUARULHOS  FII,0.0
PARKING PARTNERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0
VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO,1020.05
CAM THRONE FUNDO DE INVESTIMENTO IMOBILIÁRIO,3181.92
IPS PB - FUNDO DE INVESTIMENTO IMOBILIÁRIO,1098.3
NOVA I - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,100.0
BRAZIL PROPERTIES INVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO,11.4
SOLARIUM FII - FUNDO DE INVESTIMENTO IMOBILIARIO,741.81
ALIANZA REAL ESTATE II FII,100.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CONVIDA SUAPE,10428.05
BANESTES RECEBIVEIS IMOBILIARIOS FII,100.0
G5 JOMAFIL - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,2809296.95
MULTI SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO FII,0.0
OPORTUNIDADE I FUNDO DE INVESTIMENTO IMOBILIÁRIO,23880.8
IZAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,19832.42
ALIANZA MULTIOFFICES - FUNDO DE INVESTIMENTO IMOBILIÁRIO,494.74
FUNDO DE INVESTIMENTO IMOBILIÁRIO CONTAGEM BTS - FII,134.14
V2 RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
NIHAL - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,706.82
TRIPLE A FUNDO DE INVESTIMENTO IMOBILIÁRIO,4291689.06
FUNDO DE INVESTIMENTO IMOBILIARIO SF - FII,5247.71
FUNDO DE INVESTIMENTO IMOBILIÁRIO TM - FII,51092.48
FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS  FII,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO GREEN TOWERS,527.05
FUNDO DE INVESTIMENTO IMOBILIARIO VOTORANTIM PATRIMONIAL XII,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SHOPPING,2921.1
TOP CENTER FUNDO DE INVESTIMENTO IMOBILIARIO,192.45
NORTHWEST INVESTIMENTOS IMOBILIÁRIOS EM SAÚDE FUND I - FII,1098.44
JT PREV FUNDO DE INVESTIMENTO IMOBILIÁRIO D. HAB,24089.42
BRIO REAL ESTATE II - FUNDO DE INVESTIMENTO IMOBILIÁRIO,6501100.0
PRIME 16 FUNDO DE INVESTIMENTO IMOBILIÁRIO,20000.0
PRAIA DO CASTELO FUNDO DE INVESTIMENTO IMOBILIÁRIO,1549347.02
FUNDO DE INVESTIMENTO IMOBILIÁRIO KEYCASH,2383.9
NF CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.41
LOFT II FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
VINCI LOGÍSTICA FII,11008905.01
XPCE RE FUNDO DE INVESTIMENTO IMOBILIÁRIO,539145.0
KINEA INDICES DE PREÇOS FII,30752.1
IRON CAPITAL REAL ESTATE I-FUNDO DE INVESTIMENTO IMOBILIÁRIO,311.83
FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,3611.83
OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO- FII,637.14
GOLDEN WEST VX FUNDO DE INVESTIMENTO IMOBILIARIO,320163.86
WHITE BEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,0.0
FUNDO DE INVESTIMENTO IMOBILIARIO ANTILHAS,594298.08
VIRACONDO FUNDO DE INVESTIMENTO IMOBILIARIO,53166.09
GENIAL MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO,38118.1
XP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,2819552.72
XPCE RE FII 2 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,1642418.36
BRL VI FUNDO DE INVESTIMENTO IMOBILIÁRIO,430625.27
GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,506.33
DIAMANTE FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
JIVE ATIVOS IMOBILIÁRIOS II - FII,74074.3
TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
PANORAMA PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,1438.32
FII BRASIL LAND,1000.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO FUTURO,975.47
TREECORP REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - I,2361.8
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LOGÍSTICA,147205.22
FUNDO DE INVESTIMENTO IMOBILIÁRIO QUINTAS,5599.06
FUNDO DE INVESTIMENTO IMOBILIÁRIO COLATERAL,13.88
HEDGE AAA FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
HEDGE LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,2000.0
FUNDO DE INVESTIMENTO IMOBILIARIO RBR ALPHA FUNDO DE FUNDOS,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO SUCCESPAR VAREJO,2971822.01
FUNDO DE INVESTIMENTO IMOBILIARIO HARMONIA,584489.24
TRADE INVEST CARE II FUNDO DE INVESTIMENTO IMOBILIÁRIO,980.22
FUNDO DE INVESTIMENTO IMOBILIÁRIO JAGUAR,9731.35
FUNDO DE INVESTIMENTO IMOBILIARIO MILLENIUM - FII,143.79
SJ AU LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,404.59
GRUPO RCFA FUNDO DE INVESTIMENTO IMOBILIARIO,1190.48
AIRPORT TOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,3297526.67
DEL MONTE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,9000.0
FII REC RECEBÍVEIS IMOBILIÁRIOS,319.18
SUNO AGRO FIAGRO-IMOBILIARIO - SUNO AGRO FII,5000.0
SICOOB AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,5109.94
SABUGAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,7353.3
BASILICA PARTNERS LED COPORATE,1000.0
RIZA ARCTIUM REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
XP CRÉDITO IMOBILIÁRIO FII,0.0
XP INDUSTRIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,147764.06
FUNDO DE INVESTIMENTO IMOB OURINVEST RENDA ESTRUTURADA,0.0
FUNDO DE INVESTIMENTO IMOB OURINVEST RENDA ESTRUTURADA,0.0
TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,6990113.99
FUNDO DE INVESTIMENTO IMOBILIARIO - OURINVEST RE I,167.44
FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI CRI,1100.0
ALIANZA TRUST RENDA IMOBILIARIA FII,189.89
XP MALLS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,176167946.97
FII IRIDIUM RECEBIVEIS IMOBILIARIOS,0.0
FII HOSPITAL UNIMED SUL CAPIXABA,5782.06
IMMOB I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1000.0
FUNDO DE INVESTIMENTO IMOBILIARIOS HIRE PROPERTIES,2090.0
TOP CENTER II FUNDO DE INVESTIMENTO IMOBILIARIO,0.0
PRAZO EDUCACIONAL - FII,9799.67
TRANCOSO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1509.56
VBI RENDIMENTOS IMOBILIARIOS I FII,4214.52
RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,1611.22
FII RBR RENDIMENTO HIGH GRADE,0.0
PÁTRIA RENDA URBANA - FII - RESPONSABILIDADE LIMITADA,15186093.61
VALORA CRI CDI FUNDO DE INVESTIMENTO IMOBILIARIO  FII,0.0
HUSI FUNDO DE INVESTIMENTO IMOBILIÁRIO,146005.82
PATRIA EDIFICIOS CORPORATIVOS  FII,944792.02
FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII,10890.76
FUNDO DE INVESTIMENTO IMOBILIARIO NOVA IGUACU,0.0
KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,23802.35
FII RBR CRÉDITO IMOBILIÁRIO ESTRUTURADO,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO F2ZZ,880.0
FII TORDESILHAS EMPREENDIMENTOS IMOBILIARIOS,18231.86
ENCONTRO DAS ÁGUAS II  - FUNDO DE INVESTIMENTO IMOBILIÁRIO,11619.42
LEGATUS SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO  FII,0.0
HECTARE CE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,1101.0
PRAZO FUNDO DE INVESTIMENTO IMOBILIÁRIO,1736.66
FUNDO DE INVESTIMENTO IMOBILIÁRIO CCPAR,7515.77
NE LOGISTIC FII,97.49
BRC RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,19522.17
FUNDO DE INVESTIMENTO IMOBILIÁRIO GV BLUE CHIP,4.71
VX XII - FUNDO DE INVESTIMENTO IMOBILIÁRIO,307.05
HABITAT RECEBÍVEIS PULVERIZADOS FII,14386.01
FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO,194.95
FUNDO DE INVESTIMENTO IMOBILIÁRIO BACURI,329793.87
RIO BRAVO CRÉDITO IMOBILIÁRIO HIGH GRADE FII,100.0
V2 PRIME PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,17490814.4
KINEA CO-INVESTIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO,8627.52
VBI ULIVING FUNDO DE INVESTIMENTO IMOBILIÁRIO,21023.06
FII MULTI RENDA URBANA,4440.21
JPP CAPITAL RECEBÍVEIS IMOBILIÁRIOS,659.59
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII VITACON,1.0
GENESIS MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,7191.91
XP SELECTION FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO,86.9
BFC FUNDO DE INVESTIMENTO IMOBILIÁRIO,7170.87
HECTARE DESENVOLVIMENTO STUDENT HOUSING - FII,435.74
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FII,1968.95
SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
