Nome_Fundo,Ativo_Liquidez_Valor_Disponibilidades
FUNDO DE INVESTIMENTO IMOBILIÁRIO SHOP. PÁTIO HIGIENÓPOLIS,3385.82
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,817.25
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,42489.75
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,1387.65
FUNDO DE INVESTIMENTO IMOBILIARIO RIOBRAVO RENDA CORPORATIVA,3304.32
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,3327.52
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,2259.4
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,2077.19
FUNDO DE INVESTIMENTO IMOBILIÁRIO RB LOGÍSTICA,4691.87
FII HOSPITAL DA CRIANCA,123.06
FII HOSPITAL DA CRIANCA,193.3
FII HOSPITAL DA CRIANÇA,189.72
FII HOSPITAL DA CRIANÇA,193.22
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,110.01
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,110.0
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,110.0
FUNDO DE INVEST. IMOBILIÁRIO CONTINENTAL SQUARE FARIA LIMA,110.0
FII TORRE NORTE,217.23
TORRE NORTE FII,198.82
FII TORRE NORTE,199.11
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TORRE NORTE,74710.49
FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,472515.38
FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,558626.11
FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,775179.35
FP. F ANDROMEDA FUNDO DE INVESTIMENTO IMOBILIÁRIO,1038068.93
FUNDO DE INVESTIMENTO IMOBILIÁRIO EUROPAR,53659.68
FUNDO DE INVESTIMENTO IMOBILIÁRIO EUROPAR,32510.98
FUNDO DE INVESTIMENTO IMOBILIÁRIO EUROPAR,86549.88
FUNDO DE INVESTIMENTO IMOBILIÁRIO EUROPAR,28071.1
ALMIRANTE BARROSO FII,148.5
FII EDIFÍCIO ALMIRANTE BARROSO,141.0
FII EDIFICIO ALMIRANTE BARROSO,173.93
FII EDIFÍCIO ALMIRANTE BARROSO,141.86
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,5320.53
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,5320.53
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,3984.14
FUNDO DE INVESTIMENTO IMOBILIÁRIO EDIFÍCIO OURINVEST,5284.96
BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,0.0
BB FUNDO DE INVESTIMENTO IMOBILIÁRIO PROGRESSIVO,0.0
BB FUNDO DE INVESTIMENTO IMOBILIARIO PROGRESSIVO,0.0
BB FUNDO DE INVESTIMENTO IMOBILIÁRIO PROGRESSIVO,0.0
FII TORRE ALMIRANTE,2130.37
FII TORRE ALMIRANTE,2101.0
FII TORRE ALMIRANTE,659.35
FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TORRE ALMIRANTE,76065.25
FII SHOPPING PARQUE D PEDRO,189.6
FII SHOPPING PARQUE D PEDRO,187.71
FII SHOPPING PARQUE D PEDRO,200.09
FII SHOPPING PARQUE DOM PEDRO,200.53
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,5631.94
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,3147.27
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,6193.83
FUNDO DE INVESTIMENTO IMOBILIARIO PENINSULA,8554.58
FII ANCAR IC,2000.0
FII ANCAR IC,1000.0
FII ANCAR IC,1000.0
FII ANCAR IC,1000.0
HOSPITAL NOSSA SENHORA DE LOURDES FII,120.59
FII HOSPITAL NOSSA SENHORA DE LOURDES,197.09
FII HOSPITAL NOSSA SENHORA DE LOURDES,195.98
FII HOSPITAL NOSSA SENHORA DE LOURDES,197.51
HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,408320.8
HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,620792.23
HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,177423.33
HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,767112.37
FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,5675.34
FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,4710.81
FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,7439.79
FUNDO DE INVESTIMENTO IMOBILIÁRIO FCM,7728.21
HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,1772.29
HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,2325.84
HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,797672.33
HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO,2116.31
FUNDO DE INVESTIMENTO IMOBILIARIO VEREDA - FII,50289.17
FUNDO DE INVESTIMENTO IMOBILIARIO VEREDA - FII,486.19
FUNDO DE INVESTIMENTO IMOBILIARIO VEREDA - FII,1546.52
FUNDO DE INVESTIMENTO IMOBILIARIO VEREDA - FII,486.19
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,6998.33
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,10131.59
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,10777.61
RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,40693.36
FII HOTEL MAXINVEST,203.24
HOTEL MAXINVEST FII,0.0
FII HOTEL MAXINVEST,184.35
FII HOTEL MAXINVEST,189673.02
FII BTG PACTUAL CORPORATE OFFICE FUND,195.4
FII BTG PACTUAL CORPORATE OFFICE FUND,194.43
FII BTG PACTUAL CORPORATE OFFICE FUND,257.72
FII BTG PACTUAL CORPORATE OFFICE FUND,252.69
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,22417.77
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,22417.77
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,22417.77
FUNDO RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO,24169.77
CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,71794.52
CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,69283.21
CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,39474.42
CSHG REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,5000.06
FUNDO DE INVESTIMENTO IMOBILIARIO PATRIMONIAL IV,286452.82
PROPERTY INVEST - FUNDO DE INVESTIMENTO IMOBILIÁRIO,76214.6
PROPERTY INVEST - FUNDO DE INVESTIMENTO IMOBILIÁRIO,20393.36
PROPERTY INVEST - FUNDO DE INVESTIMENTO IMOBILIÁRIO,21331.93
SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO,713.1
SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO,2122.77
SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO,1190.02
SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO,2029.88
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,1702.4
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,1103.1
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,2692.33
FUNDO DE INVESTIMENTO IMOBILIÁRIO SÃO FERNANDO,3791.24
SEQUOIA III RENDA IMOBILIÁRIA FII,94138.64
SEQUOIA III RENDA IMOBILIÁRIA FII,94138.64
SEQUOIA III RENDA IMOBILIÁRIA FII,94138.64
SEQUÓIA III RENDA IMOBILIÁRIA FII,1667.35
BTG PACTUAL FUNDO DE CRI FI IMOBILIARIO,159.11
BTG PACTUAL FUNDO DE CRI FI IMOBILIARIO,200.96
FII BTG PACTUAL FUNDO DE CRI,149.79
FII BTG PACTUAL FUNDO DE CRI,149.79
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,0.0
FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES,0.0
CIDADE JARDIM CONTINENTAL TOWER FII,1505.09
CIDADE JARDIM CONTINENTAL TOWER FII,1515.53
FII FLORIPA SHOPPING,198.58
FII FLORIPA SHOPPING,198.79
FLORIPA SHOPPING FII,227.13
FII FLORIPA SHOPPING,202.39
ITACOATIARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,137.18
ITACOATIARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,137.18
ITACOATIARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,137.18
ITACOATIARA FUNDO DE INVESTIMENTO IMOBILIÁRIO,137.18
FUNDO DE INVESTIMENTO IMOBILIARIO - FII PRIME PORTFOLIO,195.3
FII PRIME PORTFOLIO,198.45
FII PRIME PORTFOLIO,287.64
FII PRIME PORTFOLIO,273.86
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,84779.89
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,75920.69
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,946219.59
FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS,994626.68
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,575.49
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,2070.72
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,2290.33
MULTIGESTÃO RENDA COMERCIAL FUNDO DE INV. IMOBILIÁRIO,175017.22
DOVEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,18975.02
DOVEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,226861.72
DOVEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,15065.66
DOVEL FUNDO DE INVESTIMENTO IMOBILIÁRIO,18975.02
FII PARQUE DOM PEDRO SHOPPING CENTER,271.97
FII PARQUE DOM PEDRO SHOPPING CENTER,137.27
FII PARQUE DOM PEDRO SHOPPING CENTER,200.94
FII PARQUE DOM PEDRO SHOPPING CENTER,200.47
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CEDAE,12486.66
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CEDAE,13006.3
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CEDAE,20636.57
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CEDAE,10832.29
FII BTG PACTUAL FUNDO DE FUNDOS,206.84
BTG PACTUAL FUNDO DE FUNDOS FII,206.84
FII BTG PACTUAL FUNDO DE FUNDOS,198.5
FII BTG PACTUAL FUNDO DE FUNDOS,198.5
STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,855.08
STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,1217.47
STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,1249.52
STARX FUNDO DE INVESTIMENTO IMOBILIARIO - FII,162694.98
CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,33692.51
CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,5999.99
CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,4999.9
CSHG RECEBIVEIS IMOBILIÁRIOS FUNDO DE INV IMOBILIÁRIO - FII,503299.9
FII ANHANGUERA EDUCACIONAL,140.15
FII ANHANGUERA EDUCACIONAL,213.5
FII ANHANGUERA EDUCACIONAL,193.11
FII ANHANGUERA EDUCACIONAL,227.0
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,2440409.83
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,96405.44
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,142739.81
REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,807957.13
CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,5238.46
CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,4999.99
CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,71318.6
CSHG PRIME OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,4999.99
JPP FII,500.0
JPP FII,500.0
JPP FII,500.0
JPP FII,500.0
FII MAX RETAIL,166.52
FII MAX RETAIL,161.02
MAX RETAIL FII,145.75
FII MAX RETAIL,152.26
FII PRESIDENTE VARGAS,141697.03
PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,2650.35
PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,2845.94
PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,293925.15
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,1722.63
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,63087.61
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,63087.61
TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO,5940.05
MB FUNDO DE INVESTIMENTO IMOBILIÁRIO,4589.8
MB FUNDO DE INVESTIMENTO IMOBILIÁRIO,2587.16
MB FUNDO DE INVESTIMENTO IMOBILIÁRIO,2824.34
MB FUNDO DE INVESTIMENTO IMOBILIÁRIO,3817.48
FII CAMPUS FARIA LIMA,198.7
FII CAMPUS FARIA LIMA,192.5
FII CAMPUS FARIA LIMA,298.84
FII CAMPUS FARIA LIMA,199.16
FATOR VERITA FII,156110.77
FATOR VERITA FII,154793.25
FATOR VERITA FII,41477.68
FATOR VERITA FII,30601.49
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,90752.41
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,205109.1
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,598887.6
TAURUS PATRIMONIUM FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,396159.57
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,73311.03
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,4999.95
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,406659.26
CSHG LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,5000.05
GENERAL SHOPPING E OUTLETS DO BRASIL FII,0.0
GENERAL SHOPPING E OUTLETS DO BRASIL FII,0.0
GENERAL SHOPPING E OUTLETS DO BRASIL FII,0.0
GENERAL SHOPPING E OUTLETS DO BRASIL FII,0.0
BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
BTG PACTUAL LOGÍSTICA FII,0.0
BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,0.0
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,37158.14
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,35537.79
RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII,121529.46
KINEA RENDA IMOBILIARIA FII,30234.51
KINEA RENDA IMOBILIARIA FII,57696.58
KINEA RENDA IMOBILIARIA FII,29988.77
KINEA RENDA IMOBILIARIA FII,106425.73
SABIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,29.87
SABIA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,117193.56
SABIA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,645553.19
SABIA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,7171928.61
EXITUS DE INVESTIMENTO IMOBILIARIO - FII,151575.58
EXITUS DE INVESTIMENTO IMOBILIARIO - FII,4259.74
EXITUS DE INVESTIMENTO IMOBILIARIO - FII,1003453.36
EXITUS DE INVESTIMENTO IMOBILIARIO - FII,9435.65
ATRIUM NACOES UNIDAS FI IMOBILIARIO,117.34
ATRIUM NAÇÕES UNIDAS FII,117.34
ATRIUM NAÇÕES UNIDAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,117.34
FII ATRIUM NAÇÕES UNIDAS,117.34
VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,1349.28
VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,53460.13
VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,1917.28
VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,1080831.53
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,27129.34
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,27129.34
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,27129.34
BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,27129.34
FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,368.46
FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,31351.78
FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,171788.64
FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,454645.88
HEDGE ATRIUM SHOPPING SANTO ANDRÉ FUNDO DE INVEST IMOB,2661.03
HEDGE ATRIUM SHOPPING SANTO ANDRÉ FUNDO DE INVEST IMOB,1032.99
HEDGE ATRIUM SHOPPING SANTO ANDRÉ FUNDO DE INVEST IMOB,337.2
HEDGE ATRIUM SHOPPING SANTO ANDRÉ FUNDO DE INVEST IMOB,1147.3
OAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,133412.79
OAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,9008.75
OAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,3296.38
OAR FUNDO DE INVESTIMENTO IMOBILIÁRIO,4270.94
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA TRX LOGÍSTICA RENDA,11179.32
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA TRX LOGÍSTICA RENDA,11262.45
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA TRX LOGÍSTICA RENDA,10953.91
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA TRX LOGÍSTICA RENDA,39572.08
FUNDO DE INVESTIMENTO IMOBILIARIO DA REGIAO DO PORTO,2401.53
FUNDO DE INVESTIMENTO IMOBILIARIO DA REGIAO DO PORTO,2677.21
FUNDO DE INVESTIMENTO IMOBILIARIO DA REGIAO DO PORTO,2096.63
FUNDO DE INVESTIMENTO IMOBILIARIO DA REGIAO DO PORTO,4033.5
FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,1423.6
FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,2642.11
FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,2198.8
FUNDO DE INVESTIMENTO IMOBILIÁRIO THE ONE,4439.53
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO,9310.81
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO,11624.98
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO,11999.14
FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO,11860.5
RB CAPITAL ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO,230902.78
PARQUE ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,231020.94
PARQUE ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,230560.78
PARQUE ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO,1786.64
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,29439.7
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,42495.52
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,13379.07
CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA,11263.52
OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,34.96
OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,34.96
OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,34.96
OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,34.96
SALUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,70190.07
