Nome_Imovel,Percentual_Vacancia,Percentual_Inadimplencia
Hotel Indaiatuba Plaza,0.0,0.0
Hotel Ribeirão Preto,0.0,0.0
I Fashion Outlet Novo Hamburgo - 49%,0.08,0.01
IMÓVEL CONASA,,
IMÓVEL DEL CASTILHO,,
IMÓVEL SANTA CRUZ,1.0,0.0
INTERNACIONAL RIO,0.44,0.0
Ibis Budget Curitiba Centro (10 apartamentos)),0.0,0.0
Ibis Budget Jardins,0.0,0.0
Ibis Budget Paulista,0.0,0.0
Ibis Canoas (11 apartamentos),0.0,0.0
Ibis Congonhas,0.0,0.0
Ibis Styles Faria Lima,0.0,0.0
Ibis São Paulo Paulista,0.0,0.0
Ilha Grande  Mat 1135,0.0,0.0
Imbiribeira  Mat 942,0.0,0.0
Imirim,0.0,0.0
Imovel 3,0.0,0.0
Imovel 4,0.17,0.0
Imuna  Mat 10456,0.0,0.0
Imòvel  1,0.0,0.0
Imóvel 1,0.01,0.14
Imóvel 10,0.0,0.0
Imóvel 11,0.0,0.0
Imóvel 12,,
Imóvel 13,,
Imóvel 14,,
Imóvel 15,,
Imóvel 16,,
Imóvel 17,,
Imóvel 18,,
Imóvel 19,,
Imóvel 2,0.0,0.0
Imóvel 20,,
Imóvel 21,,
Imóvel 22,,
Imóvel 23,,
Imóvel 24,,
Imóvel 25,,
Imóvel 26,,
Imóvel 27,,
Imóvel 28,,
Imóvel 29,,
Imóvel 3,0.0,0.33
Imóvel 30,,
Imóvel 31,,
Imóvel 32,,
Imóvel 33,,
Imóvel 34,,
Imóvel 35,,
Imóvel 36,,
Imóvel 37,,
Imóvel 38,,
Imóvel 4,0.0,0.33
Imóvel 5,0.08,0.31
Imóvel 6,0.01,0.31
Imóvel 7,0.01,0.31
Imóvel 8,0.5,0.0
Imóvel 9,0.0,0.0
Imóvel I,,
Imóvel Ilha Plaza Shopping Center,0.03,0.1
Imóvel Navegantes SC,1.0,0.0
Imóvel Parque Novo Mundo SP,1.0,0.0
Imóvel Pavuna,1.0,0.0
Imóvel RB 115,0.0,0.0
Imóvel Shopping Belém,0.02,0.11
Imóvel2,0.0,1.0
Inbrands,,
Inconfidência,0.0,0.0
Indaiatuba,0.8,0.0
Indianópolis,0.0,0.0
Innovitá,,
Insper Instituto de Pesquisa,0.0,0.0
Intercity Nações Unidas,0.0,0.0
Intercity Premium Berrini,0.0,0.0
Intercity Premium Ibirapuera,0.0,0.0
Ipanema,0.0,0.0
Itaboraí,0.0,0.0
Itajaí - SC,0.0,0.0
Italianos,0.0,0.0
Itambé,0.0,0.0
Itapevi,1.0,0.0
Itaquaquecetuba,0.0,0.0
JATOBÁ,0.0,0.0
JHSF Aeroporto,,
JK FINANCIAL CENTER,0.0,0.0
JK1600,0.0,0.0
JUIZ DE FORA,0.0,0.0
JUNDIAÍ,0.0,0.0
JUÍZ DE FORA,0.0,0.0
Jabaquara ,0.0,0.0
Jaguarema do Meio  Mat 2510,0.0,0.0
Jaguaribe  Mat 1656,0.0,0.0
Jaguaré,0.0,0.0
Jardim Paulistano,0.0,0.0
Jardim da Saúde,0.0,0.0
Joaquim Floriano,0.0,0.0
João Dias,0.0,0.0
João Duro  Mat 169,0.0,0.0
João Marques  Mat 306,0.0,0.0
Jundiapeba,0.0,0.0
Jundiaí,0.0,1.0
Jundiaí Industrial Park,0.0,0.0
L Jd N Sra das Neves II  Mat 24872,0.0,0.0
L Jd N Sra das Neves II  Mat 24873,0.0,0.0
L Jd N Sra das Neves II  Mat 24874,0.0,0.0
L Jd N Sra das Neves II  Mat 24875,0.0,0.0
L Jd N Sra das Neves II  Mat 24876,0.0,0.0
L Jd N Sra das Neves II  Mat 24877,0.0,0.0
L Jd N Sra das Neves II  Mat 24878,0.0,0.0
L Jd N Sra das Neves II  Mat 24879,0.0,0.0
L Jd N Sra das Neves II  Mat 24880,0.0,0.0
L Jd N Sra das Neves II  Mat 24881,0.0,0.0
L Jd N Sra das Neves II  Mat 24882,0.0,0.0
L Jd N Sra das Neves II  Mat 24883,0.0,0.0
L Jd N Sra das Neves II  Mat 24884,0.0,0.0
L Jd N Sra das Neves II  Mat 24885,0.0,0.0
L Jd N Sra das Neves II  Mat 24886,0.0,0.0
L Jd N Sra das Neves II  Mat 24887,0.0,0.0
L'Essence Energie 1003,,
L'Essence Energie 2201,,
L'Essence Energie 501,,
L'Essence Energie 803,,
L'Essence Energie 903,,
LA PLAYA FESTMALL - SALA 204,0.0,0.0
LA PLAYA FESTMALL - SALA 205,0.0,0.0
LIBERDADE,0.0,0.0
Laboratório de Fluidos,,
Lac de Rose 402,,
Lagoa Seca  Mat 240,0.0,0.0
Lagoa Seca  Mat 378,0.0,0.0
Laranjeira dos Gomes  Mat 6676,0.0,0.0
Largo de Santa Rita,0.0,0.0
Lavandisca,0.0,0.0
Lavradio,0.0,0.0
Le Quartier,,
Leader Catete,0.0,0.0
Leader Natal,0.0,0.0
Leader Nova Iguaçu,0.0,0.0
Leblon,0.0,0.0
Leblon Office Tower,0.0,0.0
Leme,0.0,0.0
Libero loja,0.5,0.0
Limoal  Mat 388,0.0,0.0
Limoal  Mat 5744,0.0,0.0
Limoal  Mat 843,0.0,0.0
Linhares- ES,0.0,0.0
Loja 10,0.0,0.0
Loja 104,0.0,0.0
Loja 11,0.0,0.0
Loja 113,0.0,0.0
Loja 120,0.0,0.0
Loja 130,0.0,0.0
Loja 132,0.0,0.0
Loja 184,0.0,0.0
Loja 22,0.0,0.0
Loja 39,0.0,0.0
Loja 47,0.0,0.0
Loja 504,0.0,0.0
Loja 506,0.0,0.0
Loja 51,0.0,0.0
Loja 512,0.0,0.0
Loja 512-B,0.0,0.0
Loja 512-C,0.0,0.0
Loja 512-D,0.0,0.0
Loja 513,0.0,0.0
Loja 514,0.0,0.0
Loja 515,0.0,0.0
Loja 517,0.0,0.0
Loja 518,0.0,0.0
Loja 519,0.0,0.0
Loja 521,0.0,0.0
Loja 528,0.0,0.0
Loja 529,0.0,0.0
Loja 53,0.0,0.0
Loja 536,0.0,0.0
Loja 536-B,0.0,0.0
Loja 54,0.0,0.0
Loja 541,0.0,0.0
Loja 543,0.0,0.0
Loja 546,0.0,0.0
Loja 550,0.0,0.0
Loja 551,0.0,0.0
Loja 552,0.0,0.0
Loja 555,0.0,0.0
Loja 558,0.0,0.0
Loja 561,0.0,0.0
Loja 564,0.0,0.0
Loja 567,0.0,0.0
Loja 568,0.0,0.0
Loja 569,0.0,0.0
Loja 570,0.0,0.0
Loja 574,0.0,0.0
Loja 581,0.0,0.0
Loja 582,0.0,0.0
Loja 589,0.0,0.0
Loja 591,0.0,0.0
Loja 592,0.0,0.0
Loja 596,0.0,0.0
Loja 60,0.0,0.0
Loja 61,0.0,0.0
Loja 659,0.0,0.0
Loja 659-B,0.0,0.0
Loja 659-C,0.0,0.0
Loja 659-D,0.0,0.0
Loja 659-F,0.0,0.0
Loja 659-G,0.0,0.0
Loja 66,0.0,0.0
Loja 69,0.0,0.0
Loja 72,0.0,0.0
Loja 80,0.0,0.0
Loja 87,0.0,0.0
Loja 91,0.0,0.0
Loja 93,0.0,0.0
Loja 98,0.0,0.0
Loja Comercial,0.0,0.0
Loja PA-1,0.0,0.0
Loja PE-4,0.0,0.0
Loja PE-6,0.0,0.0
Loja PE-7,0.0,0.0
Loja RS-10,0.0,0.0
Loja RS-5,0.0,0.0
Loja e salas comerciais,0.21,0.0
Loja para uso comercial,0.25,0.0
Loja para uso comercial em centro urbano,0.12,0.0
Lojas Americanas S.A,0.0,0.0
Lojas Americanas S.A - Belem,0.0,0.0
Lojas Americanas S.A - Brasilia,0.0,0.0
Lojas Americanas S.A - Maceio,0.0,0.0
Lojas Americanas S.A - Nilopolis,0.0,0.0
Lojas Americanas S.A - Taquatinga,0.0,0.0
Lojas Belian - Capão Redondo,0.0,0.0
Lojas Belian - Centro de Santo André/SP,0.0,0.0
Lojas Belian - Guarulhos/SP,0.0,0.0
Lojas Belian - Lapa/SP,0.0,0.0
Lojas Belian - Maurá/SP,0.0,0.0
Lojas Belian - Mogi das Cruzes,0.0,0.0
Lojas Belian - Osasco/SP,0.0,0.0
Lojas Belian - Santo Amaro/SP,0.0,0.0
Lojas Belian - Santo André/SP,0.0,0.0
Lojas Belian - Santos/SP,0.0,0.0
Lojas Belian - Vila Nova Cachoeirinha/SP,0.0,0.0
Lojas Leader,0.0,0.0
Lucas do Rio Verde - MT,0.0,0.0
Luciana  Mat 37,0.0,0.0
MCO-Shopp.Center Iguatemi,0.0,0.0
MHR - ILHA DE CRETA 304,,
MHR - ILHA DE KARPATHOS 302,,
MHR - ILHA DE KARPATHOS 304,,
MHR - ILHA DE MIKONOS 304,,
MHR - ILHA DE SANTORINE 304,,
MONSENHOR CELSO,0.0,0.0
MOT  -  Morumbi  Officer Tower,0.0,0.0
MR SHAN BUSINESS OFFICE,0.81,0.0
Macaé,1.0,0.0
Macaé RJ,1.0,0.0
Magazine,0.0,0.0
Magna,0.0,0.0
Mamoaba  Mat 14319,0.0,0.0
Mamoaba  Mat 3917,0.0,0.0
Mamoaba  Mat 563,0.0,0.0
Mangabeira  Mat 459,0.0,0.0
Maracujá  Mat 5124,0.0,0.0
Maracujá  Mat 6386,0.0,0.0
Marajó  Mat 24891,0.0,0.0
Marechal Camara,0.0,0.0
"Marquês de Olinda, 51",0.0,0.0
"Marquês de Olinda, 70",0.0,0.0
Master Offices,0.0,0.0
Mata Marfim  Mat 3,0.0,0.0
Maxixe  Mat 2212,0.0,0.0
Megafort - Contagem,0.0,0.0
Meier,0.0,0.0
Meliá Jardim Europa,0.0,0.0
"Mem de Sá, 2º Pavimento",0.0,0.0
"Mem de Sá, 505",1.0,1.0
"Mem de Sá, Apartamento 303",0.0,0.0
"Mem de Sá, Loja A",0.0,0.0
"Mem de Sá, Loja B",0.0,0.0
Metropolitan,,
Miguel Couto,,
Miranda  Mat 480,0.0,0.0
Miranda  Mat 485,0.0,0.0
Moinhos Shopping,0.07,0.02
Monte Santo  Mat 842,0.0,0.0
Montese,0.0,0.0
Mooca Plaza Shopping - 20%,0.01,0.0
Morro Grande,0.0,0.0
Morumbi,0.0,0.0
Multimodal D Caxias,0.23,0.0
Mumbaba  P Esperança  Mat 1983,0.0,0.0
Mundo Novo I  Mat 523,0.0,0.0
Mundo Novo II  Mat 71,0.0,0.0
Muniz Barreto,0.0,0.0
Mutinga,0.0,0.02
NEW CENTURY,0.0,0.0
NIG - Loja de Rua Centro,0.0,0.0
NIT - Plaza Shopping,0.0,0.0
NOR - Norte Shopping,0.0,0.0
NOVA IGUAÇU,,
NOVA PAULISTA 726,0.0,0.0
Nascença do Piquiri  Mat 1638,0.0,0.0
Nascença do Piquiri  Mat 459,0.0,0.0
Nascença do Piquiri  Mat 790,0.0,0.0
Nascença do Piquiri II  Mat 232,0.0,0.0
Nome: Casa 30 Villa Garden,,
Nova Cantareira,0.0,0.0
Nova Iguaçu,0.0,0.0
Nova Iguaçu (C&C),0.0,0.0
Novo Horizonte I  Mat 1565,0.0,0.0
Novotel Porto Alegre Aeroporto (13 apartamentos),0.0,0.0
OUV - Loja de Rua Centro,0.0,0.0
OUVIDOR,0.0,0.0
Osasco,0.0,0.0
Osasco (B2W e Royality),0.0,0.0
P Serrota  Mat 3693,0.0,0.0
P Serrota  Mat 5526,0.0,0.0
PARQUE PAULISTA,0.0,0.0
PIEM005,0.0,0.0
PIEM006,0.0,0.0
PIEM007,0.0,0.0
PIEM008,1.0,0.0
PIEM012,0.0,0.0
PIEM035,0.0,0.0
PIEM036,0.0,1.0
PIEM037,1.0,0.0
PIEM038,0.0,0.0
PIEM039,1.0,0.0
PIEM042,1.0,0.0
PIEM043,1.0,0.0
PIEM044,1.0,0.0
PIEM045,1.0,0.0
PIEM046,1.0,0.0
PIEM047,1.0,0.0
PIEM048,1.0,0.0
PIEM049,1.0,0.0
PIEM050,1.0,0.0
PIEM051,0.0,0.0
PIEM052,1.0,0.0
PIEM053,1.0,0.0
PIEM054,1.0,0.0
PIEM055,1.0,0.0
PIEM056,1.0,0.0
PIEM057,0.0,0.0
PIEM058,1.0,0.0
PIEM059,1.0,0.0
PIEM060,1.0,0.0
PIEM061,1.0,0.0
PIEM062,1.0,0.0
PIEM063,1.0,0.0
PIEM065,1.0,0.0
PIEM067,1.0,0.0
PIEM068,1.0,0.0
PIEM069,0.0,0.0
PIEM072,0.0,0.0
PIEM075,1.0,0.0
PORTO ALEGRE - 7 SET,0.0,0.0
PQ CULTURAL PAULISTA,0.0,0.0
PSO PIRACICABA,0.0,0.0
Pacaembu,0.0,0.0
Padre Claret,0.0,0.0
Paes Leme,0.0,0.0
Pajuçara 131,1.0,0.0
Pajuçara 175,1.0,0.0
Panorama,0.0,0.94
Paralela,0.0,0.0
Parauapebas- PA,0.0,0.0
Paraupebas,0.0,0.0
Paraíso  Mat 431,0.0,0.0
Parnamirim  Mat 19238 e 19212,1.0,0.0
Parobe,0.0,0.0
Parque Dom Pedro Shopping,0.02,0.02
Parque Shopping Maia,0.2,0.18
Pedreira,0.0,0.0
Pedro Vicente,,
Pedroso,0.0,0.0
Penha,0.0,0.0
Petrolina - PE,0.0,0.0
Pib Sumaré,0.0,0.0
Pilkington,0.0,0.0
Pindamonhangaba,0.0,0.0
Pirelli,0.0,0.0
Pirituba,0.0,0.0
Planalto Paulista,0.0,0.0
Polo Shopping Indaiatuba,0.14,0.31
Popocas  Mat 7389,0.0,0.0
Popocas  Mat 7408,0.0,0.0
Portal,0.0,0.0
Portal Auto Shopping,0.3,0.23
Porto Vida Residencial,,
Porto Vista,,
Posto de Combustível,0.0,0.0
Power Shopping Centerminas,0.45,0.0
Praia Grande 502,,
Praça Capital - Bloco 02,,
Praça Montivideo,0.25,0.0
Praça Rio Grande Shopping,1.0,0.0
Premier Blanc 2302,,
Premier L'Adresse 1100,,
Premier L'Adresse 2100,,
Premier L'Adresse 2400,,
Premier L'Adresse 2700,,
Premier L'Adresse 2800,,
Premier L'Adresse 2900,,
Premier L'Allure 1601,,
Premier L'Allure 1801,,
Premier L'Allure 3201,,
Premier L'Allure 3301,,
Premier L'Allure 501,,
Premier Vision 2302,,
Premier Vision 2702,,
Premier Vision 2902,,
Premier Vision 3102,,
Premier Vision 3202,,
Premier Vision 3502,,
Premier Vision 3701,,
Premier Vision 3801,,
Premier Vision 3802,,
Primeiro Rio  Mat 504,0.0,0.0
Primeiro Rio  Mat 759,0.0,0.0
Primeiro de Março,0.0,1.0
Projeto Arbol (Idea Zarvos SPE 15 Ltda),,
Projeto Flora (Idea Zarvos SPE 24 Ltda),,
Projeto das Américas,0.0,0.0
Prédio Carlos Gomes,0.25,0.0
Prédio Dom Pedro,0.25,0.0
Prédio Santo Amaro,0.0,0.0
Pátio da Marítima,,
Pátio do Colégio,,
Quality Jardins,0.0,0.0
Quarai,0.0,0.0
Quitaúna,0.0,0.0
REC - Loja de Rua Centro,0.0,0.0
RECIFE - R. DO IMPE,0.0,0.0
RIBEIRAO PRETO,0.0,0.0
RIO - PÇA. PIO X,0.0,0.0
RIO-CANDELÁRIA,0.0,0.0
Rancho Vendaval  Mat 220,0.0,0.0
Real Parque,0.0,0.0
Recife,0.0,0.0
Recreio dos Bandeirantes,0.0,0.0
Residencial os Inconfidentes,,
Restaurante Ed. Vitor Malzoni - Torre Sul,0.0,0.0
Reve Leblon,,
Riacho Fundo  Mat 1272,0.0,0.0
Ribeirão Preto - SP,0.0,0.0
Ricardo Jafet,0.0,0.0
Rio Branco 255/257,0.0,0.0
Rio Branco 45,0.0,0.0
Rio Claro,,
Riserva,,
Riverside,0.0,0.0
Rodoshopping Fernão Dias,0.0,0.2
Rodrigo Silva,1.0,0.0
Rótula,0.0,0.0
S BERNARDO CAMPO,0.0,0.0
S Bica  Mat 191,0.0,0.0
S Eng dos Prazeres  Mat 905,0.0,0.0
S Francisco  Mat 1439,0.0,0.0
S Gume  Mat 8,0.0,0.0
S Jangada  Mat 504,0.0,0.0
S Jangada  Mat 508,0.0,0.0
S José  Mat 2615,0.0,0.0
S Limoal  Mat 217,0.0,0.0
S Luiz  Mat 440,0.0,0.0
S Maxixe  Mat 594,0.0,0.0
S Miguel II  Mat 2133,0.0,0.0
S Pedro  Mat 24893,0.0,0.0
S Pedro e Santo Céu  Mat 24896,0.0,0.0
S Riacho  Mat 6794,0.0,0.0
S Roque  Mat 2076,0.0,0.0
S S Francisco  Mat 1769,0.0,0.0
S S José  Mat 8464,0.0,0.0
S S João  Mat 3352,0.0,0.0
S Santa Maria  Mat 636,0.0,0.0
S Santo Antonio  Mat 164,0.0,0.0
S Sebastião  Mat 2217,0.0,0.0
S ou F Macarujá  Mat 5680,0.0,0.0
SANTO ANDRÉ,0.0,0.0
SANTOS,0.0,0.0
SAO CAETANO DO SUL,0.0,0.0
SCRS - 516 (W3),0.0,0.0
SEDE I,0.72,0.0
SHOPPING PÁTIO ALCÂNTARA,0.0,0.0
SIR-Shopp.C.Iguatemi Rio,0.0,0.0
SJC,0.0,0.0
SLZ - Loja de Rua Centro,0.0,0.0
SPC - Loja de Rua Centro,0.0,0.0
SUPER VAR E GOV MT,0.0,0.0
SUPER VAR E GOV RS,0.0,0.0
SVB - Shopping Barra,0.0,0.0
SVP-Shopp.Piedade Barris,0.0,0.0
Sala 1501 Minasbank,0.0,0.0
Sala 1502 Minasbank,0.0,0.0
Sala 1503 Minasbank,0.0,0.0
Sala comercial em centro urbano,1.0,0.0
Salvador,0.0,1.0
Saneamento Tocantins,0.0,0.0
Santa Cecília,0.0,0.0
Santa Efigênia,0.0,0.0
Santa Rosa,0.0,0.0
Santa Terezinha  Mat 319,0.0,0.0
Santo André,0.0,0.0
Santos,0.0,0.0
Sao Gabriel,0.0,0.0
Sapiranga,0.0,0.0
Sapé  Mat 7554,0.0,0.0
Schahin,0.0,0.0
Scharlau,0.0,0.0
Seasons,,
Senador Queirós,0.0,0.0
Senhor dos Passos,0.0,0.0
Sercom Taboão,0.0,0.0
"Sernambetiba, 1105",0.0,0.0
Serrota  Mat 24890,0.0,0.0
Serrota  Mat 24895,0.0,0.0
Serrote de Cima  Mat 25054,0.0,0.0
Sete de Setembro,0.0,1.0
Shooping Maceió,0.0,0.0
Shopping Bonsucesso,0.03,0.13
"Shopping Center Penha - 87,5628%",0.02,0.04
Shopping Center Piedade,0.02,0.0
Shopping Center Pátio Belém,0.0,0.0
Shopping Crystal,0.11,0.0
Shopping Eldorado,0.01,0.07
Shopping Heliópolis,0.0,0.0
Shopping Internacional Guarulhos,0.02,0.1
Shopping Jardim Sul,0.0,0.0
Shopping Paralela,0.06,0.14
Shopping Patio Higienópolis,0.02,0.02
Shopping Praça Rio Grande,0.21,0.22
Shopping Sulacap,0.16,0.0
Shopping Taboão Plaza Outlet,0.32,0.0
Shopping West Plaza,0.17,0.02
Shoppiung Cidade,0.01,0.01
Sitio São Miguel,0.0,0.0
Sorocaba,0.0,0.0
Sossêgo  Mat 24901,0.0,0.0
Sossêgo  Mat 8278,0.0,0.0
Srinhaém,0.0,1.0
Staybridge Suites São Paulo,0.0,0.0
Sudoeste - Brasília,0.0,0.0
Sumaré,0.0,0.0
Supermercado Bahamas,0.0,0.0
SÃO GONÇALO - ALC,0.0,0.0
SÃO GONÇALO - CENT,0.0,0.0
SÃO JOÃO DE MERETI,1.0,0.0
SÃO MATEUS,0.0,0.0
São Bernardo Plaza Shopping - 35%,0.05,0.0
São Caetano,0.0,0.0
São Gonçalo,0.0,0.0
São Joaquim,1.0,0.0
São José - SC,0.0,0.0
São Luiz,0.0,0.0
São Paulo Corporate Towers - 100%,0.58,0.0
Sítio Anacé  Mat 831,0.0,0.0
Sítio Porteira de Ferro,0.0,0.0
Sítio Taguaíba,0.0,0.0
Sócrates,0.0,0.0
T Rua da Guia  Recife  Mat 25809,0.0,0.0
TIJ - Loja de Rua Tijuca,0.0,0.0
TLCH - BL1 APTO1201,,
TLCH - BL1 APTO1202,,
TLCH - BL1 APTO1204,,
TLCH - BL1 APTO1205,,
TLCH - BL1 APTO1304,,
TLCH - BL2 APTO1001,,
TLCH - BL2 APTO1201,,
TLCH - BL2 APTO1202,,
TLCH - BL2 APTO1204,,
TLCH - BL2 APTO1205,,
TLCH - BL2 APTO1301,,
TLCH - BL2 APTO1305,,
TLCH - BL2 APTO1401,,
TLCH - BL3 APTO1201,,
TLCH - BL3 APTO1301,,
TLCH - BL3 APTO905,,
TLCH - BL4 APTO1002,,
TLCH - BL4 APTO1201,,
TLCH - BL4 APTO1202,,
TLCH - BL4 APTO1204,,
TLCH - BL4 APTO1301,,
TLCH - BL4 APTO1304,,
TLCH - BL4 APTO901,,
TORRES DO JARDIM I - Torre 1 - unid 102,,
TORRES DO JARDIM I - Torre 1 - unid 123,,
TORRES DO JARDIM I - Torre 1 - unid 125,,
TORRES DO JARDIM I - Torre 1 - unid 23,,
TORRES DO JARDIM I - Torre 1 - unid 25,,
TORRES DO JARDIM I - Torre 1 - unid 53,,
TORRES DO JARDIM I - Torre 1 - unid 65,,
TORRES DO JARDIM I - Torre 1 - unid 72,,
TORRES DO JARDIM I - Torre 1 - unid 74,,
TORRES DO JARDIM I - Torre 2 - unid 1,,
TORRES DO JARDIM I - Torre 2 - unid 102,,
TORRES DO JARDIM I - Torre 2 - unid 105,,
TORRES DO JARDIM I - Torre 2 - unid 115,,
TORRES DO JARDIM I - Torre 3 - unid 102,,
TORRES DO JARDIM I - Torre 3 - unid 11,,
TORRES DO JARDIM I - Torre 3 - unid 12,,
TORRES DO JARDIM I - Torre 3 - unid 2,,
TORRES DO JARDIM I - Torre 3 - unid 45,,
TORRES DO JARDIM I - Torre 3 - unid 95,,
TORRES DO JARDIM III - Torre 1 - unid 102,,
TORRES DO JARDIM III - Torre 1 - unid 122,,
TORRES DO JARDIM III - Torre 1 - unid 2,,
TORRES DO JARDIM III - Torre 1 - unid 32,,
TORRES DO JARDIM III - Torre 1 - unid 61,,
TORRES DO JARDIM III - Torre 2 - unid 105,,
TORRES DO JARDIM III - Torre 2 - unid 135,,
TORRES DO JARDIM III - Torre 2 - unid 42,,
TORRES DO JARDIM III - Torre 2 - unid 46,,
TORRES DO JARDIM III - Torre 3 - unid 105,,
TORRES DO JARDIM III - Torre 3 - unid 106,,
TORRES DO JARDIM III - Torre 3 - unid 32,,
TORRES DO JARDIM III - Torre 3 - unid 45,,
TORRES DO JARDIM III - Torre 3 - unid 92,,
TORRES DO JARDIM III - Torre 3 - unid 95,,
Taboão da Serra,0.0,0.0
Tabuleirinho  Mat 2179,0.0,0.0
Taguatinga,0.0,0.0
Tancredo Neves,0.0,0.0
Taquari,0.0,0.0
Tech Town,0.0,0.0
Telha Norte,0.0,0.0
Teodoro Sampaio,0.0,0.0
Terminal Integrador de Santa Luzia,0.0,0.0
Thera Coporate,0.2,0.0
Tivoli Shopping - 59%,0.14,0.02
Torre Rio Sul,0.0,0.0
Torre de Elevadores - Interlagos - SP,0.0,0.0
Toscanini,,
Tower Bridge Corporate,0.36,0.0
Travessa do Ouvidor,0.0,0.0
Tryp Berrini,0.0,0.0
Tryp Iguatemi,0.0,0.0
Tryp Itaim,0.0,0.0
Tryp Paulista,0.0,0.0
URB-RIO - CENTRO,0.0,0.0
URB-SP - MONÇÕES,0.0,0.0
Umuarama - PR,0.0,0.0
Unidade  127,,
Unidade  179,,
Unidade  217,,
Unidade  267,,
Unidade  97,,
Unidade 102,,
Unidade 105,,
Unidade 108,,
Unidade 113,,
Unidade 116,,
Unidade 119,,
Unidade 121,,
Unidade 124,,
Unidade 132,,
Unidade 135,,
Unidade 138,,
Unidade 141,,
Unidade 143,,
Unidade 146,,
Unidade 149,,
Unidade 151,,
Unidade 154,,
Unidade 157,,
Unidade 159,,
Unidade 162,,
Unidade 165,,
Unidade 167,,
Unidade 168,,
Unidade 173,,
Unidade 176,,
Unidade 181,,
Unidade 184,,
Unidade 186,,
Unidade 187,,
Unidade 192,,
Unidade 195,,
Unidade 198,,
Unidade 203,,
Unidade 206,,
Unidade 209,,
Unidade 211,,
Unidade 225,,
Unidade 228,,
Unidade 236,,
Unidade 239,,
Unidade 241,,
Unidade 244,,
Unidade 247,,
Unidade 255,,
Unidade 258,,
Unidade 261,,
Unidade 269,,
Unidade 31,,
Unidade 34,,
Unidade 37,,
Unidade 42,,
Unidade 45,,
Unidade 48,,
Unidade 53,,
Unidade 56,,
Unidade 59,,
Unidade 61,,
Unidade 64,,
Unidade 67,,
Unidade 72,,
Unidade 75,,
Unidade 78,,
Unidade 83,,
Unidade 86,,
Unidade 89,,
Unidade 91,,
Unidade 94,,
Unidade de Leme,0.0,0.0
Unidade de Taboao da Serra,0.0,0.0
Unidade de Valinhos,0.0,0.0
"Uruguaiana, 76",0.0,0.0
"Uruguaiana, 78",0.0,0.0
VIX - Loja Vitória,1.0,0.0
VOLTA REDONDA-CEN,0.0,0.0
Vacaria,0.0,0.0
Vale Araguari,0.0,0.0
Vale do Mumbaba  Mat 483,0.0,0.0
Varzea Cercada  Mat 8277,0.0,0.0
Vasco da Gama,0.0,0.0
Venda Nova,0.0,0.0
Via Anchieta,0.0,0.0
Via Parque Shopping,0.03,0.15
Vila Ipiranga,0.0,0.0
Vila Mascote,0.0,0.0
Vila Olímpia Corporate,0.13,0.0
Vilhena - RO,0.0,0.0
Villaggio Lake & Gardens,,
Ville Celestine - Residence Service,,
Visage Arena 1701,,
Visage Arena 2702,,
Visage Arena 401,,
Visage Oeste 1501,,
Visage Oeste 1504,,
Visage Oeste 2001,,
Visage Oeste 201,,
Visage Oeste 2201,,
Visage Sudoeste 1401,,
Visage Sudoeste 2201,,
Visage Sudoeste 801,,
Visage Sudoeste 803,,
Visconde de Inhaúma,0.0,1.0
Visconde de Pirajá,0.0,0.0
Visison,,
WTORRE JK - TORRE D,0.61,0.0
WTORRE JK - TORRE E,0.24,0.0
West Shopping,0.04,0.06
Wtorre Morumbi,1.0,0.0
Wyndham Berrini,0.0,0.0
jundiai Cica,0.0,0.0
não aplicavel,,
