CNPJ_Fundo,Data_Referencia_x,Versao_x,Classe,Nome_Imovel,Endereco_x,Area_x,Numero_Unidades_x,Outras_Caracteristicas_Relevantes_x,Percentual_Vacancia,Percentual_Inadimplencia,Percentual_Receitas_FII,Percentual_Locado,Percentual_Vendido,Percentual_Conclusao_Obras_Realizado,Percentual_Conclusao_Obras_Previsto,Custo_Construcao_Realizado,Custo_Construcao_Previsto,Percentual_Imovel_Total_Investido_x,Data_Referencia_y,Versao_y,Endereco_y,Area_y,Numero_Unidades_y,Outras_Caracteristicas_Relevantes_y,Percentual_Imovel_Total_Investido_y,Categoria,Data_Referencia,Versao,Endereco,Data_Alienacao,Area,Numero_Unidades,Outras_Caracteristicas_Relevantes,Percentual_Imovel_Total_Investido,Percentual_Imovel_PL
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,225953,"Rua Itacema, 85 - 41",190.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,278659,"Avenida Sabiá, 825 - 1803",28.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,2024-12-31,1.0,"Rua Bela Cintra, 1332 - 111",2024-10-23,134.0,1.0,,,0.03
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,230492,"Rua Tabapuã, 542 - 601",96.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,495825,"Rua Almirante Marques Leão, 267 - 0031",38.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,6197039,Rua General Goes Monteiro 8,94.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,2024-12-31,1.0,Rua General Goes Monteiro 8,2024-11-04,94.0,1.0,,,0.02
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,3181148,"Rua do Catete, 129 - 208",71.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,6197036,"Rua Marquês de São Vicente, 226 - 101",124.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,310969,"Rua Joel Carlos Borges, 60 - 806",48.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,225593,Rua Pedroso Alvarenga 660 - 111,90.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,2918833,"Rua Professor Abelardo Lóbo, 74 - 401",146.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,2916271,Rua General Goes Monteiro 08 - 102g,94.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,2085026,Rua Professor Gastão Bahiana 615 - 803,119.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,1650045,Rua Ministro Armando de Alencar 16 - 203,79.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,138581,"Avenida Nove de Julho, 2976 - 81",70.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,684391,"Rua Borges Lagoa, 1246 - 32",112.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-09-30,1,imóveis para venda acabados,3180702,Alameda dos Tupiniquins 167 - 1,150.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,2918833,"Rua Professor Abelardo Lóbo, 74 - 401",146.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,6197028,"Rua Guilherme Barbosa de Melo, 84 - 94",93.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,155576,"Avenida Nove de Julho, 3183 - 72",68.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,310971,"Rua Joel Carlos Borges, 60 - 808",48.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,225953,"Rua Itacema, 85 - 41",190.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,1652347,Rua Viúva Lacerda 249 - 107 Bloco 2,93.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,294608,"Alameda dos Aicás, 590 - 64",82.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,230492,"Rua Tabapuã, 542 - 601",96.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,1586416,"Rua Maestro Francisco Braga, 181 - 103",65.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,3402446,"Rua Henrique Oswald, 140 - 108",100.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,2948326,"Rua Major Rubens Vaz, 702 - 205",82.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,3181148,"Rua do Catete, 129 - 208",71.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,1532019,Avenida Nossa Senhora de Copacabana 1039 - 602,140.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,2073247,Rua Barata Ribeiro 83 - 1201,106.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,3716196,,,,Apartamento residencial para venda,,,,,,,,,,0.0,,,,,,,,,2024-06-30,2.0,"Praia de Botafogo, 472 - 1004",2024-05-07,76.0,1.0,,,0.01
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,896551,Rua Luminárias - 274 - 21,170.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,279995,"Rua Inhambu, 1325 - 103",52.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,159424,"Rua Capitão Pinto Ferreira, 62 - 23",110.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,225897,"Rua Pedroso Alvarenga, 86 - 41",106.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,2239794,Rua Inhanga 7 - 302,105.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,924319,"Rua Doutor Jesuíno Maciel, 1616 - 11",70.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,495825,"Rua Almirante Marques Leão, 267 - 0031",38.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,2874735,Avenida Fagundes Filho 1097 - 41B,66.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,225593,Rua Pedroso Alvarenga 660 - 111,90.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,903050,"Rua João Moura, 1391 - 52",72.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,2257639,Rua Marquês de Olinda 78 - 302,87.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,272488,"Rua Inhambu, 532 - 62",114.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,242620,"Rua Maria Figueiredo, 502 - 101",161.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,232696,"Rua Tabapuã, 281 - 112",125.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,728939,Alameda dos Guaiós 479,61.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,210309,"Rua Lisboa, 403 - 54",103.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,2235568,Rua Dias Da Rocha 86 - 201,98.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,1650045,Rua Ministro Armando de Alencar 16 - 203,79.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,2905784,"Rua Jardim Botânico, 192 - 602",95.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,6196957,"Rua Guarará, 100 - 13",71.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,278659,"Avenida Sabiá, 825 - 1803",28.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,2024-12-31,1.0,"Rua Bela Cintra, 1332 - 111",2024-10-23,134.0,1.0,,,0.03
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,3124380,"Rua Macedo Sobrinho, 46 - 104",97.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,278203,"Avenida Juriti, 558 - 71",126.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,1565792,Rua Barata Ribeiro 532 - 702 - Privilégio,126.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,269122,"Rua Monte Aprazível, 109 - 14",35.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,2178655,Rua Barata Ribeiro 687 - 101,104.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,225899,"Rua Pedroso Alvarenga , 86 - 43",107.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,480667,Rua Major Diogo 633 - 61,64.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,269123,"Rua Monte Aprazível, 109 - 16",35.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,2916271,Rua General Goes Monteiro 08 - 102g,94.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,695580,Rua Agostinho Rodrigues Filho 410 - 61,153.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,576329,"Rua Clélia, 683 - 306",47.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,310969,"Rua Joel Carlos Borges, 60 - 806",48.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,664793,"Rua Doutor Dolzani, 208 - 73",39.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,684391,"Rua Borges Lagoa, 1246 - 32",112.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,232684,"Rua Tabapuã, 281 - 52",122.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,138581,"Avenida Nove de Julho, 2976 - 81",70.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,3171767,Rua Coelho Neto 82 - 604,85.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,3180702,Alameda dos Tupiniquins 167 - 1,150.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,2176943,Rua Assunção 71 - 301,118.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,2256594,"Rua General Tasso Fragoso, 16 - 501",155.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,2127122,"Rua Voluntários da Pátria, 389 - 301",101.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,1589178,Rua Barata Ribeiro 280 - 802,119.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,2366855,Avenida Epitácio Pessoa 2566 - 601,71.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,730475,Rua dos Democratas 799,140.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,223298,"Rua Itacema, 366 - 21",145.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,6197019,"Avenida Epitácio Pessoa, 2566 - 608",72.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,155524,"Alameda Lorena, 706 - 32",135.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,6197036,"Rua Marquês de São Vicente, 226 - 101",124.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
24.796.967/0001-90,2024-12-31,1,imóveis para venda acabados,2085026,Rua Professor Gastão Bahiana 615 - 803,119.0,1.0,Apartamento residencial para venda,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-03-31,1,imóveis para venda acabados,SOLANGE,"Rodovia dos Romeiros, s/n, Trindade - GO",212186.0,1698.0,"Loteamento, VGV: R$ 113,45 milhões",,,,,,,,,,0.96,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-03-31,1,imóveis para venda acabados,MARIA MADALENA,"Rodovia GO-060, s/n, Turvânia- GO",30156.0,150.0,"Loteamento, VGV: R$ 8,06 milhões",,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-03-31,1,imóveis para venda acabados,NOVA CANAA,"Ruas NC-07 e NC-08, s/n, Trindade - GO",11440.0,44.0,"Loteamento, VGV: R$ 2,81 milhões",,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-03-31,1,imóveis para venda acabados,PORTAL DO LAGO,"Portal do Lago I e II, Catalão - GO",7682.0,30.0,"Loteamento, VGV: R$ 2,12 milhões",,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-06-30,1,imóveis para venda acabados,MARIA MADALENA,"Rodovia GO-060, s/n, Turvânia- GO",30156.0,150.0,"Loteamento, VGV: R$ 8,06 milhões",,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-06-30,1,imóveis para venda acabados,SOLANGE,"Rodovia dos Romeiros, s/n, Trindade - GO",212186.0,1698.0,"Loteamento, VGV: R$ 113,45 milhões",,,,,,,,,,0.96,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-06-30,1,imóveis para venda acabados,NOVA CANAA,"Ruas NC-07 e NC-08, s/n, Trindade - GO",11440.0,44.0,"Loteamento, VGV: R$ 2,81 milhões",,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-06-30,1,imóveis para venda acabados,PORTAL DO LAGO,"Portal do Lago I e II, Catalão - GO",7682.0,30.0,"Loteamento, VGV: R$ 2,12 milhões",,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-09-30,1,imóveis para venda acabados,PORTAL DO LAGO,"Portal do Lago I e II, Catalão - GO",7682.0,30.0,"Loteamento, VGV: R$ 2,12 milhões",,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-09-30,1,imóveis para venda acabados,MARIA MADALENA,"Rodovia GO-060, s/n, Turvânia- GO",30156.0,150.0,"Loteamento, VGV: R$ 8,06 milhões",,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-09-30,1,imóveis para venda acabados,SOLANGE,"Rodovia dos Romeiros, s/n, Trindade - GO",212186.0,1698.0,"Loteamento, VGV: R$ 113,45 milhões",,,,,,,,,,0.96,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-09-30,1,imóveis para venda acabados,NOVA CANAA,"Ruas NC-07 e NC-08, s/n, Trindade - GO",11440.0,44.0,"Loteamento, VGV: R$ 2,81 milhões",,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-12-31,1,imóveis para venda acabados,PORTAL DO LAGO,"Portal do Lago I e II, Catalão - GO",7682.0,30.0,"Loteamento, obras 100% concluídas.",,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-12-31,1,imóveis para venda acabados,NOVA CANAA,"Ruas NC-07 e NC-08, s/n, Trindade - GO",11440.0,44.0,"Loteamento, obras 100% concluídas.",,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-12-31,1,imóveis para venda acabados,SOLANGE,"Rodovia dos Romeiros, s/n, Trindade - GO",212186.0,790.0,"Loteamento, obras 100% concluídas.",,,,,,,,,,0.96,,,,,,,,,,,,,,,,,
25.032.881/0001-53,2024-12-31,1,imóveis para venda acabados,MARIA MADALENA,"Rodovia GO-060, s/n, Turvânia- GO",30156.0,150.0,"Loteamento, obras 100% concluídas.",,,,,,,,,,0.01,,,,,,,,,,,,,,,,,
26.191.053/0001-20,2024-03-28,1,imóveis para venda acabados,Não possui informação apresentada,Não possui informação apresentada,0.0,0.0,Não possui informação apresentada,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
26.191.053/0001-20,2024-06-28,1,imóveis para venda acabados,Não possui informação apresentada,Não possui informação apresentada,0.0,0.0,Não possui informação apresentada,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
26.642.834/0001-94,2024-03-28,1,imóveis para venda acabados,RAPOSO,"Av. Gaivotas, 520 - Nova Lima - MG",89983.18,1.0,Terreno de ~89 mil m² onde funcionava Data Center. Matrículas: 65170 114752 160399,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,
26.642.834/0001-94,2024-03-28,1,imóveis para venda acabados,EMGEA,Diversos,119153.17,24.0,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,
26.642.834/0001-94,2024-06-30,1,imóveis para venda acabados,EMGEA,Diversos,119153.17,24.0,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,
26.642.834/0001-94,2024-06-30,1,imóveis para venda acabados,RAPOSO,"Av. Gaivotas, 520 - Nova Lima - MG",89983.18,1.0,Terreno de ~89 mil m² onde funcionava Data Center. Matrículas: 65170 114752 160399,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,
26.642.834/0001-94,2024-09-30,1,imóveis para venda acabados,EMGEA,Diversos,119153.17,24.0,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,
26.642.834/0001-94,2024-09-30,1,imóveis para venda acabados,RAPOSO,"Av. Gaivotas, 520 - Nova Lima - MG",89983.18,1.0,Terreno de ~89 mil m² onde funcionava Data Center. Matrículas: 65170 114752 160399,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,
26.642.834/0001-94,2024-12-31,1,imóveis para venda acabados,RAPOSO,"Av. Gaivotas, 520 - Nova Lima - MG",89983.18,1.0,Terreno de ~89 mil m² onde funcionava Data Center. Matrículas: 65170 114752 160399,,,,,,,,,,0.67,,,,,,,,,,,,,,,,,
26.642.834/0001-94,2024-12-31,1,imóveis para venda acabados,EMGEA,Diversos,119153.17,24.0,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,
27.538.477/0001-81,2024-03-31,1,imóveis para venda acabados,NAS T02 503,"Av. Eduardo Andréa Matarazzo, 6130. Apto. 503, Torre 2. Ribeirão Preto - SP",138.41,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
27.538.477/0001-81,2024-03-31,1,imóveis para venda acabados,NAS T10 604,"Av. Eduardo Andréa Matarazzo, 6130. Apto. 604, Torre 10. Ribeirão Preto - SP",117.57,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
27.538.477/0001-81,2024-03-31,1,imóveis para venda acabados,NAS T02 404,"Av. Eduardo Andréa Matarazzo, 6130. Apto. 404, Torre 2. Ribeirão Preto - SP",138.41,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
27.538.477/0001-81,2024-03-31,1,imóveis para venda acabados,NAS T02 104,"Av. Eduardo Andréa Matarazzo, 6130. Apto. 104, Torre 2. Ribeirão Preto - SP",138.41,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
27.538.477/0001-81,2024-03-31,1,imóveis para venda acabados,NAS T02 504,"Av. Eduardo Andréa Matarazzo, 6130. Apto. 504, Torre 2. Ribeirão Preto - SP",138.41,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
27.538.477/0001-81,2024-03-31,1,imóveis para venda acabados,NAS T02 204,"Av. Eduardo Andréa Matarazzo, 6130. Apto. 204, Torre 2. Ribeirão Preto - SP",138.41,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
27.538.477/0001-81,2024-03-31,1,imóveis para venda acabados,NAS T02 601,"Av. Eduardo Andréa Matarazzo, 6130. Apto. 601, Torre 2. Ribeirão Preto - SP",138.41,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
27.538.477/0001-81,2024-03-31,1,imóveis para venda acabados,NAS T03 402,"Av. Eduardo Andréa Matarazzo, 6130. Apto. 402, Torre 3. Ribeirão Preto - SP",117.57,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
27.538.477/0001-81,2024-03-31,1,imóveis para venda acabados,COL T04 501,"Av Eduardo Andrea Matarazzo, 6050T04 Apto 501",122.5,1.0,Mat. 204.222,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
27.538.477/0001-81,2024-03-31,1,imóveis para venda acabados,NAS T03 503,"Av. Eduardo Andréa Matarazzo, 6130. Apto. 503, Torre 3. Ribeirão Preto - SP",117.57,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
27.538.477/0001-81,2024-03-31,1,imóveis para venda acabados,NAS T02 302,"Av. Eduardo Andréa Matarazzo, 6130. Apto. 302, Torre 2. Ribeirão Preto - SP",138.41,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
27.538.477/0001-81,2024-03-31,1,imóveis para venda acabados,CHIANTI 1306,"Al Dr Newton Mendes Garcia, 185 - Apto 1306 - Ribeirão Preto",113.16,196.0,Mat. 200.804,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
27.538.477/0001-81,2024-03-31,1,imóveis para venda acabados,NAS T11 403,"Av. Eduardo Andréa Matarazzo, 6130. Apto. 403, Torre 11. Ribeirão Preto - SP",117.57,1.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
27.538.477/0001-81,2024-03-31,1,imóveis para venda acabados,COL T03 301,"Av Eduardo Andrea Matarazzo, 6050T03 Apto 301",122.5,1.0,Mat. 204.182,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,
